Gene = DPT
Position 238: 6.97906549752079e-08
Position 597: 2.317840771842727e-08
Position 405: 1.875427452039982e-08
Position 258: 8.952686818664856e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10551: 0.9479590815464042
Position 14917: 0.9331544340248213
Position 28139: 0.9235056763307635
Position 9369: 0.8449783019353736
Position 20455: 0.8297179273056907
Position 22875: 0.6449234151604823
Position 32648: 0.4896795659823542
Position 9553: 0.47808829111741047
Position 18467: 0.38920398263683154
Position 8251: 0.22659640122129843
Position 32007: 0.22062463908960667
Position 11073: 0.17431611785135595
Position 20001: 0.17171739112012913
Position 28767: 0.14939309152603167
Position 8167: 0.1412350755142724
Position 8213: 0.12055900736053192
Position 13756: 0.11101762579191121
Position 25566: 0.10604842379186777
Position 25711: 0.0976256259723978
Position 13161: 0.08878189797231127
Position 32940: 0.0835100477185231
Position 18970: 0.07440962656305797
Position 14892: 0.06665264086692203
Position 9230: 0.06302969830595828
Position 8895: 0.056111567139087666
Position 30572: 0.05293007604882794
Position 18130: 0.04973915174596778
Position 14614: 0.04700812461706154
Position 28899: 0.04242469355576695
Position 32585: 0.04155712807729083
Position 27990: 0.041001110975315704
Position 16554: 0.03868865797740291
Position 10918: 0.03731728323213362
Position 25870: 0.03699992066567871
Position 9873: 0.03621184672946502
Position 17511: 0.0335347596807171
Position 17722: 0.03169480109373127
Position 28419: 0.0308673835195919
Position 8265: 0.030636267445954105
Position 13914: 0.02895714717106303
Position 13181: 0.025073807055403585
Position 9709: 0.024025745441047203
Position 15253: 0.023643254202069613
Position 9335: 0.02149637885553015
Position 27924: 0.020717906736125596
Position 17531: 0.019808667531661245
Position 638: 0.017403894663171625
Position 2135: 0.01707503164468707
Position 30936: 0.016754992556831026
Position 13064: 0.01576184980171129
Position 9315: 0.015402494684680995
Position 13770: 0.015370574628411609
Position 4793: 0.01508552170655912
Position 14544: 0.014768844758058145
Position 9582: 0.014588079733373073
Position 14456: 0.014547583051333655
Position 3143: 0.014468951820712507
Position 17978: 0.014304495261228168
Position 13356: 0.014068501147054583
Position 5924: 0.013777544124445528
Position 9895: 0.012998938178922365
Position 13256: 0.01188971591447896
Position 9532: 0.011322710627294306
Position 8026: 0.01092089769964645
Position 18495: 0.010696855652533617
Position 16284: 0.010269961245710899
Position 31842: 0.010023430649778791
Position 21236: 0.00919263696057452
Position 30829: 0.00858224861739688
Position 32358: 0.008566430961382246
Position 9612: 0.008277808752046839
Position 11037: 0.007911177901751805
Position 22099: 0.00723700031598986
Position 16078: 0.006925978324584281
Position 19751: 0.006320384072340678
Position 2119: 0.006100906337666314
Position 251: 0.005716017834381651
Position 30551: 0.00565574387608741
Position 31314: 0.004991236051833503
Position 16848: 0.004785668694246099
Position 32588: 0.004500742761250625
Position 13128: 0.00440855364884623
Position 9637: 0.004368769872387589
Position 2249: 0.004155689517077844
Position 10865: 0.003911206365908499
Position 9850: 0.0037329543688398407
Position 16446: 0.0035808514306905023
Position 2606: 0.00332230281044643
Position 13889: 0.0031936837942070405
Position 11398: 0.003178356719188403
Position 126: 0.0031582763114862107
Position 10019: 0.0031367864123600067
Position 12150: 0.003009871331479916
Position 13242: 0.0029874230440928968
Position 19780: 0.0028489222136533127
Position 30395: 0.0028480143166951096
Position 13321: 0.0028309634302751798
Position 2099: 0.0027571372842214587
Position 2588: 0.0025628200143949574
Position 9826: 0.0024738137847678436
Position 13598: 0.0024426196544227573
Position 335: 0.00225200916098786
Position 10671: 0.0021625846918256275
Position 29605: 0.0019408339229618197
Position 25896: 0.0019338449893433558
Position 27504: 0.0018951650706707322
Position 17039: 0.00188570593340841
Position 7934: 0.0018101927030941256
Position 5975: 0.001766963353935779
Position 5937: 0.001490837533841491
Position 2064: 0.0014846247377628523
Position 641: 0.0014503762298069228
Position 5978: 0.001385185363350416
Position 2552: 0.001168914207448351
Position 15964: 0.0011029505714078164
Position 2538: 0.0010997289603231458
Position 10830: 0.0009402782967885292
Position 245: 0.0009039700970113888
Position 4821: 0.000896631324119848
Position 2480: 0.0008540285389556154
Position 2029: 0.000835109806525006
Position 18406: 0.0007393785000865752
Position 11270: 0.0007292052961258197
Position 1963: 0.00070526209084246
Position 12126: 0.0007010215226905422
Position 9555: 0.0006685825746952837
Position 660: 0.000662892274362186
Position 173: 0.0006384872117317004
Position 2132: 0.000605747228559372
Position 28450: 0.0005496894943803255
Position 3187: 0.0005095354428069814
Position 2425: 0.00040777546667122806
Position 25277: 0.00038958320718831483
Position 10473: 0.00035400868212295724
Position 16021: 0.0003492222530135108
Position 10602: 0.00034407483279820197
Position 176: 0.0003400636027860217
Position 16828: 0.00032380150328477055
Position 24589: 0.0002883498448057471
Position 17490: 0.0002814524759737866
Position 146: 0.0002742866042144411
Position 2183: 0.00021286451008173922
Position 6714: 0.00020532859773701688
Position 190: 0.00020436368968247015
Position 3568: 0.00017497587590198903
Position 2314: 0.00017263978019413227
Position 573: 0.00016365645608726925
Position 14924: 0.0001579151749215909
Position 20667: 0.0001548837648103821
Position 13106: 0.00015427826847309121
Position 2045: 0.00014884027365389042
Position 16058: 0.0001377724275329403
Position 3535: 0.00013233444858476833
Position 16569: 0.0001308676459077158
Position 611: 0.0001307793166424858
Position 222: 0.0001227945047830381
Position 545: 0.00012140432497954554
Position 280: 0.00011949217013962843
Position 6624: 0.00011071902795574317
Position 16061: 9.754935683875624e-05
Position 16696: 9.688075620554798e-05
Position 301: 8.041657741876583e-05
Position 19561: 7.296903271118462e-05
Position 16034: 7.205739318216179e-05
Position 15828: 7.017485356919193e-05
Position 287: 6.290368261577494e-05
Position 19390: 5.111278182709865e-05
Position 10934: 5.091117264339758e-05
Position 3520: 2.6262790757162187e-05
Position 3596: 2.3571522044305264e-05
Position 21714: 2.0513643884259565e-05
Position 16122: 1.613722513986841e-05
Position 17317: 1.4803637521343556e-05
Position 19436: 1.4741550171875536e-05
Position 19220: 1.4427792958255747e-05
Position 15358: 1.0132556646971207e-05
Position 15019: 9.189383376926596e-06
Position 16408: 6.898483857215468e-06
Position 4330: 5.9258234491119955e-06
Position 2871: 4.904059136176436e-06
Position 15880: 4.80084080385532e-06
Position 11087: 4.487085703112549e-06
Position 16578: 3.929526305214659e-06
Position 15722: 3.549562412353504e-06
Position 4396: 2.4367445396714165e-06
Position 15640: 2.1900395460785118e-06
Position 15768: 2.1504063400304584e-06
Position 15896: 1.9800674114052586e-06
Position 15848: 1.5028994811806177e-06
Position 15580: 1.4078397933167168e-06
Position 15656: 1.1706417353077975e-06
Position 4202: 1.027356332573986e-06
Position 2350: 9.228443374067235e-07
Position 798: 7.688612959090973e-07
Position 15220: 7.363352357701094e-07
Position 2668: 5.768774726623971e-07
Position 15258: 5.115353654956851e-07
Position 15189: 4.884079280497824e-07
Position 284: 2.4895840690986947e-07
Position 2396: 2.4028996563615676e-07
Position 2484: 2.385008720100691e-07
Position 2722: 2.3293972382681149e-07
Position 229: 2.1225083253734432e-07
Position 906: 1.8155149529847837e-07
Position 877: 1.80494655592851e-07
Position 2304: 1.6613111876912775e-07
Position 2209: 1.260146818172261e-07
Position 466: 8.827291318012614e-08
Position 15166: 2.6974489277588722e-11
