Gene = LCN10
Position 1535: 1.6356110257016727e-05
Position 1810: 1.2224212245971575e-05
Position 239: 1.0080688667743832e-05
Position 629: 1.0044503619927156e-05
Position 191: 9.433363519530557e-06
Position 342: 5.68054637705082e-06
Position 104: 4.798098614528786e-06
Position 588: 1.356559945301229e-07
Position 528: 6.063552256504876e-08
Position 457: 4.122984392410341e-08
Position 182: 3.140453551064836e-08
Position 618: 2.0275722636010736e-08
Position 408: 1.1387931764789625e-08
Position 133: 7.1813270356295616e-09
Position 148: 2.7904709327318706e-11
Position 276: 1.4516671266598294e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2910: 0.8747450875993378
Position 1597: 0.7357791966372875
Position 2015: 0.6452637625177534
Position 3405: 0.493858684111089
Position 3187: 0.35689086178197055
Position 763: 0.19372462008186225
Position 938: 0.14304285031091016
Position 983: 0.09559667850167629
Position 945: 0.09212000355361144
Position 868: 0.05008115204373695
Position 2253: 0.04456088397901738
Position 2914: 0.03319240818603214
Position 3262: 0.0328338037444211
Position 3112: 0.030099569300473507
Position 2058: 0.0253946763542175
Position 3202: 0.02337650282318618
Position 1000: 0.021269054031794542
Position 1573: 0.017670286138345634
Position 2936: 0.015202048865488007
Position 1221: 0.014374229107490375
Position 2258: 0.010919793964315989
Position 3126: 0.010606870618586835
Position 2526: 0.010546581614177744
Position 1989: 0.01036196868829349
Position 774: 0.009685623024401747
Position 708: 0.009374149605850734
Position 1385: 0.009232610733934304
Position 906: 0.00809834940796218
Position 3166: 0.007618201445363701
Position 1179: 0.007616421751251618
Position 2308: 0.006882126287153001
Position 893: 0.006113856607321762
Position 741: 0.005571382729057087
Position 2984: 0.004982173703301437
Position 3371: 0.004771994317102344
Position 1075: 0.00472047534108221
Position 3368: 0.004338767985016533
Position 1120: 0.0035599251762528546
Position 1775: 0.003552292985993947
Position 3480: 0.0032846846558217137
Position 1034: 0.0032676681576467924
Position 562: 0.0032365429884276308
Position 3238: 0.0032145258799490067
Position 2131: 0.003196043692861938
Position 2681: 0.003053093089430217
Position 609: 0.0027749513994609768
Position 1944: 0.002512968031326835
Position 496: 0.002056593938348326
Position 2298: 0.001922508044030968
Position 3006: 0.0018171566654180318
Position 1831: 0.0012819845854666156
Position 3221: 0.001256282596298688
Position 3301: 0.001234208948671987
Position 1619: 0.0011800265174670178
Position 3086: 0.0009083093364861824
Position 2804: 0.0007401909579257308
Position 1420: 0.000575658682612145
Position 1223: 0.0004946796711853818
Position 2609: 0.00047713158599028906
Position 1545: 0.0004548941719408001
Position 1969: 0.000449535760408777
Position 781: 0.00044041279438803446
Position 2746: 0.00043791515938497894
Position 1007: 0.0004271334688124593
Position 1009: 0.00036764357252955395
Position 3206: 0.000270506886680036
Position 2699: 0.00023710518536331664
Position 1188: 0.0002345566893999718
Position 3321: 0.00022997153998206488
Position 570: 0.00022505294117504363
Position 839: 0.00021165768203783145
Position 1307: 0.00020881931435664324
Position 318: 0.00017533873147916764
Position 3091: 0.00015446565602744613
Position 3208: 0.00015037358237711282
Position 439: 0.00014483835326070744
Position 582: 0.00014366989135872584
Position 3441: 0.00012611053030888892
Position 579: 0.00012121574196234757
Position 1149: 0.00011892374823518194
Position 1604: 0.00011843492608139684
Position 3089: 0.00011569941826813907
Position 537: 0.00011420004542849029
Position 479: 0.00010746148929656514
Position 1152: 9.316797877348014e-05
Position 643: 9.297443101945885e-05
Position 250: 9.246191054568927e-05
Position 2506: 8.195267973973203e-05
Position 1331: 7.170546409007837e-05
Position 387: 6.906210733923334e-05
Position 1791: 6.54340326703703e-05
Position 3435: 5.5806487631104496e-05
Position 1123: 5.3863070479495974e-05
Position 1503: 5.1830123974709395e-05
Position 1772: 5.071883828122255e-05
Position 396: 5.060287569244769e-05
Position 3437: 4.3271861692199446e-05
Position 1237: 3.393269408075777e-05
Position 1126: 3.3508463093598155e-05
Position 1284: 2.8166133112737322e-05
Position 1100: 2.6364977725666603e-05
Position 713: 2.3148431985748702e-05
Position 586: 1.8367342866845527e-05
Position 1613: 1.7347417955618982e-05
Position 680: 1.3495550508665048e-05
Position 406: 1.1195828715445691e-05
Position 1274: 1.016928645203863e-05
Position 421: 9.975513598038788e-06
Position 1227: 9.096857949448199e-06
Position 258: 8.881044343052149e-06
Position 613: 8.726811072689592e-06
Position 646: 8.377186726177748e-06
Position 264: 8.338215744171101e-06
Position 1951: 6.849918460086328e-06
Position 2021: 6.182994446273305e-06
Position 525: 5.322744141058539e-06
Position 224: 4.83410582555235e-06
Position 227: 4.48188534240917e-06
Position 521: 4.371425065567276e-06
Position 629: 3.779495480975813e-06
Position 636: 3.702220033051619e-06
Position 261: 2.861954333894615e-06
Position 239: 2.2974435433791445e-06
Position 348: 2.0723692122584784e-06
Position 218: 1.9947736401565415e-06
Position 436: 1.9862977309315448e-06
Position 455: 1.4748377119857057e-06
Position 447: 1.1896769290577692e-06
Position 462: 1.1248816543687602e-06
Position 199: 9.189822681933967e-07
Position 502: 8.059875039668418e-07
Position 588: 3.905969189218145e-07
Position 618: 3.8172803717320076e-07
Position 330: 3.614449041281361e-07
Position 325: 2.221767506503267e-07
Position 475: 2.2199777441334673e-07
Position 423: 2.0171673479403377e-07
Position 659: 1.843618859815339e-07
Position 276: 1.4995969330308586e-07
Position 1500: 6.289297832368076e-08
Position 172: 1.6694452786110855e-09
Position 662: 1.6160313189192421e-09
