Gene = NOL9
Position 16790: 0.9840904348031985
Position 21093: 0.9828832592511091
Position 22455: 0.8681365676036874
Position 25363: 0.791910602287723
Position 27705: 0.7912282949438109
Position 16274: 0.7051375208052935
Position 4836: 0.5732110052220964
Position 28531: 0.5624095567720746
Position 2143: 0.5413937261460623
Position 20789: 0.4484222334426463
Position 19189: 0.2962845090442212
Position 21774: 0.2909831574039928
Position 5947: 0.20451255702166726
Position 32864: 0.1799253398078941
Position 2103: 0.15577156957824975
Position 30088: 0.142627994598187
Position 546: 0.14208557374865932
Position 23560: 0.11152660020679692
Position 3919: 0.08712930112131927
Position 25993: 0.08456344892016238
Position 27960: 0.070926311202314
Position 3967: 0.06537957939848381
Position 25841: 0.05939750174465253
Position 21881: 0.05101981005387718
Position 22238: 0.040785306937337035
Position 700: 0.03404497200454104
Position 32624: 0.029774755846679657
Position 500: 0.02792088789235477
Position 5919: 0.027043756879505453
Position 30560: 0.026281057543589382
Position 2326: 0.026092469517400383
Position 27673: 0.025456804560674284
Position 31380: 0.02408979509233256
Position 22921: 0.02302365006170083
Position 25858: 0.02203384574020872
Position 25803: 0.020723584360680558
Position 3993: 0.019769537559770005
Position 283: 0.01454714607803551
Position 21946: 0.01397178016218432
Position 295: 0.013475081690862466
Position 31173: 0.01206473210923336
Position 2110: 0.011926547597848393
Position 4072: 0.011116656248509552
Position 22322: 0.009841220337219514
Position 1799: 0.008019794242712031
Position 17133: 0.007782497514037998
Position 22149: 0.007610291966198294
Position 3933: 0.006294902312991438
Position 25873: 0.006014015066997077
Position 720: 0.005963906858148031
Position 28456: 0.005401186940260949
Position 1882: 0.004154818957270614
Position 21853: 0.003959641222626736
Position 29270: 0.003925157076619686
Position 30642: 0.0036246814455064206
Position 26150: 0.003078369650520222
Position 320: 0.0030763058102129402
Position 31658: 0.0030419873145958723
Position 30004: 0.002789589580241562
Position 1904: 0.002567657375161708
Position 28255: 0.0023803918685244073
Position 28910: 0.001999701402932469
Position 262: 0.0018688901961232001
Position 28188: 0.001638160962235437
Position 30319: 0.0016263500059096666
Position 1921: 0.001574811830623771
Position 696: 0.0015275525011193333
Position 26448: 0.0013905859949030499
Position 28272: 0.001389418904512666
Position 1382: 0.0013652410109660739
Position 587: 0.0012122552708837449
Position 1250: 0.001199422802063992
Position 26087: 0.0008661178706881781
Position 25626: 0.0008131503323805997
Position 22681: 0.0007051577064523914
Position 3973: 0.0007001636399025199
Position 28700: 0.0006695774611375704
Position 859: 0.0005666812442354084
Position 26607: 0.000553556228664864
Position 3199: 0.0005199956113136809
Position 2385: 0.00044375351502373033
Position 3416: 0.00043196780737800306
Position 26067: 0.00041310226051817625
Position 22725: 0.0003991229483690171
Position 1981: 0.0003971411398666658
Position 862: 0.0003856685908070348
Position 26231: 0.0003618510631785241
Position 2503: 0.00035751374734439113
Position 1677: 0.0003340440575382172
Position 25732: 0.0002936193738298135
Position 1311: 0.00029097411979242505
Position 1069: 0.0001550250991090341
Position 110: 0.00014354950725465693
Position 23683: 0.0001400696005704321
Position 1641: 0.0001354638703571681
Position 26537: 0.00012111511715898254
Position 1816: 0.00010988165021577964
Position 22887: 0.000104344383380409
Position 601: 0.00010400037752537285
Position 26034: 8.692634407768476e-05
Position 557: 6.257980806928301e-05
Position 777: 5.9753664665132735e-05
Position 465: 5.7637396362051386e-05
Position 1592: 5.458612603004931e-05
Position 505: 5.0946024931140495e-05
Position 1094: 4.470970899903898e-05
Position 2177: 4.109823850093258e-05
Position 24113: 3.895882238884188e-05
Position 2294: 3.8251416786662925e-05
Position 121: 3.707014409420975e-05
Position 884: 2.8539985307931466e-05
Position 2120: 2.70494830424653e-05
Position 1136: 2.4994862121170797e-05
Position 21678: 2.2790129972112612e-05
Position 1127: 2.2697108987307565e-05
Position 1340: 1.747913234026225e-05
Position 794: 1.7410342733334888e-05
Position 702: 1.4408035882577449e-05
Position 349: 1.3719426280136686e-05
Position 98: 1.3253795649324928e-05
Position 1469: 1.2865591996640981e-05
Position 494: 1.2157595912013613e-05
Position 236: 8.963419379242036e-06
Position 483: 8.288626809356493e-06
Position 604: 8.007094025279414e-06
Position 1404: 2.1907031639121865e-06
Position 4874: 2.489492635480533e-10
Position 2259: 2.4603590518032255e-10
Position 4204: 7.059818659460135e-11
Position 3586: 6.406904122273473e-11
Position 2351: 2.159057453874366e-11
Position 2281: 1.8740098296688305e-11
Position 3459: 1.8672937955509688e-11
Position 2395: 1.8097336078840084e-11
Position 2127: 1.539957456728649e-11
Position 2527: 9.552495938537427e-12
Position 452: 5.572766488542608e-13
Position 428: 5.549490575143544e-13
Position 469: 3.9850925214988377e-13
Position 195: 3.2096103215051056e-13
Position 460: 2.1572881574669893e-13
Position 220: 1.6288956513092483e-13
Position 200: 1.505993500084553e-13
Position 148: 1.3008679733875244e-13
Position 939: 8.499992270400188e-14
Position 492: 6.777538658754571e-14
Position 2272: 5.1545587226151286e-14
Position 449: 4.72945279053672e-14
Position 228: 4.295240888939314e-14
Position 510: 3.35233011303487e-14
Position 425: 3.293153683815481e-14
Position 479: 3.160548631541783e-14
Position 224: 2.8142352339241598e-14
Position 508: 2.1112982744396777e-14
Position 598: 1.444948946224703e-14
Position 477: 1.3440708231676334e-14
Position 953: 1.2841890942082622e-14
Position 888: 3.4483360302365284e-15
Position 732: 9.22533006573155e-16
Position 635: 4.389958715310007e-16
