Gene = MTERF1
Position 402: 3.4195922481097827e-07
Position 6840: 3.0164706216510137e-07
Position 107: 2.900818941936369e-07
Position 340: 2.725639190316645e-07
Position 971: 2.353427081194117e-07
Position 588: 6.102256848975291e-08
Position 590: 5.5302012308240224e-08
Position 592: 4.509401118624231e-08
Position 139: 2.0142439444211617e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6726: 0.6865075727737653
Position 6269: 0.3710348930920075
Position 3741: 0.32918227050631654
Position 7151: 0.28126447447555847
Position 7278: 0.21937615491938983
Position 5607: 0.19673223869050796
Position 6667: 0.17388503022053733
Position 3790: 0.17090792631715895
Position 4604: 0.15825336187363162
Position 3763: 0.09340668408191247
Position 7221: 0.06370922303781369
Position 4134: 0.06352200550155154
Position 6758: 0.05075396454629743
Position 5346: 0.04653750348138963
Position 606: 0.04106311509149309
Position 7356: 0.04100385076088033
Position 3793: 0.03964489704498492
Position 7500: 0.032540245397399296
Position 5955: 0.029750266149237266
Position 7535: 0.026114209720512226
Position 4764: 0.021354748364428217
Position 5996: 0.019256207337651196
Position 6990: 0.01819045757509899
Position 1030: 0.018012803384410487
Position 5805: 0.015926410647027767
Position 4062: 0.015631160280043514
Position 7813: 0.011787707815219423
Position 3615: 0.009483651832246595
Position 5515: 0.008088900777639291
Position 1001: 0.00758286511816113
Position 3651: 0.006299263265356188
Position 7291: 0.005789827511149353
Position 7700: 0.005752932975321805
Position 6923: 0.00571804236881305
Position 6222: 0.0054189178586764915
Position 556: 0.004941875313663072
Position 1514: 0.0048698124583702075
Position 7459: 0.004176337713143596
Position 4669: 0.004064992899177322
Position 6039: 0.004011506328945758
Position 1890: 0.003973788058085799
Position 4099: 0.0035721436001001044
Position 6795: 0.0035636143226870387
Position 433: 0.0032074466908294033
Position 655: 0.0030151847644058123
Position 4289: 0.002888515053412843
Position 5808: 0.002645771978969072
Position 3745: 0.002404416090519302
Position 5032: 0.0023974079508774595
Position 6546: 0.002379142577028482
Position 7194: 0.002010645737735312
Position 7379: 0.001961874480715499
Position 3690: 0.0017833048842838665
Position 5638: 0.0016845976724701656
Position 2611: 0.0013805817215943508
Position 2684: 0.0012186620917797684
Position 1584: 0.0010673551060856339
Position 3667: 0.0010344653942448013
Position 4524: 0.001033938238309092
Position 6773: 0.000786159921366655
Position 3949: 0.0007418543706290521
Position 3913: 0.0007121295111085404
Position 3795: 0.0005993968808900091
Position 3477: 0.0005503640748584168
Position 822: 0.0004464631317131193
Position 3924: 0.0004083468186188614
Position 5828: 0.000396540310162265
Position 3431: 0.00039083676983967496
Position 2483: 0.00037319334806566664
Position 4811: 0.0003684447630479429
Position 2145: 0.00034856236710600826
Position 1912: 0.00033723378449732234
Position 2449: 0.0002969987810465274
Position 2371: 0.0002748324521284348
Position 4769: 0.0002490767507020059
Position 642: 0.000246246129180688
Position 2552: 0.00019610883491804753
Position 1604: 0.00017967139008972182
Position 782: 0.00015704267883304433
Position 2392: 0.00015388573864626444
Position 2078: 0.00014062868806391336
Position 1407: 0.00013956048447858168
Position 317: 0.00013420143954613075
Position 139: 0.00013005317666190145
Position 154: 0.00010869390775994901
Position 770: 9.835236803344704e-05
Position 948: 8.764715899336375e-05
Position 1278: 8.486911422789558e-05
Position 301: 5.272209612889715e-05
Position 2052: 3.845290298471374e-05
Position 259: 3.397319835396376e-05
Position 1169: 3.054856239150524e-05
Position 3445: 2.5800991581912517e-05
Position 3562: 2.352762389271575e-05
Position 3399: 6.603655407902014e-07
Position 485: 5.968134400877737e-07
Position 171: 4.4957041874157317e-07
Position 741: 4.408341261059275e-07
Position 168: 4.352905677425857e-07
Position 381: 4.158278235402757e-07
Position 355: 3.9378905497076365e-07
Position 175: 3.641269563836992e-07
Position 224: 3.523041701296909e-07
Position 665: 3.4377907089370217e-07
Position 469: 3.1784973663548853e-07
Position 608: 2.79199422233636e-07
Position 144: 2.480926517659768e-07
Position 560: 2.3488376156733918e-07
Position 528: 2.138315425270365e-07
Position 219: 2.0065572332387098e-07
Position 865: 1.680258150876275e-07
Position 877: 1.465486976853674e-07
Position 910: 7.035299009549697e-08
Position 854: 6.658471892217857e-08
Position 374: 5.8894116836325036e-08
Position 612: 5.459397799410922e-08
Position 487: 2.7266111957404827e-08
Position 263: 2.664205609296786e-08
Position 177: 1.730250080310313e-08
Position 350: 8.407223188374027e-09
Position 112: 7.478117860003828e-09
Position 228: 5.930804283333981e-09
Position 359: 3.0584675510399506e-09
Position 115: 2.892694814411047e-09
