Gene = BRI3
Position 4865: 0.0003628347043861245
Position 2147: 0.0003426271153864011
Position 3437: 0.00031060235197640456
Position 1561: 0.0002872137455737633
Position 1939: 0.00022766441417257867
Position 3453: 0.0001764542657164482
Position 1991: 0.00016574224319092294
Position 1301: 0.0001634671985700652
Position 1499: 0.00015507284036935247
Position 1536: 0.00014324551746335595
Position 1957: 0.00012716296393261849
Position 3397: 0.0001221343820455123
Position 1339: 0.00012170511777408531
Position 2729: 0.00010760845915193288
Position 2085: 8.567941972840544e-05
Position 1276: 7.063586328021438e-05
Position 1833: 6.492103656542527e-05
Position 2053: 6.262133134012733e-05
Position 715: 6.014273519186603e-05
Position 1610: 5.2137883404291246e-05
Position 370: 4.837770258523095e-05
Position 1805: 4.451506342602281e-05
Position 376: 4.233362306654535e-05
Position 1508: 3.445153492498259e-05
Position 1558: 3.293847213717164e-05
Position 1976: 3.099776809408904e-05
Position 144: 2.623440584169976e-05
Position 1335: 2.2035349307568393e-05
Position 759: 1.6130599710683806e-05
Position 3339: 1.546880081856441e-05
Position 262: 1.4517180610850474e-05
Position 1565: 1.2890265457490479e-05
Position 524: 1.1223137780007485e-05
Position 583: 1.1054618187193871e-05
Position 418: 1.0620645004249855e-05
Position 412: 1.0332564192693785e-05
Position 336: 8.279982796852685e-06
Position 1674: 7.691795328415254e-06
Position 1214: 7.2909507699808495e-06
Position 913: 6.093307397273101e-06
Position 923: 5.813452973306459e-06
Position 502: 5.033852520991726e-06
Position 1179: 5.027217429027235e-06
Position 2810: 3.728293697095835e-06
Position 132: 1.707190601113521e-06
Position 900: 1.4480344726285512e-06
Position 556: 8.248026589459829e-07
Position 1830: 7.760035992148463e-07
Position 778: 4.991729641598913e-07
Position 1225: 4.6282738063068765e-07
Position 2423: 4.067644949674201e-07
Position 1705: 3.732887247009363e-07
Position 868: 2.8162921438922347e-07
Position 171: 2.669871806085403e-07
Position 1625: 2.013386672130092e-07
Position 535: 1.5572023898527257e-07
Position 1512: 1.5177556216859388e-07
Position 302: 1.3099746631361785e-07
Position 1310: 1.1202345894069805e-07
Position 147: 9.327425988798565e-08
Position 606: 8.518917923064953e-08
Position 2128: 6.775053934198201e-08
Position 566: 6.582669624993243e-08
Position 1246: 3.939438679092948e-08
Position 2178: 3.434213046006572e-08
Position 1210: 2.8072809237758613e-08
Position 180: 2.35188538005749e-08
Position 1521: 2.3143474404193574e-08
Position 1515: 2.260372290508979e-08
Position 948: 1.1526684431998676e-08
Position 1222: 1.131610765948681e-08
Position 615: 1.1189747884485619e-08
Position 593: 1.0247579640843277e-08
Position 98: 9.544272550954498e-09
Position 762: 4.983239399016256e-09
Position 599: 1.7392900443085854e-09
Position 310: 9.971613040303495e-10
Position 815: 9.809881258522892e-10
Position 794: 2.2421372010245908e-10
Position 1230: 5.0126678257383846e-11
