Gene = MXRA8
Position 3513: 0.0032394891482010178
Position 5236: 0.0030879063328639357
Position 4170: 0.0030848280873771723
Position 2698: 0.0029792632767025773
Position 3534: 0.0027106232398882756
Position 4290: 0.002653193207620985
Position 2043: 0.002621518442580111
Position 3705: 0.0023211481528288462
Position 3795: 0.0022238790791084613
Position 285: 0.0021898764061472377
Position 2507: 0.002125635231236201
Position 1634: 0.0018445637036501761
Position 4466: 0.0014212702860947114
Position 1811: 0.0013667052384025373
Position 4266: 0.0012640108761903777
Position 2555: 0.001188220785040498
Position 4962: 0.0011330121546205719
Position 437: 0.0010537253206051385
Position 1747: 0.0010514667407718926
Position 1430: 0.0010348477839373837
Position 5262: 0.000977151898826864
Position 4325: 0.0008841502058451805
Position 2582: 0.0008426410103605318
Position 5372: 0.0008115312465379132
Position 1036: 0.0008055417163038806
Position 5481: 0.0008041214324376739
Position 5612: 0.0007683947370536651
Position 893: 0.0006909114263916139
Position 2122: 0.0006816951868036974
Position 946: 0.0006633131787305289
Position 3951: 0.0006368955409807251
Position 2371: 0.0005622879727435865
Position 5111: 0.0005370401898679954
Position 3317: 0.0005356593560900327
Position 1540: 0.0005317530225405311
Position 4075: 0.0005247855815165277
Position 5071: 0.0005100520680944082
Position 1250: 0.00050658544097274
Position 361: 0.0005020739979036944
Position 2073: 0.0004556852023785466
Position 4322: 0.00041221614642896875
Position 5382: 0.00040898449925709827
Position 386: 0.00040592521504864633
Position 5732: 0.0004058814740670469
Position 2440: 0.00040400236207096754
Position 4959: 0.00040340751433822966
Position 4862: 0.0003911205396976656
Position 5524: 0.00038913223925244255
Position 2459: 0.0003885618482524556
Position 974: 0.0003586814825851939
Position 4077: 0.0003448433259082623
Position 4767: 0.00034290034306710656
Position 3830: 0.0003389372642143467
Position 5272: 0.00033440773879186026
Position 5409: 0.0003273460651812347
Position 5624: 0.00031270332568730693
Position 5827: 0.00022506088562893023
Position 5692: 0.0002137875510330173
Position 2314: 0.0002096142804614342
Position 1246: 0.00018861663106764702
Position 5290: 0.00017388560902814753
Position 1469: 0.00016820558280950987
Position 4629: 0.00016363391192801487
Position 1639: 0.00016190123670798648
Position 1311: 0.00016154972175810858
Position 1715: 0.00016129390658829924
Position 2153: 0.0001518358247058393
Position 257: 0.00014848739067662364
Position 898: 0.00013976567347281745
Position 1574: 0.00013673740855808477
Position 1148: 0.000132601937443547
Position 261: 0.00013168657264080747
Position 4807: 0.00012140189209709652
Position 4869: 0.00010847460160744269
Position 988: 0.00010246303942672963
Position 1184: 0.00010147203878498643
Position 4652: 8.650967550913837e-05
Position 5448: 8.55679134368237e-05
Position 5446: 8.266234776729398e-05
Position 3504: 7.442391128972069e-05
Position 4634: 7.340878896108606e-05
Position 4916: 6.646089566445899e-05
Position 450: 6.593423315346639e-05
Position 4874: 6.352552600498264e-05
Position 4668: 3.331718321623272e-05
Position 1134: 3.1305167144653505e-05
Position 4485: 3.066192225487198e-05
Position 4450: 2.6462034131514406e-05
Position 703: 2.1809149587112405e-05
Position 1335: 1.528611111980656e-05
Position 921: 1.3491510862093784e-05
Position 3278: 5.545477953363089e-06
Position 1308: 5.32950577038892e-06
Position 1358: 5.192608945885076e-06
Position 175: 4.440212238513116e-06
Position 1365: 4.101902015904244e-06
Position 1562: 3.918667410117205e-06
Position 1266: 3.6861332107104723e-06
Position 3883: 3.02760783822689e-06
Position 172: 2.42226220651481e-06
Position 195: 2.3255632424793763e-06
Position 1504: 1.8910700916878617e-06
Position 1410: 1.5980004899337627e-06
Position 326: 1.0124155491110846e-06
Position 3501: 7.769515699861004e-07
Position 1854: 7.628812737845507e-07
Position 1260: 6.049826795220434e-07
Position 1162: 5.961062108570227e-07
Position 185: 5.664548340994253e-07
Position 1299: 5.049343717964596e-07
Position 1155: 4.0142852450301264e-07
Position 4681: 1.967564875834314e-07
Position 687: 1.9405876989467774e-07
Position 295: 1.504916141842041e-07
Position 714: 1.4619435514630036e-07
Position 2092: 6.375092308751945e-08
Position 1093: 5.6125915646111457e-08
Position 749: 4.2172798190296055e-08
Position 522: 7.678059915802852e-09
Position 533: 4.12940400846548e-09
Position 239: 3.765698197303865e-09
Position 554: 3.3415881236168982e-09
Position 620: 3.1302627954232605e-09
Position 178: 2.356974564311632e-09
Position 809: 2.194824810660564e-09
Position 162: 1.0379752718727084e-09
Position 272: 9.840472872179797e-10
