Gene = TPK1
Position 726: 0.00011299991105730877
Position 1062: 0.00010663886113973537
Position 227: 6.323357766612308e-05
Position 687: 4.212505587512429e-05
Position 929: 3.9929526362302286e-05
Position 276: 3.7079629827878275e-05
Position 62: 3.092332989064383e-05
Position 735: 2.4677421751015633e-05
Position 584: 2.5030787705796633e-06
Position 654: 1.9692523982310145e-06
Position 343: 2.276924933484333e-07
Position 499: 2.100073604031466e-07
Position 26: 1.3537397733401106e-07
Position 66: 1.0671696135331037e-07
Position 386: 6.942406113797677e-08
Position 36: 4.1171222414011966e-08
Position 85: 8.296819688046646e-09
Position 365: 2.1943133296293385e-09
Position 404: 3.10981597148585e-10
Position 530: 1.784401225782932e-11
Position 471: 4.174592381821668e-12
Position 269: 8.695677324721008e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 1025: 0.3948667078868929
Position 11559: 0.24722698763408946
Position 14436: 0.20930890185691461
Position 14778: 0.10522696170618491
Position 973: 0.08040355804059514
Position 1446: 0.059860944712284606
Position 8036: 0.057953711519843146
Position 3318: 0.048457111545564646
Position 8220: 0.04684166331832861
Position 1818: 0.04545782199516206
Position 7767: 0.03896862015506498
Position 9647: 0.03709038220000657
Position 6663: 0.03628382945341711
Position 8007: 0.03494824118060491
Position 3116: 0.025247961666129595
Position 8585: 0.024162716042670423
Position 6410: 0.02407590260178456
Position 8258: 0.021262101182295393
Position 9163: 0.02125107375045318
Position 10284: 0.01806873471252972
Position 149: 0.015216390540664726
Position 6304: 0.014525670712475638
Position 786: 0.012177370903794558
Position 7635: 0.01170995433091666
Position 9577: 0.010590163567392018
Position 519: 0.00997608623616893
Position 6232: 0.009352102738759985
Position 434: 0.009109654399933605
Position 1002: 0.007678443844010842
Position 4862: 0.007584368535160903
Position 6174: 0.007056380524059189
Position 5403: 0.0062879608396032875
Position 8609: 0.006213555911845132
Position 620: 0.006168934971028103
Position 1660: 0.006060741118259332
Position 3491: 0.005681921457254962
Position 211: 0.00560554606716858
Position 4204: 0.0052534735955814755
Position 2146: 0.005234374898203543
Position 1340: 0.004604124553199072
Position 6073: 0.004353561995047656
Position 6985: 0.00396913440517034
Position 4124: 0.0038974183047112893
Position 7218: 0.003775216172814498
Position 2793: 0.0037498130946956626
Position 6375: 0.003645048966684326
Position 4981: 0.003617258017480616
Position 543: 0.0030829612657683365
Position 6559: 0.0025470053798694456
Position 7971: 0.0022717527989174406
Position 3822: 0.0021368557166896287
Position 4383: 0.002128443587245726
Position 6338: 0.002045802184358597
Position 261: 0.0020219701603585204
Position 2934: 0.0019380652558107499
Position 4909: 0.0019344155566681201
Position 5945: 0.0017964094663864081
Position 5460: 0.0016656912544788412
Position 3589: 0.0015975678329131196
Position 4757: 0.0011963808150233333
Position 2738: 0.001188920880835442
Position 954: 0.0010625516727929463
Position 1302: 0.001004475914420546
Position 2877: 0.0009829998505825241
Position 4822: 0.0009713065381108573
Position 4403: 0.0009215261171436593
Position 1207: 0.0008857485465365779
Position 1284: 0.0007898158315162576
Position 3790: 0.0007779399668815355
Position 303: 0.0006287678196496689
Position 997: 0.0006032430711510205
Position 3634: 0.0005998814500713803
Position 2004: 0.0005375872887561943
Position 3753: 0.0005264663620558531
Position 2658: 0.000495752528697702
Position 1376: 0.0003713565907147537
Position 1360: 0.0003668992930126961
Position 2233: 0.00036594033673081764
Position 2200: 0.00034821058626036507
Position 2052: 0.0002870999412770222
Position 283: 0.00025626282613679764
Position 1345: 0.0002518881970056819
Position 436: 0.00021143902826479066
Position 1189: 0.00013180474244292334
Position 555: 0.0001176330782844708
Position 477: 8.250373292366069e-05
Position 1027: 4.365980833248631e-05
Position 1415: 2.9523435131417777e-05
Position 635: 2.451827067046914e-05
Position 1797: 1.4732213578979373e-05
Position 1397: 1.2356186450837327e-05
Position 1628: 1.1369970505802683e-05
Position 1078: 7.945443094570484e-06
Position 1451: 7.679762620608e-06
Position 693: 4.139970829090139e-06
Position 181: 3.613241126497662e-06
Position 643: 3.0831383334487833e-06
Position 188: 1.5839682193430335e-06
Position 594: 1.4632683546622212e-06
Position 1467: 3.6714234358157067e-07
Position 308: 2.827971956202688e-07
Position 576: 2.2076904803343776e-07
Position 1082: 1.7406483749356526e-07
Position 706: 1.4157711074408035e-07
Position 177: 8.567117454294249e-08
Position 179: 4.847873492165899e-08
Position 328: 2.363277544836928e-08
Position 266: 2.096264986359301e-08
Position 349: 5.648493930604141e-09
Position 343: 2.472220655247969e-09
Position 456: 2.0373028184391442e-09
Position 404: 6.806456644547262e-10
Position 355: 1.1960048533824922e-10
Position 124: 3.613615235440217e-12
Position 91: 5.5442374439916826e-14
