Gene = THOC7
Position 29431: 0.000906555182604394
Position 29050: 0.0008641628674175005
Position 3101: 0.000793708760861356
Position 2713: 0.0007604790587861634
Position 661: 0.0007580612815717906
Position 281: 0.0006809518926710854
Position 1416: 0.000672459583661387
Position 3156: 0.0005876124849258043
Position 28051: 0.0005858612687215574
Position 29721: 0.0005624783014781753
Position 1341: 0.0005553359364517823
Position 700: 0.0005387846848513511
Position 29989: 0.0004885655444496862
Position 505: 0.00036140766823711474
Position 27752: 0.0003298636566472752
Position 27909: 0.0003148989261422223
Position 674: 0.0002980255202182068
Position 29208: 0.00028126725327375096
Position 1371: 0.0002696484258155674
Position 1462: 0.00026106130373510487
Position 28936: 0.00024898307648685573
Position 2209: 0.00022333468757794377
Position 993: 0.0002050019332641926
Position 945: 0.00017837558687017302
Position 1235: 0.00017835745722112476
Position 797: 0.00017521623642035425
Position 933: 0.00017264706400151953
Position 559: 0.000146988959854572
Position 713: 0.00014108894226193104
Position 28977: 0.00013233767067709625
Position 960: 0.00012217176021092952
Position 310: 0.00011049797844172393
Position 28918: 0.0001097651041820252
Position 29489: 0.00010664591121134708
Position 28868: 0.00010215604594400305
Position 3461: 9.629724196730794e-05
Position 398: 9.317440961910105e-05
Position 27778: 7.939527714164788e-05
Position 331: 7.744271360571107e-05
Position 27685: 7.41680687713859e-05
Position 1513: 7.41574211618591e-05
Position 791: 7.167810748927643e-05
Position 1156: 6.418410542055234e-05
Position 28963: 5.153191603251279e-05
Position 3395: 4.848630688321137e-05
Position 576: 4.538410674714326e-05
Position 251: 3.7153815291934734e-05
Position 3330: 3.378060705763136e-05
Position 27870: 2.9402578410567537e-05
Position 827: 1.9654423072970546e-05
Position 3289: 1.819744630098414e-05
Position 3015: 1.5242897192822471e-05
Position 26086: 9.849556168382899e-06
Position 4053: 7.035779069414419e-06
Position 3397: 6.87381080943551e-06
Position 3037: 5.980018946725336e-06
Position 3286: 2.649739275855947e-06
