Gene = CPT2
Position 83: 1.2773584612856967e-05
Position 177: 1.1059055011566346e-05
Position 564: 1.1006808247350058e-05
Position 684: 1.0088416637107985e-05
Position 425: 8.525893736264763e-06
Position 613: 4.796373736197467e-06
Position 143: 2.9871601757332413e-06
Position 751: 1.2521890643228872e-06
Position 457: 2.3309791709175254e-07
Position 759: 8.010198666122151e-10
Position 183: 1.0390259570698153e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4289: 0.9776241337054304
Position 5893: 0.9634874689038098
Position 8093: 0.7181873244200724
Position 13585: 0.5979411822062481
Position 7520: 0.4424467513668657
Position 502: 0.38070969460993337
Position 16834: 0.28666301982144915
Position 1586: 0.28125888057477333
Position 16181: 0.2703148204660622
Position 7488: 0.20361804050062832
Position 14445: 0.19881072300475086
Position 16351: 0.1705120476686868
Position 873: 0.16969154209812473
Position 6086: 0.1639213061628718
Position 5282: 0.13296854312337303
Position 8038: 0.11317632780421133
Position 17077: 0.09089975066751677
Position 7628: 0.09085478651693757
Position 1956: 0.08479059259658858
Position 5154: 0.07168090025789271
Position 1183: 0.05640151977744957
Position 1153: 0.045858325344953974
Position 4627: 0.03887092089221494
Position 5778: 0.036208268140077916
Position 7374: 0.03225461443056499
Position 4624: 0.03203619509384855
Position 894: 0.031539192239013525
Position 11735: 0.02837847375507244
Position 947: 0.026737726929156703
Position 11775: 0.026469265313852124
Position 1296: 0.025396768891508312
Position 8334: 0.023889613317311965
Position 8019: 0.02386002645758898
Position 919: 0.0204297556050072
Position 5126: 0.019663794559946827
Position 2035: 0.017582290800060255
Position 8419: 0.017394297918266816
Position 2945: 0.014213080271764494
Position 462: 0.01337730059821102
Position 1376: 0.01306310041617383
Position 1328: 0.012883106592115407
Position 4479: 0.012225145609598375
Position 1871: 0.011771856589806144
Position 10623: 0.010659933140370205
Position 1002: 0.009698440751854259
Position 1805: 0.009637544427985199
Position 8270: 0.009476894181772564
Position 838: 0.00853684068084229
Position 1603: 0.008403185664981805
Position 9320: 0.007794808493881764
Position 1341: 0.007682053481038726
Position 591: 0.007397977128189636
Position 7644: 0.007059951415767305
Position 15132: 0.006890758507386211
Position 5310: 0.006203636159802619
Position 4665: 0.0061590388155276544
Position 5157: 0.006111579351686945
Position 2309: 0.006061050740032489
Position 5494: 0.005728842172085425
Position 9292: 0.005391354595075618
Position 1128: 0.005362263954851588
Position 12142: 0.004928371756790759
Position 986: 0.0043770323641481495
Position 2075: 0.004307952846543071
Position 372: 0.004301011108273727
Position 338: 0.004185590093431202
Position 2971: 0.0038473455303190177
Position 13934: 0.0032248452209454087
Position 8650: 0.0029754296501762097
Position 14484: 0.0026740537354681417
Position 6782: 0.0024218140235803933
Position 5086: 0.0019357379016776823
Position 13539: 0.0017972965515048354
Position 1456: 0.0016286453799192568
Position 579: 0.0016075409205166672
Position 177: 0.001515701819081124
Position 10330: 0.001455607031968665
Position 9799: 0.0014521951175551675
Position 613: 0.0014106422076995066
Position 4261: 0.001264813390135196
Position 12291: 0.0012551420240842505
Position 239: 0.001211549900046908
Position 5448: 0.0011621484035817169
Position 951: 0.001018531508478692
Position 9431: 0.0010016155056942937
Position 11525: 0.00093066038223975
Position 1209: 0.0009086465579485185
Position 2255: 0.0008797579028889794
Position 1610: 0.000714558190137159
Position 469: 0.0006826777726448098
Position 4537: 0.0006582073600088279
Position 843: 0.0006228321787143512
Position 13444: 0.0005592842994371104
Position 2223: 0.0005481011068864149
Position 2902: 0.0003592456954706762
Position 199: 0.0002788728040971378
Position 7405: 0.00027361392099216103
Position 11215: 0.0002638556371998995
Position 8881: 0.00025145611049057123
Position 773: 0.000250846366459612
Position 11057: 0.00023611482343311466
Position 341: 0.00021090551309590723
Position 1162: 0.00020224201242416423
Position 7064: 0.00019402006884903825
Position 622: 0.00019076492925239398
Position 10457: 0.00012276405136236058
Position 652: 0.00012098621118079796
Position 7094: 0.00012093247227240391
Position 4570: 0.00011145024466622016
Position 1224: 0.00010894831328341515
Position 572: 0.00010095729475566165
Position 812: 8.020005120382403e-05
Position 751: 7.804246419663475e-05
Position 4903: 7.685882916322346e-05
Position 8550: 6.726539417382569e-05
Position 1219: 6.69038840338715e-05
Position 4906: 6.660362017178276e-05
Position 4967: 6.598054994256598e-05
Position 1671: 5.247108246181913e-05
Position 4934: 4.7754244665134626e-05
Position 7600: 4.775304513692487e-05
Position 151: 4.423114460843769e-05
Position 1550: 4.391155532800631e-05
Position 732: 3.969659844686823e-05
Position 1039: 3.1965346550726277e-05
Position 7993: 3.1697099742966726e-05
Position 131: 3.07482339493109e-05
Position 9001: 2.9610831833426236e-05
Position 5754: 2.6449294745845786e-05
Position 300: 2.4174036713513868e-05
Position 4685: 2.3532142495128467e-05
Position 345: 2.1198156776729514e-05
Position 1462: 2.098497933851789e-05
Position 423: 1.3788936350556011e-05
Position 1768: 1.348054182884346e-05
Position 317: 1.3358636593535481e-05
Position 852: 6.913062175289637e-06
Position 5785: 6.651818210961053e-06
Position 627: 6.094138382021626e-06
Position 401: 5.8109115820860285e-06
Position 797: 5.728595776810296e-06
Position 961: 4.219739129754735e-06
Position 90: 3.4756928138812913e-06
Position 205: 3.1230679113478396e-06
Position 5975: 2.567784181327226e-06
Position 709: 2.4718535997262913e-06
Position 657: 2.4118259625733374e-06
Position 4689: 1.7450607500776962e-06
Position 1619: 1.5217602940366544e-06
Position 787: 6.480394083383637e-07
Position 6088: 5.024903247300353e-07
Position 6107: 4.934878256071116e-07
Position 3909: 4.5207793592774146e-07
Position 244: 4.518215066284414e-07
Position 409: 4.0698814359223306e-07
Position 357: 2.7747575046817026e-07
Position 321: 2.288885182646931e-07
Position 398: 1.8277664343972704e-07
Position 382: 1.635010361285255e-07
Position 1824: 1.5621918278073243e-07
Position 208: 1.147411685169108e-07
Position 1082: 7.373466339647006e-08
Position 99: 1.8473619661766766e-08
Position 106: 7.699614817812091e-09
Position 249: 1.1060816322936734e-09
Position 261: 9.845668360418939e-10
Position 268: 6.440261862819421e-10
Position 253: 4.3130070451933536e-10
Position 412: 9.88226200337387e-12
Position 258: 1.065061652566256e-16
