Gene = DDX31
Position 5037: 0.03504722153633432
Position 40551: 0.03441072964326161
Position 41670: 0.03389885416155797
Position 59434: 0.033462300281998765
Position 66289: 0.02977956068063603
Position 22658: 0.02882131049239163
Position 55658: 0.028548333137277268
Position 59307: 0.028483409201508846
Position 63980: 0.028107212964412088
Position 54265: 0.02757627485869337
Position 40204: 0.027136562343146924
Position 57778: 0.026884267424392205
Position 61275: 0.026041708561017674
Position 8509: 0.02564022727067609
Position 8479: 0.025253039173812546
Position 727: 0.02499294112679282
Position 4096: 0.024106728996035477
Position 55691: 0.0239406595002873
Position 54358: 0.022093339911732665
Position 24005: 0.02119181790622729
Position 1985: 0.02116088941299686
Position 61309: 0.020486336061215426
Position 61360: 0.019953086265820704
Position 21647: 0.018150964050796543
Position 419: 0.017694229038011038
Position 59273: 0.017583722397994325
Position 41144: 0.017485464181083845
Position 6293: 0.016141992356103915
Position 43297: 0.014527914627660508
Position 57747: 0.013593370276454539
Position 56288: 0.012716650900165098
Position 60099: 0.012563970249566516
Position 18936: 0.012375406987302539
Position 54965: 0.011838236017604835
Position 44568: 0.010772397542559457
Position 18423: 0.010745471149076553
Position 42866: 0.01063957541470741
Position 4100: 0.010498397208018397
Position 22631: 0.010458552672406385
Position 8460: 0.009890847580103076
Position 24407: 0.009870769358242954
Position 10499: 0.009603147082664526
Position 7606: 0.00944768252345673
Position 19816: 0.009371982441436564
Position 8561: 0.008767004934490567
Position 58185: 0.00845062499505795
Position 22856: 0.007630816024312964
Position 7359: 0.007395574271971759
Position 8976: 0.006973549004332677
Position 19503: 0.006925126575134794
Position 58524: 0.006685712184905107
Position 19464: 0.006628613771716569
Position 64406: 0.006567498937930038
Position 23929: 0.006558531494968317
Position 26923: 0.006528283351249478
Position 25116: 0.0064361957679303595
Position 18218: 0.006289677995838183
Position 41503: 0.0060819871685400045
Position 25518: 0.005977160489324085
Position 19414: 0.005815724706882564
Position 8870: 0.005730564116849114
Position 18239: 0.005577338055778829
Position 59005: 0.0055062660276051535
Position 2477: 0.005463373209248897
Position 22043: 0.005120460145565216
Position 26891: 0.005015699765653919
Position 9611: 0.00473471546944692
Position 504: 0.004666814801181168
Position 60515: 0.004661240405678421
Position 59804: 0.004607269243415627
Position 18255: 0.0044898149357099106
Position 11626: 0.0044416470902284635
Position 23033: 0.004158692540768974
Position 9184: 0.0040765188067619865
Position 24909: 0.003847715360247836
Position 58476: 0.003792117148943064
Position 4849: 0.003421512325878331
Position 59244: 0.0033215678254492017
Position 5711: 0.00328814394505095
Position 7331: 0.0032653463743030145
Position 58932: 0.003123345259435952
Position 63893: 0.003114172481629716
Position 2540: 0.0030914740624419412
Position 45242: 0.0029754585444187547
Position 3046: 0.0029470091964888838
Position 44486: 0.0029115357978587897
Position 4943: 0.0028987970625661058
Position 4968: 0.0028684333636693968
Position 25157: 0.0025799431610429983
Position 65411: 0.002439073316623032
Position 2801: 0.0024249788730901986
Position 23406: 0.0021727018347393805
Position 3999: 0.002095589004169895
Position 62054: 0.00196081147358421
Position 59988: 0.0019577040600817007
Position 44509: 0.001940950480355188
Position 59494: 0.0019015309374829173
Position 4901: 0.001883703935788632
Position 45063: 0.0017264471292438546
Position 57969: 0.0016268849949461935
Position 2480: 0.0015869013626283457
Position 40334: 0.0015762460577615671
Position 44437: 0.001570570411845433
Position 7257: 0.0014711458202478253
Position 4667: 0.0013942381571508814
Position 6678: 0.0013615517626193946
Position 1373: 0.0012651567429107517
Position 22181: 0.001244324078287444
Position 40959: 0.0012387417260578105
Position 23462: 0.001208160163413106
Position 59334: 0.0011853881913699345
Position 8750: 0.0011153853312940033
Position 4467: 0.0011147027753837387
Position 58644: 0.0010751919528777145
Position 4136: 0.0010399277768281812
Position 23404: 0.0010278361090283732
Position 4689: 0.0009726764404334463
Position 22805: 0.0009550585753423346
Position 4082: 0.0009334634174536447
Position 61027: 0.0008642119851235601
Position 61985: 0.000791919619013491
Position 4221: 0.0007814845538394384
Position 4681: 0.0007481141150572872
Position 60056: 0.0007392236745283744
Position 23428: 0.0007253831444644817
Position 62983: 0.0007141193917322025
Position 4636: 0.0006957388679397303
Position 5663: 0.0006693825503339934
Position 4509: 0.0006660375930854409
Position 22672: 0.0006292052778170713
Position 1513: 0.0006151158042629048
Position 62419: 0.0005608759620103854
Position 2161: 0.00047237870697871545
Position 2005: 0.00044124279349150596
Position 62100: 0.0004335098594381024
Position 23640: 0.000419166094094258
Position 58972: 0.0003956379480544419
Position 1966: 0.00039417047654439054
Position 366: 0.00037087446397454546
Position 58574: 0.00029018731270227983
Position 59933: 0.00028890632248110824
Position 342: 0.0002866620164608221
Position 58953: 0.0002829568040446024
Position 2182: 0.0002647379852086183
Position 4414: 0.00025759382241563405
Position 2039: 0.0002451351037965665
Position 3060: 0.00024313271932396182
Position 473: 0.00023440047054421428
Position 2825: 0.0002327936262058031
Position 1425: 0.00022336347433258425
Position 610: 0.00021487786572429264
Position 2563: 0.00021400639302382216
Position 2390: 0.00020755217972208138
Position 791: 0.00020458866122312325
Position 4706: 0.00020286423760863765
Position 4904: 0.0001996099414724148
Position 652: 0.00019050584662089824
Position 22295: 0.00018321765826571026
Position 6380: 0.00017932012422320118
Position 23137: 0.00016480826404562807
Position 1970: 0.00015969735975120337
Position 58727: 0.00015591413216753755
Position 58710: 0.00014596083479834435
Position 4345: 0.00014567469165312194
Position 22421: 0.00014228170989435504
Position 22879: 0.00013568011350447974
Position 2506: 0.00013534436950216768
Position 22395: 0.0001307787006060484
Position 5285: 0.00012990592959403658
Position 685: 0.0001225767102209277
Position 4738: 0.00011872116859247833
Position 1992: 0.00010761437689815781
Position 44940: 9.573399515445038e-05
Position 230: 9.049151729677426e-05
Position 5305: 8.899633899316534e-05
Position 40406: 8.476205087536796e-05
Position 2967: 7.797565717961036e-05
Position 1916: 7.489959785099878e-05
Position 1866: 6.946161052597502e-05
Position 2641: 6.598476880981667e-05
Position 58440: 6.056781026809617e-05
Position 263: 5.7079727448600794e-05
Position 1290: 5.476124342504929e-05
Position 333: 5.395290737434077e-05
Position 623: 4.4528046386189165e-05
Position 380: 4.2996468080777405e-05
Position 2019: 3.237953761384736e-05
Position 58620: 3.2268825568997154e-05
Position 5224: 3.070906916584847e-05
Position 22701: 2.2474466021739456e-05
Position 57819: 2.1222376318692212e-05
Position 59026: 2.0812660419661852e-05
Position 5687: 1.978906788443273e-05
Position 59314: 1.8932405061012344e-05
Position 5309: 1.7993905082836045e-05
Position 58761: 1.6155921558808963e-05
Position 5228: 1.4178962874236802e-05
Position 58484: 7.69793836540529e-06
Position 2597: 3.4225868752490925e-06
Position 1210: 3.2785399086841417e-06
Position 2242: 2.787080983661096e-06
Position 1567: 2.7254831179908092e-06
Position 2349: 2.112660909657809e-06
Position 1931: 1.884574115471247e-06
Position 604: 1.5840546078475733e-06
Position 22529: 1.2723869646284036e-06
Position 2543: 1.2098759986699268e-06
Position 831: 9.735677550864826e-07
Position 282: 5.334669840930838e-07
Position 1228: 4.976550184895195e-07
Position 647: 4.5914364624407324e-07
Position 1191: 3.970488576401535e-07
Position 58537: 3.601657455018085e-07
Position 1473: 3.3693281169960847e-07
Position 516: 2.723354440038128e-07
Position 635: 2.1507363682593075e-07
Position 348: 2.1433506822193505e-07
Position 1255: 1.9509644667637142e-07
Position 1942: 1.7494420064320373e-07
Position 1295: 1.0360883495986583e-07
Position 527: 7.726940341982794e-08
Position 246: 7.247627317738469e-08
Position 532: 7.160457338845665e-08
Position 1402: 6.998985118024596e-08
Position 1174: 6.154811769927255e-08
Position 673: 5.4280483018703816e-08
Position 835: 4.9023463285922404e-08
Position 1787: 4.442261868225299e-08
Position 175: 3.310016510818379e-08
Position 563: 3.5172086644835294e-09
Position 248: 3.031885980552421e-09
Position 238: 1.6874773777734998e-09
Position 198: 1.3495107909404062e-09
Position 177: 9.747807166855445e-10
Position 133: 1.2269426881016259e-10
Position 250: 6.923106333779725e-11
Position 658: 2.9909170879823152e-12
Position 662: 2.4467240548791723e-12
Position 185: 2.8023396248650583e-13
Position 537: 8.088495433475012e-14
Position 151: 6.854088061351496e-14
Position 138: 3.8574294766944655e-14
