Gene = BSND
Position 1766: 0.0005931988896998557
Position 974: 0.0005839450507059469
Position 716: 0.0005739555400929233
Position 9180: 0.0005427722685998103
Position 8438: 0.0005294253199262942
Position 438: 0.0004550853051403374
Position 7517: 0.0004328043625876121
Position 224: 0.00039752312601365914
Position 1002: 0.0003881010978260748
Position 7161: 0.0003869457193997451
Position 38: 0.0003790042799204939
Position 2426: 0.00036693605012611116
Position 7827: 0.0003657419963697352
Position 6252: 0.0003639083397350631
Position 350: 0.0003624403458050031
Position 7576: 0.0003501757710180699
Position 6756: 0.0003416157728261419
Position 2277: 0.00033690670675128503
Position 2275: 0.00033405715411718686
Position 435: 0.0002254559953937936
Position 40: 0.0002079818487596217
Position 24: 0.0001268282175844742
Position 774: 0.00011637344787987204
Position 640: 9.217540837039537e-05
Position 451: 5.240404475544048e-05
Position 1943: 3.8927066552558286e-05
Position 8086: 3.594857303172382e-05
Position 186: 2.7408530562157206e-05
Position 10377: 1.6163962921210007e-05
Position 579: 1.112828111137424e-05
Position 188: 2.838677357776034e-06
Position 412: 2.5292635700365955e-06
Position 155: 2.4669983392588912e-06
Position 73: 1.523877987973096e-06
Position 226: 1.0165219876621057e-06
Position 290: 9.731708072991476e-07
Position 180: 8.580998987307986e-07
Position 48: 8.106397198823193e-07
Position 157: 7.842042858564913e-07
Position 418: 7.709226494837331e-07
Position 842: 5.748348464766357e-07
Position 140: 4.2222296975397786e-07
Position 6338: 3.539483272912686e-07
Position 496: 2.632556145736849e-07
Position 441: 1.546053914515367e-07
Position 556: 5.663922428858036e-08
Position 170: 2.0544941665236662e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6088: 0.997998198014332
Position 8063: 0.7627231485894833
Position 9299: 0.6241545756052758
Position 1302: 0.43140076000835814
Position 817: 0.29964107026242764
Position 11476: 0.2273302654578218
Position 6369: 0.20096196695443003
Position 9280: 0.1684548793749851
Position 525: 0.16184007022218075
Position 2758: 0.1467793272279479
Position 9536: 0.13951101601520904
Position 5656: 0.13919365810669249
Position 1260: 0.13068645705472923
Position 1180: 0.09589868035671364
Position 10319: 0.0889963761994102
Position 11755: 0.07218559619571556
Position 9885: 0.06662508639521462
Position 7435: 0.06513262430545354
Position 11427: 0.058658156594217706
Position 8196: 0.05749291809098808
Position 10229: 0.05374219622946932
Position 9713: 0.051822034015215575
Position 9327: 0.049886277228162766
Position 231: 0.04935864576397004
Position 349: 0.044083268359175545
Position 9410: 0.04106714568726769
Position 7401: 0.03993909377314734
Position 9756: 0.039848497985806114
Position 1247: 0.039576231072252326
Position 3779: 0.038765442509170016
Position 10485: 0.036022982264811536
Position 10152: 0.030410462837237907
Position 1900: 0.02760151800238026
Position 2113: 0.027242326864951746
Position 8090: 0.025821101773664326
Position 632: 0.02522079750126301
Position 11264: 0.021490160249099565
Position 3055: 0.019977323857721087
Position 10076: 0.01943436786161594
Position 193: 0.01855661278062035
Position 10296: 0.016872892416366855
Position 2843: 0.01665052026262133
Position 8135: 0.01617459051296789
Position 6406: 0.014017595003732163
Position 3708: 0.013704647981992344
Position 10112: 0.013232316428826439
Position 10666: 0.013136242419767831
Position 10781: 0.010556212419701139
Position 8069: 0.010293385086103857
Position 8145: 0.009574488035221353
Position 9981: 0.009546986742428078
Position 3790: 0.009224003688173762
Position 8256: 0.00889629885086516
Position 10358: 0.00799796462943907
Position 9385: 0.00728990450564903
Position 5829: 0.006722335128388228
Position 847: 0.006698850546119797
Position 9547: 0.0061989707427106385
Position 9198: 0.00434435437057665
Position 9582: 0.003990303289672437
Position 1266: 0.003349416215895645
Position 756: 0.003195741270491815
Position 10642: 0.0029419059320040216
Position 133: 0.002782707820488948
Position 772: 0.002455785690535194
Position 9940: 0.0022975987298253404
Position 7910: 0.0022172131547402592
Position 268: 0.002090764823133133
Position 2084: 0.0020398552499114714
Position 6346: 0.0018481526740743927
Position 577: 0.001824055389123834
Position 7029: 0.0017500545953616055
Position 945: 0.001660228946402356
Position 1700: 0.0014325807300311487
Position 7229: 0.0013609714810257742
Position 2811: 0.0012651445217560084
Position 8484: 0.0011666670703915538
Position 1048: 0.0011663863087033944
Position 841: 0.0011262983680048338
Position 1830: 0.001113679539584838
Position 9912: 0.0010807004373574848
Position 1324: 0.0009235179532401324
Position 8582: 0.0008959527303507379
Position 378: 0.0008870185262379048
Position 2206: 0.0008472664967101568
Position 2154: 0.0007460708131302866
Position 176: 0.0007118884348115553
Position 1157: 0.0006476092207286686
Position 731: 0.0006179133172845302
Position 797: 0.0006139415930641222
Position 851: 0.0005828675288469287
Position 6122: 0.0005733768505641033
Position 9080: 0.0005427722685998098
Position 7057: 0.0005317655820113336
Position 1773: 0.0005190351192236351
Position 6139: 0.000504128606444574
Position 1983: 0.00048383988186113475
Position 1576: 0.00040004465019049704
Position 8601: 0.00038750845164984253
Position 236: 0.0003851317417504909
Position 333: 0.00036343843195524664
Position 876: 0.0003436422188445239
Position 779: 0.00033189980610628256
Position 889: 0.0002899640086858216
Position 7337: 0.00023655438213181421
Position 91: 0.00022146578000462784
Position 9450: 0.00019913892539131904
Position 1745: 0.00017982496943483596
Position 8624: 0.0001651282809808329
Position 247: 0.00015379048699205048
Position 9427: 0.00012691358018398634
Position 6417: 0.0001234757852121241
Position 1031: 0.00011884243567372339
Position 1131: 0.00010623954675750685
Position 7995: 0.0001058983536384527
Position 6597: 0.0001051331554871564
Position 251: 9.998558943228095e-05
Position 2369: 9.053180688799063e-05
Position 205: 6.282958916101569e-05
Position 667: 5.970467664657204e-05
Position 8442: 5.8361616843339976e-05
Position 638: 4.9744189701383e-05
Position 7951: 4.818337170651101e-05
Position 2226: 4.602656115686332e-05
Position 6389: 4.2889367497743224e-05
Position 864: 3.901004535900882e-05
Position 1348: 3.641501379940223e-05
Position 692: 2.705523588327846e-05
Position 1646: 2.505967391065982e-05
Position 1654: 2.4997668438300514e-05
Position 146: 2.2664403869015208e-05
Position 7125: 2.2421544541611517e-05
Position 1929: 2.131854779666182e-05
Position 831: 1.700466835834736e-05
Position 855: 1.6394673730911334e-05
Position 698: 1.5592557492100653e-05
Position 651: 1.3530080351992708e-05
Position 418: 1.0667016652084474e-05
Position 1087: 8.774976073368668e-06
Position 674: 8.668204195116422e-06
Position 9554: 8.026791666662653e-06
Position 140: 7.683411463844729e-06
Position 1827: 6.345311138016601e-06
Position 1861: 6.151975934090521e-06
Position 1203: 4.256603319629571e-06
Position 408: 3.7940597063456665e-06
Position 1081: 3.596079984573413e-06
Position 648: 2.6862469549126764e-06
Position 430: 2.3011772413644567e-06
Position 681: 2.1504484227706334e-06
Position 460: 1.7416604341315714e-06
Position 155: 1.1962798568248378e-06
Position 1491: 9.417687612471229e-07
Position 784: 4.288367102205537e-07
Position 112: 4.032653435451007e-07
Position 265: 2.7463832775550235e-07
Position 478: 9.468212635856139e-08
Position 434: 6.993926253187781e-08
Position 1369: 6.838180581290644e-08
Position 1012: 3.6941822161305994e-08
Position 6296: 9.117619425110365e-09
Position 100: 4.227086781393519e-09
Position 441: 6.102647581394258e-11
