Gene = MLLT11
Position 7732: 0.050248630229621435
Position 1507: 0.0399699231639331
Position 9460: 0.030708299686343473
Position 2451: 0.026190423043959077
Position 8104: 0.024224237530016863
Position 4306: 0.02305053303628273
Position 5464: 0.021921502191187676
Position 8441: 0.020789126437580633
Position 763: 0.019382932361243103
Position 7689: 0.01784512029292339
Position 1076: 0.013337361132937632
Position 6308: 0.009299903550077461
Position 2095: 0.008597150441808024
Position 1610: 0.008180869846236151
Position 5148: 0.007899994770492136
Position 5712: 0.006486450675688319
Position 3128: 0.005900588202643385
Position 4625: 0.005430251002098339
Position 9376: 0.004970821227771738
Position 2370: 0.004923862220014995
Position 9513: 0.004269174565267669
Position 3113: 0.0033046009217968355
Position 4649: 0.0030923426676485346
Position 6283: 0.0029839559823655317
Position 2540: 0.0027377961191043174
Position 4186: 0.002692140744286998
Position 8128: 0.002503032373853788
Position 8268: 0.00238606577252234
Position 1689: 0.0020257945183566424
Position 6447: 0.001995344765288473
Position 7570: 0.0018098476254463933
Position 2859: 0.0015651785933468883
Position 1741: 0.001471253136952752
Position 3072: 0.001407751221332439
Position 3183: 0.0013914538986176856
Position 2629: 0.0013527992192721755
Position 6825: 0.0012265490221112672
Position 924: 0.0012195827470860138
Position 4033: 0.0010848459253530913
Position 6781: 0.0008901055971382445
Position 5438: 0.0008310263901464773
Position 6951: 0.000778414939118639
Position 6193: 0.0007631349998978985
Position 1556: 0.0006990789887374061
Position 819: 0.0006372138511536626
Position 5176: 0.0005679346928136552
Position 3568: 0.0005536018756844521
Position 5688: 0.0005388341409888838
Position 4866: 0.0005170212757786714
Position 2998: 0.0005097393446486301
Position 1298: 0.00043950712957607015
Position 269: 0.00041494727304783503
Position 849: 0.0004128667851063287
Position 2969: 0.00040753946547364645
Position 770: 0.00032875075943964734
Position 531: 0.00031192409839254486
Position 2943: 0.00029782557654236966
Position 2879: 0.00026081950383386474
Position 4223: 0.0002566475412609786
Position 866: 0.00024142379417027243
Position 1376: 0.000215178776621675
Position 2137: 0.00020214081967603542
Position 4313: 0.00020054403288245033
Position 3303: 0.00020039040581512
Position 3367: 0.00019468526183775566
Position 1621: 0.00015798110967569617
Position 1792: 0.00015536892236115744
Position 839: 0.0001424270504055796
Position 3431: 0.000118622624880896
Position 444: 9.202293384964035e-05
Position 322: 7.29782261150532e-05
Position 266: 6.518467271012172e-05
Position 1260: 3.8372247917168793e-05
Position 1116: 2.945052093136354e-05
Position 834: 2.7530028710428433e-05
Position 610: 2.1760949229965272e-05
Position 809: 1.636017938400247e-05
Position 1100: 1.5445935253493735e-05
Position 1113: 1.3789797479455768e-05
Position 1165: 1.1775170818252421e-05
Position 832: 6.775762872591194e-06
Position 1198: 6.614476805279424e-06
Position 793: 6.2408294550055695e-06
Position 685: 6.04329820452825e-06
Position 539: 2.617291332728048e-06
Position 273: 2.23829480245586e-06
Position 241: 1.481845381729216e-06
Position 100: 6.482997712625748e-07
Position 507: 6.07283600089066e-07
Position 462: 2.4169005193181365e-07
Position 247: 2.3896720448388006e-07
Position 514: 1.9677822761483143e-07
Position 934: 1.5947929054716503e-07
Position 880: 1.5088566011494536e-07
Position 556: 1.4510555670672234e-07
Position 712: 1.4327449914395846e-07
Position 732: 1.2792474705698423e-07
Position 446: 1.0686938518523643e-07
Position 567: 9.790842133927992e-08
Position 605: 8.900927603425962e-08
Position 223: 3.5397144488164446e-08
Position 249: 3.53285167749861e-08
Position 583: 2.089552426458091e-08
Position 215: 1.977767757551377e-08
Position 104: 1.0164664275094914e-08
Position 410: 9.89507904914637e-09
Position 456: 9.521583127019405e-09
Position 117: 6.110643992263724e-09
Position 333: 5.2643200218339065e-09
Position 144: 3.6332632317447154e-09
Position 327: 3.279783721554725e-09
Position 107: 2.0720684632241387e-09
Position 114: 8.733353262004875e-10
Position 188: 3.172157574869175e-10
Position 174: 1.7056127319238384e-10
Position 146: 1.6874973345447012e-10
Position 126: 1.4646383385765013e-10
Position 163: 3.847068502670317e-11
Position 148: 2.682003910598533e-11
Position 120: 4.358834983297605e-12
Position 357: 2.500487091116815e-13
Position 378: 9.301252826287992e-14
Position 385: 5.454400775062101e-14
Position 381: 3.640527858056638e-14
Position 359: 3.5442061267487195e-14
Position 362: 3.2390600524515447e-14
