Gene = DTWD2
Position 1723: 4.350039591264095e-07
Position 475: 3.698750628681378e-07
Position 1013: 3.6246729551072696e-07
Position 1218: 3.256852819228606e-07
Position 693: 2.604415710680986e-07
Position 2358: 2.209625719390422e-07
Position 1118: 2.0704884637132242e-07
Position 610: 2.0032656899745346e-07
Position 2398: 1.8762179220222978e-07
Position 2700: 1.6597649821134005e-07
Position 974: 1.077530870368914e-07
Position 932: 6.794015389352039e-08
Position 591: 3.361964261284043e-08
Position 366: 3.115791200295703e-08
Position 572: 2.809712930755641e-08
Position 423: 2.0703638426583737e-08
Position 878: 1.5060776118886153e-08
Position 282: 1.2367195298393978e-08
Position 1086: 1.1887219218783134e-08
Position 533: 3.913816530615225e-09
Position 523: 2.3099250390335564e-09
Position 501: 1.4841827814830764e-09
Position 304: 1.39441002736791e-09
Position 420: 6.40116330789569e-10
Position 301: 5.051170575696743e-10
Position 416: 4.099614490379082e-10
Position 289: 3.950666325511258e-10
