Gene = HLTF
Position 25330: 0.02017418625161715
Position 23630: 0.018622951995922444
Position 31634: 0.017801946632316767
Position 25935: 0.014638493841476845
Position 40930: 0.014025476373782642
Position 37722: 0.012027234057933215
Position 45542: 0.01068781707829575
Position 549: 0.009890222188561842
Position 20016: 0.009360705623043796
Position 20826: 0.009182482242229385
Position 18952: 0.008443476537877657
Position 26069: 0.007978662416042816
Position 14389: 0.006939412283032482
Position 53997: 0.0068689675389285625
Position 33024: 0.006534154361046838
Position 54636: 0.0063991017294397785
Position 44928: 0.006282577923329869
Position 49633: 0.006040798621382014
Position 47552: 0.0059991266413969655
Position 49343: 0.005605865761911379
Position 18478: 0.005499990761797749
Position 55470: 0.0054511663658389645
Position 14122: 0.005318903545116196
Position 52071: 0.005115819911419212
Position 31702: 0.0047345215608392156
Position 44675: 0.004688558302109695
Position 388: 0.004362495707620272
Position 25953: 0.00413061987099693
Position 52180: 0.003556941338049934
Position 949: 0.002968652586629176
Position 22651: 0.0027652048968466337
Position 22933: 0.002715618611815306
Position 53230: 0.0025766976824126184
Position 52891: 0.0022787181333632426
Position 18306: 0.001900443521802854
Position 54836: 0.001806801189965175
Position 25979: 0.0016199844495454496
Position 1383: 0.0015643963813289437
Position 47175: 0.0015049084313882575
Position 1538: 0.0014665781272084968
Position 18647: 0.0014436022504004235
Position 25759: 0.0014012652738211561
Position 127: 0.001205110207620621
Position 51944: 0.0008880548652185323
Position 14384: 0.0008123415598042894
Position 46505: 0.0008119161679194025
Position 46459: 0.0007178171769070716
Position 232: 0.0005800980151525938
Position 18649: 0.0005510524144237305
Position 13337: 0.00038595303354234357
Position 24065: 0.00036048515315823313
Position 52269: 0.00029700862860055087
Position 31466: 0.00028684563443203787
Position 46978: 0.0002583792122899624
Position 23395: 0.00023806352623605435
Position 32670: 0.00020708789667942218
Position 52569: 0.0001964134418526106
Position 13396: 0.00018062568868460298
Position 25041: 0.00017094274741380721
Position 1456: 0.00016298941050662212
Position 26817: 0.00013094972525552764
Position 32643: 0.00012971627167889064
Position 19035: 0.00012837253366118777
Position 7229: 0.00012506086869155315
Position 4332: 0.00011106880731312007
Position 46895: 0.00010686874176755402
Position 3965: 8.459399732319065e-05
Position 205: 8.341172121794769e-05
Position 48961: 7.85396613010274e-05
Position 23969: 7.398208551633336e-05
Position 20254: 6.923228898632873e-05
Position 48885: 5.401842013792671e-05
Position 6691: 5.2166885491439615e-05
Position 25428: 5.193823587047167e-05
Position 7313: 5.116453384323726e-05
Position 918: 2.4706496509818693e-05
Position 48949: 2.415271112165617e-05
Position 335: 2.000130756854755e-05
Position 1431: 1.8341234661478277e-05
Position 48453: 1.832289529329206e-05
Position 47873: 1.788852957136994e-05
Position 1558: 1.590178600201347e-05
Position 61: 1.423879690364663e-05
Position 48355: 1.3351167250614718e-05
Position 48072: 1.2420509769629349e-05
Position 516: 1.2256844860730767e-05
Position 47494: 1.2117081746115581e-05
Position 1233: 1.178480418321992e-05
Position 23907: 1.0865052921268706e-05
Position 878: 1.0823849117502174e-05
Position 748: 8.690977223597e-06
Position 1302: 8.447910260179436e-06
Position 589: 8.370961068108074e-06
Position 414: 7.529873884597309e-06
Position 786: 4.899374954585355e-06
Position 15748: 1.8409880109356787e-06
Position 196: 9.155258590515888e-09
Position 324: 8.647243397714595e-09
Position 537: 4.9956352724619175e-09
Position 244: 4.9650061916150956e-09
Position 339: 4.948839807785376e-09
Position 407: 4.2558056283054475e-09
Position 611: 3.5936382513724104e-09
Position 15298: 3.489136137813842e-09
Position 90: 2.444765049405532e-09
Position 629: 1.7426393384558021e-09
Position 348: 1.5953825395815728e-09
Position 446: 1.595320321974249e-09
Position 714: 1.2656641114538037e-09
Position 828: 1.114322359990275e-09
Position 963: 1.1052610622535179e-09
Position 58: 1.0711733913688544e-09
Position 960: 1.0514300476517593e-09
Position 316: 8.543016770537713e-10
Position 852: 8.280159753244201e-10
Position 176: 7.413671698888916e-10
Position 678: 4.825227137009531e-10
Position 571: 3.4361371754181463e-10
Position 479: 2.2074219366953477e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 37528: 1.0000000000000022
Position 51531: 0.9482896563720483
Position 14872: 0.9460134419563403
Position 47300: 0.9350816128794803
Position 25671: 0.927941859028749
Position 23005: 0.9252523242467071
Position 46836: 0.9236831124656573
Position 21663: 0.9217327911488833
Position 12181: 0.908989234066649
Position 44239: 0.8870960427700796
Position 13207: 0.8775691167380703
Position 18194: 0.8675099745504323
Position 54157: 0.8074053717850617
Position 46373: 0.8031965072980843
Position 14229: 0.7894014731924597
Position 15086: 0.7578640494615951
Position 36154: 0.7440785654900484
Position 10482: 0.6664199579788612
Position 31129: 0.6609934802546582
Position 38366: 0.5358964975294712
Position 40270: 0.4572590306114469
Position 26725: 0.4454885794675391
Position 25842: 0.4447194633467436
Position 52987: 0.43913201221248094
Position 32541: 0.4131484852553698
Position 22725: 0.35271384389512683
Position 31336: 0.2906897260872297
Position 46143: 0.270231438917842
Position 31089: 0.2550962018429468
Position 26722: 0.2546365731407148
Position 18546: 0.2378099302841408
Position 31364: 0.22846394709635146
Position 33262: 0.20082161417750666
Position 55166: 0.1848980992376802
Position 26655: 0.18473475390106223
Position 44861: 0.13116483479486787
Position 18863: 0.12742844331834077
Position 37873: 0.1209288239308381
Position 55127: 0.11108526091138324
Position 55559: 0.1104647170353961
Position 18219: 0.09640110174685314
Position 40306: 0.09001653677415611
Position 46399: 0.08044829273242797
Position 53575: 0.07696985743652793
Position 24164: 0.07448238231712143
Position 31541: 0.06836320698801665
Position 7450: 0.06630370623920934
Position 38442: 0.0660564700277687
Position 44561: 0.0578662845207144
Position 44849: 0.05716018101880866
Position 56217: 0.05351721988264467
Position 55638: 0.052905013458466224
Position 16224: 0.0528537764488628
Position 26507: 0.051872104392264744
Position 26410: 0.05061086692039525
Position 52950: 0.04839966556248729
Position 25674: 0.04719403067121307
Position 54563: 0.036174422670103346
Position 40686: 0.03444415433531787
Position 16189: 0.034000943403585115
Position 39845: 0.03253216890913796
Position 1640: 0.03154353715488836
Position 15026: 0.03018938899758811
Position 43835: 0.029498667461143307
Position 2987: 0.028700208510589544
Position 18472: 0.028350845514387425
Position 2113: 0.027849175877928907
Position 55675: 0.027305339470232226
Position 18390: 0.023986900717714185
Position 3910: 0.023819792327535793
Position 56154: 0.02342433430093775
Position 54864: 0.023076353660140242
Position 25122: 0.022994376995510164
Position 40700: 0.021564603068806577
Position 18496: 0.02076600757368419
Position 18074: 0.02075013289187909
Position 52825: 0.020573584559657812
Position 40583: 0.01923112983821608
Position 54805: 0.01865745357965983
Position 12046: 0.01836530279768622
Position 26398: 0.017970002167420354
Position 56220: 0.017900236286550204
Position 55169: 0.017073456871894623
Position 23589: 0.017072269609729462
Position 1756: 0.01545484082196193
Position 16237: 0.014543635910687504
Position 54635: 0.014080854558643966
Position 52686: 0.013807330169616383
Position 56183: 0.013696890983595071
Position 54182: 0.01326381607850516
Position 54958: 0.01239003399408367
Position 26455: 0.01221397985907178
Position 13213: 0.012136231572867846
Position 51387: 0.011772312799963713
Position 40102: 0.011749968124128294
Position 39892: 0.01149488093527951
Position 24011: 0.01149199729186317
Position 56291: 0.011264196922111194
Position 52891: 0.011215267503517477
Position 53378: 0.011035922412453056
Position 51417: 0.010777825813929304
Position 45465: 0.01068781707829575
Position 55714: 0.010655279001778116
Position 46736: 0.01036659228678315
Position 44453: 0.010318420172271074
Position 38310: 0.009633651723976159
Position 44182: 0.009528406611542979
Position 24104: 0.009238543731591654
Position 52110: 0.008830067314833058
Position 54169: 0.00874643671402657
Position 40167: 0.008650816188607179
Position 38001: 0.00847511015954169
Position 22687: 0.008367567499388884
Position 20728: 0.007240676638437536
Position 46781: 0.007067647323173305
Position 32782: 0.006534154361046832
Position 49069: 0.006144643752653827
Position 37812: 0.006018387487313555
Position 26702: 0.005718603825287352
Position 14903: 0.00564323997932465
Position 22505: 0.005608246644137846
Position 19873: 0.0055579640429045014
Position 2092: 0.005451834170465207
Position 49528: 0.005386063626842807
Position 1741: 0.005381613400758246
Position 13924: 0.005319307731580253
Position 15182: 0.0051097332418009464
Position 55490: 0.00475402779021156
Position 47265: 0.004673530335227844
Position 51837: 0.0042247422712742315
Position 47428: 0.0038958261813397802
Position 54721: 0.0037584215242100947
Position 39909: 0.003731266955556052
Position 18579: 0.0035814619941188295
Position 52769: 0.003507205728418039
Position 54433: 0.003482940053428539
Position 26673: 0.0034580864891087804
Position 46605: 0.0034279830409001703
Position 40769: 0.003420938883981796
Position 2794: 0.0030135180245934264
Position 54415: 0.0029871568023225326
Position 55286: 0.0028997711920266778
Position 53594: 0.0028312323874598267
Position 23972: 0.002819940531311857
Position 24047: 0.002759965206420243
Position 3860: 0.0025903694322199178
Position 47425: 0.0024508843223429787
Position 54498: 0.002330200261347918
Position 45889: 0.002290263506652473
Position 40754: 0.0022872360489941228
Position 31394: 0.0022307261099479233
Position 54607: 0.0021678591104856483
Position 51941: 0.002111041806601355
Position 53252: 0.0020680143285304407
Position 26251: 0.0019623810923176006
Position 52017: 0.001949590636366089
Position 20724: 0.0019418056037918462
Position 52262: 0.0019217444279721891
Position 19907: 0.0019024054602372496
Position 19904: 0.00190033611990205
Position 53119: 0.0018894954342075527
Position 47044: 0.0018852990530426393
Position 16088: 0.0018724092285327364
Position 11764: 0.0018203532274552773
Position 55328: 0.0017416696091090717
Position 47455: 0.0016865484041066496
Position 31503: 0.0015946065569590602
Position 12841: 0.0015449312436707748
Position 23548: 0.0015297941156149487
Position 26678: 0.001521952573088721
Position 1665: 0.0014634148182999225
Position 18890: 0.0012948063702596833
Position 47370: 0.0012708762587184603
Position 23041: 0.0012604442728864063
Position 37754: 0.0012472391165271473
Position 2039: 0.0012442725053500056
Position 52992: 0.0011840424445966023
Position 31410: 0.0011391150521041823
Position 53733: 0.0011289012122700551
Position 25964: 0.0011245089380924338
Position 46752: 0.0011032522903881706
Position 14125: 0.0010784799626360417
Position 3923: 0.0010526122074922075
Position 14882: 0.001002908010688845
Position 53145: 0.0009633420276250557
Position 52490: 0.0009273775779870323
Position 2065: 0.0009068646178832934
Position 1772: 0.000889094168239356
Position 14648: 0.0008888043718116508
Position 23015: 0.0008801406440599284
Position 26457: 0.0008613908530145536
Position 15123: 0.0008273842627075376
Position 51971: 0.0008180612851403537
Position 18247: 0.0008089354255452514
Position 14484: 0.0006802364080944265
Position 49400: 0.0006547349945392077
Position 38218: 0.000650454694641068
Position 47389: 0.0006334736970545948
Position 53499: 0.000632101635280309
Position 14554: 0.0006300308414679971
Position 2813: 0.0005874479706199312
Position 21252: 0.0005545915743383725
Position 53222: 0.0005511758522518397
Position 47392: 0.0005478184201412694
Position 38065: 0.0005212224408235673
Position 14835: 0.0005128877879634803
Position 15930: 0.0005121129208474636
Position 46640: 0.0005076679789961743
Position 1956: 0.0005068539743281367
Position 15821: 0.0005047915978307945
Position 52040: 0.0004894219790659041
Position 51318: 0.00047597573305213793
Position 15949: 0.00044580778638419533
Position 55388: 0.000434569448502927
Position 14676: 0.00041141476967361144
Position 16020: 0.0004083387927869285
Position 46911: 0.0004000290250084173
Position 15154: 0.00039491515526931045
Position 2015: 0.00038713631989252783
Position 46936: 0.00038381428251627205
Position 14504: 0.00037530500815380986
Position 18265: 0.0003268904439538912
Position 47349: 0.00032392861408469967
Position 1805: 0.00029582531968937805
Position 2147: 0.0002720144102535058
Position 14729: 0.00024045965260791193
Position 23204: 0.00019001776188082536
Position 7158: 0.0001762254025347904
Position 24700: 0.00017094274741380721
Position 54752: 0.00015890688004687955
Position 48769: 0.0001428626631453587
Position 54689: 0.00013995455274313053
Position 1423: 0.00013793811857750257
Position 47723: 8.95644774199072e-05
Position 18435: 8.391142816206802e-05
Position 4074: 7.693723472830457e-05
Position 51801: 7.501182002525026e-05
Position 23969: 5.396336659102208e-05
Position 20072: 5.3610739695652335e-05
Position 6555: 5.216688549143965e-05
Position 23814: 5.181226397149297e-05
Position 1285: 3.704693390929786e-05
Position 598: 3.5338417601637026e-05
Position 48207: 3.0234444371061912e-05
Position 23723: 2.6999764203414854e-05
Position 772: 2.515371761794674e-05
Position 1257: 2.512344070321439e-05
Position 23511: 2.052413196922733e-05
Position 15044: 2.0287645820476044e-05
Position 15129: 1.6128431489888828e-05
Position 20137: 1.562154929067634e-05
Position 23296: 1.5550486690116954e-05
Position 48827: 1.3848129415251709e-05
Position 4028: 1.217083937203347e-05
Position 1455: 1.2052680504187769e-05
Position 23163: 1.1873068144607188e-05
Position 4098: 1.1210046301551461e-05
Position 4240: 1.0750686911230483e-05
Position 1068: 8.137974209709682e-06
Position 685: 7.299859357084622e-06
Position 23752: 6.0351102626942165e-06
Position 47302: 6.018400830221122e-06
Position 47936: 5.970699565875642e-06
Position 23139: 5.632127547326588e-06
Position 506: 3.7014954336688014e-06
Position 2906: 3.449474115554746e-06
Position 652: 3.2670813879530696e-06
Position 47981: 2.5808946334741106e-06
Position 717: 2.338978202586541e-06
Position 1232: 2.1681828557588877e-06
Position 571: 2.07423764153548e-06
Position 524: 1.9204865543461898e-06
Position 581: 1.5711415369773085e-06
Position 48386: 1.4396181728448692e-06
Position 15488: 1.0878052539566554e-06
Position 51773: 4.919771081432445e-07
Position 23508: 3.641386088085635e-07
Position 15512: 2.451648810034647e-07
Position 15652: 2.2550413579552034e-07
Position 15649: 2.2293786594421393e-07
Position 15562: 5.957587423582291e-08
Position 15227: 5.3250843377962556e-08
Position 47050: 1.857340730968527e-08
Position 47066: 4.174253001284457e-09
