Gene = RIIAD1
Position 5225: 0.0011649186550493251
Position 927: 0.001160006055024854
Position 255: 0.0011559985133468428
Position 2573: 0.001105538781363578
Position 524: 0.0010176142872556791
Position 1276: 0.0009349986172677366
Position 4310: 0.0009020582588864651
Position 5242: 0.0008941317384680298
Position 5837: 0.0008778551311687539
Position 286: 0.0008301448389232511
Position 4732: 0.0007722091978115049
Position 2738: 0.0007641640133346988
Position 1568: 0.0007383722837751876
Position 7484: 0.0005808245441445631
Position 5306: 0.0005745498652118653
Position 7555: 0.0005700571055251674
Position 2343: 0.0005036782630658698
Position 2518: 0.00042176067069140224
Position 3126: 0.0003993352985106305
Position 1401: 0.0003214110194745436
Position 1151: 0.000309976973879989
Position 1358: 0.00025017592446329503
Position 3594: 0.00023886041360267273
Position 4210: 0.00023836508715613042
Position 4070: 0.00021425254947991942
Position 807: 0.00021258303421788218
Position 3307: 0.0002033133575507022
Position 8031: 0.00019380105606185404
Position 338: 0.000172817606963383
Position 407: 0.00015159141722651543
Position 824: 0.00014564967763005735
Position 404: 0.00014418930915285482
Position 1320: 0.00013789006383552904
Position 429: 0.0001366206639695739
Position 354: 0.0001360656089667845
Position 217: 0.0001264371968153806
Position 378: 0.00011837602986233916
Position 301: 0.00011624168484498785
Position 1609: 0.00010646246785114868
Position 778: 9.889520036432731e-05
Position 4197: 8.001220061817098e-05
Position 1535: 7.796009579370997e-05
Position 2654: 7.206205779009011e-05
Position 4019: 7.165504323139121e-05
Position 5088: 7.124394309269558e-05
Position 4496: 6.839551393191188e-05
Position 149: 6.544934603851664e-05
Position 4625: 6.176572032665186e-05
Position 3229: 6.097632037791736e-05
Position 2696: 5.794176178100932e-05
Position 2547: 5.703989834731495e-05
Position 3107: 5.457700814706693e-05
Position 443: 4.614834666443867e-05
Position 313: 4.4657555428783204e-05
Position 1248: 4.1868252894199654e-05
Position 3198: 3.769950972448295e-05
Position 2871: 2.9404859993377684e-05
Position 968: 2.6742624402228858e-05
Position 359: 2.6607354373749042e-05
Position 575: 2.411479366822551e-05
Position 780: 2.3976950243003128e-05
Position 1828: 2.2069044266211686e-05
Position 1455: 2.0782427639978173e-05
Position 886: 1.380052121959411e-05
Position 315: 1.3631173654188289e-05
Position 2701: 1.352445215264358e-05
Position 864: 1.104231805025052e-05
Position 973: 9.903468212166261e-06
Position 279: 9.444493910514987e-06
Position 2788: 6.833797216199364e-06
Position 2781: 6.436776331013001e-06
Position 175: 5.985420112215576e-06
Position 210: 5.677018977956964e-06
Position 3756: 1.6295942929692014e-06
Position 3836: 1.2264859955081793e-06
Position 262: 1.1337220085386048e-06
Position 281: 1.0726460062688545e-06
Position 290: 9.120216126779857e-07
Position 162: 8.933110714025486e-07
Position 384: 5.699964353027795e-07
Position 685: 2.9841082351892394e-07
Position 158: 2.868757986213971e-07
Position 583: 2.606125601211523e-07
Position 597: 1.720999792977397e-07
Position 222: 1.3944737529578875e-07
Position 594: 8.318679996158298e-08
Position 939: 7.412030594244578e-08
Position 186: 7.406273364352478e-08
Position 1372: 6.011487238493161e-08
Position 160: 5.487323055948064e-08
Position 600: 2.2719852228709252e-08
Position 1072: 1.9832501572907426e-08
Position 698: 1.7514731710198416e-08
Position 625: 1.632408523452337e-08
Position 970: 1.570568743957196e-08
Position 180: 1.1154030933832703e-08
Position 172: 1.0782166654373977e-08
Position 847: 5.170219643260064e-09
Position 1075: 1.41155232552085e-09
Position 664: 1.4087234858764264e-09
Position 170: 9.880685467513284e-10
Position 629: 2.9411939231184655e-10
Position 948: 1.3216751958960756e-10
