Gene = CLDN16
Position 1762: 6.60895719337223e-05
Position 10179: 6.135542493919727e-05
Position 9642: 5.7893374669571026e-05
Position 9962: 4.694053974041845e-05
Position 6699: 3.938192214131953e-05
Position 12388: 2.8464072561298137e-05
Position 1734: 2.3649947075292885e-05
Position 9356: 2.3133086703089654e-05
Position 3125: 2.1367035188369173e-05
Position 278: 2.1132656895691122e-05
Position 8383: 1.8536375363495284e-05
Position 5903: 1.8511594627736738e-05
Position 6696: 1.8174525422607176e-05
Position 3355: 1.6728835609978838e-05
Position 2215: 1.6306644966488812e-05
Position 6065: 1.4885738798607285e-05
Position 11350: 1.4860879525587272e-05
Position 2934: 1.4115107744275839e-05
Position 364: 1.3676517376443675e-05
Position 3642: 1.3608495263778143e-05
Position 10067: 1.3455159244106543e-05
Position 4238: 1.1658873921460639e-05
Position 9164: 1.0683298000021002e-05
Position 9495: 8.113055712967033e-06
Position 778: 6.906037184924871e-06
Position 5863: 6.240959903833232e-06
Position 5725: 5.868130802604413e-06
Position 1795: 5.413108135137449e-06
Position 1906: 5.198681213272357e-06
Position 2821: 4.9778422900947515e-06
Position 9359: 4.840008126472998e-06
Position 604: 3.751991429508257e-06
Position 1780: 3.72946615252504e-06
Position 5924: 3.494358780001626e-06
Position 2994: 3.396781855532605e-06
Position 7893: 3.2557816935730332e-06
Position 2377: 3.043750314385913e-06
Position 1710: 2.7958247597115065e-06
Position 6978: 2.7715204799608648e-06
Position 8198: 2.5326108588602453e-06
Position 462: 2.466156281120921e-06
Position 6639: 2.273373660438806e-06
Position 6223: 1.7685733383941068e-06
Position 2784: 1.5692743948294922e-06
Position 3898: 1.5579960675219586e-06
Position 2633: 1.4154125422601302e-06
Position 2958: 1.2911943507097413e-06
Position 933: 1.2177519583970853e-06
Position 402: 1.1856855378274767e-06
Position 1839: 1.1540281325100895e-06
Position 6559: 1.0275592760766755e-06
Position 258: 9.79148570682394e-07
Position 2019: 9.256892741630769e-07
Position 5041: 8.608013143135983e-07
Position 1154: 8.505375648869666e-07
Position 4286: 8.426117567416946e-07
Position 1020: 8.368010631503549e-07
Position 4333: 7.713066050822752e-07
Position 1871: 7.665144365151135e-07
Position 3279: 7.641073263339366e-07
Position 5420: 7.02128742291143e-07
Position 1921: 6.524560813819572e-07
Position 740: 6.089412054214867e-07
Position 3412: 5.652047777964507e-07
Position 2359: 5.625147122177117e-07
Position 2362: 5.597720257763749e-07
Position 309: 5.590221782736191e-07
Position 4185: 5.386847787781953e-07
Position 1714: 5.118153938987198e-07
Position 4136: 5.103634931444441e-07
Position 411: 5.086642529704927e-07
Position 1387: 4.4767771109657955e-07
Position 1525: 4.473687620663057e-07
Position 4153: 4.413488711320218e-07
Position 3336: 4.1446237394834825e-07
Position 3720: 3.736917713354693e-07
Position 571: 3.421743212456494e-07
Position 652: 3.1496712593436085e-07
Position 3506: 3.100772815210408e-07
Position 626: 3.095658414649961e-07
Position 1270: 2.834541949918863e-07
Position 3466: 2.675244171180957e-07
Position 3588: 2.479665714655408e-07
Position 230: 2.426001264915567e-07
Position 665: 2.216985131510011e-07
Position 1061: 2.2105271925564256e-07
Position 576: 2.0868681391782196e-07
Position 3100: 1.901709395919212e-07
Position 3143: 1.8240120336270045e-07
Position 1363: 1.7741733125837153e-07
Position 1381: 1.6623292657846342e-07
Position 2427: 1.3425347043158053e-07
Position 1480: 1.1151997054551287e-07
Position 2139: 9.64140245862519e-08
Position 2100: 7.827124026636609e-08
Position 200: 7.128600655117813e-08
Position 146: 7.06714697069999e-08
Position 685: 6.84453102372686e-08
Position 322: 5.310633629875769e-08
Position 756: 4.9893348494940324e-08
Position 1016: 4.91330179732639e-08
Position 609: 4.209390482344888e-08
Position 722: 3.991836929825485e-08
Position 2056: 2.154439103051795e-08
Position 2106: 1.18153392066982e-08
Position 2116: 6.606239020794642e-09
Position 2162: 2.53774254372914e-09
Position 2226: 3.767609216194024e-10
Position 319: 1.1942934934171728e-10
Position 830: 1.0888140504131274e-10
Position 993: 1.081468905724921e-10
Position 371: 9.15031041086511e-11
Position 139: 8.907283717806747e-11
Position 1098: 6.936424703274677e-11
Position 707: 4.480757798120038e-11
Position 579: 3.87543547018103e-11
Position 167: 1.7901066020836165e-11
Position 914: 1.108701201164874e-11
Position 865: 8.377340548734547e-12
Position 382: 4.9105905804641515e-12
Position 379: 4.011795680038409e-12
Position 336: 1.4476830853854805e-12
