Gene = CLDN11
Position 3836: 0.00028720253023733046
Position 1107: 0.00022233700720764092
Position 2688: 0.00011307507776809517
Position 5987: 0.00010257226425033543
Position 2017: 7.877831507217717e-05
Position 1635: 6.897079215510991e-05
Position 5285: 6.859358647119105e-05
Position 715: 6.67315210990263e-05
Position 21: 6.424124001437785e-05
Position 1589: 6.26828666451282e-05
Position 2721: 5.865765243113546e-05
Position 1688: 3.4370665953627135e-05
Position 73: 2.6836456212459224e-05
Position 268: 2.29757211294141e-05
Position 205: 9.181752212822916e-06
Position 140: 9.058874255896525e-06
Position 2079: 8.752092320931504e-06
Position 262: 8.66574333288575e-06
Position 75: 7.08777309036764e-06
Position 823: 6.24107235440733e-06
Position 292: 5.754395973829396e-06
Position 2570: 5.7525215320268155e-06
Position 357: 4.061457312544281e-06
Position 247: 3.912306256811318e-06
Position 406: 3.5595790314285017e-06
Position 654: 3.362560464375866e-06
Position 387: 3.0070206267143e-06
Position 818: 9.410942963173147e-07
Position 671: 8.547877809832495e-07
Position 901: 6.526911982275735e-07
Position 771: 5.527278116185675e-07
Position 1372: 4.6379291181713064e-07
Position 852: 4.591093776838477e-07
Position 1209: 3.125331542658228e-07
Position 567: 2.3486286044008976e-07
Position 235: 1.9356917492093078e-07
Position 213: 1.3562462008707549e-07
Position 90: 1.2625943423120776e-07
Position 647: 1.0727238737075128e-07
Position 12: 6.070200589057742e-08
Position 757: 1.6889503847370233e-08
Position 498: 2.1915700727633904e-11
Position 611: 3.4240007085162514e-13
Position 370: 8.5216819833756e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4297: 0.9329243308691672
Position 7166: 0.8830173142706201
Position 5689: 0.5981940466319315
Position 6288: 0.48930851507906375
Position 13413: 0.488425008275566
Position 13658: 0.3564144080115569
Position 3045: 0.27866449819923783
Position 1862: 0.2725483058491132
Position 6099: 0.14943513946754833
Position 7425: 0.09122523292545211
Position 9781: 0.07450927856226854
Position 14301: 0.07362936247336423
Position 13158: 0.06684277338450663
Position 7428: 0.057436154651197814
Position 2410: 0.05085307703301363
Position 5439: 0.044777661981055726
Position 1042: 0.03595715543649663
Position 7097: 0.03380440307225787
Position 4792: 0.033094770653555046
Position 9382: 0.03296249971680045
Position 771: 0.02793087918408539
Position 8327: 0.02780642106343431
Position 4885: 0.02589311247788175
Position 14646: 0.02543786993387741
Position 8270: 0.02438801591090343
Position 7627: 0.021362546712648946
Position 9931: 0.020844582470251043
Position 4868: 0.020554782816303213
Position 13489: 0.020149982775479552
Position 7750: 0.01774403462065483
Position 6324: 0.014603337699929263
Position 11225: 0.01418755027141846
Position 1731: 0.013245315595061488
Position 6157: 0.012801803143233844
Position 7050: 0.012315146613483924
Position 5409: 0.012032639036013745
Position 2440: 0.011764334848901676
Position 604: 0.011683729657965715
Position 7574: 0.011404946037579253
Position 3003: 0.010708958779442713
Position 740: 0.010058013516619523
Position 2603: 0.00881175813182247
Position 2356: 0.008417397060025186
Position 5725: 0.007528442305388102
Position 10457: 0.007137659831314033
Position 1422: 0.007084040778423803
Position 1865: 0.0069468390696611655
Position 222: 0.00682999863471254
Position 6386: 0.006740429741332603
Position 6227: 0.006001935332904762
Position 7937: 0.005457895170823883
Position 835: 0.005353447013320319
Position 10020: 0.005111911895353049
Position 822: 0.004962942134981828
Position 6124: 0.004870050797239636
Position 1503: 0.004527863719098805
Position 6693: 0.004265504278880552
Position 707: 0.00423549192273813
Position 2352: 0.003856537157979025
Position 5147: 0.00379986791619992
Position 11718: 0.003480991365518123
Position 4542: 0.00334366475231441
Position 4835: 0.00330883995818644
Position 11077: 0.003257022530083524
Position 4860: 0.0031671084292247036
Position 7675: 0.0030784373056298884
Position 3137: 0.0029810291866658734
Position 1145: 0.0027881473614092952
Position 554: 0.002760317175118756
Position 12341: 0.002733957817717785
Position 6243: 0.0027150533900280023
Position 4627: 0.0026391238601435225
Position 1092: 0.0021603582963378247
Position 11698: 0.0020629002953668437
Position 7384: 0.002015742130764968
Position 7961: 0.0019811705484310506
Position 1341: 0.0019807097375932154
Position 1330: 0.0018320743165905766
Position 1801: 0.0017867186278741527
Position 1598: 0.0016981692849213426
Position 2977: 0.001527417672349721
Position 5761: 0.0015089853172341185
Position 5387: 0.0015003605955798242
Position 330: 0.001424490343625478
Position 6598: 0.0013234807800662314
Position 8447: 0.001192921846471498
Position 4763: 0.0011215826008197176
Position 8101: 0.001109745596443686
Position 10069: 0.0010960788430644077
Position 6944: 0.001084661854378443
Position 1635: 0.0010729145582706993
Position 9043: 0.0010482123217744597
Position 8508: 0.0010471987999044509
Position 11547: 0.0009347960024889222
Position 10392: 0.0008692683429240691
Position 8474: 0.0008396436145690375
Position 1562: 0.000838633593865542
Position 3873: 0.0008252246033360612
Position 4308: 0.0007662909042735406
Position 681: 0.0006560764218514326
Position 1456: 0.0006477648084286051
Position 1231: 0.0006066139455964304
Position 2017: 0.0005858943553569148
Position 611: 0.0005179899759684853
Position 1886: 0.000494336135991191
Position 1168: 0.00048154859727557605
Position 2455: 0.00045279082694114675
Position 4804: 0.0004120836769329288
Position 4801: 0.0003758925866688941
Position 632: 0.0003493845526492192
Position 5742: 0.0003416862119123283
Position 9478: 0.0003344540800557954
Position 573: 0.0003217560222382032
Position 2494: 0.0002888209433286936
Position 3581: 0.0002872025302373309
Position 579: 0.0002147012346457154
Position 7856: 0.00016822041649069744
Position 1482: 0.0001609899552357583
Position 1527: 0.00010495586576676675
Position 2243: 9.374036607018959e-05
Position 639: 8.464366231764899e-05
Position 5831: 8.054928965550991e-05
Position 964: 7.878938293956338e-05
Position 1923: 6.883341250753929e-05
Position 1735: 6.51719544900082e-05
Position 810: 6.027406297451721e-05
Position 2362: 3.992948540213634e-05
Position 1534: 3.9270700994016714e-05
Position 1701: 3.590388179936239e-05
Position 1437: 2.6086379721833767e-05
Position 986: 1.6793996568519757e-05
Position 837: 1.4455644445433942e-05
Position 1659: 1.1876614214063326e-05
Position 432: 7.919043013895958e-06
Position 1241: 7.813133656740263e-06
Position 4170: 7.282193762854601e-06
Position 715: 6.0935668965850064e-06
Position 1892: 4.9248369555960395e-06
Position 868: 4.8400308306374605e-06
Position 1811: 4.679169457097363e-06
Position 525: 4.397881270014139e-06
Position 351: 3.1094545525956576e-06
Position 2425: 1.2617620246025714e-06
Position 861: 7.867851832680458e-07
Position 887: 6.839228692532728e-07
Position 477: 3.5489626820861315e-07
Position 504: 2.903651999682743e-07
Position 934: 1.2032300052628022e-07
Position 1152: 1.1766941963718058e-07
Position 399: 1.129708894109726e-07
Position 242: 9.677038402726897e-08
Position 1371: 5.51015441990329e-08
Position 845: 5.254955608161733e-08
Position 1269: 4.8576067080824694e-08
Position 921: 4.5721898371432224e-08
Position 583: 3.9476279493029465e-08
Position 848: 2.3077457965067457e-08
Position 339: 1.45766729649134e-08
Position 939: 1.0587767087355005e-08
Position 1207: 1.0223479980035998e-08
Position 492: 8.75344407480858e-09
Position 479: 2.4671313432684393e-09
Position 481: 1.086818030674911e-09
Position 101: 6.781729017192271e-10
Position 506: 4.0111414584907746e-10
Position 440: 2.81478951237316e-10
Position 134: 3.701034485153563e-11
Position 176: 3.325328356211123e-11
Position 156: 2.7166582654222435e-11
Position 150: 1.2126185737302591e-11
Position 162: 3.729253225861859e-12
Position 145: 1.843034060990527e-12
Position 169: 8.938717481341859e-15
Position 120: 1.458860327969593e-15
Position 112: 1.229739026586978e-15
