Gene = H1FOO
Position 2349: 0.006897482717761391
Position 503: 0.00688632330058525
Position 4350: 0.005644451869824984
Position 3673: 0.004539440173831699
Position 2370: 0.003978898143864684
Position 229: 0.003962428091717509
Position 2297: 0.0037644443180467864
Position 3434: 0.003448882800850917
Position 2996: 0.0033501787473812993
Position 6963: 0.0030593885043905286
Position 4314: 0.0028459135131490474
Position 8035: 0.002730314637644271
Position 2534: 0.002675089520871592
Position 7849: 0.0025596258641856144
Position 7825: 0.0024604119158493708
Position 3658: 0.0024266657619449717
Position 7669: 0.0022880427301779694
Position 631: 0.0021846493734195703
Position 1871: 0.002032907332185824
Position 3400: 0.0015834691037544862
Position 2271: 0.001472750289460651
Position 2367: 0.001430869263993874
Position 7925: 0.0013598683437364197
Position 3695: 0.0010272182169974498
Position 240: 0.0010265408973847525
Position 3699: 0.0007284490045493571
Position 850: 0.000679132016852002
Position 2666: 0.0006307220220044543
Position 251: 0.0006225515675863976
Position 6251: 0.0005129810274896923
Position 2022: 0.0005033206159429511
Position 2082: 0.00047565175282887444
Position 5380: 0.000468965223099512
Position 3954: 0.0004175457727049966
Position 400: 0.00038060524537085445
Position 3548: 0.0003423243370648081
Position 2780: 0.00034196268104323094
Position 8039: 0.0002902754466219275
Position 584: 0.0002857685244003249
Position 7642: 0.0002404326656063281
Position 1108: 0.00021774240576240338
Position 521: 0.0001971467264515356
Position 6385: 0.00019213508567810216
Position 465: 0.0001434237622049971
Position 3317: 0.00013014138279935784
Position 1063: 0.00011824420249474962
Position 1132: 0.00011675677451543501
Position 1059: 0.00010376539089973902
Position 978: 9.220851139736351e-05
Position 870: 8.705808691267089e-05
Position 1891: 6.863959115167755e-05
Position 1867: 6.210869773718026e-05
Position 5924: 5.245961297534673e-05
Position 1105: 5.191905871130365e-05
Position 541: 4.2774782417251154e-05
Position 999: 4.007127392472479e-05
Position 692: 3.794638707897994e-05
Position 471: 3.115786990475441e-05
Position 1303: 2.3410453052399457e-05
Position 561: 2.145942104515455e-05
Position 288: 1.8830932216852226e-05
Position 687: 1.4267558105054808e-05
Position 885: 1.3574277303615763e-05
Position 645: 1.0471206471495307e-05
Position 901: 9.600298122433884e-06
Position 258: 8.678251287560373e-06
Position 1482: 8.159791652027587e-06
Position 965: 6.939408000652869e-06
Position 1160: 6.933274661713722e-06
Position 547: 6.866521650211963e-06
Position 1002: 6.85918677020147e-06
Position 908: 6.614210986855142e-06
Position 2357: 5.7115743699807695e-06
Position 904: 2.3072970861253496e-06
Position 941: 2.2399844441467777e-06
Position 912: 2.0810047215329097e-06
Position 773: 2.026352077954549e-06
Position 2538: 1.0141389726921427e-06
Position 2032: 1.0018362497828556e-06
Position 301: 6.380118834244598e-07
Position 348: 6.266207996854868e-07
Position 371: 5.068857436569041e-07
Position 290: 1.1780730554571903e-07
Position 532: 7.070612036496931e-08
Position 305: 5.851370072783618e-08
Position 1088: 2.762153990446011e-08
Position 1258: 2.240933333606011e-08
Position 1164: 1.0387851581064903e-08
Position 906: 9.845766103731133e-09
Position 1024: 9.394683945793552e-09
Position 1281: 8.032009250788221e-09
Position 1202: 7.52819644444259e-09
Position 834: 6.235766389908155e-09
Position 765: 5.748877381472139e-09
Position 1018: 5.721992880449346e-09
Position 450: 5.484663166838569e-10
Position 309: 1.6752672211214395e-10
Position 266: 6.083327832605046e-11
Position 353: 6.719144638649347e-12
Position 361: 6.656358146454898e-12
Position 377: 5.677993257428668e-12
Position 355: 2.6583601254344524e-12
Position 407: 1.0692306958462716e-12
Position 428: 7.726348234048774e-13
Position 314: 7.426946473406402e-13
Position 411: 5.638922080683501e-13
Position 418: 1.659517988428094e-13
Position 318: 7.118554140681063e-14
Position 131: 1.3082433805644822e-14
Position 92: 6.077985685591247e-15
Position 88: 1.5258894212827343e-15
Position 110: 1.0680171614106672e-16
Position 101: 4.358073623432346e-17
Position 106: 1.610382115161836e-17
Position 103: 2.6953330658942377e-18
Position 97: 1.0708629361317917e-18
