Gene = ATOX1
Position 29239: 0.027423808504173596
Position 27472: 0.027027668792157764
Position 27757: 0.019994994943202463
Position 22322: 0.018452284778005187
Position 29450: 0.016369254877379055
Position 26968: 0.011614821819922034
Position 21282: 0.01120120818868796
Position 28503: 0.009421167230209878
Position 28083: 0.009186505807025217
Position 22053: 0.00837713950264159
Position 29599: 0.008086088409344112
Position 28398: 0.006312203994818889
Position 22220: 0.006269074797688318
Position 21027: 0.005849837851563292
Position 22025: 0.0055165920060218174
Position 28920: 0.005145521797946935
Position 24575: 0.004267534257987296
Position 26606: 0.0033997925571395654
Position 28336: 0.003375833522273511
Position 20980: 0.0029896852332918383
Position 22142: 0.0025203615628045764
Position 25342: 0.0012662562869192053
Position 6768: 0.0008902227331452813
Position 29675: 0.0006802800643820083
Position 26491: 0.0006690372546915061
Position 27803: 0.0004428954567592474
Position 21278: 9.784458311431945e-05
Position 6695: 6.33361806511111e-05
Position 22874: 5.940412274711668e-05
Position 6556: 1.9846113433808912e-05
Position 21061: 1.833767840008864e-05
Position 6523: 1.492686404315347e-05
Position 21046: 1.4903040216246457e-05
Position 17064: 2.7660647435982824e-06
Position 15071: 1.5631169922371147e-06
Position 10597: 1.0678602014704418e-06
Position 12480: 9.700125609521356e-07
Position 1377: 9.286505599113959e-07
Position 11888: 3.6292505890906774e-07
Position 3759: 2.4422219405520565e-07
Position 6174: 2.0854323257330926e-07
Position 1976: 1.6264817052567245e-07
Position 2419: 1.1523297773449387e-07
Position 10617: 1.1274834642667859e-07
Position 1759: 1.112023192210922e-07
Position 1653: 9.187803882874399e-08
Position 638: 7.80523290712209e-08
Position 9528: 6.205707711956284e-08
Position 5334: 4.9434760239340834e-08
Position 5610: 4.521488220448917e-08
Position 3611: 4.3470489146088135e-08
Position 1218: 4.033119999365166e-08
Position 779: 3.6425366039708595e-08
Position 247: 3.637660839568021e-08
Position 4236: 3.4506378745825017e-08
Position 677: 3.448733022468714e-08
Position 937: 2.692236518864886e-08
Position 785: 2.6474850513813467e-08
Position 215: 2.487904511549194e-08
Position 7124: 2.1964666719926992e-08
Position 1329: 1.999627296506616e-08
Position 196: 1.8120622401712118e-08
Position 4212: 1.0182404264438235e-08
Position 3755: 9.985672360993283e-09
Position 691: 8.857766147288543e-09
Position 3782: 7.344598582737092e-09
Position 1992: 5.544126838367769e-09
Position 1995: 4.0771261008504264e-09
Position 2809: 3.891619897613831e-09
Position 1492: 3.5823615281453775e-09
Position 2304: 2.388695754446228e-09
Position 261: 1.7070844498673598e-09
Position 755: 1.6489476267645045e-09
Position 4217: 1.6453680142287234e-09
Position 1623: 9.18285418004948e-10
Position 198: 8.64737106532051e-10
Position 2223: 8.491341637012112e-10
Position 718: 6.084700725242291e-10
Position 2189: 5.106895555856019e-10
Position 2158: 3.445369919967496e-10
Position 1052: 2.623933277783382e-10
Position 865: 2.49923271865449e-10
Position 1430: 1.633026333229883e-10
Position 862: 1.4172775474025783e-10
Position 991: 1.370859575182526e-10
Position 1706: 1.3009577567709995e-10
Position 2015: 1.2892135413295843e-10
Position 920: 1.282810067572292e-10
Position 955: 1.2414133061029021e-10
Position 2091: 7.436765979172406e-11
Position 980: 6.824565722742326e-11
Position 439: 5.702965854671135e-11
Position 998: 5.1587705359518175e-11
Position 536: 4.360041757615838e-11
Position 1391: 4.090743824762922e-11
Position 940: 2.415976428139802e-11
Position 457: 2.1425624512946196e-11
Position 1572: 1.62077759246107e-11
Position 1732: 1.4393363348387269e-11
Position 1130: 1.283208470762387e-11
Position 421: 6.052987752301819e-12
Position 763: 5.153460054903538e-12
Position 1522: 2.574268031798618e-12
Position 543: 5.692605615370838e-13
Position 523: 2.1900615112798147e-13
Position 548: 9.56333890116558e-14
Position 797: 8.746734746425226e-14
Position 817: 6.737074667841176e-14
Position 825: 5.287790517651854e-14
Position 296: 4.153228486190453e-14
Position 411: 2.0333753198790058e-14
Position 514: 1.6914160052808037e-14
Position 508: 8.787942126015575e-15
