Gene = TCTA
Position 2613: 0.14487177180852495
Position 3531: 0.13172994560326556
Position 701: 0.1020492141254375
Position 2910: 0.06541238451431705
Position 3388: 0.05567394771418876
Position 2966: 0.04102254594468786
Position 1021: 0.02232086005268188
Position 3493: 0.015363106254310827
Position 340: 0.014844801837247259
Position 825: 0.01105992463838343
Position 523: 0.009860076610104296
Position 3910: 0.009620227335579002
Position 3481: 0.008455443029681506
Position 434: 0.0058434221777973715
Position 4231: 0.005745397649989568
Position 815: 0.005689613047062233
Position 802: 0.0053418007730508706
Position 382: 0.005026888091148792
Position 253: 0.004770426661259479
Position 2998: 0.004627911714893352
Position 1279: 0.004340470274950885
Position 2649: 0.004331194329133028
Position 288: 0.004019854458028443
Position 1143: 0.0034364563231432436
Position 366: 0.0033636127724927358
Position 3569: 0.002842316012433821
Position 734: 0.002361245075123213
Position 2730: 0.0023318005337957777
Position 1193: 0.002209104257133811
Position 244: 0.001672549441106039
Position 972: 0.0016472810719169806
Position 3881: 0.0015374578096429216
Position 3430: 0.0014044542213501872
Position 1321: 0.0013090252720983418
Position 2815: 0.0013083327858536054
Position 659: 0.0012523328696042758
Position 4041: 0.001184705677531125
Position 950: 0.0011828755332278073
Position 4146: 0.0011732518616121511
Position 766: 0.0011678259851568642
Position 2832: 0.0011322498139840478
Position 525: 0.0010440759310906096
Position 3635: 0.0010270032520570095
Position 726: 0.0010269122512817498
Position 1445: 0.0009810953166442006
Position 587: 0.0009292428928037278
Position 1292: 0.0008635180911960733
Position 4112: 0.0007019823640002765
Position 3862: 0.00066983346244353
Position 2882: 0.0006481931929350217
Position 1745: 0.0006221233831301279
Position 746: 0.0005941709015231743
Position 2079: 0.0005775160792310432
Position 1546: 0.0005108799047075592
Position 4173: 0.0004261830814390405
Position 3954: 0.0003957478793909866
Position 534: 0.0003731204658534149
Position 292: 0.0003441250126871784
Position 863: 0.0003150034650140697
Position 1441: 0.0002684034034060745
Position 4127: 0.0002530080424529449
Position 1043: 0.00025270841930049177
Position 1025: 0.0002258383833145236
Position 3372: 0.00019993375370193104
Position 1238: 0.00018749311476639002
Position 2257: 0.00017231082599493882
Position 2381: 0.00014683450973337336
Position 316: 0.0001422473789981933
Position 1732: 0.0001369729669537046
Position 1107: 9.781355940501925e-05
Position 410: 9.553015626076443e-05
Position 1921: 9.140339116641957e-05
Position 1879: 8.800577191992317e-05
Position 1473: 8.646859414005192e-05
Position 1551: 7.837221803852493e-05
Position 439: 3.1986599441101434e-05
Position 2263: 2.968666250527953e-05
Position 159: 2.3872001702926602e-05
Position 310: 2.2171768085584747e-05
Position 671: 1.53961043185142e-05
Position 592: 5.6490708991579135e-06
Position 1004: 5.058169581712578e-06
Position 1104: 3.7365721234522437e-06
Position 1084: 1.0262889563416076e-07
Position 988: 9.202268584150535e-08
Position 304: 3.914197703568775e-08
Position 194: 3.111254124075506e-08
Position 212: 8.420223908297972e-09
Position 229: 8.416531456099384e-09
Position 103: 7.343471249699537e-09
Position 218: 5.9350988790184066e-09
Position 106: 4.917704994182401e-09
