Gene = FAM221B
Position 374: 2.978228006103662e-08
Position 380: 2.6940240872930303e-08
Position 4461: 2.5441105652425043e-08
Position 383: 2.257917150533904e-08
Position 386: 2.072660087518116e-08
Position 3645: 2.0292517052579203e-08
Position 395: 1.940625915599829e-08
Position 595: 1.5756408638986905e-08
Position 389: 1.1770855697505839e-08
Position 615: 1.1151162908984519e-08
Position 392: 8.976360646386866e-09
Position 625: 6.8858177379036766e-09
Position 851: 1.2940428904853454e-10
Position 35: 4.0824781051945535e-11
Position 474: 2.9669527654095093e-14
Position 318: 2.3526176202929658e-14
Position 398: 7.096392168904075e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 8731: 0.9493166440372217
Position 9722: 0.8136008992588785
Position 10225: 0.8069503608073304
Position 3358: 0.7880562743681128
Position 9337: 0.7832503820336031
Position 8319: 0.4881354893123286
Position 8484: 0.087878287261932
Position 9935: 0.08497254994627541
Position 10013: 0.08374336656576681
Position 4506: 0.07974174942949286
Position 8455: 0.07151198521923349
Position 7186: 0.05871462358799688
Position 9456: 0.05717343418185999
Position 1794: 0.05041697061355078
Position 10890: 0.04959087721290446
Position 3389: 0.04953446819653474
Position 7049: 0.048158174167045424
Position 7103: 0.046037949328293165
Position 9745: 0.03168748740760718
Position 9527: 0.02983700103205969
Position 10747: 0.029010794378765425
Position 11618: 0.027645164132374608
Position 7107: 0.02736128185390079
Position 1843: 0.026679131366094695
Position 8237: 0.025214740592511838
Position 3045: 0.01974446816538337
Position 11449: 0.01916242701332552
Position 9814: 0.018946693203959534
Position 824: 0.017569732107539215
Position 3264: 0.015729124294410292
Position 9811: 0.014670289859027864
Position 3314: 0.012653422571968876
Position 10577: 0.012197133837980455
Position 9357: 0.012068999357917146
Position 1211: 0.011649905084138445
Position 4448: 0.010941837716319193
Position 9406: 0.010350129857212254
Position 8961: 0.009305280824454622
Position 10436: 0.009298226043848442
Position 1659: 0.00919316306865448
Position 7219: 0.007679024199921891
Position 841: 0.0071164384380209365
Position 10037: 0.006400226190930467
Position 1879: 0.006241824116171759
Position 6973: 0.005786291897315307
Position 7013: 0.005179480825198326
Position 9488: 0.004909773857627677
Position 11644: 0.004452586842068016
Position 8010: 0.004024528984715456
Position 3308: 0.003988825018646643
Position 8203: 0.003930797226934565
Position 4489: 0.003702132561425944
Position 3059: 0.00368588636289275
Position 7125: 0.0033677085099269623
Position 1072: 0.0031245064655459572
Position 3465: 0.0029911878944287726
Position 6813: 0.0029868851729848316
Position 7854: 0.0029680102714788326
Position 1130: 0.002618592539940876
Position 2945: 0.002608569081542174
Position 8393: 0.002554457670085527
Position 10893: 0.0022188939168277383
Position 3589: 0.0021898130426538276
Position 6833: 0.002170252331596372
Position 1837: 0.0021629886766181116
Position 8262: 0.0021301212171956946
Position 9305: 0.001996286196310218
Position 8081: 0.0019251311437591772
Position 10084: 0.001851767103590278
Position 10449: 0.0017578004032240155
Position 10580: 0.0017569641741930718
Position 1891: 0.0015755174214987842
Position 2206: 0.001422464514367016
Position 10916: 0.0013611177260901967
Position 3586: 0.0012464972617308489
Position 4520: 0.001139909947163408
Position 8103: 0.0010895218471789437
Position 2762: 0.0010804883580645623
Position 2570: 0.0009739893382920107
Position 10119: 0.0009713900670414386
Position 1096: 0.0009697521521004357
Position 3393: 0.0009217169398295791
Position 10231: 0.0007862591216143609
Position 9252: 0.0007810837367956182
Position 4577: 0.0006998215751507131
Position 4243: 0.0006522628024355611
Position 10622: 0.0006389437357086079
Position 3147: 0.0006342985054560761
Position 10019: 0.0006143448588904505
Position 9546: 0.0005891937634021581
Position 10790: 0.0005792903112741949
Position 1276: 0.0005534726221212499
Position 1029: 0.0005519691408671003
Position 11596: 0.0005419935527186213
Position 11227: 0.0005305721791510058
Position 4322: 0.0005298783964182416
Position 4377: 0.0004364835374470248
Position 9102: 0.00042574177531539
Position 1762: 0.0004090180260113149
Position 1607: 0.000383744772551206
Position 1533: 0.00038163730986668065
Position 1150: 0.0003680854538456151
Position 1043: 0.00036732156745534296
Position 8910: 0.00036426723818242267
Position 1850: 0.0003560406018405056
Position 2978: 0.000355870387223815
Position 9784: 0.0003550332197760063
Position 3086: 0.00035221775511107
Position 2125: 0.0002669831828892709
Position 10388: 0.000254769511983427
Position 1173: 0.00025096769431533157
Position 1676: 0.00022303511867272297
Position 3634: 0.00021898803647288302
Position 4360: 0.00021574345719166545
Position 2249: 0.00018484326527383528
Position 10327: 0.0001845848233999943
Position 11009: 0.00017265311700954188
Position 10454: 0.00015355045161206558
Position 10131: 0.00013448835354677903
Position 2144: 0.00013298113004902532
Position 3524: 0.00012475249319655995
Position 1815: 9.84324703219059e-05
Position 10016: 9.358274342435357e-05
Position 10274: 9.075480377307816e-05
Position 1811: 7.481955784076016e-05
Position 2262: 6.852487095730584e-05
Position 3564: 6.434643605173064e-05
Position 2338: 5.4427503590713305e-05
Position 1679: 4.8637571083961386e-05
Position 4351: 4.2301634524626744e-05
Position 4671: 3.551377163201621e-05
Position 10539: 2.285004031748531e-05
Position 9108: 1.6530354910397728e-05
Position 3168: 1.5536608951396956e-05
Position 3593: 1.5161112156816936e-05
Position 5176: 1.1981403998867625e-05
Position 3637: 1.140014910393449e-05
Position 3502: 9.321292671222494e-06
Position 916: 7.796785026807688e-06
Position 933: 5.794490773581276e-06
Position 1222: 3.405329385633176e-06
Position 5089: 2.3186879614752733e-06
Position 1539: 2.2935929050760495e-06
Position 1134: 2.235592233711843e-06
Position 447: 1.9749010883764537e-06
Position 5294: 1.9739290101452707e-06
Position 1157: 1.617513526034236e-06
Position 1183: 1.4805756946656175e-06
Position 3498: 1.401915556606362e-06
Position 2177: 1.0510384512902138e-06
Position 1497: 7.77614868718279e-07
Position 1577: 7.354627431251076e-07
Position 1104: 7.080771542782384e-07
Position 948: 6.095694528299099e-07
Position 144: 6.062844759748905e-07
Position 604: 5.966848795810505e-07
Position 607: 5.593074410584188e-07
Position 467: 5.156821110190207e-07
Position 1007: 4.695124936812001e-07
Position 975: 4.437477843282618e-07
Position 1368: 4.327616476530734e-07
Position 1154: 3.9755841645615413e-07
Position 153: 3.8025111571801617e-07
Position 1292: 3.475885707032555e-07
Position 10165: 3.4383586355134467e-07
Position 517: 2.8170866321679265e-07
Position 633: 5.335649405723535e-08
Position 337: 4.125076799467211e-08
Position 972: 3.363592244870083e-08
Position 356: 2.5133250649052463e-08
Position 192: 2.5077196635120663e-08
Position 175: 2.2337841067128983e-08
Position 1582: 2.166578428936613e-08
Position 220: 1.7239055070650453e-08
Position 443: 1.4048390975546672e-08
Position 659: 9.823186541995274e-09
Position 541: 9.424426361214278e-09
Position 123: 9.280752049487036e-09
Position 1624: 3.000476228085782e-09
Position 359: 2.8706697364229944e-09
Position 936: 1.1361019915273011e-09
Position 585: 1.104472647453306e-09
Position 1110: 8.971005204509097e-10
Position 225: 2.7698956239526126e-10
Position 128: 1.943244376164982e-10
Position 609: 1.7884708995322347e-10
Position 158: 1.20741860535234e-10
Position 311: 4.301883905459371e-11
Position 449: 3.848222921520929e-11
Position 177: 3.0796144438427596e-11
Position 238: 3.0289259516789565e-11
