Gene = COX20
Position 1162: 0.04546383907861277
Position 9608: 0.04412696679472804
Position 8337: 0.040923749313219446
Position 1753: 0.03773007048867816
Position 986: 0.03668103991262012
Position 6621: 0.035040465282686076
Position 5536: 0.02960735171186983
Position 3515: 0.027498037817247092
Position 2295: 0.024224961690941866
Position 4378: 0.020858196773440824
Position 2363: 0.015146499701685768
Position 5762: 0.013073688647077503
Position 3488: 0.011184146126405347
Position 2479: 0.010341796627182962
Position 909: 0.010131576069783934
Position 4250: 0.009762536704804897
Position 1132: 0.008295864905124508
Position 3678: 0.007423911622175456
Position 4458: 0.0073926397674483856
Position 8960: 0.007033870210414982
Position 1111: 0.0067445983079439204
Position 9086: 0.006635930866668985
Position 9486: 0.006207522306014266
Position 8645: 0.005865541729577381
Position 4229: 0.005676306282149508
Position 7012: 0.005039742026831681
Position 912: 0.00498629966350842
Position 1561: 0.004908450755364261
Position 1271: 0.004724245262566497
Position 9690: 0.00426915277973014
Position 1028: 0.004197158680254024
Position 3649: 0.004085532116415812
Position 8611: 0.003934767575405881
Position 3928: 0.0038754227523467052
Position 5888: 0.0036865081837795595
Position 1081: 0.0035583351189251095
Position 6813: 0.0034519001188643575
Position 1731: 0.0032692734518876
Position 6601: 0.00284652604564836
Position 3994: 0.002000428373256378
Position 6424: 0.0013994614135364374
Position 94: 0.0013709171800440774
Position 837: 0.001127818533343068
Position 5706: 0.0009207950119672491
Position 7017: 0.0005438752623309909
Position 365: 0.0004747950985749511
Position 2211: 0.0003026548435588396
Position 2731: 0.00027460030115731226
Position 1673: 0.00015006627961595094
Position 1086: 0.00013262167613032434
Position 2259: 0.00012807993611095824
Position 202: 0.00012190415597498062
Position 2333: 0.00011710983848964141
Position 1244: 0.00010167030354977061
Position 572: 8.305888892136915e-05
Position 2243: 7.13245457181797e-05
Position 282: 7.004615959731598e-05
Position 673: 3.800719407945237e-05
Position 102: 1.669193761758014e-05
Position 178: 1.541748587336667e-05
Position 1037: 1.1461539053770556e-05
Position 634: 8.958473208259842e-06
Position 1330: 7.600099952039832e-06
Position 212: 6.831339310103369e-06
Position 331: 6.4880028359114e-06
Position 174: 6.199794952421984e-06
Position 606: 5.760809205418586e-06
Position 794: 4.901778731362173e-06
Position 1276: 4.631214861794758e-06
Position 1002: 4.183066004540426e-06
Position 1425: 3.908435896469932e-06
Position 1413: 3.824912874283745e-06
Position 410: 3.1876956862925277e-06
Position 244: 1.4628508081153376e-06
Position 506: 1.3743481478021537e-06
Position 689: 1.2825393867703055e-06
Position 1198: 1.2201274422779926e-06
Position 731: 1.2012861848401467e-06
Position 754: 5.202020485342233e-07
Position 238: 4.376144172520618e-07
Position 585: 1.6325722436818413e-07
Position 883: 1.304573946711894e-07
Position 1034: 9.394268723839239e-08
Position 166: 5.6410642961413656e-08
Position 921: 5.1066310436378565e-08
Position 759: 2.4834699972051106e-08
Position 319: 9.977773617990286e-09
Position 499: 2.3880546286470117e-09
Position 376: 4.4645664512580194e-10
Position 387: 6.214075637801999e-12
Position 105: 5.0609132293920386e-12
Position 290: 1.887888156222819e-12
Position 425: 1.052101137509073e-12
Position 430: 7.483596323023591e-15
Position 419: 3.4663305800120222e-15
Position 434: 2.811956184326314e-15
