Gene = CMSS1
Position 221: 7.190375646711288e-08
Position 691: 6.359166826093811e-08
Position 112: 5.763928169102223e-08
Position 1580: 5.334795044786942e-08
Position 297: 4.0620160659153344e-08
Position 700: 2.1595091317603787e-08
Position 739: 1.763064699633762e-08
Position 314: 9.47929993069578e-09
Position 410: 5.28247892181723e-09
Position 391: 4.239702072624475e-09
Position 672: 3.903488888548717e-09
Position 565: 3.0238751754418007e-09
Position 760: 1.088406501602889e-09
Position 486: 9.787636897815076e-10
Position 29: 1.1544028089688463e-10
Position 480: 7.729212678417704e-11
Position 31: 3.4989476025250375e-11
Position 49: 3.4909849556572383e-16
Position 3: 7.286408177786825e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 9382: 0.49216164225425524
Position 8721: 0.3470408415337951
Position 1554: 0.22189858874164736
Position 10997: 0.19989372015819515
Position 1191: 0.11583903259741131
Position 3347: 0.08590771456899357
Position 2626: 0.07864319843601617
Position 5151: 0.07814981718593048
Position 9085: 0.07040921438438297
Position 7967: 0.06946026342435056
Position 9148: 0.06745514457619345
Position 7988: 0.056407752286191326
Position 3291: 0.05342711784904409
Position 4476: 0.05133696142597856
Position 2382: 0.0500284641016652
Position 1446: 0.04349141652942523
Position 2640: 0.034047333383099135
Position 5173: 0.03317554557036855
Position 8749: 0.02770109271170316
Position 2407: 0.02553051085093596
Position 1305: 0.02118356870392306
Position 1398: 0.019582979637931514
Position 1125: 0.01946037667724578
Position 1712: 0.015464484146715331
Position 14417: 0.015226530091636712
Position 6736: 0.013630261154379443
Position 5001: 0.013547273957179985
Position 2544: 0.011334021368951204
Position 2547: 0.01109711045650215
Position 10235: 0.010351881491038842
Position 1147: 0.008195143491984032
Position 4536: 0.008095156638214472
Position 12166: 0.007462806053723882
Position 3552: 0.007363304366217947
Position 1580: 0.006879995431226013
Position 858: 0.006353841571368174
Position 11599: 0.005815909687074922
Position 2573: 0.005035913971899109
Position 6649: 0.004820929752316322
Position 3252: 0.004682246033473131
Position 3013: 0.0031739304687624648
Position 545: 0.003084824628068929
Position 1250: 0.0030414593910694245
Position 9743: 0.002917270449786097
Position 3851: 0.0023455767740729783
Position 3490: 0.002156228791841148
Position 1481: 0.0021395331760292262
Position 2525: 0.002000716101462497
Position 7884: 0.0019987762701227044
Position 2351: 0.001721756260344929
Position 3721: 0.0016641683414689553
Position 2979: 0.0016220968115219822
Position 2806: 0.0012472179493337703
Position 1598: 0.0011883193580006584
Position 5354: 0.0011828198325696338
Position 1564: 0.001180031094856659
Position 2731: 0.001076493419839522
Position 1152: 0.0008107743298576955
Position 1070: 0.000737447925371039
Position 7963: 0.0006917549683793693
Position 309: 0.0006795232078782318
Position 5329: 0.0006570572290605744
Position 7784: 0.00055838412787091
Position 7692: 0.0005561456209427441
Position 1602: 0.0005086705152055957
Position 466: 0.0004614989533551364
Position 6797: 0.00045590092621692295
Position 3019: 0.0004522300985036234
Position 517: 0.0004480242147957879
Position 3532: 0.0003813524876389849
Position 5814: 0.0003417116461853661
Position 6655: 0.000331590937800258
Position 6109: 0.0003202912694501784
Position 1049: 0.00030917050876197726
Position 1208: 0.00028911071417553216
Position 5869: 0.000288948847934997
Position 2226: 0.0002729168442398406
Position 418: 0.00021428188538471355
Position 5490: 0.0002025208540985948
Position 3826: 0.00019124046485944878
Position 5224: 0.00018667235542486917
Position 999: 0.00017462860954823903
Position 1894: 0.00016169156917254633
Position 384: 0.00015354344973050145
Position 1149: 0.0001459989219486419
Position 2823: 0.00013767657690321404
Position 306: 0.00013155386223772847
Position 1965: 0.00012603218417213895
Position 1687: 0.00010667268254161359
Position 405: 0.0001061072041425542
Position 1748: 8.13720104748249e-05
Position 1346: 7.701675735027701e-05
Position 1531: 6.852266051007982e-05
Position 805: 5.4062993040454505e-05
Position 2877: 5.204269063972613e-05
Position 577: 5.043063639114895e-05
Position 2702: 4.838937353075345e-05
Position 1523: 4.7243318301735326e-05
Position 2266: 4.196488516760834e-05
Position 2481: 4.113318572126746e-05
Position 623: 3.596360900310394e-05
Position 1021: 3.488702976594029e-05
Position 1311: 2.9330111034002355e-05
Position 677: 2.508871321982389e-05
Position 5177: 2.3868065468520087e-05
Position 422: 2.366168405590856e-05
Position 441: 2.052357572613615e-05
Position 1507: 1.633764608516566e-05
Position 921: 1.5985294467490316e-05
Position 1457: 1.577824333810807e-05
Position 605: 1.5708833753846507e-05
Position 754: 1.532266307933557e-05
Position 1018: 9.94305977879191e-06
Position 958: 9.03573693330207e-06
Position 802: 7.3686774238775255e-06
Position 1156: 4.4742789592436195e-06
Position 718: 3.9519195775648545e-06
Position 1054: 3.099646635101779e-06
Position 3415: 2.5018823904359933e-06
Position 495: 1.3402504950914887e-06
Position 1318: 6.608398324358436e-07
Position 551: 2.0915933348944517e-07
Position 491: 1.2403698312900765e-07
Position 388: 1.1770764127379401e-07
Position 723: 6.978600629164405e-08
Position 480: 5.183240730302173e-08
Position 476: 4.802177967652503e-08
Position 827: 4.294699979368374e-08
Position 1489: 2.744690035023163e-08
Position 338: 2.53841074845774e-08
Position 270: 8.791479623159335e-09
Position 426: 7.334097627921799e-09
Position 1350: 6.2682298503607475e-09
Position 562: 5.5957025523611825e-09
Position 559: 4.394073617460569e-09
Position 685: 3.269707850407912e-09
Position 361: 2.120859768975912e-09
Position 330: 2.0770591715084413e-09
Position 493: 6.986161653392558e-10
