Gene = CMTM7
Position 9508: 0.030649788990121964
Position 16717: 0.030101196847185402
Position 9300: 0.028043526045337545
Position 6605: 0.027774571256582503
Position 9896: 0.023767282558640218
Position 6497: 0.022896619547493065
Position 8377: 0.02269508004747784
Position 883: 0.01975057933569767
Position 14620: 0.017561621326396125
Position 2735: 0.017367706606831748
Position 5683: 0.017189629577150048
Position 3900: 0.015745256044172075
Position 3943: 0.012076816000759775
Position 9945: 0.01173204325527073
Position 5680: 0.010309505358203614
Position 5552: 0.010017255287197593
Position 9925: 0.009234224821096189
Position 7618: 0.006672820355651766
Position 15570: 0.006194371597074457
Position 10916: 0.006093845865870379
Position 12514: 0.00596128866246703
Position 10451: 0.005939453796456697
Position 3544: 0.005787781203121624
Position 3378: 0.004272374023101659
Position 925: 0.00377583373589302
Position 6957: 0.003649773872631303
Position 10109: 0.0032613142974707876
Position 5722: 0.0031833567484394164
Position 7746: 0.0029805751880999385
Position 11280: 0.0027306740110673335
Position 6251: 0.0023479154888220288
Position 632: 0.0022558006336744095
Position 3956: 0.002057647477323178
Position 7726: 0.0018779071055618534
Position 5303: 0.0014065232820606591
Position 2692: 0.0013678368053541817
Position 3451: 0.0012190515305181093
Position 3760: 0.0010906094699249594
Position 5266: 0.0010584934699585389
Position 11564: 0.00097564374710216
Position 9074: 0.0008557088587778905
Position 3414: 0.0008127191619566031
Position 853: 0.0007950329163574871
Position 1341: 0.0007752599028250417
Position 5263: 0.0007346091741851337
Position 8747: 0.0007345597724926755
Position 9047: 0.000702674723019154
Position 9089: 0.0006860687956069561
Position 3288: 0.000681311805381908
Position 1111: 0.0006304889677463054
Position 5815: 0.0006143888638183908
Position 1150: 0.0005389931491951803
Position 8077: 0.0004965903455746778
Position 761: 0.0004948011740692706
Position 3733: 0.00044232811133805604
Position 1071: 0.0004390436679438571
Position 8443: 0.0004278749305748051
Position 7804: 0.00039871749254644844
Position 2773: 0.00033322154474579266
Position 3561: 0.00032923739663492604
Position 3069: 0.0002989866002756202
Position 3875: 0.00025622744104768816
Position 3302: 0.00025462661521082254
Position 5485: 0.00025131127310959147
Position 1169: 0.00024787066528195905
Position 1487: 0.00021069031006315766
Position 5001: 0.00020892984712277436
Position 3917: 0.00020652128359450564
Position 2715: 0.00015171898337381788
Position 5073: 0.00013240058713206033
Position 2543: 0.00011575456165757679
Position 2796: 0.0001073041081592891
Position 4169: 0.0001029710516249658
Position 3597: 9.559616933919228e-05
Position 4012: 7.586947064592543e-05
Position 1546: 7.469908797870816e-05
Position 674: 7.059011517959998e-05
Position 1053: 5.898450851221392e-05
Position 1501: 5.6317747539930506e-05
Position 5025: 4.738163660344291e-05
Position 3046: 4.732091454322198e-05
Position 2413: 4.724613376084659e-05
Position 895: 4.3029378826963875e-05
Position 1174: 3.9424103971803214e-05
Position 901: 3.867459507901079e-05
Position 4558: 3.7555830096238636e-05
Position 1115: 3.6378285235711145e-05
Position 2956: 3.5671798330353706e-05
Position 1080: 3.507461296154636e-05
Position 4102: 3.477470506905181e-05
Position 4325: 3.447737784506053e-05
Position 4060: 2.977166083106705e-05
Position 1313: 2.900691919849276e-05
Position 3019: 2.821961318015903e-05
Position 4236: 2.5132994398905032e-05
Position 2220: 2.3140832078177405e-05
Position 1691: 2.308736448592607e-05
Position 1585: 2.288250035960035e-05
Position 1674: 2.129076756662139e-05
Position 2392: 2.0009373978107892e-05
Position 1749: 1.72319561370114e-05
Position 2563: 1.6752758354254273e-05
Position 5415: 1.573550321157164e-05
Position 1468: 1.2556158278680963e-05
Position 2228: 1.2214001022487569e-05
Position 497: 1.0658700303521312e-05
Position 1454: 8.690265457625985e-06
Position 3209: 5.640610764025471e-06
Position 3206: 5.0716323282604646e-06
Position 273: 4.9598025154215796e-06
Position 1156: 4.420332955461633e-06
Position 198: 4.4081016809579955e-06
Position 774: 3.5375678719033414e-06
Position 1095: 3.382689747251297e-06
Position 4821: 2.7044017705765967e-06
Position 276: 1.705878400519902e-06
Position 492: 4.24613760182485e-07
Position 982: 3.876377342506177e-07
Position 588: 3.550907194581996e-07
Position 511: 2.759118629170444e-07
Position 593: 2.7002037464215935e-07
Position 248: 2.1911681845937087e-07
Position 1007: 1.538219143287601e-07
Position 1107: 1.4081671874967955e-07
Position 952: 1.387710138811847e-07
Position 574: 1.2176790268698535e-07
Position 536: 8.838165390329619e-08
Position 640: 8.364763477632009e-08
Position 709: 8.061993583658501e-08
Position 898: 7.914786303579767e-08
Position 861: 7.29363864273216e-08
Position 546: 6.526762410689311e-08
Position 600: 6.127405071227728e-08
Position 936: 6.113112542381644e-08
Position 562: 6.015037970346392e-08
Position 1024: 2.935477257531515e-08
Position 218: 2.65241349964493e-08
Position 906: 1.500591161666252e-08
Position 798: 1.3746661786108892e-08
Position 989: 1.21146999561882e-08
Position 784: 1.1248534302832616e-08
Position 776: 9.010132499174462e-09
Position 908: 8.736945714904837e-09
Position 313: 7.255643410478659e-09
Position 282: 6.96019149372925e-09
Position 210: 6.5793573894595554e-09
Position 2074: 4.295592044604715e-09
Position 383: 4.122392603348521e-09
Position 1999: 3.4234403661787772e-09
Position 501: 3.0017484690153055e-09
Position 351: 2.9229133809836525e-09
Position 802: 2.78704234620771e-09
Position 1844: 2.7224414431200092e-09
Position 318: 2.2560639097615615e-09
Position 1358: 1.49253184534433e-09
Position 1896: 9.119760745298234e-10
Position 1597: 3.8322125580611367e-10
Position 2005: 3.143094979366555e-10
Position 1939: 2.399571986370792e-10
Position 1601: 2.1810623106653147e-10
Position 2048: 2.1005804428682232e-10
Position 1876: 1.8669977834895682e-10
Position 993: 5.5594709250157495e-11
Position 649: 5.371552302861367e-11
