Gene = SEC61B
Position 2256: 1.4058515352929974e-05
Position 527: 1.2962184146057422e-05
Position 411: 1.2289731866595471e-05
Position 476: 9.519850237566426e-06
Position 178: 3.134796398951077e-06
Position 129: 1.934162459028895e-06
Position 190: 1.7630178898102616e-06
Position 459: 7.935638853489618e-07
Position 219: 7.781082796698758e-07
Position 231: 8.343660725986987e-08
Position 362: 2.154448069038082e-08
Position 223: 5.353600158298207e-09
Position 261: 1.7719862519775675e-11
Position 305: 1.4246081153826107e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5597: 0.991514865652118
Position 8035: 0.7478258168282326
Position 244: 0.5498150511462084
Position 1590: 0.39096288295854337
Position 1768: 0.1812861919707423
Position 1790: 0.14256214277831744
Position 2575: 0.08820840068624099
Position 1687: 0.08461297529988036
Position 2865: 0.058572140495678486
Position 1648: 0.05733941192995466
Position 7962: 0.044657361319232536
Position 6318: 0.04107815856519277
Position 2732: 0.036720800685256134
Position 6076: 0.02640334152661513
Position 2071: 0.025872658038096057
Position 3983: 0.025838486524341425
Position 183: 0.021973298240059086
Position 7720: 0.02166744119753644
Position 261: 0.019514504963123572
Position 2358: 0.018234656877336008
Position 3949: 0.017890702491064527
Position 3633: 0.017304597511220227
Position 163: 0.015817835760317988
Position 6332: 0.014673682968149668
Position 7042: 0.014590299939960258
Position 6474: 0.014574405006522843
Position 145: 0.014309755774129634
Position 2643: 0.013756674655321975
Position 6296: 0.013348932474321411
Position 2551: 0.012172371575185146
Position 1556: 0.011686454479726287
Position 5173: 0.011666438388705848
Position 6820: 0.01042090794224785
Position 4275: 0.009307179882868494
Position 527: 0.008592510470330276
Position 6524: 0.008338010810448635
Position 5869: 0.008328390221504025
Position 1831: 0.008080401169125957
Position 4027: 0.007986738537087047
Position 6132: 0.007975111532843469
Position 6087: 0.007626353265520809
Position 7723: 0.007490306519538934
Position 7068: 0.007195637532776084
Position 6055: 0.00698567061785513
Position 5390: 0.006315366618225019
Position 2515: 0.005935837740222607
Position 2256: 0.005797143208989944
Position 5243: 0.005009677472732451
Position 201: 0.004770628636621698
Position 6031: 0.004653453135541692
Position 6037: 0.004344300516100114
Position 6806: 0.0041795802318076525
Position 2813: 0.004100308942671412
Position 5778: 0.004015771739779334
Position 284: 0.00378976584218656
Position 8123: 0.0033363933367422907
Position 3131: 0.0031899503705704814
Position 6343: 0.0030431782039052504
Position 1613: 0.0029338455742906203
Position 7840: 0.0027648601643685865
Position 2758: 0.002616589671514745
Position 5781: 0.0025730244644828265
Position 2761: 0.002507791893225997
Position 6787: 0.002262494563616717
Position 3459: 0.0020743718158674775
Position 297: 0.001798435256848618
Position 1482: 0.001795274125587264
Position 8049: 0.0017096030697001823
Position 8242: 0.0016817563245504511
Position 5563: 0.0013165312054547172
Position 5878: 0.0012589387347727089
Position 7457: 0.0012321301252067776
Position 532: 0.0011914177243171366
Position 1354: 0.0010994273498956604
Position 7484: 0.000995459627241128
Position 4007: 0.000974456450065269
Position 1426: 0.0009602157038439462
Position 2919: 0.0009444700692896329
Position 7592: 0.0009329902624440763
Position 6768: 0.0008753084258424667
Position 7536: 0.0007684655455908283
Position 1701: 0.0007649545082874796
Position 7417: 0.000718312431819788
Position 1775: 0.0006364198125920059
Position 1506: 0.0006176806391609198
Position 5830: 0.0005987811559630648
Position 1658: 0.0005914577667959696
Position 6350: 0.0005132528247297677
Position 8155: 0.00047034933748492705
Position 1395: 0.0003654585885545353
Position 7884: 0.00034720676265539356
Position 6432: 0.0003467557259678434
Position 551: 0.00031913985213042164
Position 1553: 0.0002983404797175725
Position 302: 0.00026522204874085566
Position 1794: 0.00025984288669128353
Position 8152: 0.00021595676471743188
Position 1275: 0.00021179407097047127
Position 1137: 0.0001986757037951873
Position 1869: 0.00018172700236317868
Position 340: 0.00015854508658094685
Position 7254: 0.0001580006547769109
Position 1728: 0.00014172089922656215
Position 1368: 0.00012676230045051602
Position 7000: 0.0001262489405084368
Position 2313: 0.00012031011386367823
Position 1278: 0.00011550607247296665
Position 1535: 0.0001072766168262141
Position 1559: 6.158203155028247e-05
Position 940: 4.90803289856102e-05
Position 501: 3.0652701260950666e-05
Position 1918: 2.931706252202999e-05
Position 2282: 2.9056951942920542e-05
Position 5990: 2.580992787449253e-05
Position 3414: 2.3116576550886853e-05
Position 956: 2.129271177877848e-05
Position 2086: 1.9570608836474316e-05
Position 1300: 1.8716919135096072e-05
Position 479: 1.858608968861317e-05
Position 3456: 1.7810429002708453e-05
Position 1173: 1.54755234786382e-05
Position 556: 1.357396968598975e-05
Position 305: 1.3381531781549e-05
Position 1186: 1.3252658173370952e-05
Position 2437: 1.3116774217700735e-05
Position 573: 1.1907165802665083e-05
Position 6145: 8.281695350349468e-06
Position 2577: 7.994818082287158e-06
Position 1618: 7.114104336604574e-06
Position 840: 6.558558268277508e-06
Position 416: 6.153278844398888e-06
Position 681: 6.084518075396828e-06
Position 1255: 5.594789962177749e-06
Position 373: 3.639957600122344e-06
Position 2073: 2.7239846863167046e-06
Position 2162: 2.6573771825890256e-06
Position 2496: 2.5085191285545886e-06
Position 342: 2.4789882216191746e-06
Position 717: 2.000388009217718e-06
Position 575: 1.8152466791857571e-06
Position 5960: 1.6165760350551134e-06
Position 1280: 1.5476540063363187e-06
Position 423: 7.049354466347986e-07
Position 786: 5.985678606642808e-07
Position 666: 5.333186162728419e-07
Position 101: 2.684368751432245e-08
Position 485: 1.3848773489127185e-08
Position 104: 1.1625683803988777e-08
Position 358: 6.793225931282303e-09
Position 1211: 6.010527429615185e-09
Position 442: 3.4350292250055484e-09
Position 459: 6.088830891117447e-10
Position 497: 5.834791683143439e-10
Position 347: 4.0156373865969554e-10
Position 385: 8.623131685807067e-11
Position 722: 2.2375780021834348e-11
Position 630: 1.7992994067871013e-11
Position 432: 2.694630379483058e-12
