Gene = DUS4L
Position 12868: 0.0189201133197924
Position 1236: 0.018787832912055824
Position 769: 0.016592371975288386
Position 11758: 0.015171304784181263
Position 6282: 0.012868226758047102
Position 8568: 0.011423225441458533
Position 13979: 0.010905877269573042
Position 7661: 0.010565255070875048
Position 13084: 0.009907176401766834
Position 12428: 0.009648765482210223
Position 1358: 0.008767134989304155
Position 6952: 0.007003442841347279
Position 13030: 0.006572972427951053
Position 12217: 0.006469835606209546
Position 199: 0.006092950925167363
Position 14341: 0.0058717852108644865
Position 1087: 0.0056940019617115045
Position 12841: 0.005277524745617855
Position 13638: 0.004992167753542934
Position 14151: 0.004789285156392326
Position 3725: 0.0045222735670756055
Position 6326: 0.004505673825425869
Position 11916: 0.004414282630810392
Position 635: 0.003994045510783351
Position 861: 0.003833721666940282
Position 929: 0.003689871658156555
Position 3118: 0.003686827079669861
Position 1887: 0.0034563998476252354
Position 14390: 0.0033655129985545227
Position 923: 0.0033181305971300523
Position 202: 0.0032260172373077245
Position 3855: 0.002992804439835885
Position 695: 0.002920080377450291
Position 1041: 0.002919708476582687
Position 1202: 0.0026535127147080018
Position 186: 0.0026265139295635867
Position 858: 0.00251996432441756
Position 593: 0.00231887006773426
Position 7596: 0.0020996707974101974
Position 8643: 0.0018300026853094763
Position 3074: 0.0017300255818619994
Position 13185: 0.0017266791076838842
Position 14282: 0.0015372880602272587
Position 12890: 0.001501158841312129
Position 12894: 0.0014675300042935639
Position 14362: 0.0014375376908833304
Position 6791: 0.0014190941829318319
Position 3190: 0.0013835066454214832
Position 13064: 0.00134165582924763
Position 11919: 0.001252358894048669
Position 12481: 0.0011473791613995344
Position 14007: 0.0011400912695930657
Position 672: 0.0010082344829553233
Position 2167: 0.0009774529566796426
Position 13739: 0.0009520221750082711
Position 1401: 0.0009261917401635878
Position 1310: 0.0008166075373529615
Position 14000: 0.000672637340968666
Position 9814: 0.0006621932259245531
Position 1492: 0.0005985076158021676
Position 462: 0.00047634505267961895
Position 13145: 0.0004635921167337815
Position 1000: 0.00043907309618154667
Position 13997: 0.0004325664307239073
Position 7567: 0.00035349387342813914
Position 13701: 0.000305847507521057
Position 905: 0.00027222016898241724
Position 813: 0.00025833614398014943
Position 9317: 0.00025539552623228746
Position 14500: 0.00022821573792195505
Position 499: 0.00020073469102191194
Position 12875: 0.00019402931571498125
Position 12767: 0.00018770650426833772
Position 9270: 0.0001804676010213982
Position 13126: 0.0001643558319659656
Position 455: 0.0001362192036550473
Position 13097: 9.430213931679542e-05
Position 836: 9.14581213055853e-05
Position 240: 6.934979320885142e-05
Position 14463: 5.583333911168515e-05
Position 2097: 4.397877884168547e-05
Position 1101: 4.2540331507009075e-05
Position 718: 3.770503567670139e-05
Position 482: 3.378891782263434e-05
Position 3295: 3.2082723668627195e-05
Position 409: 2.473005876589532e-05
Position 477: 2.2256393818515682e-05
Position 385: 1.956571233743848e-05
Position 710: 1.896568974765249e-05
Position 1209: 1.8053729560542212e-05
Position 11728: 1.3809902556095905e-05
Position 2082: 1.3693984394988347e-05
Position 207: 1.3478129837914463e-05
Position 646: 1.3141897735323508e-05
Position 275: 1.1457831815701902e-05
Position 1429: 1.0558979134254493e-05
Position 3499: 8.90760633223391e-06
Position 549: 8.733010980104693e-06
Position 3337: 7.482737326703614e-06
Position 307: 7.368701446703376e-06
Position 527: 5.4942169617187675e-06
Position 387: 5.349403838946294e-06
Position 3519: 5.03439389116344e-06
Position 12247: 4.550590881797342e-06
Position 329: 4.3314249198265365e-06
Position 290: 4.084767126522381e-06
Position 512: 3.937510245178773e-06
Position 3386: 3.7187162639712396e-06
Position 3538: 3.6792170201324274e-06
Position 398: 3.160667252238343e-06
Position 312: 3.0724085078350483e-06
Position 245: 2.9942898740522007e-06
Position 530: 2.2719671947856737e-06
Position 534: 1.6608619134729962e-06
Position 251: 1.5363822796277094e-06
Position 355: 9.150629979554839e-07
Position 824: 6.348205620801979e-07
Position 333: 3.8488069888381417e-07
Position 832: 3.4826848817592546e-07
Position 504: 3.459238969456562e-07
Position 164: 3.129384100789199e-07
Position 294: 3.030608121765292e-07
Position 843: 1.695209764381506e-07
Position 506: 1.1119139793508837e-07
Position 248: 9.93115393550574e-08
Position 336: 4.008770586962196e-08
Position 341: 1.1003342215406865e-08
Position 359: 6.61866278229339e-10
Position 338: 4.398297579074152e-13
Position 343: 3.3604062023063194e-13
Position 348: 4.333306404164686e-14
