Gene = EPRS
Position 74902: 0.06564469847206843
Position 42163: 0.06340383648850216
Position 53156: 0.06335229356584288
Position 49559: 0.05457627104781047
Position 65494: 0.05197808571898198
Position 43334: 0.050381227911150295
Position 64269: 0.049724344426101005
Position 42993: 0.048893772452369304
Position 63601: 0.04713756514603371
Position 10850: 0.04562163733830489
Position 51218: 0.04296148311967435
Position 58208: 0.041257331551108715
Position 5353: 0.03858608396430897
Position 69346: 0.03836147213320288
Position 32142: 0.036758002777446244
Position 65857: 0.03671401306254887
Position 29973: 0.03643791390463356
Position 64370: 0.03590286301343738
Position 75048: 0.03587104425820939
Position 405: 0.03455778094119569
Position 5331: 0.03454014737044814
Position 65368: 0.03429364969189012
Position 27023: 0.033972505528318694
Position 77483: 0.033435781249312825
Position 67492: 0.03311677978006306
Position 63678: 0.03297006413289384
Position 24105: 0.032828783849567326
Position 11583: 0.03272530100841632
Position 42096: 0.030433203183964346
Position 11607: 0.0297205369660754
Position 28709: 0.029305522135764348
Position 71723: 0.028411001644074313
Position 64324: 0.028294229211772444
Position 12004: 0.0268993276095628
Position 64280: 0.026239317054648572
Position 24750: 0.02552760844447969
Position 27832: 0.024784137342376868
Position 33008: 0.024672201313584757
Position 17093: 0.024629488987662287
Position 21237: 0.024157610215146553
Position 59458: 0.023407912839666173
Position 72364: 0.023202791629835066
Position 33670: 0.022852026754520544
Position 59253: 0.022359573336437823
Position 14095: 0.021975168542598907
Position 63098: 0.020297558472014643
Position 15574: 0.018517376212026027
Position 77451: 0.01771286052791632
Position 55433: 0.01726508003071682
Position 64628: 0.017130292779545846
Position 14026: 0.016829096779277554
Position 66805: 0.016229889385991753
Position 46170: 0.01606706563544317
Position 54920: 0.015814279196820335
Position 7621: 0.015427782086938624
Position 7465: 0.015378728296987124
Position 68652: 0.015269699297892623
Position 247: 0.014657015597384339
Position 448: 0.014325667761683172
Position 50586: 0.014246589372990608
Position 24032: 0.014204929493506805
Position 3008: 0.013661202790357643
Position 21451: 0.013570677759495787
Position 9837: 0.013456883406716805
Position 24579: 0.012840686793376679
Position 12279: 0.01221178692273303
Position 27175: 0.011342442956897498
Position 9454: 0.011266628396595445
Position 74847: 0.011177820769926787
Position 22241: 0.011154551423448775
Position 12688: 0.011043450396815062
Position 13877: 0.010888482086618037
Position 21728: 0.010866808834402447
Position 69940: 0.010746523100942366
Position 24076: 0.010645631329244237
Position 41986: 0.01042230466175208
Position 58180: 0.010145684305018209
Position 13454: 0.01006759545071893
Position 28678: 0.009996277944097813
Position 9782: 0.009827970923359441
Position 13273: 0.009659793417870679
Position 20944: 0.00955116498323229
Position 23654: 0.009538754870345069
Position 6121: 0.009430263527533057
Position 59020: 0.009346784974689933
Position 23764: 0.00932414391097534
Position 50504: 0.009243752314973295
Position 23694: 0.009029649208535573
Position 6360: 0.009002061938410574
Position 50775: 0.008600574829053648
Position 19844: 0.008451044841387234
Position 67103: 0.008360115081569988
Position 22087: 0.008299451547963571
Position 63647: 0.008237980499137987
Position 30824: 0.008078463801430803
Position 50445: 0.0078007703219799265
Position 23760: 0.007695732392924009
Position 42042: 0.0076461324484461204
Position 49499: 0.007408925416272823
Position 13488: 0.007198436966384031
Position 74993: 0.007076185223791016
Position 23779: 0.007005267777701637
Position 710: 0.006967496447193816
Position 74874: 0.006942106367597874
Position 51629: 0.00693744468863148
Position 29976: 0.006788229009786015
Position 28329: 0.006767150900096866
Position 22131: 0.006624074018655256
Position 67537: 0.006574423860880814
Position 71519: 0.00656699318969631
Position 45596: 0.0063676766736642425
Position 12250: 0.006365652414711752
Position 497: 0.00617338525263331
Position 64585: 0.006151085799178903
Position 67336: 0.0060271113452535375
Position 14089: 0.005836949333207996
Position 2010: 0.005550583955927901
Position 26815: 0.005404620039843976
Position 52796: 0.005082737020629827
Position 27252: 0.005077597830880441
Position 66655: 0.005016435503744349
Position 11845: 0.00496618973734188
Position 14209: 0.00484716767472635
Position 64097: 0.004672838009153923
Position 30786: 0.004624690748845271
Position 2571: 0.0045333546245323875
Position 64074: 0.004415962883287237
Position 50589: 0.00437834968072361
Position 27852: 0.004277898560283365
Position 300: 0.004164737145636342
Position 42358: 0.0040677396471694395
Position 26919: 0.004065362316818882
Position 43276: 0.003962116378330801
Position 25015: 0.003873657248472664
Position 69248: 0.0038048870493564858
Position 18557: 0.003791183458671591
Position 67517: 0.003677230992719077
Position 44706: 0.0036002043298890706
Position 50783: 0.0035613805093393652
Position 1980: 0.0035150870186456498
Position 30318: 0.003381984135230382
Position 4201: 0.003350590478614336
Position 67443: 0.003317680131898264
Position 43991: 0.0032414340386773895
Position 24603: 0.0031981744020676797
Position 69603: 0.003196789786861374
Position 50758: 0.0030101777063945416
Position 26478: 0.002910589814945526
Position 21627: 0.002887113577782286
Position 65152: 0.0028832771509678568
Position 50564: 0.0028605259402514206
Position 12179: 0.002804645384175701
Position 1525: 0.002798566822470726
Position 28081: 0.0027867745071170195
Position 28511: 0.0027511799391125562
Position 27511: 0.0026549805904705587
Position 30478: 0.0026140822610022244
Position 66426: 0.0025836203235181892
Position 30986: 0.0025103887583132383
Position 75472: 0.0024034969791526953
Position 64530: 0.0023824064120742732
Position 30748: 0.0023741990891529164
Position 355: 0.00227750898960844
Position 27883: 0.0022404935704031367
Position 13471: 0.0021711837652598925
Position 77783: 0.0021624195230763392
Position 5177: 0.002141208835938447
Position 16737: 0.0021009575551124166
Position 27209: 0.0020581085139792484
Position 23570: 0.0019125379893610147
Position 17137: 0.001865316648285724
Position 66088: 0.0018416589626912294
Position 12954: 0.0018326015259630861
Position 3114: 0.0017839797773106032
Position 3076: 0.0017726142364001625
Position 2974: 0.0017253070443786751
Position 63650: 0.0016685685662439476
Position 7682: 0.0016174046579852139
Position 28295: 0.0015763048316101867
Position 58114: 0.0015687530799993869
Position 75887: 0.0015621677905112955
Position 26592: 0.0015311184489703376
Position 58242: 0.0015105795660321224
Position 66748: 0.001495363156873858
Position 64166: 0.0014710023891207672
Position 27361: 0.001468926852580484
Position 42322: 0.0014120032415440504
Position 7496: 0.0013999474095427516
Position 17245: 0.001364510838553373
Position 46195: 0.0013621966989335768
Position 67465: 0.0013476483259121826
Position 75907: 0.0013252492199976392
Position 49968: 0.0013075840207819858
Position 41963: 0.001289305405935437
Position 15008: 0.0012767919715276365
Position 42325: 0.001257326232255243
Position 7656: 0.0012504886015108651
Position 1779: 0.0011119188144593178
Position 1585: 0.0011095609751413343
Position 24844: 0.0011030914680556256
Position 66488: 0.0010554076029155582
Position 6565: 0.001043209590501382
Position 27383: 0.0010309798541849261
Position 67064: 0.0010155149942393232
Position 7445: 0.0010106719837996928
Position 13409: 0.000996767748699875
Position 64466: 0.0009596606984243639
Position 63975: 0.0009424923235941672
Position 769: 0.0009305023144121711
Position 68083: 0.0008874648993330227
Position 15039: 0.000880258572550118
Position 48944: 0.0008703792786383565
Position 27785: 0.0008685135377024325
Position 256: 0.0008545525032322664
Position 10086: 0.0008499632534902473
Position 11938: 0.0007577881626765128
Position 9761: 0.0007480584511893822
Position 7674: 0.000742379411673617
Position 74321: 0.0006983330112488935
Position 65344: 0.0006884540005336689
Position 235: 0.0006591004588929957
Position 28337: 0.0006548847719263162
Position 13840: 0.0006548102836633345
Position 27590: 0.0006493431933401872
Position 48859: 0.0006248662416601001
Position 25329: 0.0006132713022251224
Position 67340: 0.000598600661682183
Position 2097: 0.0005671600960770536
Position 7660: 0.0005622040398611233
Position 48373: 0.0005579366593148063
Position 30110: 0.0005517543958599184
Position 47341: 0.0005446257322464621
Position 12150: 0.0005415004250286029
Position 68024: 0.0005406019390326426
Position 6256: 0.0005267351891139345
Position 48348: 0.0005023335665081978
Position 68712: 0.0005004107022108887
Position 315: 0.0004981585599936533
Position 6694: 0.0004944928967794232
Position 2100: 0.0004906967960088405
Position 67468: 0.00046370246253478475
Position 77897: 0.0004559648904598207
Position 47233: 0.0004281033938283757
Position 9346: 0.00040015261753705044
Position 47255: 0.00039182616416961623
Position 28373: 0.00036550228286103453
Position 67731: 0.00031135330232543725
Position 27364: 0.00031086569061940136
Position 27887: 0.0003031489779572732
Position 8669: 0.0002994060509416518
Position 67854: 0.0002953868155839035
Position 75083: 0.0002862344767133654
Position 67069: 0.00025990314897184486
Position 16867: 0.00024614043324598694
Position 27707: 0.0002445099522505518
Position 269: 0.00023620285477505263
Position 68850: 0.0002309966051566884
Position 77845: 0.00022972792053227252
Position 25037: 0.00022819338451712177
Position 24969: 0.0002241671400183939
Position 65815: 0.00022133721534074187
Position 17070: 0.00021978862978899792
Position 50366: 0.00018597454230179472
Position 10622: 0.0001781106394793524
Position 31198: 0.00015548242041443124
Position 76426: 0.0001533246749096577
Position 78038: 0.0001521954569163553
Position 47173: 0.00014113087189089948
Position 47391: 0.00013967781754210828
Position 75279: 0.00012072661095772295
Position 76263: 0.00011425079830929127
Position 47452: 0.00010384678629887561
Position 67791: 9.817998774987437e-05
Position 75840: 8.87204926983876e-05
Position 6763: 7.459903614205439e-05
Position 31222: 6.433795099617008e-05
Position 28165: 5.093983894421108e-05
Position 42000: 5.0830499260009677e-05
Position 42196: 4.830694044512786e-05
Position 73620: 4.4625683363592764e-05
Position 28567: 4.4604716419217247e-05
Position 2868: 4.273141076543912e-05
Position 359: 4.231644986954784e-05
Position 815: 4.136455069706236e-05
Position 9918: 3.436562705442403e-05
Position 73456: 3.3790088086594225e-05
Position 7411: 3.228900205098965e-05
Position 28408: 3.151239322559478e-05
Position 28027: 3.110884897673297e-05
Position 14029: 2.9731723195919935e-05
Position 6720: 2.7866902251232325e-05
Position 68054: 2.5244662942143626e-05
Position 75677: 2.4413307817913575e-05
Position 303: 2.4069451900273816e-05
Position 28451: 2.3462558642647465e-05
Position 73676: 1.7164336235410777e-05
Position 46424: 1.6265877927125073e-05
Position 370: 1.185461705143291e-05
Position 28616: 1.0435804025733629e-05
Position 515: 1.0140392959729558e-05
Position 219: 9.61860478885397e-06
Position 380: 9.564495355601556e-06
Position 11856: 7.1993850892349395e-06
Position 7372: 5.422721555794193e-06
Position 2546: 5.311918977107789e-06
Position 45572: 5.007060497911147e-06
Position 28250: 4.878240008197792e-06
Position 7476: 4.014150992637773e-06
Position 1895: 3.606749561886677e-06
Position 970: 3.4704359463847368e-06
Position 1891: 3.366944290078089e-06
Position 1868: 2.9821454348883987e-06
Position 26819: 2.805101232830567e-06
Position 980: 2.679219105898808e-06
Position 2126: 2.615203367439402e-06
Position 2033: 2.471086211079179e-06
Position 6178: 2.429986615100719e-06
Position 67312: 2.317732567541815e-06
Position 2467: 2.2057985430853056e-06
Position 1503: 1.7559234184551877e-06
Position 68224: 1.4095510812732278e-06
Position 17180: 1.3778696753239066e-06
Position 597: 1.0408929851980352e-06
Position 6725: 1.0264954504296378e-06
Position 13924: 1.0129555773768892e-06
Position 462: 9.965082257098714e-07
Position 6595: 9.311182085916999e-07
Position 897: 8.914873660031922e-07
Position 320: 8.159655007067576e-07
Position 536: 6.240713411739077e-07
Position 1662: 4.642998311405963e-07
Position 1872: 4.1850986326455416e-07
Position 465: 3.8094150472832316e-07
Position 692: 3.660154273053511e-07
Position 24689: 3.342063073750709e-07
Position 27948: 2.7450752099278544e-07
Position 24847: 2.4821394721522053e-07
Position 919: 2.202623155625035e-07
Position 643: 2.0208853852744633e-07
Position 1506: 1.9131726106510019e-07
Position 363: 1.621545003191184e-07
Position 1633: 1.0972559015871314e-07
Position 1485: 8.265643826867355e-08
Position 1020: 5.439377469459563e-08
Position 27921: 5.355231609803829e-08
Position 779: 5.156221736338794e-08
Position 67554: 3.7903128483277315e-08
Position 546: 1.8006465571243783e-08
Position 328: 1.2889433474885084e-10
Position 132: 1.0288055887919018e-10
Position 129: 9.770814643518238e-11
