Gene = HMHB1
Position 1157: 0.0028184969771178226
Position 1952: 0.0026865687662432757
Position 4663: 0.0022956809412530183
Position 8338: 0.002234425178927343
Position 1314: 0.002205623459755737
Position 3920: 0.002202661505439241
Position 670: 0.002096242922178529
Position 1253: 0.0015441133796736022
Position 4870: 0.0015216749560529547
Position 351: 0.0015140567549357584
Position 5346: 0.001494451816025532
Position 7650: 0.001490143447958553
Position 1210: 0.0014609148455755905
Position 3253: 0.0012306781479634289
Position 6712: 0.001183744671299719
Position 4966: 0.0011199863429262292
Position 4660: 0.0010707199245530703
Position 2880: 0.0010641594728365593
Position 1399: 0.001028374015416786
Position 316: 0.001022380272768125
Position 927: 0.000987780373215747
Position 3862: 0.0009259304017830157
Position 6724: 0.0008093230899780402
Position 5421: 0.0008082134985846557
Position 839: 0.000798670895649574
Position 6319: 0.0007201012303019841
Position 2771: 0.0006787822007973098
Position 3157: 0.0006547037064207065
Position 5553: 0.0005859063764646183
Position 4599: 0.0005184821631988607
Position 1866: 0.0004984496709831047
Position 708: 0.00047322723268216726
Position 621: 0.0004294859718381736
Position 4422: 0.00040546323971553643
Position 3583: 0.00040168566571370686
Position 2574: 0.00039167411373263914
Position 2255: 0.0003879581672308427
Position 5579: 0.00038787152090717896
Position 4173: 0.00038531725939317023
Position 4926: 0.00034008443256909734
Position 2486: 0.0003378527061867392
Position 3015: 0.0003341307615026217
Position 1063: 0.0003229887189329804
Position 4996: 0.0003031155729498864
Position 2539: 0.00028960648900399445
Position 2408: 0.0002809245822844572
Position 2042: 0.0002581410180693549
Position 4213: 0.0002383429910756239
Position 2894: 0.00020349113675100275
Position 2675: 0.00018151897745059622
Position 1230: 0.0001713230526106232
Position 2828: 0.00016865735365738951
Position 3387: 0.00015957473678677325
Position 380: 0.00015636204659611494
Position 872: 0.0001445249210278409
Position 1893: 0.00014392854214357754
Position 531: 0.00012223326562092786
Position 2691: 0.00010589662847906705
Position 2447: 8.73268212506565e-05
Position 2605: 8.661155843599557e-05
Position 1616: 8.178220336298723e-05
Position 485: 7.650050833921237e-05
Position 1354: 7.540995680237151e-05
Position 388: 6.723208963222544e-05
Position 1538: 6.5473310410402e-05
Position 1684: 6.014633223519871e-05
Position 1705: 5.831709821818961e-05
Position 249: 4.294002948311924e-05
Position 1003: 2.8520927474123054e-05
Position 1319: 2.4839007480106314e-05
Position 936: 1.7052359557235516e-05
Position 1381: 6.126132114141507e-06
Position 332: 9.637494213321377e-07
Position 994: 7.592298869391935e-07
Position 761: 6.430037166985307e-07
Position 545: 5.369481856423419e-07
Position 673: 4.694502160768175e-07
Position 390: 4.5230197832286495e-07
Position 701: 4.1077125155618296e-07
Position 337: 3.5669121435475255e-07
Position 259: 3.463692291397626e-07
Position 950: 3.2613893434264164e-07
Position 394: 2.96211352701767e-07
Position 691: 2.4971605307759835e-07
Position 960: 2.4836272960617043e-07
Position 406: 2.4831198108819266e-07
Position 1014: 2.436665122948755e-07
Position 397: 2.3799166914165395e-07
Position 235: 1.71259315228632e-07
Position 771: 1.136652869383819e-07
Position 541: 9.687537600633624e-08
Position 431: 7.935858824136867e-08
Position 757: 5.582675523267228e-08
Position 289: 3.637988060237671e-08
Position 424: 2.4854275954685836e-08
Position 325: 2.4142297355217263e-08
Position 552: 2.2449631538278483e-08
Position 550: 2.1354257981493525e-08
Position 453: 4.648104672588847e-09
Position 271: 3.5526460660411965e-09
Position 443: 2.24575086919923e-09
Position 403: 2.02057593228347e-09
Position 233: 1.4012881511150987e-09
Position 275: 1.0700216520036479e-09
Position 448: 6.342616092185759e-10
Position 285: 1.0588111086694213e-10
Position 481: 7.975928312384417e-11
Position 557: 7.478129453729962e-11
Position 214: 4.525406174574749e-11
Position 282: 2.7771427415848743e-11
Position 461: 2.5749188800810186e-11
Position 465: 1.6034812629921638e-11
