Gene = TCAIM
Position 32647: 0.006135546337416365
Position 25333: 0.005266250972498914
Position 32075: 0.004338284400365206
Position 5084: 0.0041006077806280865
Position 24474: 0.0035569565664079743
Position 26825: 0.003269614859647126
Position 18531: 0.002866599830007117
Position 2998: 0.002701379025830853
Position 3124: 0.0024384475818944908
Position 22983: 0.0016650380680916384
Position 29967: 0.0015154243685381564
Position 3012: 0.0014517660093015397
Position 3265: 0.0014087222576010384
Position 23719: 0.001368192133806778
Position 29895: 0.0013677992001100937
Position 3221: 0.0012853775579848832
Position 5055: 0.0012491988631615123
Position 28371: 0.0011973439215057793
Position 20774: 0.0011367800111123855
Position 23641: 0.0008672598820671391
Position 1084: 0.0007710416609234421
Position 23767: 0.0006724571530406779
Position 1572: 0.0006238756053407227
Position 547: 0.0005625416245415265
Position 23790: 0.0005370436336497409
Position 1624: 0.0004728157135001013
Position 2263: 0.00044690679330853226
Position 1087: 0.00042393758743160487
Position 24968: 0.0003681695630421908
Position 24498: 0.00036138538743623173
Position 25904: 0.0003516336146358093
Position 25715: 0.00034729891160826295
Position 27235: 0.000311202203800434
Position 23472: 0.00028925470425470524
Position 1587: 0.0002514093136277587
Position 542: 0.000200417639737036
Position 24537: 0.00019882906387705466
Position 323: 0.00018173739573201
Position 24850: 0.0001229304115915073
Position 6316: 0.00011878343114474482
Position 24678: 0.0001126011702879414
Position 620: 0.0001107575312688031
Position 1157: 7.661380282909547e-05
Position 1378: 7.428109218295708e-05
Position 2235: 7.083832095380745e-05
Position 587: 6.938984323132446e-05
Position 1250: 6.67592761365113e-05
Position 1753: 4.881259629800477e-05
Position 1269: 3.3476980112231185e-05
Position 4462: 2.3333033400458968e-05
Position 377: 1.5979760077892983e-05
Position 1036: 1.1903735099434507e-05
Position 4618: 9.2982812936311e-06
Position 943: 8.782794488042382e-06
Position 1106: 7.456510829113595e-06
Position 4736: 7.1787117272983465e-06
Position 4769: 6.719065200648267e-06
Position 1414: 6.538903339847605e-06
Position 3176: 6.4613197807253715e-06
Position 1310: 6.3356878133489716e-06
Position 599: 5.81649019801108e-06
Position 332: 4.910969441847882e-06
Position 17722: 4.090510262059064e-06
Position 4428: 3.5060584539749753e-06
Position 837: 1.0326161378342981e-07
Position 3395: 9.269984144016294e-08
Position 2635: 9.19112572455981e-08
Position 2650: 3.8697690365864e-08
Position 5471: 3.4750407144984304e-08
Position 2440: 3.0417480276384284e-08
Position 2616: 2.4851448889071397e-08
Position 2089: 1.2555119234176417e-08
Position 1963: 7.90607896483195e-09
Position 2516: 7.615241818639911e-09
Position 1889: 6.46809092200356e-09
Position 3885: 6.298669769379375e-09
Position 3667: 5.955668521551257e-09
Position 3837: 5.591805463600239e-09
Position 3429: 3.81250469256062e-09
Position 2493: 3.7089377174382018e-09
Position 2543: 3.4735042972550907e-09
Position 987: 1.002746600330331e-10
Position 508: 5.459555501904414e-11
Position 521: 4.3505508187457045e-11
Position 1476: 3.394699685221269e-11
Position 833: 3.2134648252107304e-11
Position 1432: 2.8039302936499786e-11
Position 355: 2.6309000547766506e-11
Position 295: 2.3765955379554774e-11
Position 911: 1.9084865663637917e-11
Position 711: 1.7167103759738356e-11
Position 765: 1.3398968029884854e-11
Position 272: 1.200966926701442e-11
Position 1317: 1.0887599264531708e-11
Position 1437: 9.972967070093055e-12
Position 492: 8.832286293076054e-12
Position 425: 6.526534282783689e-12
Position 446: 5.956974048736357e-12
Position 478: 5.751956432091005e-12
Position 634: 2.260527200655491e-12
Position 282: 1.9394476653875107e-12
Position 278: 1.6698693309319792e-12
Position 363: 1.596130409372941e-12
Position 339: 1.429055737560454e-12
Position 1592: 1.0807217401272162e-12
Position 843: 7.658436971588329e-13
Position 1499: 5.237462937873582e-13
Position 1808: 4.528972785595087e-13
Position 852: 1.8452673009559827e-13
Position 814: 1.6313322831541883e-13
