Gene = UBE2H
Position 2815: 0.08146630188997353
Position 12339: 0.07249615613157685
Position 576: 0.06482632648265639
Position 12993: 0.057417064365263844
Position 8596: 0.055274535115943546
Position 2856: 0.052842681751114326
Position 3846: 0.043131110351354494
Position 1628: 0.040779144540139874
Position 4586: 0.039372365663430824
Position 643: 0.034212490424740054
Position 9067: 0.03270119827496647
Position 3886: 0.032432355528720945
Position 3817: 0.03090106165769535
Position 6490: 0.02597136693188251
Position 687: 0.02293959126637742
Position 1099: 0.021960589156744564
Position 12209: 0.017454065214623934
Position 10263: 0.01689941089758857
Position 3506: 0.015919820425924252
Position 9071: 0.014875296020037312
Position 3923: 0.012118816105427971
Position 332: 0.010715053661706879
Position 3861: 0.010026685115569232
Position 5676: 0.009930224019232844
Position 5516: 0.009563081188744512
Position 357: 0.009326601266308283
Position 5486: 0.007777645350702179
Position 606: 0.007689656707214042
Position 8268: 0.007650304544723308
Position 6375: 0.0072799567916755886
Position 4301: 0.007008478766268475
Position 7304: 0.006908083020122563
Position 4062: 0.005540180849915036
Position 9368: 0.004823623523072536
Position 1016: 0.004374876529101737
Position 4461: 0.004139188299179622
Position 3466: 0.003899338225456036
Position 4823: 0.0037512954820881224
Position 1131: 0.0036845438174560228
Position 6019: 0.003556503983505396
Position 1083: 0.0033940440896048324
Position 872: 0.0033045662296617585
Position 822: 0.003134208143174521
Position 7890: 0.002923031586349848
Position 4249: 0.0028835754664329606
Position 5977: 0.0027246309351684145
Position 5948: 0.0023972595228853553
Position 7871: 0.0022671891171875667
Position 5576: 0.0021646154431019657
Position 5773: 0.0021464420959412312
Position 3091: 0.0018366150446740984
Position 5719: 0.0017878573579068822
Position 2561: 0.0017086828764243053
Position 545: 0.0015085053794429394
Position 2431: 0.0014689414664561693
Position 221: 0.0014348396156355085
Position 3446: 0.0013787964537738673
Position 2344: 0.001159382917805153
Position 958: 0.0010994625959774833
Position 2685: 0.001085104152062177
Position 2449: 0.0010798893771192105
Position 407: 0.0010049188773865196
Position 2576: 0.00100214793915113
Position 1902: 0.000758125991157311
Position 2200: 0.0007409338380142546
Position 2452: 0.0006781053388184148
Position 787: 0.0005703286461013963
Position 1736: 0.0004604238256496258
Position 2034: 0.0004287849982320916
Position 1020: 0.00041551207331995237
Position 1671: 0.0003972570162377511
Position 1875: 0.0003912602737765769
Position 194: 0.0003335400979454243
Position 1404: 0.00028122096768862096
Position 3104: 0.00023867768206263374
Position 994: 0.00022113150623137592
Position 1034: 0.00020740648278913597
Position 305: 0.00019422145877821757
Position 308: 0.00017704293721649522
Position 3719: 0.00013200122850688477
Position 2207: 0.00012162423159231462
Position 1965: 0.00010510532999713969
Position 1327: 7.783596228204509e-05
Position 1390: 6.031279169036367e-05
Position 1334: 6.027213907755371e-05
Position 689: 5.942516990647233e-05
Position 1114: 4.86425605186651e-05
Position 998: 3.493038822700366e-05
Position 2659: 3.304917122811153e-05
Position 1366: 3.075016772115213e-05
Position 1242: 1.9974038466785535e-05
Position 1162: 1.5179027578239107e-05
Position 334: 1.508449209305208e-05
Position 1370: 1.3503041232958111e-05
Position 371: 1.058185834788803e-05
Position 1135: 8.20297780817023e-06
Position 377: 4.912002856329385e-06
Position 161: 3.3264183321428903e-06
Position 1277: 3.0967209274221304e-06
Position 1052: 2.4997121511427e-06
Position 367: 1.1725280625337154e-06
Position 527: 5.186096115565644e-07
Position 142: 4.701539986089375e-07
Position 417: 4.466250822285907e-07
Position 175: 3.908182285388976e-07
Position 625: 3.488185941777552e-07
Position 558: 3.138815235657529e-07
Position 504: 2.926603922465143e-07
Position 419: 2.481932855731985e-07
Position 444: 1.9399656003179003e-07
Position 131: 1.1761555305208513e-07
Position 379: 1.0305100391681777e-07
Position 126: 9.13655982821444e-08
Position 375: 9.118056492619312e-08
Position 181: 3.6678654299494435e-08
Position 167: 2.8436230342445446e-08
Position 616: 2.7636481330290824e-08
Position 100: 2.4035225506548422e-08
Position 82: 1.7495565095846354e-08
Position 128: 1.3176426314998917e-08
Position 97: 5.436320394596179e-09
Position 461: 4.0579117056156e-09
Position 169: 6.594187266107463e-10
Position 111: 5.176781067940536e-10
Position 614: 3.0401731378167233e-10
Position 104: 2.0039854689718462e-10
Position 753: 1.0028533540829233e-10
Position 107: 1.7521700453543986e-12
