Gene = AIDA
Position 374: 1.2598909129261264e-06
Position 45: 4.2164692120599626e-07
Position 356: 6.192104148476715e-08
Position 879: 4.084923382547637e-08
Position 226: 5.470147437099494e-09
Position 250: 1.952500265951391e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 36305: 0.9998794862059335
Position 25487: 0.9917788481584804
Position 9306: 0.9836187945309273
Position 18260: 0.9500734489913012
Position 42534: 0.9273410464964134
Position 42273: 0.9191353736164957
Position 39088: 0.7710116407502162
Position 26743: 0.6363529939339352
Position 33569: 0.6344530397028743
Position 18680: 0.6069907441259356
Position 2708: 0.4557638099105069
Position 24865: 0.4526011808171467
Position 790: 0.3220508485926992
Position 2011: 0.3101005887250088
Position 9816: 0.28180358163574437
Position 674: 0.22579883576277032
Position 41677: 0.19597166241163785
Position 38227: 0.18763174169863056
Position 31832: 0.187151864177718
Position 4723: 0.12782555039695245
Position 27496: 0.11048927227642183
Position 40465: 0.10497484474934517
Position 1032: 0.0788371574283756
Position 10132: 0.0681241154641707
Position 38179: 0.06643375270544906
Position 33984: 0.06378092926289047
Position 14377: 0.04629532165115442
Position 1023: 0.04619945788398023
Position 41973: 0.04147001511502612
Position 978: 0.04099444600480924
Position 30531: 0.0387793389132421
Position 29238: 0.03569351920264162
Position 9628: 0.033050538792504885
Position 7303: 0.03111779872258385
Position 18455: 0.03091096065005914
Position 35166: 0.03039564133714836
Position 30481: 0.028445192104251994
Position 18240: 0.026979689767495818
Position 26370: 0.02566945196471378
Position 1356: 0.023663164838971174
Position 30414: 0.022794460585507992
Position 14398: 0.02149158697011308
Position 2045: 0.019506173560749913
Position 542: 0.01766360724773824
Position 42720: 0.016809910937042722
Position 44157: 0.013843731636276219
Position 18119: 0.013590587463841118
Position 10174: 0.01205502314925906
Position 37430: 0.011682658244521978
Position 9286: 0.011480785327766935
Position 2662: 0.011335427000611674
Position 1726: 0.011181825568208549
Position 42023: 0.010703987382156381
Position 5481: 0.010453721805399156
Position 744: 0.009475418175528343
Position 29796: 0.0080724409897486
Position 38270: 0.007885398296086242
Position 44248: 0.007729138310250686
Position 17933: 0.0073148875209529795
Position 236: 0.006930786531205193
Position 408: 0.005911450984823502
Position 30410: 0.005522578354066834
Position 10227: 0.005438753989058975
Position 1979: 0.00535676142352576
Position 2632: 0.005355398081479765
Position 41303: 0.005174076256517822
Position 437: 0.004670400492077368
Position 38114: 0.004588812523467962
Position 874: 0.004554627181150814
Position 43548: 0.004226107707264189
Position 4915: 0.0041263724560054865
Position 1924: 0.004067179216674866
Position 1579: 0.003915106186707457
Position 37258: 0.0038600955263690083
Position 36837: 0.003794078638330786
Position 9768: 0.003617862862732013
Position 40367: 0.003535094074570909
Position 1555: 0.0035249465816808456
Position 43146: 0.0035107079170779583
Position 26116: 0.0032821938853518137
Position 43595: 0.003223439352586092
Position 2895: 0.0031856916996505
Position 42468: 0.003172548294589578
Position 1079: 0.002718064535088599
Position 256: 0.0025099470663825577
Position 287: 0.002418071460402577
Position 44008: 0.0021642684356726494
Position 9655: 0.002141301301918288
Position 1989: 0.002141237878242083
Position 1692: 0.002098354776458297
Position 17900: 0.0020413862564082194
Position 5447: 0.001872306099000546
Position 1827: 0.0018232176828737417
Position 5559: 0.001777315330358099
Position 4553: 0.001738911128242733
Position 2136: 0.0017145673881757383
Position 42561: 0.0016916409211373698
Position 7267: 0.0015594196664838152
Position 40217: 0.0015440454746979985
Position 466: 0.0013003683257523456
Position 9260: 0.001265105718621662
Position 250: 0.0012408537777160193
Position 1046: 0.0012337039298449552
Position 43370: 0.0011234142671591304
Position 26177: 0.0011098280318470699
Position 43627: 0.0010531823445571694
Position 36858: 0.001051547102693972
Position 43272: 0.0009914238693789327
Position 28997: 0.0008477498871623455
Position 472: 0.0008157612581621457
Position 586: 0.0008077173872576997
Position 9572: 0.000780072713833703
Position 877: 0.0007709992087829672
Position 1751: 0.0007381181825819656
Position 41209: 0.000688160940095253
Position 27307: 0.0005783894634375766
Position 1538: 0.0005755666268103502
Position 4541: 0.0005622234690746305
Position 2528: 0.0005153743353353759
Position 1742: 0.0004874397964866301
Position 1760: 0.0004869067398308846
Position 36780: 0.0004708500567896536
Position 42565: 0.00044368049061362005
Position 2452: 0.0004311305576069592
Position 1404: 0.00038257719155087075
Position 486: 0.0003669164227631207
Position 3100: 0.00036298978271375316
Position 1206: 0.0003528937289575387
Position 1132: 0.00034250066305766355
Position 1270: 0.00034193096729402076
Position 44188: 0.00026451614546299426
Position 36548: 0.00026442652459878656
Position 24983: 0.00026429906701390843
Position 931: 0.0002642374366892975
Position 43249: 0.00025970405425516674
Position 42953: 0.00020903974135448472
Position 817: 0.00020246908847134393
Position 40642: 0.00019125915207582328
Position 711: 0.00018865624409492392
Position 646: 0.00017873872745074914
Position 422: 0.00017370920312899133
Position 42586: 0.0001730639005734731
Position 176: 0.0001690316149066061
Position 795: 0.00015605197110264718
Position 226: 0.00015582788585254462
Position 37077: 0.00013730630437737705
Position 39403: 0.00013096953985643572
Position 36094: 0.00011814819094844154
Position 1360: 0.0001171400656952544
Position 38753: 0.00011673222869381152
Position 413: 0.00011229135259068439
Position 40397: 0.00010444269800704594
Position 41323: 0.00010301892352750758
Position 9601: 9.18649953897264e-05
Position 39933: 8.306124295328257e-05
Position 41299: 7.813739446761005e-05
Position 561: 7.519793261500986e-05
Position 38443: 6.915726351562017e-05
Position 39711: 4.8022746746679285e-05
Position 39928: 4.7283207959056227e-05
Position 215: 4.385659015898786e-05
Position 36495: 3.977754651659987e-05
Position 39484: 3.922868112751524e-05
Position 836: 3.8160894111681666e-05
Position 9593: 3.59001336293171e-05
Position 1516: 2.0016041909498386e-05
Position 548: 1.4702033823815621e-05
Position 1082: 1.3893405596968403e-05
Position 1297: 1.1927033739409261e-05
Position 798: 5.652181926842024e-06
Position 340: 5.629369022864039e-06
Position 20025: 5.325591521134218e-06
Position 21610: 4.050933538975116e-06
Position 19916: 3.6050630107049083e-06
Position 259: 3.5734778982218225e-06
Position 476: 3.274823806351332e-06
Position 451: 2.834203243059337e-06
Position 853: 2.499848311127875e-06
Position 650: 2.2010678836460626e-06
Position 840: 2.031210781255186e-06
Position 155: 1.9068784884046776e-06
Position 132: 1.8352933085385837e-06
Position 609: 1.5258836806671688e-06
Position 919: 1.5117940726295744e-06
Position 1138: 1.4469773679517315e-06
Position 750: 9.367582623913705e-07
Position 20119: 8.82117977323798e-07
Position 2394: 7.742439132676271e-07
Position 261: 5.441728356284383e-07
Position 596: 7.897350369874165e-08
Position 303: 7.232848384591554e-08
Position 296: 1.9737133943381492e-08
Position 1372: 3.0694994064881243e-09
Position 185: 3.175590309637672e-10
Position 314: 1.0918887772810766e-10
Position 98: 5.966915275729334e-11
Position 142: 1.3301133466173864e-14
