Gene = TDRD10
Position 432: 0.0007319677532972475
Position 957: 0.0007082565020463767
Position 1236: 0.000694793800580244
Position 319: 0.0006671563882409211
Position 1188: 0.0005554186163948251
Position 3665: 0.0005015789539811842
Position 1311: 0.00046417059981725925
Position 8159: 0.0004313604348132002
Position 570: 0.0003337791058007966
Position 648: 0.00024854498628631744
Position 2753: 0.000241106247316723
Position 9496: 0.00013890052364026913
Position 1198: 0.00010659051588796956
Position 1305: 0.00010086288012003405
Position 1560: 7.732744618739316e-05
Position 820: 2.6694317292439015e-05
Position 603: 1.3789737508995397e-05
Position 986: 8.105377351111317e-06
Position 417: 5.090759845260898e-06
Position 1626: 3.969413203810652e-06
Position 1557: 3.1418576848983426e-06
Position 468: 2.71158851738157e-06
Position 638: 6.559840359348316e-07
Position 470: 3.861764868212559e-07
Position 2632: 1.885892567757023e-07
Position 2525: 1.8443305741145318e-07
Position 31: 1.3975229803686835e-10
Position 622: 9.730636958286032e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 19103: 0.997642921379987
Position 5021: 0.910168151338831
Position 7576: 0.7975793713845525
Position 6203: 0.6165149224270022
Position 19333: 0.5436688631759171
Position 8910: 0.5108930963271895
Position 18084: 0.4863481181588041
Position 21500: 0.31854149323132286
Position 1462: 0.28609669791520753
Position 19352: 0.28195993055259655
Position 19568: 0.2797485123823202
Position 30567: 0.2518979566435441
Position 19597: 0.23683192519873209
Position 28495: 0.17162786119413184
Position 5721: 0.1676258064646707
Position 3794: 0.16248935088300487
Position 4657: 0.1415827297788872
Position 19549: 0.12786067026678766
Position 4586: 0.11498657940320142
Position 19571: 0.06920706837808542
Position 2401: 0.06239934829405265
Position 7601: 0.04006939547351063
Position 21113: 0.038316423117810534
Position 19800: 0.03614622788261403
Position 6047: 0.035448056278643045
Position 15565: 0.02990316542883009
Position 19662: 0.029901708546791993
Position 9133: 0.029509117269729487
Position 26880: 0.02745325531556532
Position 2346: 0.027050435542399304
Position 5820: 0.022290049353557117
Position 543: 0.021282309218793812
Position 20040: 0.019963473604302447
Position 28666: 0.019796995137200932
Position 22627: 0.01900704367839188
Position 21060: 0.01835589688361582
Position 21122: 0.01603213389549881
Position 7437: 0.015863279206208718
Position 8546: 0.01541032953203525
Position 21817: 0.014946435772634159
Position 8930: 0.014933685845613377
Position 22610: 0.014697528785535702
Position 27814: 0.014176460988285868
Position 4979: 0.013195743161054534
Position 6726: 0.013172729599388379
Position 20500: 0.011794406215491464
Position 19934: 0.011689249615977044
Position 27346: 0.011442760549720772
Position 10145: 0.01059895183190294
Position 22659: 0.01009445637723496
Position 10170: 0.007512662231951701
Position 21972: 0.007473144415166902
Position 26905: 0.007063435855416186
Position 2550: 0.006948646115072492
Position 28235: 0.006906056615806062
Position 3721: 0.0067132662395640195
Position 4838: 0.0066063654885345
Position 6346: 0.006602305124880169
Position 21049: 0.0056310830436553435
Position 22890: 0.005285045646510913
Position 8125: 0.005262646989635284
Position 6402: 0.005101396369504507
Position 27836: 0.005063082197327105
Position 6441: 0.004961892671586381
Position 20721: 0.004506202219661014
Position 21731: 0.0043604882805412075
Position 1734: 0.003988137553603643
Position 5263: 0.003980065323835975
Position 21033: 0.003941764025489886
Position 19774: 0.0037280907660831187
Position 19421: 0.0036445131760776592
Position 21432: 0.0034582867421612314
Position 19780: 0.003256369729039008
Position 7698: 0.0030253398213691716
Position 19622: 0.002953106759297414
Position 5726: 0.0027750517185771784
Position 22587: 0.0027549690197945223
Position 730: 0.002590664119491763
Position 1938: 0.0025174418963302566
Position 18909: 0.0023062545756917267
Position 6004: 0.00210856602223949
Position 5236: 0.001965587646463142
Position 1874: 0.0019021599810934576
Position 7792: 0.0017735067179800806
Position 19802: 0.0017473070076202853
Position 7701: 0.0016246695054512668
Position 1837: 0.0016152953640972809
Position 19357: 0.001559945956662645
Position 7639: 0.0014986380488238326
Position 562: 0.0012717283312392083
Position 9166: 0.0011352529891324678
Position 5405: 0.0010596929189926928
Position 8579: 0.0009326489205959439
Position 411: 0.0008929383854602676
Position 4804: 0.0008626039701285683
Position 22479: 0.0008463505150995402
Position 22406: 0.0008295620083642885
Position 22132: 0.0008078268686289853
Position 3758: 0.0007712804281170956
Position 21992: 0.0007619867226121151
Position 1762: 0.0007551070286862489
Position 20182: 0.0006923937585725306
Position 5530: 0.0006442513184542234
Position 20871: 0.0005577763728677483
Position 1481: 0.000506736281635784
Position 3445: 0.0005015789539811832
Position 594: 0.000493473505808624
Position 1521: 0.0004927519388034578
Position 20429: 0.0004835946065835651
Position 2458: 0.00047215297109007314
Position 622: 0.00039564494009330285
Position 658: 0.00030412841974763994
Position 21628: 0.00027723576586461204
Position 8906: 0.0002575856385316755
Position 21088: 0.000203698668954424
Position 5674: 0.00019532460058685502
Position 5789: 0.0001530502348048741
Position 1434: 0.00013696607029269872
Position 1067: 0.00010797166111872442
Position 9382: 9.77831793502954e-05
Position 1120: 8.823556974182272e-05
Position 9360: 4.111734428997415e-05
Position 2267: 3.4515939373204796e-05
Position 2568: 2.9339940429591634e-05
Position 783: 2.3315218178998942e-05
Position 1420: 1.9660981150593925e-05
Position 1078: 1.8984954014204844e-05
Position 465: 1.821221770208777e-05
Position 387: 1.625374729492754e-05
Position 5436: 1.3605545599950484e-05
Position 1029: 1.1898392418783456e-05
Position 1951: 1.0648261127123192e-05
Position 19832: 1.0424850801893575e-05
Position 1255: 7.590190897423872e-06
Position 569: 6.643446625007032e-06
Position 582: 6.5063838300558416e-06
Position 1692: 5.6810125845085995e-06
Position 732: 5.436885829694272e-06
Position 830: 5.286485453644125e-06
Position 567: 4.879774193267067e-06
Position 8079: 4.4669600706980305e-06
Position 1137: 4.0959658710317856e-06
Position 610: 3.4517092153306973e-06
Position 280: 3.021356648947175e-06
Position 705: 2.4277044678585935e-06
Position 185: 2.306674370673667e-06
Position 343: 1.484576980242927e-06
Position 384: 1.427771602388635e-06
Position 1785: 1.3416492300453904e-06
Position 191: 1.006988572196022e-06
Position 497: 7.901342344462472e-07
Position 1087: 6.853163909797126e-07
Position 755: 6.614036776801171e-07
Position 1304: 6.17680790217779e-07
Position 664: 5.763356690417833e-07
Position 428: 4.926496768448808e-07
Position 1011: 4.291196064572494e-07
Position 976: 4.042524102115125e-07
Position 1145: 3.6082579119185546e-07
Position 468: 2.1422863029847476e-07
Position 312: 1.3389209263773654e-07
Position 1499: 4.164847028266733e-08
