Gene = SEC61G
Position 6120: 0.01373238261268505
Position 1831: 0.013296957091232756
Position 1095: 0.01329602137647226
Position 2620: 0.013013456768799446
Position 1374: 0.012377085686346018
Position 6355: 0.01189323012194114
Position 1077: 0.010601967651900449
Position 3930: 0.008202416528030535
Position 2850: 0.006935294468801605
Position 3550: 0.006495415887974892
Position 1272: 0.006483699199117347
Position 6529: 0.0061942057791931696
Position 2783: 0.005662162337122611
Position 2016: 0.005621910885865072
Position 3887: 0.004534263356232951
Position 3695: 0.004426418721955412
Position 912: 0.0040758223430603716
Position 5020: 0.0038366418883779355
Position 821: 0.003306327006346802
Position 6954: 0.003179740806007834
Position 4748: 0.003150450364514942
Position 6123: 0.002509365549930148
Position 3301: 0.0024954868648186085
Position 3848: 0.0023532464520883566
Position 4774: 0.0019980077476772825
Position 783: 0.001997146866474893
Position 6391: 0.001995666672836385
Position 335: 0.001965844627844506
Position 1413: 0.0019025534357706977
Position 5642: 0.0018879029073150945
Position 5556: 0.0018521141603418715
Position 1012: 0.001763379398250522
Position 4332: 0.0013016970729932166
Position 5579: 0.0013008447743752928
Position 5122: 0.0012907931266366033
Position 5171: 0.0011709988208701198
Position 1172: 0.001165161279716329
Position 6030: 0.0011530579978597528
Position 4566: 0.0009745591032539081
Position 804: 0.000910590263817932
Position 1495: 0.0008849012861437893
Position 6174: 0.0008567449027813036
Position 2044: 0.000837923547025064
Position 3260: 0.0008200155772333885
Position 1655: 0.0008183330058302265
Position 960: 0.0007706720069707993
Position 2600: 0.0007507245085825149
Position 727: 0.0007112714687789698
Position 2346: 0.0006774797224911218
Position 2677: 0.000644667088730771
Position 3829: 0.000635320778004991
Position 5507: 0.0006057085243238422
Position 1992: 0.0005819440003167612
Position 4930: 0.0005454645394459205
Position 491: 0.0005338227566004832
Position 3327: 0.0005063640178299736
Position 1529: 0.0004978403767692014
Position 2596: 0.00048064856337766936
Position 1217: 0.0004790642348269645
Position 6344: 0.00042631981307619565
Position 915: 0.0003999031027166888
Position 6556: 0.0003836447823677076
Position 6866: 0.00033817307729172504
Position 432: 0.0003215383921467651
Position 1549: 0.0002995881649800361
Position 3626: 0.0002963611083197813
Position 2449: 0.00028240516323559887
Position 5793: 0.00024636446838915434
Position 4753: 0.00024362154691750815
Position 1666: 0.00023225094798100964
Position 1180: 0.00021053168087072462
Position 229: 0.00019435170601525767
Position 2380: 0.00019267434651572577
Position 662: 0.00018188770698557917
Position 1133: 0.00015647923998106597
Position 3857: 0.0001463627671190918
Position 2065: 0.00013417842699691397
Position 579: 0.00012398627219739963
Position 1043: 0.00012183671283663625
Position 4277: 0.00011058879164660059
Position 4580: 9.578558269962728e-05
Position 995: 8.473047403079805e-05
Position 5023: 8.179784779993135e-05
Position 825: 7.978106550046683e-05
Position 3976: 7.273588271400797e-05
Position 1380: 7.228582276319391e-05
Position 3662: 6.393376168357157e-05
Position 278: 6.307471203052781e-05
Position 858: 5.7026533654780237e-05
Position 378: 5.353035475760843e-05
Position 600: 4.109325495276122e-05
Position 3372: 4.021793056366265e-05
Position 1967: 3.520282000125984e-05
Position 872: 2.4512535330783576e-05
Position 3939: 1.7630452786595827e-05
Position 1728: 1.7380260869076903e-05
Position 4360: 1.3789517090688964e-05
Position 88: 1.157596557414666e-05
Position 4400: 1.0965735624398833e-05
Position 282: 1.0820659616807511e-05
Position 787: 1.0461458261914271e-05
Position 4054: 1.0419885518388045e-05
Position 693: 7.818966347912762e-06
Position 664: 7.728489516290082e-06
Position 3391: 5.887045793591168e-06
Position 4160: 5.804434576048935e-06
Position 4083: 4.675220618407418e-06
Position 308: 4.212564012405345e-06
Position 3132: 3.596642365246202e-06
Position 446: 2.64225010138374e-06
Position 3221: 1.6921248229274787e-06
Position 562: 1.2081436989222908e-06
Position 342: 9.814000284811561e-07
Position 288: 9.759499445805667e-07
Position 1199: 8.254744375607823e-07
Position 458: 7.588504704030022e-07
Position 1881: 5.932236067606863e-07
Position 1100: 5.629575434337804e-07
Position 508: 4.0289458852071625e-07
Position 3733: 3.2902323707294304e-07
Position 1800: 2.2668183010192063e-07
Position 1418: 1.541866993885259e-07
Position 213: 1.471018414855243e-07
Position 495: 1.1795512072938351e-07
Position 170: 4.218516018760677e-08
Position 609: 2.3070940221222866e-08
Position 640: 3.761401749825697e-09
Position 93: 5.866750691385043e-10
Position 497: 1.830554760025852e-12
Position 515: 1.6472803888169291e-12
