Gene = SLC51A
Position 7827: 0.002340645473560336
Position 11852: 0.0023270528745323337
Position 6663: 0.0023059638457932742
Position 13746: 0.0022619322900351148
Position 12308: 0.0022047621890373278
Position 550: 0.0018670198240608956
Position 12262: 0.0017438579445077345
Position 12209: 0.001716119232578736
Position 3407: 0.0016149702813970004
Position 16879: 0.0014444684289798505
Position 350: 0.0012175507731042856
Position 12206: 0.0012150173818305503
Position 3525: 0.0011833609768710043
Position 1348: 0.0011713040577168764
Position 15446: 0.0010428787565771752
Position 8905: 0.000979264404942212
Position 12541: 0.0009254467408166309
Position 387: 0.000909010670365819
Position 7380: 0.0008641679941753213
Position 15941: 0.000845393322747693
Position 15486: 0.0008335497134937643
Position 118: 0.0007912101883296301
Position 16012: 0.0007682387458875896
Position 1531: 0.0007340257727966938
Position 527: 0.0007122827499057174
Position 2301: 0.0006874497749709984
Position 16098: 0.0006296647432148567
Position 12311: 0.0005806764483073838
Position 329: 0.0005574639515735242
Position 12094: 0.0005453538929138567
Position 15033: 0.0005320550498568932
Position 16500: 0.0005263025282407471
Position 12080: 0.00046970405565732937
Position 12061: 0.00044090870393894284
Position 2490: 0.00041085372624897023
Position 2608: 0.00038303130047624907
Position 11931: 0.0003584706620231586
Position 15957: 0.0003385752395488364
Position 2363: 0.00031208776871536785
Position 1404: 0.0003016419192623001
Position 11862: 0.00029973879059087263
Position 3193: 0.0002945849398057668
Position 468: 0.0002653434348099981
Position 492: 0.00025119998215634623
Position 3178: 0.00024804954605498614
Position 1345: 0.00021675403324889321
Position 1794: 0.00021466411084812326
Position 16352: 0.0001911585025915874
Position 12414: 0.00017809955439181463
Position 502: 0.00017279035185714051
Position 395: 0.00016586207284689805
Position 12067: 0.0001628612603402785
Position 2262: 0.00015616407330046477
Position 2428: 0.00014737274743902837
Position 2087: 0.00014696726845118445
Position 2115: 0.0001326015803194125
Position 13429: 0.00012822145101188938
Position 2657: 0.00012802106730894376
Position 2484: 9.750901429662277e-05
Position 12894: 9.536507158399574e-05
Position 3181: 9.524469268558735e-05
Position 1585: 9.107618319999513e-05
Position 1765: 8.79082628718735e-05
Position 16309: 8.126037235679795e-05
Position 377: 7.845973673569792e-05
Position 11340: 7.536441163220057e-05
Position 530: 7.43254173888297e-05
Position 13057: 6.0478652442608924e-05
Position 2340: 5.9794665116017536e-05
Position 2693: 5.9261829399417785e-05
Position 1617: 5.925835817483523e-05
Position 2494: 5.398467799182622e-05
Position 1736: 5.228252401630564e-05
Position 1643: 5.027946482421197e-05
Position 13508: 4.931665698843434e-05
Position 12411: 4.8192483137701194e-05
Position 2434: 4.7516047427391845e-05
Position 1316: 4.5180755371403784e-05
Position 1866: 4.427078007944723e-05
Position 1774: 4.3157519138664044e-05
Position 12759: 4.003575525124788e-05
Position 12624: 3.803403849409498e-05
Position 1622: 3.802811887450701e-05
Position 13136: 3.569852285908366e-05
Position 14387: 3.558179954480219e-05
Position 2030: 3.555696964335503e-05
Position 2387: 2.7108545968510993e-05
Position 1368: 2.6840522940647393e-05
Position 1599: 2.332590968724613e-05
Position 2319: 2.1034586633072898e-05
Position 12478: 1.8949875924886705e-05
Position 2092: 1.8674737265223147e-05
Position 524: 1.6725572150882753e-05
Position 1606: 1.2438035070486698e-05
Position 1602: 1.2234629860293062e-05
Position 761: 1.0517708392240048e-05
Position 3691: 9.172900930418323e-06
Position 360: 9.111802018422028e-06
Position 1414: 8.384240717770329e-06
Position 1417: 7.23672627662563e-06
Position 1257: 5.620182809841973e-06
Position 1009: 5.521560421115447e-06
Position 1359: 5.456350127969994e-06
Position 4946: 4.868056983686657e-06
Position 3483: 4.653235600741572e-06
Position 4972: 4.566560727871865e-06
Position 504: 4.229336662156193e-06
Position 2957: 3.2491451162041084e-06
Position 1275: 3.23775123816776e-06
Position 1043: 2.9245929394880043e-06
Position 464: 2.3998951847730497e-06
Position 1021: 2.3590071641662365e-06
Position 13353: 2.327470764275477e-06
Position 3239: 2.182825797565045e-06
Position 1453: 2.1130949920236125e-06
Position 3844: 1.7450056422713129e-06
Position 708: 1.7287916487130491e-06
Position 947: 1.5165202247635666e-06
Position 13230: 1.100917695692737e-06
Position 3207: 9.690484349517267e-07
Position 625: 9.564977206062535e-07
Position 514: 9.39182787018187e-07
Position 726: 3.075822845791684e-07
Position 3263: 2.97771866466784e-07
Position 1996: 2.7092470139449977e-07
Position 3293: 2.6949244956159624e-07
Position 1834: 2.214158364655985e-07
Position 646: 2.079051166971956e-07
Position 1897: 1.9993543286951222e-07
Position 1582: 1.916144291775821e-07
Position 1645: 1.2633999955243259e-07
Position 123: 9.465111147750902e-08
Position 962: 2.246600510718359e-08
Position 971: 1.9103594568918e-08
Position 197: 6.1500354110679315e-09
Position 222: 2.3656027414060958e-09
Position 356: 1.4025101427376452e-09
Position 199: 1.2105716716090721e-09
Position 229: 5.752745624889568e-10
Position 235: 4.675166513407078e-10
Position 214: 1.2447290047332472e-10
Position 275: 1.23030850227404e-10
Position 1928: 8.136000378333192e-11
Position 246: 5.640536893228893e-11
Position 475: 9.749310526986307e-12
Position 286: 6.667830116417208e-12
Position 623: 3.8508931221990155e-12
Position 462: 3.2104220564462455e-12
Position 251: 5.882963267592612e-13
Position 255: 3.221049666577416e-14
