Gene = POGK
Position 2932: 5.041900461380719e-05
Position 4302: 4.838188416491676e-05
Position 780: 4.8371429628956734e-05
Position 2058: 4.736491351344856e-05
Position 1095: 4.5690528384135346e-05
Position 2447: 4.038162023018522e-05
Position 1392: 3.9357300010188116e-05
Position 1789: 3.5090572560799856e-05
Position 4671: 3.282394478237352e-05
Position 2067: 2.725495332760155e-05
Position 1768: 2.5633917800071257e-05
Position 666: 2.503361011151441e-05
Position 221: 2.3087098966004978e-05
Position 1155: 2.2558891680545834e-05
Position 1710: 2.170297368747776e-05
Position 5001: 1.9761723394495438e-05
Position 4527: 1.6398636528114276e-05
Position 705: 1.566261040006947e-05
Position 4163: 1.2602903007682766e-05
Position 754: 1.1535491480335293e-05
Position 749: 1.1272955003216872e-05
Position 3706: 1.101402357543829e-05
Position 782: 1.0973392637269077e-05
Position 4600: 9.068750800116558e-06
Position 235: 7.471153735362454e-06
Position 2954: 7.26045258240586e-06
Position 1714: 7.237060128410828e-06
Position 2327: 6.835036171884019e-06
Position 599: 6.629630848773671e-06
Position 1539: 5.7640610075896486e-06
Position 1512: 3.839184610435139e-06
Position 1593: 3.667586328598936e-06
Position 2018: 2.886142487333603e-06
Position 2374: 2.6526604600675663e-06
Position 402: 2.377070594997019e-06
Position 2358: 2.273315322533836e-06
Position 1426: 2.2688371047918336e-06
Position 1923: 1.940193083734072e-06
Position 281: 1.5590360679732325e-06
Position 1821: 1.3667707527914138e-06
Position 1459: 1.3219543645939739e-06
Position 1837: 1.2008743257710384e-06
Position 1601: 1.18493561148204e-06
Position 809: 9.112537245445509e-07
Position 2673: 8.420508082095357e-07
Position 1859: 8.373750048477917e-07
Position 554: 5.849077412846866e-07
Position 398: 4.2660133223137063e-07
Position 466: 3.629201398321053e-07
Position 368: 1.3737894327709532e-07
Position 566: 1.1229135716960541e-07
Position 1829: 8.160161209027685e-08
Position 1542: 7.899744122694198e-08
Position 804: 7.294810801951934e-08
Position 594: 6.36401138653492e-08
Position 338: 4.54198198537785e-08
Position 1544: 3.0621655822663294e-08
Position 1407: 7.1123522439743044e-09
Position 1865: 2.3782683398865517e-09
Position 1622: 1.2131946221645788e-09
Position 516: 7.073021624394196e-10
Position 361: 5.884316585563601e-10
Position 1761: 3.9441670292306815e-10
Position 416: 7.065064379631687e-11
Position 475: 4.557100957492756e-11
Position 374: 3.028757956642608e-11
Position 330: 1.7710525812164882e-11
Position 426: 3.8002905111243074e-12
Position 94: 1.356792617802293e-12
Position 152: 4.779150194256571e-13
Position 346: 1.1105688963013752e-18
Position 105: 2.91850637691703e-19
