Gene = HHLA3
Position 2543: 0.019051503566142814
Position 13076: 0.017755527794011825
Position 5458: 0.016691387786907808
Position 12610: 0.013696750117690368
Position 12539: 0.012820122024616866
Position 2498: 0.01260350679474038
Position 9048: 0.011965803864063687
Position 7257: 0.009939855188574466
Position 5664: 0.009821556510514438
Position 8823: 0.009629211556795093
Position 4525: 0.007057900303674854
Position 8926: 0.006403746312897302
Position 13028: 0.006335768194581177
Position 665: 0.006221205783948261
Position 5431: 0.0061273113606306
Position 12168: 0.005492515173882618
Position 3260: 0.005425887385514082
Position 2815: 0.004758559816863156
Position 12268: 0.004496885164903494
Position 12531: 0.00445878285232801
Position 4575: 0.004323343846742729
Position 2607: 0.0036234261258406347
Position 643: 0.0033102672178146647
Position 5553: 0.0032508274483826457
Position 9192: 0.0028973841388661757
Position 3705: 0.0026935880241384714
Position 9648: 0.002252857638502384
Position 12757: 0.001933424309143033
Position 9591: 0.00192820875698623
Position 545: 0.0014162946293650343
Position 5612: 0.0013144199552930442
Position 6725: 0.001157474623090055
Position 4498: 0.0010762389919276578
Position 869: 0.0010531773964801263
Position 7431: 0.0010325231985085217
Position 7556: 0.0008306147445077269
Position 3848: 0.0007756470960941928
Position 3899: 0.000764744341383787
Position 2667: 0.0007339157409532962
Position 2339: 0.0007128835900325254
Position 2709: 0.0007098939086679441
Position 9719: 0.0006826681773311694
Position 1495: 0.0005823697772511725
Position 8609: 0.0005781530830245611
Position 603: 0.000458510003908252
Position 3731: 0.000449012750134397
Position 6704: 0.0004036711662518841
Position 204: 0.0003677423194169612
Position 564: 0.00035855451752884283
Position 2628: 0.00034416519155027733
Position 12070: 0.00032932931174348433
Position 3075: 0.00032491944430208927
Position 4840: 0.000299564383188789
Position 2955: 0.0002585865425584419
Position 1677: 0.0002284179903975661
Position 257: 0.00019512618332833293
Position 5596: 0.00018019407145914275
Position 5586: 0.0001777820807317586
Position 8676: 0.00016954906823802259
Position 3874: 0.0001632962148211358
Position 6533: 0.00010635198091274754
Position 3256: 0.00010065532625501585
Position 5052: 9.521010508348639e-05
Position 1422: 9.076309715076008e-05
Position 7336: 9.037050013232743e-05
Position 1517: 8.844295332118762e-05
Position 1225: 8.766818608858478e-05
Position 7215: 7.999938947857305e-05
Position 7078: 7.895312042658231e-05
Position 1259: 7.189755626580015e-05
Position 4137: 6.169603176105711e-05
Position 3473: 6.093514887686418e-05
Position 1159: 5.078980741468648e-05
Position 4747: 4.8498909686458664e-05
Position 8031: 4.540370684248715e-05
Position 680: 4.396591740147784e-05
Position 1810: 4.2172290785754534e-05
Position 935: 3.7874499234234183e-05
Position 1991: 3.5251292660575975e-05
Position 1634: 3.053334083455108e-05
Position 4199: 2.9741252119957753e-05
Position 1348: 2.7024759993177244e-05
Position 3421: 2.652071582990401e-05
Position 1307: 2.2551341701844894e-05
Position 3981: 2.01367326397865e-05
Position 1268: 1.0255240601086701e-05
Position 2324: 9.373923749738016e-06
Position 2041: 7.85448066944709e-06
Position 2360: 6.551845545220286e-06
Position 798: 6.269066685415153e-06
Position 1371: 5.035385086722508e-06
Position 1022: 4.965323084662588e-06
Position 2698: 4.787851506495842e-06
Position 2344: 4.781008847258855e-06
Position 2788: 3.1848319166543356e-06
Position 2911: 2.5941493243574556e-06
Position 314: 2.0020441228268217e-06
Position 613: 1.526424741655979e-06
Position 2169: 1.2901000525523723e-06
Position 507: 1.219116487617928e-06
Position 454: 1.116071921525611e-06
Position 440: 1.0870613993032837e-06
Position 206: 9.080303642696082e-07
Position 716: 3.488177383512113e-07
Position 214: 1.7387379817970407e-07
Position 1962: 1.200318321500668e-07
Position 606: 2.841939511468838e-08
Position 251: 1.229666510326456e-08
Position 423: 1.2088681477394533e-08
Position 725: 9.39870734231586e-09
Position 571: 8.851989705360025e-09
Position 349: 7.165944321633118e-09
Position 259: 7.1077256807224716e-09
Position 390: 6.92573719870891e-09
Position 287: 5.4077818793512925e-09
Position 587: 5.311831418009755e-09
Position 518: 4.757613387467108e-09
Position 318: 3.921420444184453e-09
Position 447: 3.791068404031107e-09
Position 331: 2.82423875998913e-09
Position 194: 2.7871974810912043e-09
Position 459: 1.538085089121393e-09
Position 475: 1.4511674988437098e-09
Position 468: 1.260984852089414e-09
Position 525: 8.086228581180106e-10
Position 737: 5.631490333500875e-10
Position 374: 5.448336657806608e-10
Position 337: 4.19419834093062e-10
Position 366: 3.3503133094718225e-10
Position 395: 3.100865196295521e-10
Position 134: 2.4832422956390397e-10
