Gene = SYF2
Position 4880: 0.00014194823771401197
Position 2314: 0.0001406205311768737
Position 128: 0.0001399305173773451
Position 66: 0.00013635028584586982
Position 4685: 0.00013208986425101863
Position 92: 0.00013110206119165292
Position 5099: 0.00012635157567332785
Position 8743: 0.00012452926901956917
Position 746: 0.00011028579688843978
Position 7043: 0.00010671434598610177
Position 9312: 0.00010597610633339877
Position 5101: 0.00010525838055204784
Position 1963: 0.00010074494121862834
Position 9724: 9.756183569106585e-05
Position 6556: 9.293831324440714e-05
Position 6896: 9.100012403216274e-05
Position 4548: 8.837200088251235e-05
Position 4556: 8.634756725262579e-05
Position 9381: 7.428352096780227e-05
Position 3465: 6.947220575998445e-05
Position 3314: 6.602913014586095e-05
Position 199: 6.597416517817051e-05
Position 1940: 6.3101041725077e-05
Position 2536: 6.108959394288988e-05
Position 3768: 6.0095029905791744e-05
Position 77: 5.862891073248996e-05
Position 7472: 5.3424108042996684e-05
Position 1008: 4.609458303574973e-05
Position 9430: 3.67902950225207e-05
Position 394: 2.3510280227371944e-05
Position 901: 2.3454840066345926e-05
Position 637: 2.249142270959172e-05
Position 1394: 2.1461486286536216e-05
Position 4291: 2.0457051053461705e-05
Position 632: 1.728586079812456e-05
Position 4: 1.620301571086538e-05
Position 4598: 1.35811216203963e-05
Position 4912: 6.492082165456023e-06
Position 23: 5.7755011299270456e-06
Position 526: 3.0105779751920634e-07
Position 54: 2.391940832588596e-07
Position 521: 1.941690553654292e-07
Position 5113: 1.3023562437096236e-07
Position 5056: 8.609999114847818e-08
Position 5091: 8.536534028937646e-08
Position 624: 3.7481061478725174e-08
Position 5079: 1.0017010295472817e-08
Position 229: 6.4312907296893624e-09
Position 308: 3.4451743035314046e-10
Position 288: 2.3483692611698834e-10
Position 275: 8.36979777611421e-11
Position 447: 6.995615785431824e-11
Position 266: 5.687520113552134e-11
Position 397: 2.4711464467639644e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4257: 0.9920635031766593
Position 9061: 0.9913551539756279
Position 4960: 0.9747294334960409
Position 7392: 0.9543646256602758
Position 281: 0.8180365350509123
Position 3340: 0.5773638036714684
Position 1746: 0.26962568187845576
Position 3369: 0.22250270459694962
Position 1714: 0.0729146211524795
Position 3588: 0.06367209507594834
Position 7637: 0.03944952299846291
Position 262: 0.02766269475757231
Position 3891: 0.02590071077106599
Position 6968: 0.02288932702702796
Position 1421: 0.022263504277360784
Position 7422: 0.020787986100729842
Position 9532: 0.01948635862222371
Position 4907: 0.018829574202082686
Position 7129: 0.01727846048677615
Position 3253: 0.015732347258121417
Position 3396: 0.011027515548576124
Position 7969: 0.00974715546594557
Position 3551: 0.00828033744439807
Position 9349: 0.007886814825572889
Position 3822: 0.007429780897847283
Position 4232: 0.007040173055631719
Position 7800: 0.006650607027782063
Position 7764: 0.005833535931001917
Position 8302: 0.00516537668152371
Position 3856: 0.004979041704346159
Position 1513: 0.004734207786281134
Position 7158: 0.004091207326857968
Position 1845: 0.004074503961027489
Position 7454: 0.004033435376570762
Position 9605: 0.003456529469694521
Position 3521: 0.0034548263781061014
Position 4670: 0.0031638927227339688
Position 266: 0.0030958956999871724
Position 3767: 0.0030363025217353215
Position 7359: 0.0030248260310085256
Position 295: 0.0029507856588470416
Position 7835: 0.002769487795131657
Position 4977: 0.0027599401765448866
Position 4446: 0.0024871482511509514
Position 3135: 0.002476638125373696
Position 9547: 0.002454150675921755
Position 9011: 0.002379685808988981
Position 3303: 0.002281154873012445
Position 1242: 0.002247906131680063
Position 636: 0.002059788389006075
Position 7730: 0.001942250352149477
Position 4076: 0.001821996637657903
Position 229: 0.0015219936358198281
Position 4021: 0.001510598037429377
Position 4891: 0.001298261627503403
Position 7899: 0.0012928664180412149
Position 5921: 0.0011341418281398837
Position 9442: 0.0011183792518807709
Position 6993: 0.001103418778219874
Position 6112: 0.0009936451743925577
Position 3869: 0.0009785151114840775
Position 7803: 0.0009451917202459203
Position 144: 0.0009421886724446728
Position 4450: 0.0009030410400691577
Position 1335: 0.0009019564470724973
Position 2721: 0.0009011381889920717
Position 7330: 0.0008550690281052161
Position 704: 0.0008324671810865576
Position 9590: 0.0007809710903779538
Position 8671: 0.0007602316033976549
Position 7691: 0.0007164720119585364
Position 6039: 0.0006530048873609557
Position 8950: 0.0006398782378900759
Position 3347: 0.0006086459095382179
Position 3306: 0.0006040414344534365
Position 6372: 0.0005556461000827862
Position 9644: 0.0005516366441949711
Position 3625: 0.0005464735890107993
Position 189: 0.0005050197866366042
Position 1381: 0.0004832960838806172
Position 9427: 0.00045179439803997895
Position 1778: 0.0004209141794046286
Position 3695: 0.0003996866546077628
Position 8326: 0.0003781336824227384
Position 1438: 0.00037617938310830135
Position 9114: 0.00036999759965324037
Position 6974: 0.0003676371641066228
Position 6352: 0.0003654093945589024
Position 7066: 0.00036386606409915227
Position 6199: 0.00035027459772333467
Position 485: 0.00034942957258761405
Position 7371: 0.00034507019403882873
Position 7028: 0.0003443129722835933
Position 5209: 0.00033483137222108697
Position 1313: 0.00032527350335701704
Position 2358: 0.0003175237909504837
Position 7350: 0.00031154553328483907
Position 7577: 0.00030974911854158123
Position 5007: 0.0002985033198938759
Position 241: 0.00029304905419394087
Position 1693: 0.0002818923517518473
Position 5994: 0.000278307291476953
Position 170: 0.00026612159347624403
Position 3376: 0.00026286812174970947
Position 2545: 0.0002500991986519372
Position 5233: 0.0002413073657268421
Position 896: 0.00023284495888702228
Position 4619: 0.00023108675686301167
Position 5702: 0.00021557469208571776
Position 7859: 0.00019989666774925153
Position 1893: 0.0001989589133010456
Position 1866: 0.0001899222102666884
Position 6027: 0.00017608181479091749
Position 4785: 0.00017276002083738994
Position 4202: 0.0001699799885663674
Position 4911: 0.00016983427356044375
Position 2181: 0.0001681138441243208
Position 6061: 0.0001646550335885988
Position 5988: 0.0001608436662008984
Position 9805: 0.00015334167894325362
Position 341: 0.0001433116491979015
Position 6348: 0.00013981274332690763
Position 8645: 0.00013772297822359344
Position 9568: 0.0001374010754417804
Position 4610: 0.0001352320003390473
Position 5941: 0.0001325099454562886
Position 7397: 0.0001302628924080188
Position 7737: 0.000126399477993947
Position 9356: 0.00011880647867173764
Position 5144: 0.00011776239092376608
Position 5678: 0.00011513344355112427
Position 793: 0.00011504923460122045
Position 8615: 0.00010945245631571133
Position 1441: 0.0001020657428036177
Position 302: 9.691329147082926e-05
Position 5513: 9.185383709260978e-05
Position 6642: 9.100012403216276e-05
Position 9555: 8.867025377605825e-05
Position 9785: 8.667979475118538e-05
Position 8009: 7.552193447916177e-05
Position 2745: 6.678204453089163e-05
Position 329: 6.634956935747257e-05
Position 595: 6.32986198593673e-05
Position 4239: 6.260986712464784e-05
Position 9558: 5.978632441591044e-05
Position 5540: 5.400959734946557e-05
Position 6010: 5.3001685563170784e-05
Position 1523: 4.926925349961924e-05
Position 9649: 4.669400490870862e-05
Position 889: 4.5105836443403516e-05
Position 988: 4.508817559525061e-05
Position 4799: 3.989438252346093e-05
Position 1551: 3.273187342806033e-05
Position 5124: 3.172749891920157e-05
Position 1454: 3.075037721422341e-05
Position 5004: 3.053033785249999e-05
Position 4835: 2.8721897184202638e-05
Position 5161: 2.8533856202050004e-05
Position 4524: 2.7234441637968923e-05
Position 8308: 2.667930933744897e-05
Position 8878: 2.1949395541727653e-05
Position 4598: 1.999123282829684e-05
Position 9769: 1.4915281467706224e-05
Position 9312: 1.3608801061046415e-05
Position 9447: 1.3316529239782615e-05
Position 8463: 1.2969669372662202e-05
Position 1277: 1.1344957223403267e-05
Position 1468: 1.0905401777647208e-05
Position 9612: 1.0284988444583733e-05
Position 1432: 1.0221783892382659e-05
Position 850: 1.0071854357964313e-05
Position 344: 9.54939880211155e-06
Position 545: 8.714465304897792e-06
Position 154: 8.678443803220079e-06
Position 450: 8.628380828508281e-06
Position 4279: 8.308867056755547e-06
Position 1561: 7.995719042980163e-06
Position 4685: 7.86014333693554e-06
Position 9695: 6.7907344596151134e-06
Position 9684: 6.65676134229918e-06
Position 937: 6.594883054322051e-06
Position 8466: 6.376688156746764e-06
Position 8517: 5.877024909803106e-06
Position 7456: 5.308494867047797e-06
Position 8492: 5.301563119662691e-06
Position 452: 4.198225518982112e-06
Position 1109: 3.7498256488270357e-06
Position 1341: 3.3654012756065074e-06
Position 493: 2.9975008101810925e-06
Position 1033: 2.8079204139483056e-06
Position 7655: 2.7959898289617732e-06
Position 305: 2.431622058812071e-06
Position 182: 2.158267196878563e-06
Position 238: 2.017020692980515e-06
Position 9136: 1.6311407909150102e-06
Position 195: 1.6182668337157199e-06
Position 1195: 1.5519324759063e-06
Position 4986: 1.4099134083670234e-06
Position 7211: 1.3504661145082273e-06
Position 148: 1.3040871825779708e-06
Position 4112: 1.2686986919460145e-06
Position 8023: 1.0837533133348686e-06
Position 498: 9.460155365562557e-07
Position 812: 8.752774734372514e-07
Position 716: 6.395631691775564e-07
Position 8067: 5.426835859262349e-07
Position 1037: 4.1282660308491175e-07
Position 1557: 4.122257325742073e-07
Position 1007: 4.098565737041728e-07
Position 4854: 2.3163555626924975e-07
Position 4761: 1.8921843982651013e-07
Position 4922: 1.4158772491061544e-07
Position 2586: 1.2350450053187354e-07
Position 947: 1.1754816593991542e-07
Position 5596: 8.962035923015067e-08
Position 9574: 8.742537797151206e-08
Position 5832: 5.8672563258819614e-08
Position 9607: 5.7855798679764667e-08
Position 4869: 5.096702153128487e-08
Position 353: 3.742826621170252e-08
Position 5613: 2.5669977197154638e-08
Position 1697: 2.2500718097136356e-08
Position 5622: 2.0558926401049972e-08
Position 6047: 2.0526128071804626e-08
Position 5727: 1.3218018057105094e-08
Position 7697: 1.281416399463221e-08
Position 5515: 1.2406098785253213e-08
Position 4495: 7.0271236191906675e-09
Position 2005: 2.4097652831252564e-09
Position 433: 1.819116267609742e-09
Position 1625: 1.7097879956529493e-09
Position 415: 1.673932209471933e-09
Position 246: 1.5047292834525987e-09
Position 4809: 8.777493574450492e-10
Position 397: 7.766648413167793e-10
Position 464: 5.422386890793395e-10
Position 122: 3.3536016528204825e-10
Position 133: 2.9910444635644833e-10
Position 112: 2.121122486303512e-10
Position 374: 2.0861903622743725e-10
Position 116: 1.6218028812577358e-10
Position 355: 1.5332075656605574e-10
Position 90: 1.1967187663292527e-10
Position 744: 7.200994863156271e-11
Position 128: 4.614720274262019e-11
Position 4676: 3.893634396162417e-11
Position 516: 3.762355053023213e-11
Position 114: 1.6572430522428587e-11
Position 460: 3.768540810437571e-13
Position 102: 2.2718768419622715e-13
