Gene = ASZ1
Position 666: 1.6326253106465102e-07
Position 242: 1.5318740173018838e-07
Position 800: 4.4544125734495265e-08
Position 284: 4.258221272923453e-08
Position 332: 4.2307009978546336e-08
Position 705: 3.116510431547271e-08
Position 794: 1.3351896725163032e-08
Position 982: 6.008863980625711e-09
Position 830: 4.584212311530425e-09
Position 897: 6.463196257699273e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 587: 0.9474335718041094
Position 5163: 0.8055788364385379
Position 7248: 0.4158472081244826
Position 16795: 0.29380106964835584
Position 11809: 0.1765516190458745
Position 12286: 0.082839049515823
Position 18397: 0.07541821759344719
Position 18967: 0.06347540475440099
Position 13221: 0.05731164342833173
Position 14197: 0.0500855939568875
Position 11820: 0.037233412768773747
Position 5545: 0.035268977409985525
Position 16914: 0.02702948758540441
Position 19582: 0.025472302339903354
Position 13256: 0.021731266635992105
Position 5189: 0.01885930644094345
Position 7293: 0.018567256533391578
Position 10895: 0.017857648158385676
Position 10870: 0.01651204337249398
Position 13350: 0.015370521068179165
Position 13471: 0.014812044603428165
Position 11840: 0.010583401497717235
Position 7782: 0.010451987827248752
Position 5221: 0.010264975288033527
Position 4579: 0.0100839223083926
Position 5526: 0.009952080485461834
Position 7100: 0.009358303993390653
Position 5713: 0.0089595904686273
Position 4857: 0.008704775756687653
Position 615: 0.007105248986474528
Position 14528: 0.006773409994070097
Position 15224: 0.0065078863769194506
Position 14332: 0.00611621220415595
Position 5965: 0.006002705596012904
Position 14687: 0.00527581600494552
Position 11780: 0.005161065122033048
Position 12727: 0.004991741724383271
Position 5235: 0.00488224799202061
Position 6036: 0.004768503748077176
Position 4008: 0.004573687510224683
Position 13304: 0.003937287222860101
Position 10847: 0.003928578596874059
Position 5130: 0.003860025115367912
Position 4353: 0.003742227083678164
Position 9838: 0.0035812854737763394
Position 13931: 0.003411014532175757
Position 5839: 0.003217492986733548
Position 8569: 0.003120427100378262
Position 13606: 0.002975466483440452
Position 13518: 0.00296905149940983
Position 8142: 0.002955381302443746
Position 5030: 0.0029419725409544346
Position 3200: 0.0028909307913339392
Position 11698: 0.0028126765958238114
Position 5086: 0.0027289310463828923
Position 11340: 0.002662790329731334
Position 9747: 0.0026012761635019893
Position 8280: 0.0025370576850372866
Position 11049: 0.002293736833539206
Position 11046: 0.002138340886519146
Position 8565: 0.002063926471096033
Position 11364: 0.002024931068945371
Position 3664: 0.002015915021793149
Position 4787: 0.0020132978123413173
Position 4549: 0.001992757047036001
Position 3344: 0.0016083673223840774
Position 5144: 0.0015738857206447708
Position 1037: 0.0014172985340767314
Position 7821: 0.001384357953482112
Position 6450: 0.001323449254704986
Position 7507: 0.001308236592254283
Position 472: 0.0012963964584963962
Position 3291: 0.0012811749881140495
Position 10155: 0.0012708806641252787
Position 284: 0.001114502817406581
Position 4695: 0.0010596803749670482
Position 376: 0.0010577201070774418
Position 431: 0.000949482649614144
Position 10112: 0.0009129039211298502
Position 5586: 0.000885682172051558
Position 7008: 0.0008212970984340756
Position 598: 0.0007243120893442398
Position 8062: 0.0006675054608450886
Position 9484: 0.0006585889552839213
Position 5170: 0.0006419612305769636
Position 5175: 0.0006096167133349549
Position 5812: 0.0005553328119868247
Position 6674: 0.0005495160963251277
Position 9034: 0.0005252788925252993
Position 9308: 0.0004972194785924473
Position 3843: 0.00049640843353636
Position 8873: 0.0004757759077487641
Position 4914: 0.000475368097454763
Position 8096: 0.0004713857084137959
Position 4622: 0.0004710040441067994
Position 1376: 0.00045566512036299193
Position 6658: 0.000418789869066109
Position 671: 0.000401413130967456
Position 1551: 0.00040048528260722675
Position 897: 0.0003962957341538343
Position 5716: 0.0003942904056140397
Position 3147: 0.0003863341321203361
Position 1989: 0.000376529072915825
Position 2336: 0.000375878650121006
Position 620: 0.00037029976937203975
Position 7460: 0.00034668428752339495
Position 7800: 0.00032562227905096676
Position 3115: 0.0003087049811298325
Position 758: 0.0002838916443458112
Position 1210: 0.00027978695023116564
Position 1919: 0.00026278094063767734
Position 3846: 0.0002592064718725071
Position 5260: 0.0002583248857259864
Position 4829: 0.0002557951890124185
Position 2845: 0.00025173767012883207
Position 3132: 0.0002465208506161628
Position 3359: 0.0002329488656500863
Position 7360: 0.0002273538977718475
Position 2661: 0.0002090021933645295
Position 2992: 0.00019015923472976006
Position 1061: 0.00018259906200898758
Position 4866: 0.00017673380670312405
Position 394: 0.00016809198993859408
Position 6008: 0.00015284444903494227
Position 5934: 0.00015266078551328486
Position 4641: 0.00014822266511005543
Position 3688: 0.00014411160274172474
Position 2611: 0.00013882213356587804
Position 5662: 0.00013756571659805745
Position 4658: 0.0001269086519014066
Position 916: 0.00012431967706848677
Position 2406: 0.00012317593155499203
Position 3271: 0.00012184988702003492
Position 534: 0.00010680481549277833
Position 3024: 0.00010170969382302041
Position 3301: 9.853315987815501e-05
Position 1448: 9.633246584528491e-05
Position 7420: 9.569289707875247e-05
Position 7878: 9.155338803857336e-05
Position 4070: 8.02469225352954e-05
Position 4255: 7.737249896554983e-05
Position 1525: 7.542532922055528e-05
Position 6414: 6.0697370922061815e-05
Position 1567: 5.373624552967951e-05
Position 4438: 4.19763055480669e-05
Position 5857: 3.416972483185247e-05
Position 4017: 3.283675283248842e-05
Position 3256: 3.1628620230090766e-05
Position 1476: 2.813470655502575e-05
Position 3469: 2.6626724777436996e-05
Position 3937: 2.6243886047924995e-05
Position 7048: 2.3884681835617064e-05
Position 1779: 2.1887128004709784e-05
Position 3491: 2.1122641267902808e-05
Position 639: 1.9192634605382348e-05
Position 635: 1.8928835684343373e-05
Position 1287: 1.844417364979445e-05
Position 2785: 1.7879386520641085e-05
Position 654: 1.757015780080839e-05
Position 835: 1.7348611360290775e-05
Position 2571: 1.6297238880743006e-05
Position 7477: 1.4591060774899009e-05
Position 3670: 1.4193896280522791e-05
Position 2451: 1.0829268124327952e-05
Position 1360: 9.167884111380298e-06
Position 1341: 8.156846178775882e-06
Position 1700: 4.9434350640722935e-06
Position 1697: 4.690079394621973e-06
Position 830: 4.335534979546528e-06
Position 310: 2.8629657995136082e-06
Position 226: 2.41859344251622e-06
Position 5651: 1.6981990534264753e-06
Position 560: 9.921064834779819e-07
Position 5608: 4.795767549017973e-07
Position 231: 3.324470539093864e-07
Position 207: 1.2035469148674755e-07
Position 624: 1.053407420575831e-07
Position 674: 8.365299529153304e-08
Position 4086: 5.4369433662800864e-08
Position 298: 2.8101638447595373e-08
Position 237: 2.1685303354565956e-08
Position 483: 1.0453387691652527e-08
Position 681: 7.92761873148067e-09
Position 4385: 4.037235744447415e-09
Position 167: 1.6211945441592083e-09
Position 488: 6.549666516151096e-10
Position 1117: 4.740973751097303e-10
Position 721: 2.2378786176803855e-10
Position 171: 4.673849902009327e-11
