Gene = RGSL1
Position 985: 4.212114461109908e-06
Position 338: 3.089445942488559e-06
Position 774: 2.375247094106957e-06
Position 1108: 1.977918531671771e-06
Position 1197: 1.0623047108454648e-06
Position 1216: 1.0484351340675182e-06
Position 27: 8.07255391902328e-07
Position 4438: 7.337230689960285e-07
Position 1325: 5.622944641028043e-07
Position 640: 2.491290226533714e-07
Position 898: 2.2011168705142581e-07
Position 568: 1.591089310763108e-07
Position 358: 1.525157431291346e-07
Position 384: 1.1184220519438578e-07
Position 150: 5.3624708569677486e-08
Position 544: 1.143676385990538e-08
Position 666: 6.3427347067706536e-09
Position 148: 6.283421189949931e-09
Position 495: 1.117536681014041e-09
Position 165: 8.242535943069377e-10
Position 414: 5.7104223426285e-10
Position 977: 4.1677324068811253e-11
Position 350: 2.296028061894742e-11
Position 572: 3.3824167864866984e-13
Position 517: 9.54119332079759e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 22249: 0.9296300740469241
Position 27554: 0.5788844374449759
Position 3811: 0.5373823293808075
Position 9857: 0.47208005245458773
Position 3308: 0.3668815598144836
Position 8159: 0.25022906963191066
Position 8172: 0.22755726077623942
Position 8105: 0.18694390953749943
Position 3291: 0.1809571094234974
Position 22496: 0.13977976650106433
Position 215: 0.09217388939704765
Position 304: 0.05278272780165294
Position 3248: 0.03859440126532037
Position 410: 0.03649490149931935
Position 3227: 0.032482253149043364
Position 10477: 0.025442348291542766
Position 3692: 0.02294623451762976
Position 1559: 0.02024459714948317
Position 10704: 0.019039119149688692
Position 3326: 0.01796056495716117
Position 1090: 0.012583159079301008
Position 9642: 0.012416738960417678
Position 17104: 0.01075099512940427
Position 1062: 0.006866967583205499
Position 12373: 0.006597526441275763
Position 358: 0.005203859034727784
Position 16663: 0.004325850219968804
Position 10103: 0.004127928243185211
Position 112: 0.002717176469962228
Position 3847: 0.0023037964599214094
Position 10218: 0.0019859846829155896
Position 752: 0.0019196813153210934
Position 13440: 0.0017949162469828757
Position 630: 0.001385245551567807
Position 1142: 0.0012187537701500376
Position 3002: 0.001183941904307156
Position 9164: 0.0010653247417572106
Position 3632: 0.0009790028380859978
Position 8344: 0.0007807798714237089
Position 3813: 0.000761004446973897
Position 311: 0.0006824468312524953
Position 229: 0.0006487756009289993
Position 3518: 0.0006228996791142715
Position 249: 0.0006143453155708884
Position 9323: 0.0006066429302389594
Position 6175: 0.0005588822231474152
Position 1606: 0.0005312978244961011
Position 414: 0.0004462384340977961
Position 4938: 0.00039616735552643983
Position 4273: 0.0003690901888367207
Position 4768: 0.00035112793039622
Position 8814: 0.0003487796158981066
Position 4982: 0.000248551669124071
Position 4488: 0.0002009239545181906
Position 4561: 0.00017605226952077492
Position 1440: 0.00017227662177251755
Position 6195: 0.00015309746959312986
Position 338: 0.00013087026368905944
Position 3614: 0.00012102803838581549
Position 2925: 0.00011736195053211378
Position 8855: 9.838901314579397e-05
Position 1284: 9.301545768467444e-05
Position 4182: 9.241939437006817e-05
Position 513: 9.10466627424147e-05
Position 4105: 8.635386271512332e-05
Position 4351: 8.423439568516968e-05
Position 393: 8.045919586854382e-05
Position 8368: 7.744152741487626e-05
Position 1256: 7.55817788035027e-05
Position 2331: 7.53985742287185e-05
Position 10328: 6.967328063546858e-05
Position 4859: 6.735526567127295e-05
Position 8511: 6.5747802124273e-05
Position 7760: 6.039293279167477e-05
Position 971: 5.65851496856408e-05
Position 258: 5.0210375029374196e-05
Position 4196: 5.009876505882751e-05
Position 1451: 4.8651596255506603e-05
Position 4361: 2.810336843184359e-05
Position 670: 2.673322812527904e-05
Position 6171: 2.5847674270270164e-05
Position 7614: 2.229931311674943e-05
Position 848: 2.198320605503522e-05
Position 4491: 1.9068947779282527e-05
Position 1039: 1.7809783730265654e-05
Position 3493: 1.6635461510203953e-05
Position 329: 1.6298458156478744e-05
Position 234: 1.6256334505315396e-05
Position 425: 1.603635105163204e-05
Position 306: 1.5923829405772073e-05
Position 7310: 1.5851251676716436e-05
Position 7331: 1.5408425827333442e-05
Position 3463: 1.5218110512464965e-05
Position 3487: 1.216285076668885e-05
Position 4082: 5.575038259664641e-06
Position 3899: 5.3768366288348825e-06
Position 4290: 4.121707935816161e-06
Position 2327: 1.5720177724957966e-06
Position 563: 3.1552649372093976e-07
Position 1259: 3.005441573503283e-07
Position 1300: 2.998629822711395e-07
Position 224: 2.024796433231447e-07
Position 127: 1.5687251837048427e-07
Position 1227: 1.1283192564482115e-07
Position 595: 1.0836840761997306e-07
Position 792: 1.0766233046060035e-07
Position 308: 9.359371116372839e-08
Position 773: 8.43046291300229e-08
Position 1329: 7.973275472448398e-08
Position 1344: 5.094501099461009e-08
Position 421: 4.1539684332011205e-08
Position 1069: 3.6039457442555e-08
Position 575: 3.122616485417636e-08
Position 886: 2.863381274598765e-08
Position 1092: 2.8535402791645277e-08
Position 769: 2.145131283382791e-08
Position 933: 1.7433983906036273e-08
Position 269: 1.1239733394658641e-08
Position 265: 6.951676616030149e-09
Position 801: 6.430522478352369e-09
Position 533: 4.918408259358173e-09
Position 430: 4.264985589170818e-09
Position 1417: 3.3573522755953464e-09
Position 787: 2.2533199168228992e-09
Position 763: 1.1523112460880932e-09
Position 1155: 2.6250535386793415e-10
Position 263: 2.3310616202123743e-10
Position 273: 1.9901589655440962e-10
Position 119: 1.6595575911278192e-10
Position 539: 9.273548627016534e-11
Position 438: 6.281912498922688e-11
Position 488: 5.0941745371138324e-11
Position 448: 5.066607599659301e-11
Position 544: 1.1792744512693148e-11
Position 464: 8.346380883597668e-12
Position 455: 7.789387427132288e-12
Position 462: 5.263393595217801e-12
Position 1097: 2.4681034160106866e-13
Position 1181: 2.0298385518409585e-13
