Gene = IQUB
Position 1746: 7.921677766776216e-06
Position 517: 2.3216882517305058e-06
Position 1038: 1.4137233145017188e-06
Position 584: 6.237774467116487e-07
Position 930: 5.710923806943839e-07
Position 708: 5.134507421759346e-07
Position 524: 4.282643059265285e-07
Position 426: 3.440786034549848e-07
Position 747: 2.544943917380659e-07
Position 636: 2.420132489835957e-07
Position 1131: 1.8301380376178213e-07
Position 331: 6.49287178459131e-08
Position 306: 5.025072628180058e-08
Position 640: 4.362750207508362e-08
Position 538: 2.3372223737780723e-08
Position 527: 1.8591632768022214e-08
Position 470: 1.4551408155146442e-08
Position 680: 1.3599455224705519e-08
Position 590: 1.1155699443696834e-08
Position 174: 2.694124044402078e-09
Position 542: 9.911892470619772e-10
Position 532: 7.525251460368379e-10
Position 238: 4.545966452174863e-10
Position 193: 2.6123009986326024e-10
Position 128: 2.450985459950932e-10
Position 213: 1.9850299829671152e-10
Position 164: 7.95734540034212e-11
Position 135: 7.608927199235464e-11
Position 216: 6.545971408017952e-11
Position 177: 5.218264866754247e-11
Position 219: 5.0936184032997296e-11
Position 143: 4.320812219833529e-11
Position 159: 1.4598507539269554e-11
Position 156: 1.2684869094846031e-11
Position 187: 6.475214876811103e-12
Position 150: 9.995815335313726e-13
Position 153: 4.707809410210927e-13
Position 137: 4.631567947728089e-13
