Gene = NTPCR
Position 2464: 0.0006452909538047621
Position 5544: 0.0006288237670798833
Position 1630: 0.0006239330112683192
Position 18580: 0.0006113205906220377
Position 7394: 0.0006059415759697066
Position 2225: 0.000575190528786721
Position 808: 0.0005656285879450723
Position 8037: 0.0004947160718536505
Position 1073: 0.0004919088289570191
Position 2153: 0.0004898869743531466
Position 203: 0.00048235742805226593
Position 25129: 0.00037595296175726994
Position 450: 0.00037518405931125624
Position 4396: 0.00037370537226372543
Position 6143: 0.0003709970447375644
Position 4039: 0.00036814110880082517
Position 235: 0.0003674418190321564
Position 7691: 0.00033850305035196
Position 20351: 0.00031922381172100637
Position 18573: 0.0002982044324227968
Position 3517: 0.00029613934370147527
Position 5996: 0.0002752203755602143
Position 21478: 0.000268537824584859
Position 1981: 0.00019230785062824594
Position 2313: 0.00019196813945675877
Position 18235: 0.00018471384047379842
Position 20522: 0.00015625931005469566
Position 1490: 0.00010962051756514951
Position 20936: 0.00010243795885272463
Position 7507: 0.00010121665504764039
Position 5455: 0.00010098639947438369
Position 508: 9.162955674445758e-05
Position 805: 8.27951426457015e-05
Position 21755: 7.53903783857306e-05
Position 7577: 6.342288855510156e-05
Position 21267: 6.242116059099549e-05
Position 6252: 5.551617541323903e-05
Position 5920: 4.9711679604299396e-05
Position 17858: 4.653044231388372e-05
Position 341: 2.6155704365123684e-05
Position 570: 1.7929701159117966e-05
Position 263: 1.627143090600981e-05
Position 2125: 1.53823512138666e-05
Position 327: 1.533304822274573e-05
Position 790: 1.4517293316349782e-05
Position 306: 1.1413894874398736e-05
Position 1795: 9.585293950934329e-06
Position 390: 9.000362261241389e-06
Position 3404: 8.436665031553406e-06
Position 3540: 8.025234958530297e-06
Position 3443: 7.847053953004646e-06
Position 718: 6.73728864393522e-06
Position 1907: 4.7094705723974236e-06
Position 708: 4.652458619779387e-06
Position 1496: 4.232856333561865e-06
Position 975: 4.077863709367248e-06
Position 1274: 4.04764023804671e-06
Position 1381: 4.014518136148318e-06
Position 1125: 3.828016242141685e-06
Position 1768: 2.8002074321916215e-06
Position 452: 2.529202475248742e-06
Position 1236: 1.8729117907578189e-06
Position 321: 1.5473175837764678e-06
Position 5943: 1.0872475862502664e-06
Position 476: 4.4419607190576114e-07
Position 270: 4.357652782045512e-07
Position 481: 4.331179750916152e-07
Position 998: 1.4988339045248244e-07
Position 581: 7.311242830278068e-08
Position 1037: 7.156457736762358e-08
Position 120: 5.803361551251857e-08
Position 802: 5.6206306642426864e-08
Position 576: 1.633675941044926e-08
Position 149: 1.2776725193240233e-08
Position 272: 3.8905810107910644e-09
Position 85: 1.2603300732939346e-09
Position 963: 2.192068194174769e-10
Position 674: 7.079955162179442e-11
Position 860: 4.836029743750398e-11
Position 879: 2.706105060648376e-11
