Gene = EPHX1
Position 30978: 0.0007989761962080595
Position 34099: 0.0007555343792457244
Position 551: 0.0006631183672333769
Position 24932: 0.0006506142601387487
Position 337: 0.000491751417520638
Position 1189: 0.0004676246741178541
Position 802: 0.0004655976575931882
Position 754: 0.00043603443146514445
Position 1192: 0.0004010148522104385
Position 18861: 0.00037522366141252257
Position 686: 0.00037435558285179264
Position 29271: 0.0003218927235487796
Position 22665: 0.00027413515980241187
Position 1325: 0.0002571603915780408
Position 22168: 0.00021809576493976514
Position 207: 0.00016355352494610415
Position 228: 0.00015767308581171878
Position 577: 0.00010803385369253177
Position 964: 8.132123180620875e-05
Position 29450: 7.562664398609356e-05
Position 494: 3.585930582579123e-05
Position 566: 3.261955167513288e-05
Position 224: 2.8225227371423405e-05
Position 1083: 2.1210046993380313e-05
Position 1051: 1.7705011749153836e-05
Position 34889: 8.854707390312e-06
Position 1724: 3.002307485237271e-06
Position 1838: 2.002006091177669e-06
Position 693: 6.348359628796638e-07
Position 221: 1.4620613505408358e-07
Position 464: 6.069916660659854e-09
Position 519: 2.2585810970448917e-09
Position 492: 1.3313891282348069e-09
Position 536: 6.137751762033587e-10
Position 266: 2.425819912056365e-10
Position 327: 1.293427175659468e-10
Position 387: 2.001853825679134e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 34401: 0.99442899477331
Position 15261: 0.9820304489597023
Position 29120: 0.9757510191051307
Position 28557: 0.9683162080543491
Position 18628: 0.9195802763257548
Position 1268: 0.8712503416032567
Position 21682: 0.8175907500057613
Position 30939: 0.6912095286240236
Position 15860: 0.6263761749286135
Position 31960: 0.5166854089340921
Position 32317: 0.48779301100739947
Position 28189: 0.4616351892805466
Position 29732: 0.4417602165314343
Position 32269: 0.35614208470508835
Position 27009: 0.33435948335584215
Position 999: 0.3342049131927072
Position 5672: 0.29582449831673985
Position 29808: 0.2952656901434889
Position 19304: 0.29431588727044145
Position 34994: 0.248320517073007
Position 30100: 0.2284905156670566
Position 35049: 0.21357160587201168
Position 34970: 0.20598532211435994
Position 30513: 0.1751508786477023
Position 21735: 0.1726328281982742
Position 30039: 0.16631835280658938
Position 34641: 0.1507263994055117
Position 19041: 0.13058513389672918
Position 12452: 0.11674894004171243
Position 31922: 0.08412018543696763
Position 5561: 0.08374752237364343
Position 1242: 0.08030856770345905
Position 30588: 0.07298351688605999
Position 5716: 0.05923650475357059
Position 30372: 0.05684535153354717
Position 22520: 0.056262978456157894
Position 32172: 0.04765499258038556
Position 33997: 0.04446699331421862
Position 29774: 0.041518630948063184
Position 1223: 0.04087253135841018
Position 34739: 0.04038904771588972
Position 27172: 0.036994274536800736
Position 937: 0.036113997637221125
Position 5639: 0.03407125583878567
Position 29644: 0.030038175855865844
Position 1004: 0.030028290908916108
Position 30488: 0.02995751862556122
Position 35397: 0.02955930032411207
Position 32233: 0.02804671107354319
Position 5606: 0.027956655587744125
Position 34650: 0.026132523971926103
Position 29868: 0.025400653973763482
Position 1109: 0.022384484871414305
Position 3571: 0.020752948419420263
Position 27177: 0.02033157163168643
Position 32760: 0.018035642081002785
Position 31886: 0.017654441251085097
Position 32191: 0.01741648220574789
Position 34713: 0.01538300281597599
Position 32894: 0.015154434723415386
Position 33403: 0.014557857043113354
Position 28878: 0.01445823758956142
Position 30605: 0.01434160212034764
Position 22544: 0.013487237850311662
Position 26728: 0.01259306082181281
Position 3541: 0.012120706712084626
Position 29697: 0.012041567469345515
Position 22547: 0.01138327230955754
Position 24834: 0.01128303045791174
Position 33551: 0.010983486819147327
Position 35212: 0.010747354624258179
Position 32079: 0.010641500066511819
Position 33406: 0.010604628507408197
Position 28605: 0.010242169504352121
Position 34954: 0.009875162801195849
Position 29145: 0.009418487567590362
Position 27208: 0.009415708590018957
Position 28853: 0.009389899358955596
Position 34871: 0.009326127193174938
Position 22053: 0.00855793349613803
Position 33654: 0.008545527051522674
Position 15825: 0.008057651156167028
Position 34752: 0.008043587181674514
Position 34675: 0.0069145323646498886
Position 32636: 0.006067150767988221
Position 34822: 0.006006481068617348
Position 35095: 0.005763374475247787
Position 18974: 0.005048611271603771
Position 34757: 0.004843863722683371
Position 32653: 0.004709979407747273
Position 34405: 0.004116839241318685
Position 29874: 0.004110330800676555
Position 35191: 0.0040614684389615515
Position 29840: 0.003875021044695785
Position 33603: 0.003826306210058232
Position 19419: 0.0034746965578667365
Position 21619: 0.003401633852769508
Position 22904: 0.0033776650360000287
Position 29314: 0.0033283675015741095
Position 22472: 0.003324464880902401
Position 29838: 0.002944653212054661
Position 3568: 0.002740210518776788
Position 30287: 0.002707082042366157
Position 34695: 0.00266642231644293
Position 35194: 0.0026591492395405592
Position 29182: 0.002638447744103383
Position 1298: 0.002634550858271144
Position 3595: 0.0025672934707125492
Position 32917: 0.002341443707436269
Position 34603: 0.0023394177434239963
Position 22930: 0.0023079263256970657
Position 902: 0.002266567274163026
Position 1032: 0.0021741368430663777
Position 31743: 0.0020310665688987326
Position 316: 0.0020016268763890636
Position 29600: 0.001928441334014398
Position 28980: 0.0019106196219346356
Position 33702: 0.0018673833678344604
Position 255: 0.0018319268827544676
Position 31990: 0.0018016717417230614
Position 2048: 0.001707555038425014
Position 30042: 0.0015060095889125708
Position 239: 0.001467098739611082
Position 30385: 0.0014226975040956893
Position 35430: 0.0013737954210867158
Position 29332: 0.0013066619170344243
Position 30156: 0.0011927397798453768
Position 4749: 0.0011900483065254669
Position 417: 0.0011197680756024856
Position 29885: 0.0011106467373821374
Position 33330: 0.0010906363263171739
Position 3615: 0.0010364828937133226
Position 29430: 0.0009538863510621306
Position 32801: 0.0009042164304273923
Position 29871: 0.0008574690055542781
Position 29387: 0.0008541341966426386
Position 34454: 0.0008340250293119194
Position 33755: 0.0008006636919767909
Position 30067: 0.000789711477076267
Position 22584: 0.000732360703700396
Position 23176: 0.000723024172889525
Position 834: 0.0006437547602169551
Position 32403: 0.0005664155189313893
Position 32480: 0.0005553031926383327
Position 978: 0.0005401265135350789
Position 1988: 0.0005182665409129942
Position 29384: 0.0005173362184440433
Position 204: 0.0005060308274372128
Position 3523: 0.00046337460248855765
Position 29317: 0.00045775307754317287
Position 31014: 0.0004379099467880967
Position 1038: 0.0004051838592665906
Position 29353: 0.00038988569542973764
Position 464: 0.00037918409182616166
Position 4655: 0.0003558119336722168
Position 258: 0.00029090395579074924
Position 29919: 0.00028969559795017285
Position 613: 0.0002695859178036706
Position 23123: 0.000268330349423671
Position 22410: 0.0002549568530030246
Position 34474: 0.00023220290647856526
Position 499: 0.00022118696289501845
Position 353: 0.00020677236247171375
Position 667: 0.00019686338024948864
Position 556: 0.00014758335643944132
Position 4622: 0.0001336383930063898
Position 1067: 9.20865377891898e-05
Position 864: 4.5713425017613213e-05
Position 1020: 4.193599178478947e-05
Position 513: 3.625960821169241e-05
Position 29449: 3.0883682361908516e-05
Position 840: 3.063430093531904e-05
Position 1042: 2.718171808135001e-05
Position 2050: 2.3937862228776006e-05
Position 713: 1.982685650205981e-05
Position 333: 1.810431528202093e-05
Position 30075: 1.175523837841891e-05
Position 29609: 1.1736687892607342e-05
Position 1382: 9.302947183686937e-06
Position 1394: 8.689752266268183e-06
Position 34800: 6.513184968272541e-06
Position 285: 6.092014405344522e-06
Position 685: 5.709525929621843e-06
Position 624: 5.38275539003578e-06
Position 501: 5.008874471476703e-06
Position 32858: 2.241776680059842e-06
Position 1640: 1.729788933914224e-06
Position 22093: 1.660383441551413e-06
Position 1700: 1.2113042888527128e-06
Position 33015: 9.485373718409885e-07
Position 1581: 8.915649551607064e-07
Position 34227: 6.15561253078002e-07
Position 1643: 5.118821151210256e-07
Position 1320: 3.5953538232548457e-07
Position 1399: 3.293509080890663e-07
Position 295: 2.460195123242977e-07
Position 1522: 1.8686086342218489e-07
Position 1279: 1.0293656787949574e-07
