Gene = HRG
Position 70: 1.5244210905714925e-06
Position 10128: 1.5115066164906336e-06
Position 121: 1.2292132641253853e-06
Position 30: 7.092325211981833e-07
Position 14: 2.811716997416561e-07
Position 129: 2.717064784927714e-07
Position 127: 2.2684205565860518e-07
Position 153: 1.544274811794544e-07
Position 7067: 5.56704516504534e-08
Position 377: 2.6387074466976093e-08
Position 138: 2.273641966845298e-08
Position 370: 1.0230592160976985e-08
Position 404: 9.007246295234397e-09
Position 16: 8.869948075824202e-09
Position 431: 1.297797988371195e-09
Position 625: 7.092374075605708e-10
Position 438: 3.9765430896485195e-10
Position 47: 2.7629102816001595e-10
Position 496: 2.6258369258740626e-10
Position 595: 2.2545969960569918e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9136: 0.8353397488934932
Position 2982: 0.7346460307873285
Position 5670: 0.6676076923766896
Position 6834: 0.6582383822534846
Position 8204: 0.6557554059343352
Position 11094: 0.5426985015578303
Position 3985: 0.4524503578590187
Position 1517: 0.2988039516381263
Position 11711: 0.2952101372231908
Position 4180: 0.22659727088132217
Position 3047: 0.18082594146841094
Position 5715: 0.1373373339206953
Position 5806: 0.08729734406647005
Position 9153: 0.08418756241729429
Position 1747: 0.07628273309358966
Position 2693: 0.07414931805118102
Position 6250: 0.07072458576664425
Position 12043: 0.05931358321412631
Position 10541: 0.05915766757053369
Position 4252: 0.043625479276554746
Position 3007: 0.04153768747572865
Position 12015: 0.03671653714329467
Position 11430: 0.03008705846980257
Position 3887: 0.024918614569098555
Position 333: 0.022087590908294822
Position 2740: 0.02039403929935501
Position 11486: 0.017685595801369657
Position 7955: 0.01632648845780227
Position 11257: 0.015968714963308712
Position 8463: 0.015488037029894998
Position 8435: 0.01542678113804609
Position 8796: 0.0154185825364114
Position 6518: 0.015035288954776703
Position 5635: 0.014543149221154197
Position 3013: 0.0116566348465189
Position 5679: 0.01137996451395513
Position 3890: 0.011295466342715894
Position 9040: 0.010495178564715183
Position 3634: 0.009925569152066483
Position 3787: 0.008670373447250662
Position 2598: 0.008608499199448826
Position 3166: 0.008406655628475939
Position 3443: 0.007986436518184058
Position 9158: 0.007685143292869113
Position 10574: 0.007369697997369469
Position 1081: 0.006767395168237517
Position 9962: 0.006011009737028312
Position 3506: 0.005947355654612631
Position 9756: 0.0058832363479574944
Position 438: 0.005656510392518016
Position 2316: 0.005442996027364731
Position 8971: 0.005344738252038556
Position 11393: 0.005271361677472406
Position 7630: 0.004889774101595014
Position 11412: 0.004649240016030931
Position 1225: 0.004422842118136693
Position 3766: 0.004163637892902772
Position 3938: 0.004050763681847109
Position 7922: 0.0038936597294624616
Position 9118: 0.0038632051879424496
Position 554: 0.0035496542920351796
Position 1688: 0.0032168821290503844
Position 2480: 0.0031947562158832674
Position 2940: 0.0031733868914286733
Position 11070: 0.0027817126430014247
Position 3450: 0.0026263734684720728
Position 4619: 0.00255181677071276
Position 6489: 0.0024792567726792175
Position 6905: 0.0024405734205585217
Position 6222: 0.0024159899920524713
Position 9818: 0.0022027738928343025
Position 3934: 0.002162466936166089
Position 9069: 0.002060348766906828
Position 2835: 0.0020576845535871828
Position 1699: 0.001990182487583098
Position 11626: 0.0019313893537034595
Position 6042: 0.0018708886089020247
Position 12049: 0.0017000210690908582
Position 1524: 0.0015956094106364897
Position 6315: 0.001576802845872895
Position 10472: 0.0015760845412618536
Position 1352: 0.0015744888930792178
Position 9176: 0.0015505925047951815
Position 6430: 0.0014783121187444503
Position 7717: 0.0014714419847620275
Position 6284: 0.001459381861177733
Position 478: 0.0013956700102001163
Position 6890: 0.0013910925717084215
Position 1901: 0.0013300466067143325
Position 9615: 0.0013226749211343086
Position 4214: 0.0012582257063109828
Position 8578: 0.001236597081313586
Position 6949: 0.001165719128090172
Position 2815: 0.001156160189616457
Position 1235: 0.0010731542998613436
Position 5616: 0.0010624675518804115
Position 11178: 0.0010206264078762213
Position 9320: 0.0009304377662536305
Position 3683: 0.0009153397806468005
Position 3805: 0.0009078400576616645
Position 11226: 0.0008650789061330469
Position 1009: 0.0008268127589596501
Position 2746: 0.0007826139831405381
Position 714: 0.0007698153918639613
Position 2703: 0.0007597605487589876
Position 3277: 0.000748818195693308
Position 9937: 0.0007403003213901721
Position 6208: 0.0006365064010347748
Position 6271: 0.0005658893245616671
Position 2767: 0.0005510323257848486
Position 4476: 0.000535942423902568
Position 11296: 0.0005189408591268953
Position 6644: 0.0005069894687145694
Position 7196: 0.0004734210541231502
Position 10152: 0.00045126926705717284
Position 1448: 0.00044650751127751
Position 10127: 0.00042831624896895606
Position 10223: 0.0004138786263877102
Position 4036: 0.00040482731615898557
Position 4640: 0.0004045395144590211
Position 644: 0.0003933092005442565
Position 3620: 0.00038374120070364223
Position 7171: 0.0003714850630961051
Position 1835: 0.0003672493030750926
Position 1409: 0.0003622375282512689
Position 9529: 0.0003330624084986143
Position 1185: 0.00030493648447406764
Position 1799: 0.0003006942250975258
Position 3190: 0.000289262320252009
Position 3217: 0.0002810987178341127
Position 7859: 0.00025760605391306874
Position 1451: 0.00023881496776888977
Position 10410: 0.00023604218409477187
Position 368: 0.00022873806488809487
Position 1406: 0.0002268614007206856
Position 1873: 0.00020200793037597326
Position 496: 0.00020005338779434972
Position 3187: 0.0001968708999135569
Position 2460: 0.0001921485511863346
Position 8712: 0.0001583743576023995
Position 581: 0.00015457436256572542
Position 3315: 0.00011375536562839293
Position 4135: 0.00010916031578211025
Position 1583: 8.541846161059198e-05
Position 1411: 7.771453783393746e-05
Position 1042: 7.625393996207243e-05
Position 2503: 6.113242307801306e-05
Position 1277: 6.036514402692768e-05
Position 3424: 5.462557551681228e-05
Position 121: 4.6994895911248784e-05
Position 508: 4.558789972289841e-05
Position 1377: 4.426420698943482e-05
Position 2019: 3.689314841264105e-05
Position 7387: 3.099799116167551e-05
Position 201: 2.8612655657674898e-05
Position 1148: 2.829117699395816e-05
Position 847: 2.8187145085003005e-05
Position 1092: 2.506055030672818e-05
Position 258: 2.037309993816252e-05
Position 1306: 1.9383758817185194e-05
Position 1127: 1.9125472082743537e-05
Position 1101: 1.8813737637629425e-05
Position 1108: 1.4595535567854806e-05
Position 676: 1.446812882281553e-05
Position 5416: 1.2784965483645665e-05
Position 1048: 1.2154998469862421e-05
Position 1140: 9.94070110032579e-06
Position 98: 9.603410791121842e-06
Position 731: 9.403422613210973e-06
Position 491: 9.172560681952868e-06
Position 6671: 8.393920020644355e-06
Position 517: 7.405653422956087e-06
Position 896: 4.7595919842911895e-06
Position 1282: 3.5836922461066217e-06
Position 153: 3.3267874079279862e-06
Position 370: 3.2007632037201334e-06
Position 283: 2.0466428816239224e-06
Position 3227: 1.8839856532702427e-06
Position 1420: 1.8808153239491272e-06
Position 528: 1.8422613291098e-06
Position 1497: 1.7063786161919072e-06
Position 1556: 1.3120828579531309e-06
Position 932: 1.2892286757115253e-06
Position 1170: 1.0428004634273183e-06
Position 815: 8.259989264482008e-07
Position 868: 7.475091031009712e-07
Position 855: 4.905177307999545e-07
Position 747: 4.857536722271822e-07
Position 3394: 3.975263288910318e-07
Position 5427: 2.0478462211511765e-07
Position 1027: 3.9419090966633e-09
Position 976: 3.0824755220538702e-09
Position 725: 1.5199635675434863e-10
Position 752: 1.5127060433599187e-10
Position 894: 1.4345872172042274e-10
Position 681: 1.1741938567883928e-10
Position 602: 7.975956036446062e-11
Position 519: 6.916010362135198e-11
Position 612: 5.167164897722858e-11
Position 85: 4.0580582206994055e-11
Position 260: 2.3427105158923516e-11
Position 761: 2.3138797284235383e-11
Position 138: 1.999303979739646e-11
Position 871: 1.8897518352498956e-11
Position 686: 1.5221912714972498e-11
Position 169: 1.3145549025448212e-11
Position 163: 8.098638248595734e-12
Position 864: 2.2160555435473224e-12
