Gene = SURF1
Position 454: 0.00016818023703261059
Position 1346: 0.00016367588490032387
Position 2400: 0.00015272405397121083
Position 350: 0.00014796456962245
Position 1614: 0.00014385172741268587
Position 1510: 0.00014137684476347754
Position 1843: 0.00013252324451301645
Position 1682: 0.00012670759666440573
Position 2059: 0.0001244619955985253
Position 196: 0.00011783067733837227
Position 2900: 0.00011705024784655463
Position 164: 0.00011299201639314127
Position 1450: 0.0001060605462348382
Position 1447: 0.0001036110211693707
Position 374: 0.00010191346434583146
Position 4678: 9.009577714902896e-05
Position 520: 8.989407089527747e-05
Position 637: 8.399777999106259e-05
Position 4483: 8.240773151935813e-05
Position 4257: 8.039418518035018e-05
Position 1171: 7.309771077814069e-05
Position 1120: 6.766706572324614e-05
Position 4137: 6.634005612694087e-05
Position 2497: 6.632902936630163e-05
Position 1433: 6.351223545244808e-05
Position 1801: 4.955498204538272e-05
Position 2151: 4.844163403762268e-05
Position 3026: 4.2907881985549185e-05
Position 1871: 3.366471802184745e-05
Position 2237: 2.9759140463488565e-05
Position 2364: 2.4115531643662598e-05
Position 1259: 2.3122544420134018e-05
Position 488: 2.2602984101849843e-05
Position 458: 2.2178014537904887e-05
Position 1278: 2.2018018823680714e-05
Position 1005: 2.15894032939297e-05
Position 988: 1.7071069159854848e-05
Position 605: 1.3952474017558413e-05
Position 2064: 1.1612015549777577e-05
Position 660: 9.466718329979253e-06
Position 237: 9.100207903767665e-06
Position 2444: 6.119195754195462e-06
Position 694: 4.8702495365706254e-06
Position 1264: 4.529364727532835e-06
Position 1096: 4.370064453447734e-06
Position 355: 3.700003903274347e-06
Position 704: 3.3354561639245204e-06
Position 430: 3.071791108328344e-06
Position 220: 2.557299204404971e-06
Position 208: 2.3849071864495363e-06
Position 485: 2.370942454158798e-06
Position 159: 2.3194953827031733e-06
Position 367: 1.4473956147170247e-06
Position 2431: 1.1866958626881775e-06
Position 2106: 7.011575691269244e-07
Position 1785: 6.711434686968189e-07
Position 2038: 2.9266624366907563e-07
Position 1972: 2.3213959952659232e-07
Position 148: 5.5760791942920526e-08
Position 211: 2.5371684429517178e-08
Position 744: 6.614517888994784e-09
Position 279: 5.270280122496741e-09
Position 267: 3.963982887108565e-09
Position 535: 3.917732711497677e-09
Position 1888: 3.3334161648939017e-09
Position 1896: 2.9753094035805823e-09
Position 2160: 1.999819999144177e-09
Position 569: 1.8421886407418844e-09
Position 540: 1.6940507287815041e-09
Position 753: 1.579721540405408e-09
Position 746: 1.2510095707016433e-09
Position 617: 1.2129035127494782e-09
Position 612: 1.0120284708130413e-09
Position 553: 4.351477051025156e-10
Position 242: 2.623761422336896e-11
Position 250: 2.3227127397652106e-11
Position 90: 1.7947387555673163e-12
Position 281: 2.2154094048301566e-13
