Gene = MUC13
Position 1009: 0.010850634368874967
Position 13857: 0.010606351460496887
Position 21314: 0.010510274706455523
Position 16260: 0.010148518805831518
Position 22317: 0.00968044131875681
Position 936: 0.00859610463932256
Position 9627: 0.008475580363598976
Position 13961: 0.008382791700049413
Position 26601: 0.008085560609175318
Position 6974: 0.00786856458988413
Position 28323: 0.007562949428850816
Position 14494: 0.006887844887877504
Position 28568: 0.005262424305936153
Position 26881: 0.004759875078565183
Position 26520: 0.004068561149544764
Position 12324: 0.003905931659836238
Position 4953: 0.003743779061940966
Position 22193: 0.00353956176962286
Position 28483: 0.003375485756386286
Position 6520: 0.003370303227216138
Position 6799: 0.0031798318227647324
Position 3912: 0.0031072224444377724
Position 13679: 0.0029070146826303067
Position 26845: 0.0028371545200013516
Position 25597: 0.0027918952571151954
Position 4729: 0.0025460563425383875
Position 10967: 0.0024320845824963486
Position 27475: 0.002045248032494614
Position 26934: 0.0019619738034461227
Position 26500: 0.0019259099290721412
Position 3998: 0.001849737084294926
Position 2712: 0.0017289162787236072
Position 3768: 0.0015589278335528132
Position 695: 0.001322547700681214
Position 18039: 0.001261366793348612
Position 7533: 0.0012519588172473976
Position 5638: 0.0011780763589383416
Position 26909: 0.0011542994328024275
Position 4702: 0.0010332248654070233
Position 12631: 0.0010179019321544889
Position 2733: 0.0010019803610362376
Position 12659: 0.0009535697448412572
Position 2566: 0.0008764468360402514
Position 13811: 0.0008475255303438773
Position 5098: 0.0008404001213627251
Position 1302: 0.0007690174647493815
Position 14514: 0.0007487046611588633
Position 2623: 0.00073237579835451
Position 5683: 0.0007264055239240816
Position 26353: 0.0007234451846605316
Position 2520: 0.0007004888426381258
Position 845: 0.0006356002981740338
Position 27931: 0.0006338140546683931
Position 5721: 0.0005887157258903056
Position 1492: 0.0005448529612661322
Position 3887: 0.000468944301840558
Position 27378: 0.0004576892809423443
Position 27325: 0.0003765808601914772
Position 27017: 0.00032425465171276655
Position 4925: 0.000292305361192825
Position 1684: 0.0002552361313742779
Position 3889: 0.00018938748143398034
Position 1019: 0.00018757114240440024
Position 2431: 0.0001318950436491555
Position 4491: 0.00011650374257315228
Position 27297: 0.00011548547036296589
Position 1078: 7.865950656334972e-05
Position 24989: 7.464048540879891e-05
Position 841: 7.233565221052595e-05
Position 13183: 6.08006949636909e-05
Position 14860: 5.735623071843315e-05
Position 4558: 4.795853491459672e-05
Position 1227: 4.377585068519632e-05
Position 3894: 3.850680134513916e-05
Position 1479: 3.510351878553093e-05
Position 26732: 2.417507553950372e-05
Position 12671: 2.0711604966327717e-05
Position 6769: 1.7934359370649976e-05
Position 222: 1.7607935923404176e-05
Position 724: 1.6465833559244706e-05
Position 2212: 1.5689973629621433e-05
Position 325: 1.4345235594212823e-05
Position 813: 1.3481828075473971e-05
Position 1165: 1.2824192668814096e-05
Position 958: 1.2402143719732093e-05
Position 210: 6.776486480298004e-06
Position 14711: 6.596948374514037e-06
Position 185: 4.931505530390538e-06
Position 180: 4.073384304349234e-06
Position 227: 3.4185335640597147e-06
Position 1044: 3.150035767052366e-06
Position 978: 2.5791476337949386e-06
Position 1204: 2.2619690083512374e-06
Position 565: 1.4906067762990668e-06
Position 1050: 1.369245625293067e-06
Position 634: 7.864070317637902e-07
Position 883: 7.489300676334829e-07
Position 790: 7.448121966435704e-07
Position 264: 7.288353438664876e-07
Position 1071: 6.969043301836482e-07
Position 970: 5.301814473914203e-07
Position 955: 5.226394571545991e-07
Position 1258: 4.940808625329859e-07
Position 456: 4.309715288119713e-07
Position 880: 3.994136897443881e-07
Position 3327: 3.066656251914479e-07
Position 820: 2.916002860873726e-07
Position 1241: 2.23465748309661e-07
Position 1111: 1.6623857850548638e-07
Position 1053: 1.3380507350035126e-07
Position 3487: 1.1594324189305462e-07
Position 3484: 1.0981615732573874e-07
Position 3513: 9.293391479613902e-08
Position 3640: 9.276265571154992e-08
Position 268: 8.917306304965993e-08
Position 2187: 8.623973508717899e-08
Position 899: 6.409176191619256e-08
Position 3554: 6.095989768895546e-08
Position 2403: 6.094395190602088e-08
Position 1482: 5.770566128032387e-08
Position 512: 5.0810541254307005e-08
Position 1781: 4.9621949828320685e-08
Position 342: 4.648989127597189e-08
Position 2445: 4.254942927044305e-08
Position 1617: 2.9565057299166682e-08
Position 1571: 2.5821012505926318e-08
Position 1548: 2.5097928965551175e-08
Position 2013: 2.2656759058826172e-08
Position 1519: 5.70683574964814e-12
Position 1360: 5.648985205164877e-12
