Gene = MUTYH
Position 1867: 0.0006926670650477709
Position 3338: 0.0006693294849900419
Position 203: 0.0006686907050725864
Position 9230: 0.0005650351907026763
Position 2663: 0.0004904268235743772
Position 8158: 0.000486341307663316
Position 1547: 0.0004743947841123427
Position 4355: 0.0004478989906070499
Position 162: 0.00038149392861464324
Position 4123: 0.0003727372098411729
Position 190: 0.00022442026749605875
Position 8005: 0.00020146913590243456
Position 976: 0.00017921254142419944
Position 1474: 0.0001510792811286834
Position 124: 0.0001492872620027243
Position 8020: 0.00014314882232696925
Position 7841: 0.00013069770951557066
Position 944: 0.0001286031598056049
Position 8177: 0.00010556362562647564
Position 849: 9.92616599109683e-05
Position 513: 8.687024287608769e-05
Position 9701: 8.134400928764446e-05
Position 7317: 6.396308697189195e-05
Position 3346: 6.253523325433704e-05
Position 159: 5.860422991058062e-05
Position 999: 5.310130443117173e-05
Position 479: 3.0492677736301635e-05
Position 1969: 2.5915666115343882e-05
Position 7945: 2.3149219720864307e-05
Position 7701: 2.299654797340414e-05
Position 7981: 2.1136048931691475e-05
Position 2141: 7.25953744726252e-06
Position 2016: 5.329653014326508e-06
Position 1810: 4.351035377706465e-06
Position 3471: 3.11104977361934e-06
Position 253: 3.1086951017411516e-06
Position 375: 2.1519599693985517e-06
Position 242: 2.091496667327199e-06
Position 2169: 1.5700336843830863e-06
Position 229: 1.337524815951409e-06
Position 264: 1.0072562899992897e-06
Position 85: 7.136091329241328e-07
Position 118: 4.2706167817200297e-07
Position 7933: 1.1981733322297437e-07
Position 350: 9.087580127694291e-08
Position 212: 6.778336350357615e-08
Position 272: 3.9067671897934056e-08
Position 237: 2.6743895345340025e-08
Position 459: 2.0778563045020465e-09
Position 328: 1.9192044517604123e-09
Position 457: 2.5202108705102187e-12
Position 505: 6.28122655048803e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7553: 0.9894561274557468
Position 8831: 0.950375216140678
Position 5876: 0.8768732095186452
Position 7899: 0.8404329336119984
Position 9830: 0.7238923189506518
Position 7217: 0.7021856961686654
Position 10950: 0.6707525328473813
Position 1731: 0.6212656534340162
Position 8077: 0.6156134931090499
Position 8301: 0.5044574061152802
Position 7063: 0.3971843656229275
Position 6890: 0.3451570277351406
Position 9053: 0.32840043809595254
Position 8538: 0.3257739136460553
Position 5420: 0.2668778641605053
Position 6892: 0.2266841065390451
Position 6826: 0.1581853925424279
Position 7700: 0.13543755567575683
Position 6823: 0.09247743692743962
Position 10535: 0.07926620314232889
Position 8555: 0.04900840881840566
Position 10166: 0.047310181899701965
Position 6770: 0.04052717355290042
Position 8515: 0.03982985431846433
Position 344: 0.039366467539561134
Position 9975: 0.03917925247594916
Position 8678: 0.03571479528955497
Position 8843: 0.03444592165448992
Position 1946: 0.03153560258135309
Position 4581: 0.031301272788742035
Position 7867: 0.030020363502430827
Position 4607: 0.02760916971294465
Position 10032: 0.02436616153225182
Position 7428: 0.02007904138217782
Position 3439: 0.019094422895334882
Position 10985: 0.019007660684926944
Position 1748: 0.01820957544866663
Position 8620: 0.01805062359030147
Position 10751: 0.017283881395089788
Position 7872: 0.016244862104075622
Position 10162: 0.015108865702896377
Position 7365: 0.014806460757841786
Position 5034: 0.011977328305506787
Position 10574: 0.010859222991266168
Position 2528: 0.010688284781149138
Position 7737: 0.0093009627468923
Position 1823: 0.009287365076150463
Position 269: 0.009212748192079859
Position 9910: 0.009018560903663746
Position 9080: 0.00798858202623293
Position 8168: 0.007811775248478133
Position 5382: 0.007676782174702656
Position 9306: 0.007464640221657948
Position 3949: 0.007340450625021627
Position 8714: 0.006979264951004906
Position 2056: 0.006493704421587947
Position 1881: 0.005741041703621083
Position 1243: 0.005555043831218443
Position 8882: 0.005415883338466376
Position 4695: 0.005399637993671857
Position 7740: 0.005003920042445463
Position 7229: 0.004408023074235124
Position 8085: 0.003808770879542559
Position 4791: 0.003594457850025386
Position 9144: 0.0035886794462127993
Position 9605: 0.0034313307930072742
Position 7171: 0.0034305904937889267
Position 6861: 0.0033603420189027475
Position 8058: 0.0031345201668769077
Position 477: 0.0029763204940602807
Position 8483: 0.0029725302805109115
Position 8061: 0.002804712764400601
Position 7556: 0.0027013720394168735
Position 4072: 0.002617318346245443
Position 1363: 0.00254012766442127
Position 1270: 0.0023611067141028528
Position 4577: 0.0023410639745447895
Position 9797: 0.0023259496498457552
Position 7852: 0.002205613603655145
Position 9848: 0.00217488004785671
Position 1316: 0.0019575774519985517
Position 8582: 0.0018778655700245617
Position 527: 0.0017588238824097163
Position 7291: 0.001737381149632979
Position 10401: 0.0017117988542328672
Position 908: 0.001646766950672495
Position 9283: 0.0015165815019992249
Position 5654: 0.001504022886212522
Position 9330: 0.0014749895940813018
Position 4698: 0.0014585398083134912
Position 10717: 0.0014512194540838308
Position 3549: 0.0014140435689881468
Position 7070: 0.0013982953610424105
Position 5109: 0.0013885852907506598
Position 2083: 0.0013273674491206364
Position 8409: 0.0012453192618794673
Position 7814: 0.0011541203817587642
Position 10924: 0.0011411904128896407
Position 5457: 0.0011388928247305255
Position 4935: 0.0010825653899267575
Position 298: 0.001049100503365336
Position 10348: 0.0010475912532592977
Position 1686: 0.0010126029245453893
Position 8594: 0.0010112893051329192
Position 6696: 0.0008521142440349193
Position 780: 0.0007787870588835325
Position 9467: 0.0007451404283020236
Position 6754: 0.000704372733326827
Position 5523: 0.0006745057114502908
Position 2134: 0.0006710509705338078
Position 9698: 0.000614727499519508
Position 1810: 0.0006094210226692413
Position 9470: 0.0005736213754588128
Position 8182: 0.0005397514650407007
Position 11143: 0.0005286151284827555
Position 7992: 0.00041576469724990365
Position 7927: 0.00040963310019085606
Position 7067: 0.00036911288438608785
Position 8106: 0.0003433166819484954
Position 6544: 0.0003320836220565356
Position 9164: 0.00031231576097497674
Position 8310: 0.0002966958164519549
Position 3317: 0.0002802965624047723
Position 3102: 0.000264664413702758
Position 8911: 0.0002631708292218864
Position 633: 0.00024992310133611337
Position 6454: 0.00024849333104888635
Position 9119: 0.000248016834239243
Position 7246: 0.00023695776437887908
Position 2069: 0.00020201525435173192
Position 1337: 0.00018047945485325095
Position 7754: 0.00016675705192980016
Position 757: 0.00014412960159463915
Position 8115: 0.00013775017073815605
Position 7989: 0.00013294432693710707
Position 532: 0.0001194849647853426
Position 7973: 0.00011891607243303747
Position 1446: 0.00011866955447294602
Position 10415: 0.00011764838118430478
Position 1461: 0.00011581577787757845
Position 1395: 0.0001073684391373575
Position 8307: 0.00010571749135902014
Position 3210: 0.00010312045808130047
Position 605: 0.00010128489237257108
Position 8219: 9.74341694411281e-05
Position 1487: 9.354119700883603e-05
Position 294: 8.227404419517686e-05
Position 3198: 7.933437509945885e-05
Position 8090: 7.398702184338616e-05
Position 7782: 7.319827909872735e-05
Position 8093: 7.308638631565209e-05
Position 7610: 6.697126112422067e-05
Position 8118: 6.311767775290419e-05
Position 1968: 5.9945091374829716e-05
Position 2028: 5.092371167815651e-05
Position 7742: 4.850795126925327e-05
Position 2167: 4.797369545747337e-05
Position 925: 4.7615651185836154e-05
Position 7751: 4.5806810916569396e-05
Position 602: 4.526296213523146e-05
Position 637: 4.4634381100714185e-05
Position 7089: 4.394878306125477e-05
Position 8133: 3.872390906039966e-05
Position 1131: 3.0579381269893336e-05
Position 7970: 2.489234138456064e-05
Position 1281: 2.40902287995121e-05
Position 875: 2.251301061574495e-05
Position 730: 2.206631059538512e-05
Position 9997: 2.0500037567735466e-05
Position 661: 1.64956196982481e-05
Position 1366: 1.474253036712544e-05
Position 10011: 1.3156473787125932e-05
Position 1573: 1.2426652248924883e-05
Position 1499: 1.2334970496271441e-05
Position 7707: 1.151754243642672e-05
Position 706: 1.1117139659777407e-05
Position 1404: 9.625621634463857e-06
Position 1788: 9.519051716274307e-06
Position 375: 9.304003460915151e-06
Position 568: 9.213260706868308e-06
Position 493: 7.68946387458867e-06
Position 9607: 7.5613527527307115e-06
Position 1912: 7.137536547343546e-06
Position 400: 5.937721561023947e-06
Position 360: 5.826262523954636e-06
Position 865: 5.456482095837961e-06
Position 3312: 5.355699833281587e-06
Position 823: 5.153934437717571e-06
Position 2001: 4.029662965265189e-06
Position 387: 4.00598327108665e-06
Position 529: 3.4610100063634043e-06
Position 7243: 3.2314997011420584e-06
Position 2161: 1.0367971944652188e-06
Position 1833: 1.0134486521400124e-06
Position 9114: 2.2088168171743753e-07
Position 665: 5.3245601902815254e-09
Position 575: 2.299981811355507e-09
Position 999: 2.1235308843021595e-09
Position 208: 2.062478592113876e-09
Position 788: 1.3138214623156303e-09
Position 1091: 5.528387981044584e-10
Position 735: 4.241974775796514e-10
Position 402: 2.7904193046168664e-10
Position 580: 1.8691377559811687e-10
Position 635: 1.6428487671710148e-10
Position 571: 1.56992333675361e-10
Position 559: 1.069294189098069e-10
Position 212: 1.0609621867711412e-10
Position 547: 2.963745415964327e-11
Position 646: 7.829170327266385e-12
Position 159: 3.221878555675704e-12
Position 500: 1.0375977456267557e-12
Position 412: 4.3265279447323626e-14
