Gene = IL17RC
Position 14687: 0.016460734811952624
Position 6719: 0.01590370986617818
Position 13617: 0.015456724046563376
Position 916: 0.013676910219059165
Position 2813: 0.0130781131902165
Position 6741: 0.01140748244608724
Position 5697: 0.010290078248864598
Position 8624: 0.008955769349472705
Position 1688: 0.007557969126769379
Position 766: 0.007327210557261481
Position 7040: 0.0070525017979179835
Position 5529: 0.006958595439197202
Position 1866: 0.0063299929357113005
Position 15920: 0.006179157429013842
Position 6487: 0.005856716854678172
Position 671: 0.005768651550349314
Position 3438: 0.0055773388300064345
Position 3053: 0.005490653133600167
Position 11417: 0.00467765650300138
Position 9405: 0.0045781093491963284
Position 488: 0.004360633800377722
Position 14163: 0.004214865217925708
Position 6871: 0.0037216627947913297
Position 3240: 0.0028273065347585403
Position 12002: 0.0023676288766032896
Position 435: 0.0018039549912306004
Position 3125: 0.0016871459233606073
Position 5676: 0.0016517486579763212
Position 13244: 0.0014635877918420792
Position 1683: 0.0014573833152294624
Position 5535: 0.0014030786172988582
Position 5639: 0.0013850972455310736
Position 3078: 0.0013359159426461654
Position 453: 0.0012243051915911743
Position 4832: 0.0011949644666903528
Position 13639: 0.0011789457316346468
Position 4299: 0.00113214232001512
Position 6813: 0.0010969874076761687
Position 2746: 0.001046531649930794
Position 25: 0.0009636721940039189
Position 3143: 0.0009538675751876214
Position 2841: 0.0008692608928703455
Position 3720: 0.0008399642141500731
Position 908: 0.0008007283851505381
Position 5895: 0.0007785892248926657
Position 3658: 0.0007745896153633216
Position 8520: 0.0006572787697232015
Position 641: 0.0005748526160896663
Position 574: 0.0005510144995974669
Position 936: 0.000527726113705194
Position 4807: 0.0005006693712638864
Position 1029: 0.00047693146837463583
Position 12636: 0.00047217678798401705
Position 6241: 0.0004414862569468963
Position 11749: 0.00042723655457641376
Position 540: 0.0004024339409303089
Position 1505: 0.00037451467890295154
Position 5655: 0.0003623022789739983
Position 3630: 0.0003422595931266812
Position 7525: 0.000328162251948801
Position 6116: 0.00032499473074659973
Position 6957: 0.00031331712984003816
Position 3888: 0.00028255975502698043
Position 546: 0.0002638278104526538
Position 3521: 0.00025629166251051803
Position 508: 0.00023983771100774773
Position 1018: 0.00021374603218634052
Position 444: 0.00018786744386617863
Position 151: 0.00018351668642308303
Position 11544: 0.00016593996746097688
Position 6021: 0.00013596648628090322
Position 12845: 0.00013576460990422144
Position 3713: 0.00012572862980829105
Position 740: 0.00010766344811854356
Position 11313: 8.628297938737954e-05
Position 362: 8.397379332797114e-05
Position 986: 7.703931761983662e-05
Position 1008: 4.146615024057953e-05
Position 269: 4.071007317233783e-05
Position 953: 3.903275379799533e-05
Position 761: 3.6192076581900735e-05
Position 11393: 3.5257243855005956e-05
Position 11485: 3.196894843076579e-05
Position 7249: 3.189323469653945e-05
Position 153: 2.839644727890371e-05
Position 1293: 2.668699480418041e-05
Position 11353: 2.488715732221236e-05
Position 1268: 2.0092655020813997e-05
Position 36: 1.86009893569755e-05
Position 1000: 1.8329706559391344e-05
Position 197: 1.3239321695926985e-05
Position 290: 1.2318641629243399e-05
Position 3402: 1.129795621347795e-05
Position 232: 9.93476834151884e-06
Position 3433: 9.758228113237886e-06
Position 951: 8.270588570465647e-06
Position 945: 8.11315609103241e-06
Position 3606: 6.028624951213554e-06
Position 58: 5.238341531401603e-06
Position 1496: 3.975797150120427e-06
Position 3914: 3.6127117329862732e-06
Position 11377: 1.3341627791707064e-06
Position 1476: 1.3334493225429805e-06
Position 224: 1.2972683855126976e-06
Position 4126: 1.068718918671066e-06
Position 4224: 1.0572328513449424e-06
Position 327: 1.042220481971002e-06
Position 1227: 8.413391863118988e-07
Position 266: 6.781740894392244e-07
Position 3844: 3.915013104246351e-07
Position 439: 3.458787992324002e-07
Position 4035: 3.2685619258120114e-07
Position 4221: 3.1739308963409574e-07
Position 367: 2.8469530544446684e-07
Position 430: 1.998816875939106e-07
Position 16: 7.387364823545166e-08
Position 241: 7.630375469408695e-09
Position 401: 8.544135148214647e-10
Position 492: 6.951115311574001e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11206: 0.9942077004059257
Position 3392: 0.9815646504250678
Position 3792: 0.9408608793368005
Position 1401: 0.9192440819226643
Position 1236: 0.9056416856611496
Position 15509: 0.8800154954981818
Position 824: 0.8754023973137139
Position 13796: 0.8424620025948681
Position 11067: 0.8216797471808376
Position 15854: 0.7601804227993745
Position 6782: 0.7321694901520649
Position 15721: 0.7294437840246796
Position 614: 0.6657732927862107
Position 3583: 0.6645702114147636
Position 7133: 0.5661476645581787
Position 5446: 0.5324818929023725
Position 11481: 0.4790531522042019
Position 12929: 0.3807465807623413
Position 14057: 0.3532626261538464
Position 12753: 0.3462874922401771
Position 5421: 0.3432146777950953
Position 12724: 0.33410062736027724
Position 13301: 0.30474058050284025
Position 2716: 0.2017702790919132
Position 9550: 0.19725728646437565
Position 420: 0.19426864805612623
Position 3603: 0.18625195685813717
Position 12750: 0.1834335505002156
Position 13079: 0.14185425988679895
Position 11737: 0.06231207645278786
Position 16198: 0.05787310534392952
Position 898: 0.05217905586019007
Position 15893: 0.05135455674528704
Position 13442: 0.04285818947287569
Position 13229: 0.04182149748565275
Position 3628: 0.04017339848759554
Position 12635: 0.038167027371832196
Position 7400: 0.03141360753861966
Position 1436: 0.031235426444003775
Position 1412: 0.030746434933325743
Position 11484: 0.027504580359587714
Position 6341: 0.026729480687844566
Position 6599: 0.02624360963489976
Position 2951: 0.02077575944076263
Position 14060: 0.02074449791985449
Position 2720: 0.018409727429915868
Position 12950: 0.017876179560168702
Position 1146: 0.016607811226118117
Position 13270: 0.01601001086628206
Position 6960: 0.015403305696788203
Position 7193: 0.014560301642172528
Position 7471: 0.013373674359828966
Position 670: 0.012835755574435049
Position 5398: 0.01133582212431158
Position 7748: 0.01105159410686066
Position 456: 0.010816923560204084
Position 828: 0.010793564181500247
Position 11715: 0.010531170603455745
Position 6809: 0.010213852123765082
Position 8442: 0.009613048119195895
Position 7724: 0.009291391982269526
Position 1621: 0.0087058969885403
Position 16173: 0.008021774092314795
Position 5296: 0.007781651275271635
Position 6204: 0.006922937593870863
Position 16333: 0.006890858277723493
Position 2872: 0.0062748419205806375
Position 13017: 0.006019845503131027
Position 11668: 0.005266596792161788
Position 14593: 0.005074218683996346
Position 14590: 0.00505373624576329
Position 1132: 0.005018995451895303
Position 9332: 0.004578109349196322
Position 6390: 0.004481524377570601
Position 902: 0.004412736588377344
Position 11671: 0.004363875157761874
Position 765: 0.004303328285079105
Position 14433: 0.004165554995053217
Position 6142: 0.0040248516705778834
Position 13954: 0.003977306421291347
Position 11532: 0.0037325986222554917
Position 3826: 0.0036082886052502265
Position 660: 0.0033096223809191217
Position 3322: 0.003257331639031708
Position 13553: 0.0031504467087621773
Position 12667: 0.002846582011922198
Position 5395: 0.0024988063626534404
Position 506: 0.0024600791269989057
Position 1585: 0.0024150950044265792
Position 1161: 0.0023449938774920357
Position 725: 0.0022689688452617097
Position 3429: 0.0022654460526525767
Position 1101: 0.0022062717380481344
Position 11302: 0.0019947449336216463
Position 11620: 0.0019121576463714172
Position 14453: 0.0019017012605098494
Position 3334: 0.0018917818905599207
Position 6626: 0.001888446584850685
Position 5326: 0.0018761760473678965
Position 1678: 0.0018196664710674632
Position 1650: 0.0017614126366882069
Position 4551: 0.0016956338379542362
Position 12907: 0.0016538971209604757
Position 11882: 0.0016464907522185162
Position 1715: 0.0016446382322402918
Position 11223: 0.001619176042372135
Position 11265: 0.0016159769459590505
Position 7167: 0.0015952546334562488
Position 793: 0.0015734176924780791
Position 3461: 0.001419955068265003
Position 1098: 0.0012989688368203233
Position 13459: 0.0012865744188387187
Position 6145: 0.0012834816744459307
Position 6381: 0.0012520921392038175
Position 5829: 0.001243741622597319
Position 1090: 0.0010200224018682685
Position 9546: 0.00101666112858571
Position 4108: 0.0009821590344424775
Position 15864: 0.0009373873189140715
Position 3368: 0.0008681891691799627
Position 1752: 0.0008613464330397871
Position 3114: 0.0008282534304870126
Position 13038: 0.0007596229968002132
Position 13574: 0.0007332997004004939
Position 14989: 0.0006718721440246231
Position 16313: 0.0006107747291339034
Position 1212: 0.0005569758044079486
Position 12451: 0.0005219223526288389
Position 13056: 0.0004987188873250255
Position 641: 0.0004896335171970144
Position 3168: 0.0004857777085759889
Position 3630: 0.0004618258109676966
Position 2893: 0.0004395913945316856
Position 1113: 0.0004088611338898288
Position 16030: 0.00040016885798956243
Position 459: 0.0003919887914484939
Position 1164: 0.00038308403830965477
Position 1061: 0.0003594637929815143
Position 14619: 0.00029291383471290893
Position 5683: 0.00029153533768733246
Position 5491: 0.00028789771834884326
Position 730: 0.0002844915020777338
Position 177: 0.0002774894863291164
Position 3674: 0.00026524324555219665
Position 134: 0.0002570427811674729
Position 5357: 0.0002516322468958366
Position 11940: 0.00023531484178314333
Position 12488: 0.00019277787859565954
Position 5341: 0.00017388563245375414
Position 11635: 0.0001696981240355826
Position 6853: 0.00016374271266762983
Position 1077: 0.00016273540796700703
Position 2787: 0.0001573313281903256
Position 6534: 0.00014469597410981288
Position 11236: 0.000143631857138517
Position 14964: 0.00014064690544775697
Position 1118: 0.00013774097977290784
Position 1596: 0.00011319714393527645
Position 6806: 0.00010065511256001585
Position 1058: 0.00010003471787162873
Position 12970: 9.183539753065548e-05
Position 11899: 8.043210098872956e-05
Position 6944: 6.957042368473881e-05
Position 3803: 6.680057020542824e-05
Position 214: 6.496405701742517e-05
Position 3216: 6.446884254011016e-05
Position 529: 6.376303080830162e-05
Position 16399: 5.913874181362317e-05
Position 3535: 5.544973649832971e-05
Position 681: 5.276735991755319e-05
Position 1104: 5.215750984695274e-05
Position 1184: 4.768954315032043e-05
Position 3686: 4.6902043339991365e-05
Position 3634: 4.5326347306037234e-05
Position 7500: 4.292126474002263e-05
Position 925: 3.2894905407483335e-05
Position 1627: 2.7335524265283213e-05
Position 535: 2.642245274287059e-05
Position 390: 2.569424467262719e-05
Position 699: 2.5481262167897823e-05
Position 7145: 2.405527459302483e-05
Position 12329: 2.3409129410195066e-05
Position 1248: 1.78321054624408e-05
Position 217: 1.7259967084952496e-05
Position 1067: 1.7161951322372786e-05
Position 1861: 1.639956965251986e-05
Position 1737: 1.63231774994688e-05
Position 799: 1.6061194857496293e-05
Position 13883: 1.4957732920496115e-05
Position 4080: 1.3307391063484541e-05
Position 182: 1.1181783636229519e-05
Position 464: 1.0274295663404362e-05
Position 523: 8.555838152603911e-06
Position 301: 6.7395352049754785e-06
Position 1831: 6.692014869066709e-06
Position 12887: 6.626173084088424e-06
Position 481: 5.7982749119208495e-06
Position 545: 4.622449908001099e-06
Position 261: 4.1067374316069905e-06
Position 1281: 3.6014403649225724e-06
Position 922: 3.448818496065098e-06
Position 6679: 3.1001029278952693e-06
Position 688: 3.0334465017955063e-06
Position 461: 2.614352094974792e-06
Position 100: 2.037477147100794e-06
Position 379: 1.7543607523225423e-06
Position 552: 1.712077124554739e-06
Position 474: 1.3895460769355613e-06
Position 11509: 1.3227768461100335e-06
Position 285: 1.3195960090235275e-06
Position 1419: 1.250335547447397e-06
Position 556: 9.308919858711113e-07
Position 190: 9.294564155707588e-07
Position 563: 8.818018626102555e-07
Position 283: 6.122150131368512e-07
Position 483: 4.938853120247439e-07
Position 1350: 4.814126218620012e-07
Position 327: 4.5243132644869636e-07
Position 1469: 4.292629303681905e-07
Position 539: 3.834181351278714e-07
Position 735: 3.673227036251123e-07
Position 11804: 3.483700160038435e-07
Position 558: 3.228813282012967e-07
Position 1496: 2.3262760995786188e-07
Position 4035: 2.1744656243993486e-07
Position 384: 2.1291693892798448e-07
Position 570: 1.9390590501750914e-07
Position 685: 1.9350198724461153e-07
Position 266: 1.0100454844510909e-07
Position 904: 7.98469439648567e-08
Position 4243: 6.985842736141144e-08
Position 107: 6.230163069805542e-08
Position 354: 2.7079006870198404e-08
Position 1000: 1.8190469259845293e-08
Position 3723: 1.6867345194486867e-08
Position 118: 1.6325153218809334e-08
Position 367: 1.5307188200203758e-08
Position 349: 7.594556833842729e-09
Position 1636: 6.696644210913154e-09
Position 109: 4.776788377531989e-09
Position 360: 4.600859911630736e-09
Position 344: 1.4010006246224402e-09
Position 4125: 1.0714974158322235e-10
Position 3970: 8.792003677724235e-11
Position 79: 2.4111634302098557e-12
Position 3833: 4.9434348667305856e-15
