Gene = RP11-302M6.4
Position 2313: 0.001824572080354917
Position 5683: 0.00178964282218728
Position 6261: 0.001757214186522517
Position 10001: 0.0016888865799609826
Position 1947: 0.0016861504777223805
Position 704: 0.0016837118153612452
Position 1661: 0.0016284940983891953
Position 967: 0.0014048782014559225
Position 2638: 0.0012363991365105062
Position 3907: 0.0011566953110889531
Position 6354: 0.0011408940024024588
Position 2775: 0.0011339567239615415
Position 6969: 0.0011322106050681417
Position 2769: 0.001059687439142083
Position 5327: 0.0009861567287676757
Position 5055: 0.0009155396266269306
Position 376: 0.0009050118358817187
Position 3610: 0.0009039887864648293
Position 6412: 0.0008432838143721044
Position 8160: 0.0008326352049563745
Position 8507: 0.0007519446064332218
Position 4955: 0.0006965476264876599
Position 2156: 0.0006767196899186893
Position 5287: 0.0006664551825642457
Position 1154: 0.0006400534708088869
Position 8570: 0.0006178951377068042
Position 5010: 0.0006087272734615799
Position 8431: 0.000592505064316197
Position 2119: 0.0005887579289640681
Position 1914: 0.0005554182399178203
Position 3754: 0.0005210837706084845
Position 4700: 0.0005133904970474743
Position 316: 0.0005040681459447512
Position 3826: 0.0004921141580415721
Position 1367: 0.0004755788579205651
Position 1330: 0.00045792230876745267
Position 6641: 0.0004572499325415112
Position 2291: 0.0004428147976543158
Position 1794: 0.00043314537733339875
Position 1244: 0.00042491073328827317
Position 4661: 0.00042481696577212954
Position 4664: 0.00041406633510010304
Position 7241: 0.0004131943173518905
Position 5022: 0.00037773217993252107
Position 4509: 0.0003748185315591106
Position 1254: 0.00037227773815944347
Position 629: 0.00033579926708547105
Position 1109: 0.00033163011980660324
Position 2500: 0.00031847731168294595
Position 3309: 0.00031210924138720057
Position 4447: 0.0003094942761496042
Position 6286: 0.0002939982205219515
Position 5946: 0.00028065927739329626
Position 804: 0.00026295925717152133
Position 5264: 0.00024543579181813597
Position 4254: 0.00023050726822028875
Position 1740: 0.00020048633861205538
Position 6028: 0.00019703181389088488
Position 1209: 0.0001906799725362191
Position 2542: 0.0001750085024743149
Position 2257: 0.00016992186146950995
Position 2025: 0.00016762025833386683
Position 3594: 0.00016056224597897723
Position 1725: 0.00011670467743987495
Position 1750: 0.00010380939481672485
Position 4537: 0.00010314725942854328
Position 1248: 0.00010295204999365888
Position 2453: 0.00010110397627933774
Position 2343: 0.00010094265684301047
Position 413: 9.610895558484604e-05
Position 3862: 8.926684074896663e-05
Position 1020: 8.374837714605416e-05
Position 1977: 6.59185233315991e-05
Position 646: 6.476395583024285e-05
Position 3288: 6.475741154733471e-05
Position 1058: 5.9277064492676473e-05
Position 2579: 5.483394253514365e-05
Position 3224: 5.246745595967776e-05
Position 4217: 4.781022418334303e-05
Position 2375: 4.3740596979109184e-05
Position 584: 4.19411425920543e-05
Position 2519: 4.0690219279713106e-05
Position 2210: 3.836596527134532e-05
Position 2075: 3.152720311109766e-05
Position 633: 2.3651326730710434e-05
Position 470: 2.2719095645043667e-05
Position 2889: 2.0798292998090162e-05
Position 1187: 2.049832589871329e-05
Position 2729: 1.9653186916599267e-05
Position 3510: 2.6551139897228863e-06
Position 3500: 2.3465305355538666e-06
Position 379: 4.692537498997826e-07
Position 1125: 4.431064382321485e-07
Position 1165: 4.266668209533907e-07
Position 981: 2.55151283534026e-07
Position 464: 1.8589956880694112e-07
Position 320: 1.852088279452927e-07
Position 2135: 1.1572387526182783e-07
Position 1317: 5.746069960705508e-08
Position 1032: 5.435830260804103e-08
Position 972: 4.8481593952174455e-08
Position 1115: 4.5634897224083686e-08
Position 439: 2.1468803755660934e-08
Position 1281: 1.5207426184306358e-08
Position 419: 1.2736890525933899e-08
Position 431: 1.171373060655716e-09
Position 110: 1.5128265062557974e-11
Position 130: 2.2924231132876062e-12
Position 187: 2.1736088912609417e-12
Position 182: 1.2258042045919547e-12
