Gene = AGT
Position 646: 0.0003228093186603533
Position 1938: 0.00031733479183336283
Position 1620: 0.00029623052623714216
Position 10685: 0.00029347924331991123
Position 8755: 0.0002906754035728658
Position 4926: 0.00027115475400204457
Position 8035: 0.00025491492640054565
Position 869: 0.0002482857293612264
Position 8544: 0.0002196830743043865
Position 9867: 0.00021196619590206373
Position 1754: 0.0001945631304882315
Position 805: 0.00019119017020448166
Position 7912: 0.00018987334331805572
Position 463: 0.00018168142518045668
Position 8578: 0.0001650228524865736
Position 1778: 0.00014717564369501476
Position 4563: 0.0001315974719041051
Position 4866: 9.794353670910151e-05
Position 6221: 7.069526435558881e-05
Position 6633: 6.697041799056332e-05
Position 6619: 6.27679775590083e-05
Position 5913: 5.9169582213675277e-05
Position 4802: 5.633888834981104e-05
Position 5014: 5.3946399433764434e-05
Position 4630: 5.196457449277883e-05
Position 472: 3.8239449716585244e-05
Position 181: 3.254730188399524e-05
Position 5089: 3.194682542983415e-05
Position 4565: 3.099461817505811e-05
Position 946: 3.0270132050215766e-05
Position 1154: 2.981959001295337e-05
Position 343: 2.0029633713965453e-05
Position 3947: 1.9315541324258314e-05
Position 3909: 7.291890283741355e-06
Position 4336: 6.638455116339402e-06
Position 454: 6.41220129019629e-06
Position 208: 4.764746967289199e-06
Position 2494: 4.691294191369444e-06
Position 620: 4.672226522748799e-06
Position 397: 4.588955908270062e-06
Position 205: 4.432194789927492e-06
Position 493: 3.198979973770361e-06
Position 178: 2.9439385996766525e-06
Position 280: 2.2317054740609346e-06
Position 289: 2.164140162217611e-06
Position 4763: 1.6772477645869191e-06
Position 1357: 1.6259962769477155e-06
Position 4392: 1.5838302578053104e-06
Position 2114: 1.1564433929879715e-06
Position 483: 1.0010828333186135e-06
Position 607: 9.770214629428263e-07
Position 2056: 7.522212423582782e-07
Position 1111: 7.17873994651112e-07
Position 232: 6.573142926646521e-07
Position 1320: 5.365437921252385e-07
Position 544: 4.3840174735070996e-07
Position 1796: 3.7554693994591987e-07
Position 434: 3.332973959006632e-07
Position 1303: 2.7731876100939423e-07
Position 10624: 2.765201187268358e-07
Position 817: 1.9185071820979029e-07
Position 1055: 1.714755042241032e-07
Position 1245: 1.2264438587157093e-07
Position 1626: 1.0167385589683137e-07
Position 1329: 1.0159649289287443e-07
Position 767: 9.21620160960626e-08
Position 1221: 8.141004081056501e-08
Position 1227: 4.329256850404278e-08
Position 856: 3.173216866101354e-08
Position 794: 1.7895092125559378e-08
Position 283: 1.766946353623264e-08
Position 550: 2.3629042094034987e-09
Position 300: 8.917036535055138e-10
Position 211: 3.1591931646157797e-10
Position 499: 2.3161048160065656e-10
Position 564: 2.0475578379199718e-10
Position 426: 2.0091044990654035e-10
Position 480: 1.8963595713279797e-10
Position 515: 1.762858046482846e-10
Position 400: 1.5520344284936045e-10
Position 269: 3.350857429244398e-11
Position 297: 1.395498012306434e-11
Position 216: 2.0226705473215745e-12
