Gene = NCBP1
Position 28584: 0.04639711942040918
Position 37576: 0.04633090575562861
Position 6827: 0.04372220067239996
Position 24102: 0.04268763015119756
Position 33271: 0.037329742193654175
Position 18028: 0.03670815542516438
Position 10368: 0.03550547623773187
Position 864: 0.03396773151999451
Position 36103: 0.032882063220050994
Position 8573: 0.03149922785462471
Position 33911: 0.030913508234900522
Position 17748: 0.029349426614821227
Position 16992: 0.028754823524935098
Position 13999: 0.027625973220200405
Position 6085: 0.02718846841696612
Position 15887: 0.02693773894274443
Position 4544: 0.023846747387485337
Position 22292: 0.020835981003014058
Position 6149: 0.019641765263852563
Position 4339: 0.019394665967515882
Position 13900: 0.019117889531413232
Position 14952: 0.018849242932268435
Position 36811: 0.018843971631428962
Position 14217: 0.017115947722748465
Position 21065: 0.016828719519658402
Position 7557: 0.014442864500595143
Position 12210: 0.013925189048220486
Position 32876: 0.012114642100472302
Position 20280: 0.011896016145989967
Position 14226: 0.011165716530497949
Position 28579: 0.010794228119735367
Position 33425: 0.010599485915457224
Position 8041: 0.009971297021829304
Position 17059: 0.009267979654869177
Position 17256: 0.007708123883236748
Position 7245: 0.007561600251815309
Position 26276: 0.007264824513901573
Position 14680: 0.007184715372036791
Position 7492: 0.006828233945420316
Position 34527: 0.006741464413540707
Position 28722: 0.006737033854376765
Position 31672: 0.006584494058048994
Position 11778: 0.006318358308382383
Position 35520: 0.006267653678578188
Position 24234: 0.004956656167523456
Position 20373: 0.004892453543832184
Position 23660: 0.0047855507328184175
Position 28327: 0.004173812920598709
Position 15143: 0.0037442990918933787
Position 16202: 0.0036797833451468597
Position 4599: 0.0035165885119803767
Position 18361: 0.003179800487206527
Position 840: 0.0030748323933818544
Position 7416: 0.002967689051328581
Position 12221: 0.0029228055289937127
Position 37379: 0.002850615849759755
Position 36038: 0.0027753715773812973
Position 38433: 0.002770630482107873
Position 27743: 0.0027499314933975613
Position 17806: 0.002662522845495125
Position 14716: 0.002535088515018696
Position 19638: 0.002529942923109112
Position 20993: 0.00202035613745517
Position 7363: 0.0019711806280897012
Position 8498: 0.0019093843898821995
Position 9047: 0.0018879250017407034
Position 17552: 0.0018238374253557793
Position 1240: 0.001815524908571485
Position 9015: 0.0017384023268111005
Position 11824: 0.0017116622767661843
Position 29115: 0.0015929026712366771
Position 33714: 0.0015093388482527576
Position 32747: 0.0014282872951286941
Position 8796: 0.0014247304852987252
Position 37552: 0.0014046376754129368
Position 37764: 0.00134168280747645
Position 33906: 0.0013074080619603409
Position 14836: 0.0013004973686700043
Position 8528: 0.0012936531511776254
Position 11566: 0.001288253621210724
Position 21026: 0.001215528293058096
Position 20418: 0.0012128425295781738
Position 41: 0.0011863466446357072
Position 37487: 0.0011133327764100978
Position 16197: 0.0010988339839390962
Position 395: 0.0010525978930972792
Position 21101: 0.0010317125226610839
Position 37557: 0.0009800614279871999
Position 883: 0.0009684332371637594
Position 35076: 0.0009028331849863686
Position 436: 0.0008601997157483665
Position 35591: 0.0007867899792597101
Position 11656: 0.000761675096986422
Position 1323: 0.0007612110036990274
Position 8753: 0.0007370740811303769
Position 14292: 0.0007076179104567525
Position 327: 0.000673155845287652
Position 14865: 0.0006519892196275429
Position 27773: 0.0005502683313397151
Position 7733: 0.0005479388132231715
Position 35096: 0.0005302892331571796
Position 11999: 0.0004831953735558391
Position 1438: 0.00038929570082017946
Position 5783: 0.00036212255947530613
Position 8396: 0.0003562557693376268
Position 9755: 0.0003376258635930626
Position 7445: 0.0003350973206004035
Position 35758: 0.00033326845379467193
Position 35314: 0.00030780077492411674
Position 34259: 0.0002997301310545817
Position 27585: 0.00027953488292129804
Position 1093: 0.0002520289807825842
Position 1383: 0.00024086018995207945
Position 819: 0.00021985737158571836
Position 12479: 0.00019099137892212236
Position 22143: 0.00018073247609290259
Position 521: 0.0001677961820099271
Position 534: 0.00016364226713048288
Position 11797: 0.00015134045260432817
Position 13456: 0.00015112425775467306
Position 574: 0.00014743494751119564
Position 2076: 0.0001435617732743984
Position 2784: 0.0001375078519979707
Position 25098: 0.00013162050720197908
Position 30: 0.0001279926639328535
Position 25992: 0.00012162672216243657
Position 570: 0.0001128163388570409
Position 25451: 0.00010453499134312796
Position 22431: 0.00010046902610071025
Position 1226: 8.477062512340572e-05
Position 1105: 8.184755839436532e-05
Position 3451: 7.725954281430083e-05
Position 22453: 7.609690063257058e-05
Position 25176: 7.035574775230642e-05
Position 26282: 6.859412297290955e-05
Position 22743: 5.939409442011638e-05
Position 3215: 5.1101560235764813e-05
Position 25862: 4.757281236252431e-05
Position 430: 3.956413749135012e-05
Position 760: 3.872887485833513e-05
Position 231: 3.447028828429e-05
Position 636: 2.9621551497893095e-05
Position 134: 2.857202849792942e-05
Position 753: 2.1188058498405533e-05
Position 441: 1.843687519680971e-05
Position 926: 1.7322493969923177e-05
Position 22529: 1.6719953742082967e-05
Position 355: 1.5503643876501863e-05
Position 741: 1.4339844304252147e-05
Position 9471: 8.890014967073612e-06
Position 12997: 2.8408259689519703e-06
Position 22946: 2.566662300768428e-06
Position 45: 1.6043218156924313e-06
Position 23: 1.3993826168030202e-06
Position 545: 1.379106016749165e-06
Position 1197: 6.018392576013892e-07
Position 605: 5.991627239029648e-07
Position 644: 5.852233223873347e-07
Position 32: 2.895923547856548e-07
Position 181: 2.467826990615968e-07
Position 74: 7.816163530721838e-08
Position 258: 6.824893267196685e-08
Position 357: 6.570826473666135e-08
Position 294: 4.0561605041598337e-08
Position 489: 3.9569056199297264e-08
Position 438: 1.7607243355985192e-08
Position 144: 7.607167753691574e-10
Position 173: 2.2625440039446765e-10
Position 123: 6.109971057422505e-11
Position 200: 2.3374200867815124e-11
Position 480: 3.633069947257831e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 35966: 0.9956057896936581
Position 35219: 0.9870055865212733
Position 22075: 0.9732594272822144
Position 30713: 0.9643661301957976
Position 22384: 0.9562145297122027
Position 11490: 0.946041216598839
Position 16876: 0.9387047550792305
Position 7167: 0.9182209471809598
Position 33136: 0.9160531238930052
Position 7935: 0.8887591980531181
Position 20171: 0.8606581038150077
Position 37459: 0.8057754549104441
Position 11984: 0.7954712727574432
Position 13865: 0.7562153700250375
Position 14473: 0.7189827107221934
Position 25013: 0.6608194519119885
Position 1312: 0.623321850406008
Position 27355: 0.6042043279850462
Position 24708: 0.5390276183796083
Position 5672: 0.48405781864904285
Position 24909: 0.4697842943293728
Position 7330: 0.4632296431513889
Position 29327: 0.4343070203514605
Position 13604: 0.4050258973679879
Position 27319: 0.3690178647149039
Position 37684: 0.34327297313357774
Position 21253: 0.3341269211793373
Position 24005: 0.28878833079131155
Position 29659: 0.25263574187896254
Position 39041: 0.24638746611720347
Position 9577: 0.2316119212662825
Position 9372: 0.2298029606896657
Position 25063: 0.20486573953505405
Position 14381: 0.17458653085189843
Position 28415: 0.14003675940074678
Position 9621: 0.13299489295040978
Position 6495: 0.13058343570015796
Position 13868: 0.11984334400909748
Position 35002: 0.10646512618097143
Position 1596: 0.10473622795995674
Position 7636: 0.10381862161918619
Position 28182: 0.08844610727084401
Position 7910: 0.07906444518483721
Position 37664: 0.07244570987289722
Position 13834: 0.06631339065721913
Position 13647: 0.05581605312548657
Position 33176: 0.055150463720946265
Position 625: 0.0539874686192216
Position 26799: 0.05140744810717208
Position 24153: 0.04909975146482526
Position 39885: 0.04828898197624232
Position 23090: 0.048112748233429606
Position 28290: 0.04504740675264764
Position 34973: 0.04388794462161669
Position 14405: 0.04186228443620747
Position 36715: 0.040923030518360326
Position 21789: 0.04058731702421469
Position 39198: 0.039408408343061016
Position 13899: 0.03885531596285908
Position 7728: 0.035355317980240664
Position 39060: 0.03511048353958721
Position 32841: 0.03428434323462031
Position 34846: 0.03279770250502425
Position 17683: 0.03268312815142272
Position 1484: 0.0311752887328213
Position 9640: 0.030578778787942372
Position 39090: 0.030409529004187266
Position 9447: 0.030407435595269757
Position 5708: 0.02989793873735571
Position 6630: 0.02903838087946917
Position 13391: 0.02836773764060307
Position 25029: 0.02715793473027399
Position 5945: 0.026709421588729926
Position 6440: 0.026149618660130464
Position 24024: 0.025666552016795238
Position 8364: 0.025454630867781127
Position 14388: 0.024112493998952295
Position 21609: 0.023093613740492576
Position 34878: 0.022148582794620317
Position 28481: 0.02127567236137756
Position 29353: 0.021273738384502874
Position 28253: 0.021137863626547994
Position 664: 0.020786153777759265
Position 32859: 0.020400026512497647
Position 17861: 0.020005627893170428
Position 7686: 0.019473963469292605
Position 24658: 0.018713854371122007
Position 37373: 0.018491235459671337
Position 37085: 0.018421258169615734
Position 5977: 0.01840190913129669
Position 13562: 0.01742918415566264
Position 28448: 0.01710207629772293
Position 7871: 0.016831156357539963
Position 33099: 0.01608199330626696
Position 20202: 0.015857287258924053
Position 23844: 0.015509894272158894
Position 4509: 0.01542145845802987
Position 15740: 0.015355658358500335
Position 37109: 0.014765403265004211
Position 14144: 0.014704071301896942
Position 36960: 0.014273330087981349
Position 13455: 0.013599240549861502
Position 34881: 0.013258214230613182
Position 24156: 0.012893229147420186
Position 20803: 0.01274613462446729
Position 10251: 0.012585132592564196
Position 23949: 0.01243945656946326
Position 22031: 0.011842374068897227
Position 23946: 0.011545470592411112
Position 13433: 0.011541667541386302
Position 36478: 0.011511834312666985
Position 29531: 0.011246540493824774
Position 6645: 0.011182410931315428
Position 14535: 0.011065325818513359
Position 4156: 0.010908540437756705
Position 10281: 0.009676922252939323
Position 20184: 0.009213025285205298
Position 33820: 0.009177338915978946
Position 14070: 0.008656002562201353
Position 33762: 0.008546057491854974
Position 1264: 0.008370064147070344
Position 14854: 0.008356878336010622
Position 10026: 0.008217154751247919
Position 34758: 0.008186953482059488
Position 780: 0.00784873585308977
Position 26627: 0.007771593866196807
Position 29560: 0.0076919705566405915
Position 27266: 0.007552711742845615
Position 15723: 0.007434297673741844
Position 8395: 0.007400351257284076
Position 38504: 0.0073720184884272155
Position 26182: 0.007333418636874488
Position 13628: 0.007282698349766673
Position 14748: 0.0072048937190386615
Position 1239: 0.006863652830812544
Position 37315: 0.006843439937201683
Position 17134: 0.006816542357671588
Position 39917: 0.006774734088817544
Position 33783: 0.006526507810159291
Position 16843: 0.0062720085085831885
Position 27371: 0.006178970550982934
Position 39254: 0.0061577543855546
Position 6529: 0.006149093557387497
Position 27375: 0.006131623589701773
Position 24027: 0.006088668562831426
Position 32795: 0.00608279933780762
Position 1128: 0.006082286656609297
Position 17868: 0.005893182977802876
Position 4276: 0.005857090916509189
Position 20917: 0.005809235140659161
Position 4237: 0.005583172182065742
Position 7464: 0.005565784277843495
Position 26377: 0.005516637665026528
Position 17452: 0.005455629095604442
Position 21098: 0.00541170872115483
Position 36643: 0.00517250535062641
Position 9458: 0.004994063950447338
Position 33786: 0.00484949128988404
Position 29000: 0.004846380671558396
Position 1524: 0.004826561130040558
Position 35437: 0.00474079914118152
Position 36625: 0.004676723655625072
Position 32633: 0.004593239657000467
Position 22246: 0.0045239364421169334
Position 11700: 0.0044485645488599
Position 1515: 0.004342880680424419
Position 36317: 0.00430819233188346
Position 750: 0.0042992735182357696
Position 10211: 0.004244569379550906
Position 39817: 0.004243334090707272
Position 36341: 0.004171372904753134
Position 36733: 0.003986081550186643
Position 27123: 0.0039017378399440854
Position 1473: 0.0038943850542166583
Position 33197: 0.0038756284870236214
Position 29665: 0.0037334230011354854
Position 36569: 0.0036557728366728593
Position 33400: 0.003649000607150359
Position 33367: 0.0036235031415183775
Position 30639: 0.0036185005433698766
Position 16892: 0.0035704635337656734
Position 31394: 0.0035574985220270506
Position 14697: 0.0035513260797482024
Position 22389: 0.0035271348958107315
Position 6766: 0.0035014088616154315
Position 4425: 0.0034263286697008267
Position 5574: 0.003406244967999868
Position 37848: 0.0033500116230669795
Position 36391: 0.0033354795357021273
Position 34693: 0.0033068139022436344
Position 14411: 0.00329539597936
Position 34365: 0.003271454009845794
Position 36481: 0.0032579616689805773
Position 18222: 0.0031798004872065255
Position 4440: 0.003106320488133911
Position 14435: 0.0030564926617353888
Position 16131: 0.003051079477994555
Position 15679: 0.0029218194701201104
Position 30774: 0.0029040292154055582
Position 11179: 0.0028874144211863684
Position 17915: 0.0028233928448209962
Position 13845: 0.002823171149188912
Position 38334: 0.0027706304821078697
Position 11669: 0.002752917044593141
Position 22344: 0.002646070231552355
Position 21064: 0.002591706397094676
Position 27632: 0.0025766507335452777
Position 480: 0.0025644527966788627
Position 20784: 0.002540946707706323
Position 19515: 0.002529942923109109
Position 34665: 0.002528255633194225
Position 4379: 0.0024550907147852896
Position 28140: 0.0022940030184676686
Position 14951: 0.0022490971296776244
Position 14335: 0.002232488757762977
Position 27398: 0.002215173367852476
Position 8914: 0.002134996475415643
Position 38990: 0.002074353297469174
Position 17806: 0.0019827789056495295
Position 33570: 0.0019275082259308201
Position 33352: 0.0019101591806611577
Position 8527: 0.0018279622046069356
Position 34423: 0.001817682713896315
Position 39672: 0.001789742750070149
Position 14715: 0.0017315976035674446
Position 16088: 0.0017275378510913984
Position 5887: 0.0017189029607919274
Position 36884: 0.0017158000844440643
Position 36532: 0.001676248072478073
Position 33372: 0.0016434136740439095
Position 35457: 0.001561726879816389
Position 32921: 0.0015288620686932915
Position 14800: 0.00152124199732
Position 14202: 0.00150120518577158
Position 8795: 0.0014913308531361634
Position 33676: 0.0014814147768285081
Position 36266: 0.001466536023423117
Position 20120: 0.0014658979901386857
Position 13494: 0.001437187270381277
Position 14487: 0.0014004333482948161
Position 1336: 0.0013972518243586494
Position 31598: 0.001379562419041951
Position 786: 0.0013769381368943312
Position 36797: 0.001355050681096769
Position 35818: 0.0013449984676330074
Position 7937: 0.0012985627125314079
Position 37335: 0.0012716046106294424
Position 170: 0.0012594174206818284
Position 15765: 0.0012259634403821557
Position 31560: 0.0012233483978560267
Position 20372: 0.001212842529578176
Position 23363: 0.0012121087195733973
Position 23387: 0.001207971791628974
Position 17425: 0.0011160455621815172
Position 12041: 0.0010722745178076713
Position 34327: 0.0010718390084916598
Position 28599: 0.0010565557039373791
Position 36683: 0.001045891642539131
Position 1654: 0.0010201337116591126
Position 36552: 0.0010172959329231806
Position 8691: 0.0010096565353165945
Position 23548: 0.000996004241912299
Position 35160: 0.0009409260159791555
Position 28462: 0.0009140341783567153
Position 17153: 0.0008915815255651648
Position 34169: 0.0008802188123615191
Position 28451: 0.0008713307931926578
Position 14003: 0.0007857744011378028
Position 23024: 0.0007831982807289451
Position 10310: 0.000781697261429597
Position 36507: 0.0007730797482018881
Position 21862: 0.0007657167378565734
Position 22313: 0.0007649258632140456
Position 9328: 0.0007376866575392802
Position 15135: 0.0007103157181570801
Position 1145: 0.0006917584741445707
Position 8668: 0.0006559985703885717
Position 14586: 0.0006464871065314336
Position 11868: 0.0005964911908544692
Position 33687: 0.0005910859660844851
Position 1603: 0.000581001212583996
Position 8548: 0.000564258841223403
Position 15034: 0.0005631593159170756
Position 36166: 0.0005402828095623699
Position 29101: 0.00045565553288923763
Position 14309: 0.00043509255589293914
Position 31527: 0.00042408471912396516
Position 36698: 0.0004062943371270969
Position 27690: 0.0003960592250397834
Position 6890: 0.000389345750933014
Position 35918: 0.0003873979453719475
Position 1535: 0.00037444476930984124
Position 34729: 0.00037208271097998255
Position 14057: 0.00033407226456553466
Position 8728: 0.0003074674548505327
Position 21879: 0.0003063043101289763
Position 17566: 0.0002979622096612962
Position 642: 0.0002979226187366326
Position 17784: 0.00027220495772502755
Position 12142: 0.0002628874365423355
Position 35483: 0.00026169278102320005
Position 23209: 0.0002462605949248223
Position 35163: 0.00024113341824771672
Position 33695: 0.00024083866085262062
Position 367: 0.00022686429225653417
Position 36769: 0.00021351906498787596
Position 22296: 0.00021157864151442153
Position 23517: 0.00020906963060974616
Position 1276: 0.0002079584942146507
Position 35673: 0.0001775528511449381
Position 27584: 0.00017356828191600026
Position 553: 0.00016956465462563482
Position 35705: 0.00016223291426612974
Position 33810: 0.00016053106938847042
Position 7467: 0.0001591035206235471
Position 1547: 0.00015635910153258547
Position 1980: 0.00011916847338540456
Position 14557: 0.00011869605755224097
Position 14888: 0.00011869025977146025
Position 25694: 0.00011193470233186652
Position 27562: 0.00011182634528286069
Position 2693: 0.00010507816517643332
Position 12373: 0.00010241162820086757
Position 994: 0.00010179318934342814
Position 35110: 0.0001017464104166372
Position 23603: 0.00010023900002427994
Position 27717: 0.00010012505026197054
Position 14098: 9.843272687924253e-05
Position 28324: 9.121176259402934e-05
Position 23272: 9.065770795021594e-05
Position 678: 8.973439031095176e-05
Position 12448: 8.857975072125428e-05
Position 27531: 8.594365067927034e-05
Position 23092: 7.296263593231704e-05
Position 1489: 7.017088460186568e-05
Position 25244: 6.967444274927681e-05
Position 456: 6.82542317669272e-05
Position 1149: 6.677501274515896e-05
Position 537: 6.504679511182625e-05
Position 590: 6.458476017920966e-05
Position 563: 6.327799019532788e-05
Position 35135: 5.9209477245508786e-05
Position 1196: 5.3844870367986465e-05
Position 978: 5.312237541688568e-05
Position 515: 5.1838486812688916e-05
Position 22538: 4.986143465535993e-05
Position 14076: 4.8467520675821816e-05
Position 35460: 4.406596645279578e-05
Position 3418: 3.8611332761830006e-05
Position 25356: 3.4860548593851175e-05
Position 1187: 3.42819382835725e-05
Position 25895: 3.3608119259065785e-05
Position 28022: 3.1684788349102575e-05
Position 35937: 3.132781359252893e-05
Position 494: 3.065359522800854e-05
Position 3322: 2.9142476186771678e-05
Position 730: 2.913233648398034e-05
Position 816: 2.655475127992864e-05
Position 3077: 2.6038284554678256e-05
Position 1009: 2.5401648260420973e-05
Position 3110: 2.5063275681086466e-05
Position 1189: 2.4832268273639874e-05
Position 700: 2.466885672889178e-05
Position 833: 2.3712081790971002e-05
Position 25900: 2.3656712934028262e-05
Position 839: 2.323393642218493e-05
Position 36694: 2.2071406425970267e-05
Position 189: 1.5070677948058626e-05
Position 818: 1.4567434505886826e-05
Position 37032: 1.453347096128239e-05
Position 2522: 1.3190423869090525e-05
Position 2543: 1.2682660334300545e-05
Position 1371: 1.2546526120470515e-05
Position 2006: 1.2305806987388612e-05
Position 7987: 1.2204075622905289e-05
Position 35775: 1.1376128325489541e-05
Position 27576: 1.1175935387444949e-05
Position 17521: 1.0998359252049848e-05
Position 369: 1.0884934132784916e-05
Position 16656: 1.0758273192125686e-05
Position 489: 1.0748865078245044e-05
Position 1147: 1.0587264254360456e-05
Position 512: 1.0357685616760552e-05
Position 3264: 9.50573386569915e-06
Position 36439: 8.403494733963173e-06
Position 36231: 8.085302611925118e-06
Position 893: 7.922715140388554e-06
Position 22590: 7.822633725344087e-06
Position 16948: 7.795961041035475e-06
Position 1322: 6.582027520455117e-06
Position 2625: 6.5566026181462945e-06
Position 36415: 5.685520525349258e-06
Position 1982: 5.619127983512203e-06
Position 1807: 4.800499493398963e-06
Position 1051: 4.793164276164089e-06
Position 705: 4.765775287988405e-06
Position 35805: 4.351457713127122e-06
Position 688: 4.3109289662498365e-06
Position 17001: 4.294462806761975e-06
Position 1031: 3.962653620945949e-06
Position 35997: 3.823713971046122e-06
Position 23118: 3.681706558092873e-06
Position 14712: 3.6094952785089117e-06
Position 11882: 3.5166335855814484e-06
Position 11949: 3.340317702092629e-06
Position 587: 3.2781575795677964e-06
Position 35990: 3.224209150332907e-06
Position 792: 3.2084038908927727e-06
Position 28662: 3.1241341234067004e-06
Position 17742: 2.9913535455512404e-06
Position 12845: 2.8408259689519644e-06
Position 209: 2.6498449117477272e-06
Position 35924: 2.581710675977669e-06
Position 16776: 2.5146708441699524e-06
Position 1879: 1.6678654246944062e-06
Position 22674: 1.2896155459172938e-06
Position 460: 1.1720057166389817e-06
Position 973: 1.1550135764133388e-06
Position 254: 8.970274142307536e-07
Position 33403: 8.783815610479362e-07
Position 22839: 8.027184716566767e-07
Position 16738: 7.880625326340159e-07
Position 23228: 6.99249815444091e-07
Position 16754: 4.6430548098229677e-07
Position 22628: 4.3527117212977315e-07
Position 33752: 3.6860947062471136e-07
Position 33316: 2.4210081107751946e-07
Position 33406: 2.333424917217206e-07
Position 33711: 1.9767103654199213e-07
Position 36022: 9.425910074460085e-08
Position 35757: 1.6799703034731907e-08
Position 35779: 9.15386136688226e-09
Position 134: 4.965726335523513e-09
Position 849: 2.9756794628903377e-09
Position 35710: 2.216408504444664e-09
Position 35550: 2.092048054348218e-09
Position 249: 1.2635013658372695e-09
Position 35733: 9.455164099903255e-10
