Gene = SSR2
Position 752: 9.652526176782693e-05
Position 427: 8.787043871939404e-05
Position 1025: 8.50079291663067e-05
Position 583: 7.853498511576405e-05
Position 76: 7.690047601881991e-05
Position 93: 6.243044224600045e-05
Position 354: 5.9901337790250735e-05
Position 508: 3.9916954338168775e-05
Position 1286: 3.338980261619986e-05
Position 2034: 1.1841823714191766e-05
Position 936: 1.1228323347565482e-05
Position 1548: 3.187873066947201e-06
Position 1149: 1.2764644364712554e-06
Position 321: 7.878374619811805e-07
Position 119: 6.835257385347156e-07
Position 258: 4.280974175559336e-07
Position 183: 2.592619716251793e-07
Position 920: 7.175508371496149e-08
Position 277: 3.8357244391236236e-08
Position 1809: 7.078014200855222e-09
Position 413: 5.0978788135330775e-09
Position 6: 1.7234844613791534e-09
Position 196: 4.5598517720627245e-11
Position 137: 3.827093595334259e-11
Position 40: 3.712797790817301e-11
Position 56: 3.443905637217729e-11
Position 34: 3.2824725343684544e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11308: 0.8687483896226
Position 9071: 0.807272725607922
Position 840: 0.45154328814033906
Position 2590: 0.44816250060489377
Position 791: 0.3650724465805553
Position 1692: 0.28929170217773686
Position 5889: 0.280881195490686
Position 2634: 0.17599035333024593
Position 5932: 0.14033135436614538
Position 843: 0.13004045849639884
Position 8393: 0.08767640040395042
Position 5764: 0.0856870205516043
Position 7540: 0.07649522645146477
Position 2637: 0.044180025533853105
Position 11569: 0.043115009314093254
Position 11795: 0.022955595042668447
Position 5885: 0.018713294239433867
Position 9653: 0.01800578764173946
Position 886: 0.014765985456274156
Position 1057: 0.012219962481200143
Position 9230: 0.009842530217282361
Position 2601: 0.00943673554952489
Position 453: 0.008493051899034258
Position 4006: 0.008250845771397468
Position 11530: 0.0071781019894258434
Position 6499: 0.007077749355599376
Position 845: 0.007062986942991563
Position 560: 0.006431740843653371
Position 612: 0.005553511813539717
Position 697: 0.005473946392954027
Position 1809: 0.004863837309808832
Position 9283: 0.004552922911002178
Position 2813: 0.004388622966883856
Position 604: 0.0038888038008339874
Position 4215: 0.0035240297246250636
Position 10636: 0.0030665186651868477
Position 8357: 0.0030530973197058758
Position 11575: 0.0029790199092101593
Position 11275: 0.002914480531972056
Position 519: 0.0026037576385961277
Position 1781: 0.002303545356831631
Position 437: 0.00226051015511536
Position 268: 0.001850103868607729
Position 4398: 0.0016801055415296925
Position 9662: 0.0015371082237304189
Position 7181: 0.001495302513679877
Position 522: 0.0014362381912436427
Position 5646: 0.0011785673037734677
Position 443: 0.0011657498336685981
Position 375: 0.0011426901614158755
Position 5456: 0.0011065659621295782
Position 5620: 0.0008763922138733527
Position 9504: 0.0008735165213938677
Position 9013: 0.0008591755136006712
Position 2259: 0.0008198469418445978
Position 679: 0.000803087519067806
Position 9008: 0.000787791999933549
Position 305: 0.0005801191377211339
Position 11730: 0.0005767892601570199
Position 2752: 0.0005306980966318207
Position 8056: 0.0005189516481772969
Position 11798: 0.0004980579892244187
Position 9509: 0.00039190000816246076
Position 2770: 0.00037609902140546645
Position 7137: 0.0003138638569509414
Position 8714: 0.00030713817286195884
Position 1927: 0.00030082786922670053
Position 920: 0.0002935922121332833
Position 485: 0.00028343088953448816
Position 1706: 0.00027646043746851786
Position 2327: 0.00024474661137050636
Position 283: 0.00022455043821225057
Position 1253: 0.00019566463117581944
Position 272: 0.0001887936699153934
Position 856: 0.0001857271660691927
Position 1063: 0.00017314077780445456
Position 6151: 0.0001641151446000069
Position 849: 0.00015821888019484733
Position 2857: 0.0001541106065934269
Position 1308: 0.00014941023087676169
Position 1594: 0.0001446696606853769
Position 4809: 0.00014366080196953656
Position 7536: 0.00013195029750086618
Position 475: 0.00010833951008112853
Position 431: 0.00010490179630143418
Position 8861: 0.00010008162732092289
Position 391: 8.94182247983844e-05
Position 7293: 8.429811444693817e-05
Position 2088: 8.337556934053425e-05
Position 852: 7.895764822886247e-05
Position 2111: 7.167585076183152e-05
Position 2001: 7.080153064999307e-05
Position 705: 7.062802329066966e-05
Position 1111: 6.47834798194163e-05
Position 489: 5.623506115996309e-05
Position 566: 5.430749601918047e-05
Position 7468: 5.342019132743583e-05
Position 1951: 5.247051568790517e-05
Position 796: 4.6711021548961976e-05
Position 564: 4.5960158010568755e-05
Position 8019: 4.3958066513620215e-05
Position 4142: 4.308810854268359e-05
Position 151: 4.1352509252692085e-05
Position 402: 4.045024116355733e-05
Position 1871: 3.91504233903652e-05
Position 1775: 3.791735549007922e-05
Position 210: 3.775173278428766e-05
Position 1817: 3.3702207705777684e-05
Position 7385: 3.319932287733767e-05
Position 2277: 3.228950180231186e-05
Position 331: 3.101091973100112e-05
Position 2418: 3.028779350354693e-05
Position 388: 2.423472164947557e-05
Position 1276: 2.3892399395788067e-05
Position 1788: 2.343240250673927e-05
Position 460: 1.9485203099058642e-05
Position 2415: 1.93514778151483e-05
Position 1032: 1.880355448804306e-05
Position 2469: 1.7788724263868175e-05
Position 1721: 1.480323184279077e-05
Position 377: 1.2326349420591293e-05
Position 394: 1.1818492329841443e-05
Position 1868: 1.1730164949621171e-05
Position 192: 9.67229393557988e-06
Position 4457: 9.19474278981499e-06
Position 1437: 8.95768637107684e-06
Position 230: 8.093401443688228e-06
Position 409: 7.568896436037625e-06
Position 3935: 7.189388782398816e-06
Position 219: 6.503934521416972e-06
Position 1108: 6.125581993043853e-06
Position 1205: 5.831882599315906e-06
Position 3312: 5.327658943472304e-06
Position 574: 4.316404076547947e-06
Position 212: 4.179772086142666e-06
Position 232: 4.112613421410692e-06
Position 619: 3.309236507847857e-06
Position 4039: 2.224355749583648e-06
Position 626: 1.6823594719291397e-06
Position 721: 1.4435762250001642e-06
Position 906: 1.270725044107276e-06
Position 532: 1.258670516058392e-06
Position 2716: 9.91161245372371e-07
Position 2862: 9.409307800426465e-07
Position 1486: 9.267049786539758e-07
Position 2944: 7.028055285668165e-07
Position 1289: 6.644640935601517e-07
Position 1411: 5.531258459219308e-07
Position 1163: 3.984438727339602e-07
Position 354: 3.557988488522268e-07
Position 1171: 3.0458345502894383e-07
Position 2498: 1.6593397765514857e-07
Position 155: 2.2634042938365717e-08
Position 169: 1.4890153333237896e-08
Position 319: 9.618977762527416e-09
Position 399: 9.067392006394467e-09
Position 340: 7.826393905486168e-09
Position 1716: 5.026526214876401e-09
Position 174: 3.20128261509089e-09
Position 343: 3.14628749785962e-09
Position 176: 2.8460116300654844e-09
Position 288: 1.987164384421921e-09
Position 996: 1.954996716886784e-09
Position 321: 1.502001025383428e-09
Position 1874: 1.0528137212463412e-09
Position 1003: 9.42471148283876e-10
Position 160: 6.978851576584659e-11
