Gene = CLEC5A
Position 5408: 0.060734088378363575
Position 16251: 0.05276540524533939
Position 9038: 0.0413138960663019
Position 1590: 0.03799552043333326
Position 15555: 0.036442032006226754
Position 3562: 0.03577629645983901
Position 1217: 0.030813592134512863
Position 7608: 0.028949310459948925
Position 17750: 0.026181506349281986
Position 855: 0.02602532781655777
Position 9172: 0.025061661665187647
Position 10770: 0.022934237615678317
Position 3040: 0.022688070077470566
Position 8739: 0.02267405906335872
Position 1965: 0.022030025495053864
Position 2013: 0.020768070932680533
Position 1628: 0.01946645547326862
Position 8255: 0.019038045299870084
Position 8671: 0.018696839057169252
Position 11413: 0.017737229698338883
Position 3621: 0.01740072487867272
Position 1542: 0.016745021470899978
Position 3026: 0.01640187256720486
Position 8764: 0.015502244992895192
Position 2935: 0.014995097039268717
Position 8381: 0.014073492626169401
Position 2511: 0.013916323734914126
Position 10798: 0.013718624497987329
Position 5994: 0.0134107492961762
Position 16933: 0.013098021134662241
Position 8058: 0.012938772882365099
Position 7340: 0.010728964306209576
Position 10065: 0.01053558078841837
Position 3986: 0.009934159286391754
Position 8012: 0.00842894605484957
Position 16980: 0.007387618620168408
Position 16977: 0.007043766094803343
Position 8456: 0.006745100848074318
Position 2603: 0.006679953198650901
Position 19221: 0.006613776093077745
Position 943: 0.006600997425946651
Position 7810: 0.006553697445327468
Position 2524: 0.005786474460962606
Position 1978: 0.005768616393564443
Position 6460: 0.005192910068911753
Position 5303: 0.005079836807770811
Position 2067: 0.004764803355609754
Position 1002: 0.004299491572706913
Position 1486: 0.004157689339882605
Position 16034: 0.003476601390230914
Position 1239: 0.0033439849984455306
Position 13795: 0.0033065767167769116
Position 13052: 0.003222521705318324
Position 5189: 0.0029515726287939986
Position 3451: 0.0029429522044016674
Position 568: 0.0024909954228142426
Position 798: 0.0019961833310394904
Position 1566: 0.001957155465604745
Position 680: 0.0018723609203180418
Position 616: 0.001795755760997519
Position 10180: 0.0017263355003341223
Position 2438: 0.0014610423942539022
Position 276: 0.0013443138093740866
Position 3468: 0.0013185223463542716
Position 8631: 0.001196868922192803
Position 10183: 0.0011806063359276052
Position 1100: 0.0011455274055015105
Position 7982: 0.001103511357847568
Position 1067: 0.0010946599661226057
Position 972: 0.0010161094722828362
Position 2243: 0.0009405915924372364
Position 978: 0.0008111582866099651
Position 1029: 0.000803742359248957
Position 3343: 0.0007918241326199608
Position 4050: 0.0007819047249650896
Position 1391: 0.0007704331225039204
Position 2189: 0.0006881151712822947
Position 1256: 0.0006323455463074204
Position 1370: 0.0005845339293969629
Position 4767: 0.0005771975085075387
Position 626: 0.0005664105034820456
Position 3073: 0.00046781657563875955
Position 2039: 0.0004310999073360943
Position 2174: 0.00037742136703744657
Position 730: 0.0003470172009398208
Position 883: 0.00033022886641110097
Position 73: 0.0003173834448447159
Position 5274: 0.0003100927968586196
Position 1026: 0.00023167816117756102
Position 2606: 0.00022217581432237214
Position 1883: 0.00022189687680835887
Position 13233: 0.00021419272105333722
Position 903: 0.00021406786265353627
Position 4621: 0.00018712647977393317
Position 1492: 0.0001646118132138367
Position 419: 0.00015567619396893823
Position 1604: 0.0001469281897846221
Position 623: 0.00013423048106551096
Position 87: 0.00012703730988809656
Position 4520: 0.00011651703953643254
Position 1461: 0.0001150785559815835
Position 1016: 0.00011466342027454418
Position 1223: 0.00010209397854709574
Position 116: 7.930449780791491e-05
Position 398: 7.914528910259992e-05
Position 375: 7.746987316997963e-05
Position 1057: 7.010217265976035e-05
Position 1106: 6.334206766283182e-05
Position 951: 5.764649134564596e-05
Position 869: 5.689717349788071e-05
Position 7913: 4.8824522369461995e-05
Position 1275: 4.578476828620676e-05
Position 299: 3.5170022128060164e-05
Position 1123: 3.489805722246069e-05
Position 1226: 3.4415187515452596e-05
Position 394: 3.392564101161141e-05
Position 90: 3.202782544846362e-05
Position 599: 2.628143817482839e-05
Position 597: 2.4323021257660038e-05
Position 1263: 2.3238880039994298e-05
Position 1155: 2.074450073247095e-05
Position 442: 1.7224700278472976e-05
Position 1281: 1.5915786130109007e-05
Position 122: 1.3852599637977305e-05
Position 593: 1.3288500216870668e-05
Position 153: 1.275184228549419e-05
Position 282: 8.424473051922362e-06
Position 464: 8.302477528356797e-06
Position 303: 6.984112741037288e-06
Position 774: 6.802031747500218e-06
Position 341: 4.026272908163421e-06
Position 76: 3.7505290546416407e-06
Position 130: 2.9100043339199727e-06
Position 3266: 2.4919355996116415e-06
Position 480: 2.4370667361718833e-06
Position 1457: 2.3854836601633934e-06
Position 1284: 2.335929227430363e-06
Position 3316: 2.123279136188621e-06
Position 1171: 1.735173086692893e-06
Position 405: 1.5070972569598403e-06
Position 234: 1.3913421646312568e-06
Position 739: 1.3662890454432042e-06
Position 1395: 1.2939259537806699e-06
Position 1642: 1.2291860013095575e-06
Position 1398: 1.2256370639931536e-06
Position 473: 1.0465743945416208e-06
Position 320: 8.06896800511117e-07
Position 166: 7.983452775884707e-07
Position 3811: 7.224191729700014e-07
Position 149: 7.042479491812396e-07
Position 425: 7.019553076410158e-07
Position 460: 6.844725954503259e-07
Position 359: 6.32073750782186e-07
Position 380: 5.361509139506905e-07
Position 455: 5.169571305876049e-07
Position 353: 4.5674051056165584e-07
Position 226: 4.1348523646156594e-07
Position 1903: 3.9234886919495285e-07
Position 1836: 2.576815204123457e-07
Position 3953: 1.7427915859736058e-07
Position 1733: 7.113678159682292e-08
Position 313: 2.7486474168732114e-08
Position 134: 1.2221872948042292e-08
Position 378: 3.968661181978779e-09
Position 450: 3.1590585543358384e-09
Position 174: 2.7181417094715406e-09
Position 431: 2.201778979426618e-09
Position 158: 1.2456457120048402e-09
Position 439: 2.0207276825458234e-11
Position 408: 9.591500922995853e-12
Position 458: 8.10190900131525e-12
Position 176: 1.487363025332394e-12
Position 170: 1.1283536941544786e-12
