Gene = TFG
Position 37756: 0.004571161758766765
Position 37501: 0.004441457347782248
Position 34446: 0.0040605294762044615
Position 38522: 0.0038207565524657643
Position 3433: 0.0036111709454792937
Position 32428: 0.0034918811105315735
Position 37791: 0.003473441281003088
Position 3365: 0.003416122958598019
Position 37661: 0.003056604834647146
Position 39359: 0.0028646358948638665
Position 35848: 0.0027703769187377037
Position 39423: 0.0021976497399844885
Position 37392: 0.0020815211330227536
Position 35739: 0.0017712951678974498
Position 37893: 0.0016462598161180182
Position 2000: 0.0016209320189196374
Position 27426: 0.0014033321798518229
Position 37339: 0.0013523270509720837
Position 4127: 0.0013462887908093212
Position 141: 0.0013301779347214243
Position 7525: 0.0011171193236316384
Position 1567: 0.0008983211397742921
Position 3322: 0.000830371239220044
Position 38774: 0.0008069473831993271
Position 10858: 0.0007956634531498959
Position 2101: 0.0007869161818056008
Position 1986: 0.0007759055047857345
Position 36347: 0.0007658829862081256
Position 29560: 0.0007083071468756365
Position 27810: 0.0007050909448197281
Position 38955: 0.0006750673942249002
Position 39077: 0.0006123131508287158
Position 2069: 0.000602319324510076
Position 24976: 0.000593730362971834
Position 1537: 0.0005866332858937701
Position 38092: 0.0005315069429187631
Position 7485: 0.0005306072091621483
Position 30062: 0.0005094303684815119
Position 3880: 0.0004815420466963496
Position 300: 0.00046990579281874946
Position 7471: 0.0004657467390298334
Position 2276: 0.00044983760288436946
Position 28883: 0.0004344627867183987
Position 28018: 0.00042330205238635965
Position 2264: 0.0003865633057301474
Position 36215: 0.0003775472349099615
Position 35913: 0.00033441355568323834
Position 173: 0.0002945075134291543
Position 5777: 0.0002768487995905868
Position 1906: 0.0002715278163670067
Position 36158: 0.0002705254392218624
Position 38871: 0.00026779448084744364
Position 37452: 0.0002647501923436117
Position 1909: 0.00023673862644741882
Position 27491: 0.00022338921012531564
Position 35459: 0.00021121328650895707
Position 3276: 0.00021044087182755733
Position 36802: 0.0002004857137293378
Position 35836: 0.00019046238292942913
Position 39236: 0.00017793117086970645
Position 36227: 0.0001751481298369787
Position 35639: 0.00017390688538138955
Position 38811: 0.00017133913328451614
Position 3125: 0.00016850127345425841
Position 3499: 0.00015871634049427036
Position 6961: 0.00015462112403398978
Position 36487: 0.00015225769445713016
Position 6855: 0.0001488295071836315
Position 23279: 0.00014172141345514459
Position 7647: 0.0001408827559752055
Position 36778: 0.0001229812202100269
Position 36566: 0.0001090984681188489
Position 2360: 0.00010684066834763772
Position 1743: 0.00010360704897505893
Position 159: 9.744120358969604e-05
Position 1592: 9.118825023844948e-05
Position 35924: 8.497770920806595e-05
Position 36912: 8.22670367413742e-05
Position 1649: 7.290328570904352e-05
Position 272: 7.204140614953895e-05
Position 38725: 6.609469876776874e-05
Position 5245: 6.474743576338445e-05
Position 744: 6.454270602148899e-05
Position 37551: 5.1356034202911175e-05
Position 36872: 4.198713278573532e-05
Position 1543: 4.132378841626631e-05
Position 7167: 3.954735409782717e-05
Position 2208: 3.867513975664321e-05
Position 1867: 3.3992688623570556e-05
Position 613: 3.100496362271009e-05
Position 1621: 2.955267994947293e-05
Position 37574: 2.1266939367678667e-05
Position 1380: 2.0472459916738926e-05
Position 277: 1.994067811656276e-05
Position 1438: 1.3951556164191482e-05
Position 1444: 1.1180358024490864e-05
Position 799: 1.069752793831182e-05
Position 2292: 8.600786429447797e-06
Position 669: 8.570676988613007e-06
Position 1251: 8.309257518195388e-06
Position 198: 6.830706333068092e-06
Position 783: 3.7539669641802223e-06
Position 227: 1.2035597382526135e-07
Position 35815: 7.508767038862212e-08
Position 35194: 3.810953497320126e-08
Position 35792: 2.4646473336424893e-08
Position 35933: 1.3722653787383046e-08
Position 35166: 2.0296352339290737e-09
