Gene = OSTN
Position 6289: 0.0018089055348946758
Position 15872: 0.0017615601757838958
Position 9983: 0.001745657773795504
Position 14577: 0.0017352561335915234
Position 13141: 0.0016499863646829926
Position 5314: 0.0015238237505735555
Position 10551: 0.0015202912758929337
Position 5243: 0.0014833578767350782
Position 7489: 0.0014626197388384345
Position 12914: 0.001385976311726708
Position 848: 0.0013408191525461795
Position 9943: 0.001264003210391724
Position 6660: 0.0012584723434772465
Position 12063: 0.0012567851662760115
Position 10527: 0.0012165607753955843
Position 2573: 0.0012137120954068337
Position 5840: 0.001210370813089843
Position 1357: 0.0011929302831932228
Position 1579: 0.0011764374294517968
Position 12763: 0.0011402507718437408
Position 12026: 0.0010787175985205607
Position 2548: 0.000991139201936609
Position 3463: 0.0009469289244940018
Position 5042: 0.0009339330623099904
Position 358: 0.0008566834618841885
Position 14376: 0.0008452902623661069
Position 3516: 0.0008070405779980578
Position 16075: 0.0007988737341830057
Position 8714: 0.0007724113646364646
Position 15835: 0.0007433301265125933
Position 10760: 0.000738177974546559
Position 9459: 0.0007021343098967117
Position 2628: 0.0006404143277353046
Position 9553: 0.0006303956750734494
Position 13926: 0.0006282755178452316
Position 11596: 0.0006053015674980259
Position 3124: 0.0005827839343504877
Position 522: 0.0005553519310595524
Position 3088: 0.0005370825253804545
Position 4179: 0.0005325005203651932
Position 7309: 0.0005312884376672939
Position 519: 0.0005010300489996677
Position 3001: 0.0004905552704382979
Position 13007: 0.0004648853908886031
Position 14342: 0.00041966182072609114
Position 14773: 0.0004046380956763463
Position 2593: 0.0003739451784149557
Position 11496: 0.0003736736555667341
Position 10589: 0.00035649960578681527
Position 6927: 0.0003444965354841918
Position 2674: 0.0003316102877154931
Position 2365: 0.0002962947030726909
Position 10533: 0.0002886591479371331
Position 7157: 0.00025989082246547483
Position 3037: 0.0002246605636314027
Position 1549: 0.0002134186222466432
Position 3254: 0.00021129852808411974
Position 1425: 0.0001774338042458225
Position 2414: 0.00015702585468853098
Position 1680: 0.00015525596251804772
Position 2705: 0.00014157629892753605
Position 548: 0.00014031109360344274
Position 674: 0.00013699917626002714
Position 382: 0.0001335115018253633
Position 3398: 0.00012959510877537367
Position 2935: 0.00011770862369654429
Position 3146: 0.00011636003213094568
Position 798: 0.00011329242221516425
Position 2412: 0.00010968675366395867
Position 7816: 9.48225027278167e-05
Position 7290: 6.312950567511379e-05
Position 9887: 6.039031517324701e-05
Position 9050: 4.644614497470683e-05
Position 9330: 3.3084868610938225e-05
Position 6634: 1.8759404400396404e-05
Position 6624: 1.8326757569930582e-05
Position 6409: 1.3296193097774029e-05
Position 3771: 1.1869204189007146e-05
Position 6603: 1.0590608929773836e-05
Position 6781: 1.012850329457724e-05
Position 1181: 8.664748457753876e-06
Position 2905: 6.588438988904283e-06
Position 4538: 4.186784092977861e-06
Position 3848: 3.9874424348892835e-06
Position 1247: 3.4967549416340622e-06
Position 2596: 2.0501762035541527e-06
Position 432: 2.024017060115036e-06
Position 3276: 1.327378816155175e-06
Position 3423: 1.308786788567377e-06
Position 599: 1.0084126008626219e-06
Position 1634: 1.0017860208599985e-06
Position 2214: 8.362572543326881e-07
Position 1596: 8.360650576158662e-07
Position 574: 7.884221094572952e-07
Position 2231: 7.156416749277864e-07
Position 4044: 5.249622919524636e-07
Position 1643: 5.02304306582025e-07
Position 2333: 4.194200393750175e-07
Position 252: 4.148530973835064e-07
Position 2450: 3.854153705457054e-07
Position 1656: 3.6531103101462976e-07
Position 1009: 2.9710877259566955e-07
Position 500: 1.710488579822451e-07
Position 613: 1.5595311005163176e-07
Position 2248: 6.653990331975309e-08
Position 2200: 5.6529893681438026e-08
Position 524: 8.329415141300197e-10
Position 364: 5.984362127023315e-10
Position 528: 4.911388710035143e-10
Position 456: 2.5047180682694066e-10
Position 408: 5.5777514065792085e-11
Position 480: 2.559693766160011e-11
Position 176: 1.530201865169494e-11
Position 394: 1.028369667782202e-11
Position 468: 9.890110451562433e-12
Position 439: 3.641195179936161e-12
