Gene = SPATA31D3
Position 8270: 0.12743796133043733
Position 6370: 0.1095507538548173
Position 8250: 0.08851697800138533
Position 2231: 0.0850611264337222
Position 8511: 0.08321349282904339
Position 2070: 0.07473025967912145
Position 1605: 0.05175758346652914
Position 6828: 0.0428159663365057
Position 3567: 0.04226466170825528
Position 6714: 0.036337383349834364
Position 6115: 0.030518295242255862
Position 917: 0.03045349489738008
Position 3704: 0.029776487928952055
Position 1154: 0.027166494504618735
Position 2967: 0.025241875922156508
Position 5054: 0.019849687829916828
Position 9366: 0.017799546843497965
Position 5646: 0.01662110303054265
Position 2470: 0.015779006348195655
Position 12099: 0.014988119695113648
Position 5494: 0.014798964488452509
Position 9615: 0.011486255837557968
Position 1577: 0.011463919662015211
Position 4847: 0.009876058180126986
Position 2005: 0.008480025924241564
Position 470: 0.008379984581111905
Position 7573: 0.006976424237065797
Position 2123: 0.006709142689645325
Position 6890: 0.0066985313365192645
Position 2735: 0.006059560612406567
Position 3685: 0.005480729898185737
Position 1593: 0.005411188963865954
Position 1357: 0.005390844533257074
Position 5532: 0.0053543399405667404
Position 2276: 0.005214383031694853
Position 848: 0.005050278730591548
Position 1131: 0.005045577515537705
Position 748: 0.004547215535043198
Position 2807: 0.004414468133037848
Position 840: 0.0043948959409680285
Position 823: 0.004352224172410585
Position 9171: 0.004110323255636065
Position 6120: 0.004084224881481285
Position 2148: 0.003655243195882201
Position 3543: 0.00362397346090297
Position 1033: 0.003495405380571892
Position 1242: 0.0034054492740477355
Position 6790: 0.003067829507989955
Position 5279: 0.002796569529567436
Position 8082: 0.0027959923634642333
Position 976: 0.0018843211465913855
Position 3858: 0.001719546072114635
Position 2915: 0.0014375708563534124
Position 3279: 0.0013986487964428441
Position 114: 0.00129172206313533
Position 349: 0.0010155591235474068
Position 3414: 0.0009758671623560731
Position 1162: 0.0008928605652884056
Position 1850: 0.0008301815201384252
Position 769: 0.0008010000523921253
Position 826: 0.0006283317061876269
Position 358: 0.0006243463595245251
Position 376: 0.0005623493235166624
Position 1275: 0.0005107154349668361
Position 543: 0.00045997353324817817
Position 4612: 0.000451689066858646
Position 1222: 0.00042952805962314506
Position 1329: 0.00042604786423454876
Position 2777: 0.000404024644454669
Position 897: 0.00039109353324745993
Position 2416: 0.0003857946284900003
Position 1202: 0.000375868425074364
Position 739: 0.0003605434771112992
Position 1384: 0.00033489118407074777
Position 809: 0.00031075569690773287
Position 919: 0.0002905979477928504
Position 1169: 0.0002770878992882911
Position 1732: 0.0002469446710165427
Position 1138: 0.00022952828588479568
Position 2944: 0.00022691326627435996
Position 642: 0.00020287470341367412
Position 2585: 0.00019720452483520682
Position 2596: 0.00017824132039986302
Position 1195: 0.00017137599685309752
Position 2666: 0.00016839813135445647
Position 1688: 0.00016351931782238383
Position 1104: 0.00014741300412469358
Position 438: 0.00013332605475971853
Position 1915: 0.00012975373357499375
Position 1353: 0.00012370076517131425
Position 667: 0.00011916912445121117
Position 1910: 0.00010303493020242121
Position 432: 0.00010227329850854693
Position 2083: 8.763057081107209e-05
Position 577: 8.135157656831943e-05
Position 968: 7.932933527297602e-05
Position 695: 7.873359804706305e-05
Position 1073: 7.594161157133251e-05
Position 1607: 7.357146132270728e-05
Position 2013: 7.092379014772185e-05
Position 786: 7.07557628740663e-05
Position 743: 6.612459666004766e-05
Position 1333: 6.412291761744067e-05
Position 363: 6.0074019052490374e-05
Position 477: 5.671377820650736e-05
Position 1173: 5.2610545671547924e-05
Position 989: 5.21776116921084e-05
Position 1681: 4.934880600550962e-05
Position 921: 3.762815257226985e-05
Position 3783: 3.3802964620448594e-05
Position 1186: 3.0206428057299393e-05
Position 1038: 2.183670033137554e-05
Position 1421: 2.0893350808670756e-05
Position 613: 1.7244755634218594e-05
Position 509: 9.269974159502716e-06
Position 128: 2.711235003892175e-06
Position 384: 2.0892898511563858e-06
Position 271: 2.084761380207394e-06
Position 800: 1.92109733365715e-06
Position 580: 1.4225147332795026e-06
Position 526: 1.4204479231075326e-06
Position 183: 1.1263976361435852e-06
Position 609: 8.574613440351692e-07
Position 365: 7.803298179288283e-07
Position 853: 7.244223033491292e-07
Position 395: 6.827901945032465e-07
Position 456: 6.470061027063088e-07
Position 446: 5.983652353782097e-07
Position 557: 5.079981261163702e-07
Position 850: 4.582369649969283e-07
Position 503: 4.2240022855611827e-07
Position 449: 4.176037900249462e-07
Position 585: 4.1094520886344653e-07
Position 391: 2.7561500381457476e-07
Position 501: 2.103983546698224e-07
Position 298: 3.2177233335215025e-08
Position 276: 1.1886540057600192e-08
Position 124: 6.291961341002827e-09
Position 400: 2.2611542338724343e-09
Position 302: 3.6170873705493847e-10
Position 91: 3.2781268781263375e-10
Position 135: 2.6170148461741375e-10
Position 300: 2.130330982558051e-10
Position 69: 1.9920629375955082e-10
Position 82: 4.4800031533480974e-11
Position 74: 7.049969860685167e-18
