Gene = APOD
Position 7772: 0.025008540127481466
Position 10144: 0.024833577049158936
Position 13589: 0.024071383207877228
Position 6429: 0.023846432227306515
Position 7021: 0.021198457361459894
Position 2254: 0.019703011112241053
Position 1047: 0.01746199355654879
Position 919: 0.0172405643173934
Position 4667: 0.01449802562500907
Position 11652: 0.014417259577487568
Position 13085: 0.013285528015612901
Position 1010: 0.013180580958555645
Position 1465: 0.012423471150304358
Position 10644: 0.012222454876199433
Position 5619: 0.012083076753184261
Position 15207: 0.010230457340067329
Position 981: 0.00969423659811204
Position 854: 0.009587008739353416
Position 6195: 0.009285159368540036
Position 4728: 0.00823166797307079
Position 6722: 0.007510151363935467
Position 5145: 0.007464999755420563
Position 2290: 0.006655695748596923
Position 6495: 0.006167586078889624
Position 4670: 0.005989976602637716
Position 964: 0.0059521605235991005
Position 15490: 0.005708704484544834
Position 7985: 0.004477910636614852
Position 3212: 0.004214093171867234
Position 5759: 0.004135913872816424
Position 5700: 0.003541142510292101
Position 15379: 0.0034249659175493844
Position 3435: 0.0027782708310450034
Position 2895: 0.00241092005466232
Position 1051: 0.0023134584189971577
Position 5807: 0.002261760654365506
Position 2038: 0.002243978236149961
Position 11517: 0.002212453367458806
Position 2483: 0.002179212619863274
Position 2992: 0.0021556133793061245
Position 6312: 0.0021266132381116652
Position 657: 0.002095599572301041
Position 5942: 0.002026395071047638
Position 873: 0.0019342614331979374
Position 2013: 0.0016844641850980154
Position 14011: 0.001563669903708727
Position 11057: 0.0013761261855043906
Position 4690: 0.0013620490887211825
Position 12949: 0.0013387244188430845
Position 15451: 0.0012910577548551178
Position 5025: 0.0011680022993099672
Position 10712: 0.0011553172180808133
Position 2229: 0.0011530734069414715
Position 4736: 0.0011258670531623279
Position 4329: 0.0010619141168811126
Position 13238: 0.001002985744702297
Position 3166: 0.0009730391786262972
Position 12637: 0.0009701742178981642
Position 15019: 0.0009622508952586849
Position 1275: 0.0009267294994088195
Position 10996: 0.0009245110498953728
Position 1491: 0.0008804578321497735
Position 4845: 0.0008728303448898902
Position 9973: 0.0007783758247875243
Position 11158: 0.0007761055648115253
Position 14929: 0.0007646315169408199
Position 521: 0.0007358498412625473
Position 12490: 0.0007346070791442322
Position 12516: 0.0007173366992152221
Position 1049: 0.0006436976792727603
Position 10597: 0.0005980286137931289
Position 11358: 0.0005035754045318572
Position 951: 0.0005029852877330836
Position 2555: 0.0004871611302040677
Position 4975: 0.000486834813361081
Position 4798: 0.00046902824036487603
Position 2868: 0.0004557033772742991
Position 578: 0.0004538358065358099
Position 4149: 0.00045265238123642893
Position 1125: 0.0004460143550285263
Position 6206: 0.0004453798551964207
Position 10682: 0.00037924739709174846
Position 14090: 0.00031810691795396725
Position 2203: 0.00031641913270623984
Position 11794: 0.00031633236952853706
Position 10479: 0.00031274368790759453
Position 11030: 0.0002959258916409932
Position 1014: 0.0002637802884485678
Position 10476: 0.00024773063946423405
Position 3385: 0.00024188826426218969
Position 10828: 0.00023482154587486286
Position 3501: 0.00020255523413496688
Position 11439: 0.00018184120796485863
Position 1495: 0.00017837262185255108
Position 594: 0.00017802362105311993
Position 11290: 0.00016889914808621568
Position 1060: 0.00015464554211359446
Position 2334: 0.00014942040798143405
Position 562: 0.0001412372506126889
Position 10948: 0.00013417368682121692
Position 13673: 0.0001142336074159263
Position 493: 0.00010437755254906455
Position 529: 9.11608460256194e-05
Position 452: 6.487958609241172e-05
Position 12868: 6.1005995911368465e-05
Position 458: 5.96735591663786e-05
Position 10762: 5.302400559661001e-05
Position 10657: 4.955443004570633e-05
Position 6612: 3.742148762537761e-05
Position 549: 3.7081727502754436e-05
Position 439: 3.248595573243807e-05
Position 694: 3.2278243549581366e-05
Position 5720: 2.9838135097635466e-05
Position 629: 2.9401109425787782e-05
Position 5220: 2.77990860107874e-05
Position 4570: 2.7770947358664854e-05
Position 775: 2.3854701002594984e-05
Position 5432: 2.2769355700481546e-05
Position 669: 2.1450177031964967e-05
Position 5172: 1.7370796403520982e-05
Position 2200: 1.5891262097893167e-05
Position 540: 1.344117356160448e-05
Position 5072: 1.3204791163420697e-05
Position 809: 1.1186204452952904e-05
Position 497: 7.268285134092155e-06
Position 817: 5.881364062362843e-06
Position 507: 5.373005808148019e-06
Position 5595: 5.11610522421395e-06
Position 1057: 4.603001310702498e-06
Position 1073: 4.3556878152581045e-06
Position 732: 4.3514402415905845e-06
Position 1974: 4.296079647024046e-06
Position 1547: 4.278743141126908e-06
Position 437: 4.006448849498385e-06
Position 1299: 1.2834409257720417e-06
Position 1078: 1.071339147189173e-06
Position 1471: 6.462166889136776e-07
Position 390: 4.1729318932649465e-07
Position 2580: 2.565745218831381e-07
Position 904: 2.2847966027280422e-07
Position 927: 2.211670102878993e-07
Position 899: 1.7798074449265015e-07
Position 673: 1.0061130283008383e-07
Position 379: 4.27159001495167e-08
Position 534: 1.9607210461530726e-08
Position 1349: 1.325548292393064e-08
Position 509: 1.1975726584777569e-08
Position 1143: 5.337928072282928e-09
Position 385: 4.7020424895202445e-09
Position 322: 2.012927067432922e-09
Position 244: 1.104370426116805e-09
Position 219: 3.6986986294804304e-10
Position 327: 1.6157020312625815e-10
Position 271: 1.1015759141712344e-10
Position 209: 5.5617122534572234e-11
Position 232: 5.191265198968205e-11
Position 221: 2.476707186668467e-11
Position 347: 1.873469171687756e-11
Position 340: 1.636708444694021e-11
Position 229: 8.969171553988459e-12
Position 259: 8.034130391864706e-12
Position 252: 2.005914948666787e-12
Position 254: 1.8967657357461604e-12
Position 159: 3.4630156416377777e-13
Position 152: 1.013316986180351e-13
Position 267: 3.211750378202228e-14
