Gene = EFHB
Position 310: 0.00015806261866691457
Position 248: 0.00011513710899497858
Position 37702: 9.895416817177074e-05
Position 30271: 9.255685191830347e-05
Position 804: 7.257905910919646e-05
Position 37905: 4.372502228932903e-05
Position 93: 3.5316871276856345e-05
Position 37618: 2.970071655896282e-05
Position 34813: 2.1705365170907964e-05
Position 317: 1.6694230888202234e-05
Position 66: 1.6677208133442684e-05
Position 1175: 1.6476337112512238e-05
Position 1018: 3.467735253115036e-06
Position 1172: 3.237521332267713e-06
Position 988: 3.2106372049283478e-06
Position 1036: 3.0234354342415053e-06
Position 955: 2.5416403741355817e-06
Position 1146: 2.2242928969105004e-06
Position 949: 2.188503041345569e-06
Position 1422: 1.1721171134321665e-06
Position 1401: 9.681619762729352e-07
Position 1438: 7.267182148871799e-07
Position 303: 1.7441569699063243e-07
Position 1846: 1.4350825403543789e-07
Position 424: 1.4154312478484348e-07
Position 31: 9.02733242910897e-08
Position 1262: 3.787007768060978e-08
Position 158: 9.62380169636087e-11
Position 920: 6.631094568601822e-11
Position 560: 4.833848793852125e-11
Position 45: 4.036615901706744e-11
Position 408: 3.7162191765010806e-11
Position 568: 1.8148125472353595e-11
Position 441: 1.7426923167268582e-11
Position 432: 1.570885511524729e-11
Position 439: 7.433870384054073e-12
Position 87: 1.6057250255565829e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 14203: 0.9999999999999997
Position 28430: 0.9995804477922363
Position 18766: 0.9724890871182299
Position 37338: 0.9226411736130217
Position 34664: 0.8678396999806012
Position 15812: 0.6812539927748581
Position 45131: 0.6521841982978313
Position 35867: 0.6380205316895703
Position 45528: 0.596391079566118
Position 30256: 0.3198387331781313
Position 48175: 0.31850213580447145
Position 2186: 0.2648817640487197
Position 827: 0.2048737781612403
Position 50335: 0.1932777866996635
Position 1143: 0.16207041189434718
Position 35334: 0.159122778063161
Position 49564: 0.1584477367882373
Position 5346: 0.14359983526810388
Position 2427: 0.11721776277282477
Position 16606: 0.10092030477914371
Position 15767: 0.10010119168329656
Position 38252: 0.09230722885370526
Position 30034: 0.09025609220729124
Position 24316: 0.08178633713635498
Position 2058: 0.08117100488573453
Position 39871: 0.07788274393175584
Position 21559: 0.075215941434776
Position 36032: 0.07503166702871458
Position 39223: 0.07156207234390735
Position 15791: 0.06989144154866452
Position 26434: 0.0688231922524529
Position 41761: 0.0682545275443871
Position 34533: 0.06705240350263418
Position 34530: 0.05966886098856214
Position 29434: 0.05786509392289516
Position 1226: 0.05732295608347095
Position 45812: 0.04486629035404869
Position 48960: 0.03998701611923059
Position 35736: 0.039901343859428506
Position 15867: 0.039877895621537235
Position 29445: 0.03684459222815267
Position 34114: 0.02711508873181237
Position 15847: 0.02684329622861756
Position 35764: 0.026820978748967658
Position 33260: 0.024718565963860555
Position 810: 0.02410904688457462
Position 16976: 0.0227578147083472
Position 47936: 0.020993682606825007
Position 848: 0.019663311613503435
Position 29516: 0.01959080705083066
Position 714: 0.019332399797730004
Position 24632: 0.018562494934874434
Position 46802: 0.017090947950719804
Position 19094: 0.017004610307898297
Position 17002: 0.01662961373079579
Position 16624: 0.015557343059426238
Position 15718: 0.014932728249602904
Position 21521: 0.014394490920741247
Position 29947: 0.014345793147756698
Position 18722: 0.014203937142277257
Position 29456: 0.01391340027326168
Position 40497: 0.013302430720303057
Position 35500: 0.013276989361595572
Position 29878: 0.01245986545096429
Position 35223: 0.012172861093680843
Position 37791: 0.012004485551246422
Position 46115: 0.011705660270248474
Position 2430: 0.010891143541186568
Position 43746: 0.010809827822066928
Position 35285: 0.010594029132196932
Position 17546: 0.010279021709470716
Position 20984: 0.010200489416548513
Position 34880: 0.00938144978841491
Position 29403: 0.009229123521546334
Position 35947: 0.008970959378477554
Position 36598: 0.008712505846018258
Position 47510: 0.008465738586513378
Position 35595: 0.00842498594574153
Position 23646: 0.008379218753600363
Position 35658: 0.008323450891278391
Position 1873: 0.008085719439833933
Position 40383: 0.008065948305243377
Position 16290: 0.007799523234251541
Position 1104: 0.007544340453551567
Position 36923: 0.0074309106904734525
Position 32676: 0.007336678401665785
Position 35363: 0.007325472042396405
Position 18877: 0.006708074106380944
Position 1324: 0.00623958343413595
Position 16067: 0.005865340483448929
Position 36277: 0.005660556967268219
Position 34901: 0.00565941946845066
Position 29379: 0.005572692351902614
Position 5306: 0.00539175582456731
Position 36560: 0.005206010045301777
Position 29309: 0.005202977063317392
Position 4474: 0.004612285304895317
Position 29893: 0.0044748234286816286
Position 28646: 0.004298450526906909
Position 36125: 0.004163861774452702
Position 29999: 0.004149181815207407
Position 876: 0.004106052589564257
Position 19151: 0.00402148090928373
Position 45836: 0.003957281963143707
Position 34835: 0.0038957283710678685
Position 18698: 0.003780649631575408
Position 41352: 0.0033555830940399482
Position 16064: 0.003098894764056467
Position 36191: 0.0026359105347923705
Position 4103: 0.0026192406058779105
Position 34488: 0.0025882308404093553
Position 43243: 0.002518587234424778
Position 664: 0.002369492967601252
Position 1043: 0.0022633542131602837
Position 1515: 0.0022170586181380642
Position 38519: 0.002205213138232968
Position 516: 0.0019814317542761195
Position 41325: 0.0017702514009423354
Position 1348: 0.0017524601170242928
Position 36075: 0.0016429006377045704
Position 37660: 0.0015975361975601639
Position 35342: 0.0015391191480784376
Position 480: 0.0013870226250612717
Position 4179: 0.0013732899079480483
Position 19098: 0.0013729895976208756
Position 29835: 0.001343669408797065
Position 30037: 0.0012604911968744207
Position 37765: 0.0011876218315821174
Position 16581: 0.001171030073858402
Position 28739: 0.0010839502133229793
Position 35315: 0.000999357166793855
Position 37363: 0.000979689060746031
Position 36343: 0.0009166383495578101
Position 975: 0.0009037320660200771
Position 28648: 0.0006600091141173468
Position 4113: 0.0006457111102548382
Position 29555: 0.000548376094661176
Position 36048: 0.0004940988440221467
Position 4037: 0.00048695122182242974
Position 29312: 0.00039668090336227653
Position 1985: 0.0003942525845397134
Position 37537: 0.0003721471013636707
Position 35139: 0.0003581464927561817
Position 1893: 0.0003569039856817691
Position 1896: 0.000340852169790282
Position 3214: 0.00031386842740903977
Position 29525: 0.0003032389209002973
Position 28675: 0.00027711414403297214
Position 29927: 0.00026890844662070607
Position 3293: 0.00024912574933152483
Position 1045: 0.00022884479630223535
Position 38380: 0.00022518126704319411
Position 3024: 0.00019177127357448962
Position 668: 0.000179462575097743
Position 32237: 0.0001771758528243478
Position 891: 0.00017220169840256432
Position 37684: 0.00015832850515582625
Position 34916: 0.0001343409009598453
Position 556: 9.721812350769065e-05
Position 1252: 7.232538097054219e-05
Position 607: 6.312829907839461e-05
Position 768: 5.48293619116722e-05
Position 854: 4.65089396139359e-05
Position 1567: 4.5305901252992545e-05
Position 1115: 3.767676325448034e-05
Position 1877: 3.436711017057087e-05
Position 29092: 3.293173576029593e-05
Position 920: 3.1243485914445276e-05
Position 786: 3.122200308675442e-05
Position 1421: 3.114292637968234e-05
Position 1570: 2.980319545222555e-05
Position 761: 2.911729051584181e-05
Position 1534: 2.853530210175948e-05
Position 575: 2.6044482641164173e-05
Position 1518: 2.4695188630057862e-05
Position 1150: 2.0751960031911354e-05
Position 618: 2.026239991988724e-05
Position 756: 1.9225148295950182e-05
Position 857: 1.4336306722016187e-05
Position 716: 1.0871760002433402e-05
Position 18578: 1.0724337798092147e-05
Position 722: 9.972768466779662e-06
Position 850: 9.925659790855398e-06
Position 484: 9.476404367159894e-06
Position 19165: 6.225161089875564e-06
Position 29263: 5.011656257855804e-06
Position 29174: 2.7283017913142467e-06
Position 949: 2.59604264071194e-06
Position 19127: 2.540800350384792e-06
Position 36101: 1.817510262606665e-06
Position 455: 1.1870743101462204e-06
Position 734: 8.32666134477904e-07
Position 901: 7.973908196031058e-07
Position 118: 4.463543987707008e-07
Position 879: 3.590062936869102e-07
Position 542: 3.402554336432387e-07
Position 192: 2.684989297371987e-07
Position 416: 1.5718793089672533e-07
Position 683: 9.741486680804752e-08
Position 773: 9.142693681175606e-08
Position 589: 9.005907792139155e-08
Position 403: 7.673762821558106e-08
Position 582: 7.118431388952489e-08
Position 1293: 6.064847574582685e-08
Position 1009: 5.863975419609324e-08
Position 447: 5.364227994594471e-08
Position 624: 4.691744936778696e-08
Position 633: 4.6687903659209115e-08
Position 681: 4.62868923720306e-08
Position 207: 3.919987456138816e-08
Position 1675: 3.840435241070679e-08
Position 120: 3.314284893348363e-08
Position 197: 3.057716265900465e-08
Position 173: 2.0462641389587223e-08
Position 626: 1.9140721691064188e-08
Position 384: 1.8576551640132346e-08
Position 568: 1.771772062985443e-08
Position 1353: 1.686804965717449e-08
Position 365: 1.5777318147891527e-08
Position 641: 1.497989249348178e-08
Position 439: 9.830791758701903e-09
Position 248: 6.797200339279124e-09
Position 317: 5.295448271933006e-09
Position 1018: 4.584201820144967e-09
