Gene = PEA15
Position 1314: 2.1847691979234434e-05
Position 810: 1.5290352291246333e-05
Position 1431: 1.1711059118572802e-05
Position 1008: 9.981310477418765e-06
Position 740: 9.450840970846315e-06
Position 456: 9.136162880638317e-06
Position 1095: 8.512473071059438e-06
Position 8498: 7.4048164283015654e-06
Position 8352: 6.755548101719114e-06
Position 365: 6.190332275306897e-06
Position 2042: 5.9408672694846374e-06
Position 2056: 5.813203513921717e-06
Position 8143: 5.799185486653185e-06
Position 490: 5.406555233876232e-06
Position 286: 5.21964459650006e-06
Position 1243: 1.7361436510699514e-06
Position 779: 1.6763822629998133e-06
Position 1311: 1.5527031041998083e-06
Position 3699: 1.463130576030682e-06
Position 3313: 1.0338197058321887e-06
Position 241: 6.990782968559353e-07
Position 1892: 3.2271865478541803e-07
Position 227: 3.225853316190243e-08
Position 2139: 7.323673096247766e-09
Position 1180: 6.7476078945463786e-09
Position 761: 5.9763161738972304e-09
Position 249: 3.776703682188896e-09
Position 1091: 2.801172733203475e-09
Position 84: 2.6658234508734556e-09
Position 134: 1.804570832813756e-09
Position 180: 1.4148327107173395e-09
Position 221: 5.620632222980714e-10
Position 770: 4.665420369184037e-10
Position 621: 1.9459179745111682e-10
Position 205: 1.611287252418811e-10
Position 174: 9.444853213589047e-11
Position 105: 7.936675429458772e-11
Position 81: 5.584234798290666e-11
Position 149: 4.302349854854515e-11
Position 116: 3.4374141280274123e-11
Position 182: 1.4455704818381955e-11
Position 110: 9.989444703535645e-12
Position 113: 4.10372676026439e-12
Position 200: 1.7066311437488136e-12
Position 202: 1.6737645638312106e-12
Position 190: 1.028761163273912e-12
Position 167: 9.15277631682633e-13
Position 152: 7.50423637919491e-13
Position 192: 2.6021505340393884e-13
