Gene = PRRC1
Position 5048: 0.01698698625605851
Position 25895: 0.01695286592084964
Position 2839: 0.01657686055762371
Position 26664: 0.016067463849367126
Position 11416: 0.01601857550962593
Position 27309: 0.015284716548602924
Position 2177: 0.015172687704910592
Position 9725: 0.014978420682404623
Position 11860: 0.0139761436983299
Position 31333: 0.013668779931936464
Position 28292: 0.013574243588305293
Position 7985: 0.01330849760801729
Position 18558: 0.013150543576355865
Position 8325: 0.012291975633142615
Position 32560: 0.01226616743784314
Position 16094: 0.011953107585251001
Position 3518: 0.009992180031047742
Position 2956: 0.009720605111157707
Position 11980: 0.008500435552540224
Position 14806: 0.00839263468013108
Position 27227: 0.0080639660745348
Position 3903: 0.007990528818880271
Position 27532: 0.0074011461719979375
Position 13070: 0.007395241828623186
Position 717: 0.007287215189214368
Position 179: 0.007074299169174691
Position 31946: 0.006502308484013538
Position 3053: 0.005957284479035462
Position 19329: 0.005339371388878451
Position 28650: 0.005335843009583473
Position 8398: 0.004983971458062606
Position 28504: 0.004530685343808754
Position 6543: 0.00409276609088103
Position 33263: 0.004057154243197639
Position 22500: 0.004037243159807135
Position 33400: 0.004015066521066069
Position 8635: 0.0032443569470304067
Position 5736: 0.0032249404402269347
Position 23394: 0.0031066395571566837
Position 10985: 0.002946699524828106
Position 23380: 0.0028540071108958042
Position 68: 0.002529694366240046
Position 419: 0.00228678763160402
Position 12203: 0.0020580717458214435
Position 705: 0.0020379798414765457
Position 2457: 0.002016015698323371
Position 272: 0.002011594084955873
Position 23314: 0.001974681526052285
Position 32413: 0.0018449022012081316
Position 1673: 0.0014822144889129803
Position 23302: 0.0014519690255042387
Position 7014: 0.0013787138332304412
Position 22583: 0.0013693847379615594
Position 1326: 0.001360884178753212
Position 2082: 0.0012807239912372753
Position 5062: 0.001258102037629564
Position 1775: 0.0012267914408073343
Position 8245: 0.0010722952971156433
Position 22472: 0.001029493877113646
Position 4186: 0.0008474674799565183
Position 17483: 0.0007743893225842189
Position 31159: 0.000671349882948479
Position 13039: 0.0006340755142500053
Position 22524: 0.0002518903997579049
Position 22318: 0.00022590634811846388
Position 196: 0.0002255933347292918
Position 8355: 0.00022214548766277538
Position 16807: 0.0002201172330911333
Position 16916: 0.00012437754785016818
Position 32470: 0.00011588166064971817
Position 22418: 6.272142107873251e-05
Position 1896: 4.776551568934376e-05
Position 160: 1.37095782309905e-05
Position 3184: 1.1549951776122092e-05
Position 428: 9.397053169507051e-06
Position 1533: 7.925960314496403e-06
Position 1651: 6.996827975216188e-06
Position 1306: 6.908930690453497e-06
Position 1619: 6.877182320941318e-06
Position 1251: 5.519218249967955e-06
Position 36: 4.447516561882752e-06
Position 1236: 3.6508023885891686e-06
Position 1359: 3.1341686259575297e-06
Position 1285: 3.0652362836018308e-06
Position 362: 2.1146080401856594e-06
Position 355: 1.6753731345739593e-06
Position 95: 1.0399524978850242e-06
Position 1035: 9.492024004017839e-07
Position 16541: 6.416541530746703e-07
Position 436: 3.7465718403685377e-07
Position 1039: 3.1828217401870764e-07
Position 22389: 2.505562844923688e-07
Position 259: 2.411729255266543e-07
Position 207: 1.2790659324462345e-07
Position 398: 1.195834325791391e-07
Position 306: 9.923138798501905e-08
Position 325: 7.187153132046841e-08
Position 333: 6.643949995041086e-08
Position 309: 2.2049614682683454e-08
Position 105: 2.1694087982319594e-08
Position 975: 1.5614478639774557e-08
Position 194: 9.132304416405608e-09
Position 81: 7.486378317658989e-09
Position 377: 5.885097626095191e-09
Position 98: 3.541638706278687e-09
Position 856: 8.489794217994584e-11
Position 25: 2.481109451341327e-11
Position 78: 1.487470850004381e-11
Position 261: 1.1410387276371603e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 21430: 0.9999993052566675
Position 16013: 0.991523067771671
Position 30209: 0.9818089795776567
Position 6921: 0.8158937775591096
Position 12684: 0.7567571216873569
Position 26871: 0.7375047971780805
Position 9008: 0.6918898835644991
Position 7212: 0.688337702512317
Position 34097: 0.5740940929507453
Position 30512: 0.5147252173288602
Position 27192: 0.4709411984409808
Position 5850: 0.4122915139554683
Position 26222: 0.36623898181345704
Position 32325: 0.3013324380015104
Position 32641: 0.27334490171995257
Position 26502: 0.23951137891528487
Position 8498: 0.23863488819168882
Position 14038: 0.22883543990348493
Position 30990: 0.19083818855126541
Position 22362: 0.18488180742212396
Position 9061: 0.16987383267621495
Position 18489: 0.16872214158814242
Position 22335: 0.16007747835817876
Position 23605: 0.1455739693793763
Position 36712: 0.14121896876449264
Position 21146: 0.13856048732512868
Position 32687: 0.1207732554943779
Position 26468: 0.11476763167988015
Position 17709: 0.11274334330656759
Position 271: 0.10914928138414395
Position 30026: 0.102405259090366
Position 18509: 0.09568190770607266
Position 15613: 0.09418828599410924
Position 30426: 0.09195177742744652
Position 22312: 0.08847689265067045
Position 22293: 0.08477403766104218
Position 18062: 0.08168258969307722
Position 8684: 0.08046948802629601
Position 7056: 0.07422784712412957
Position 26045: 0.07263591297304492
Position 9034: 0.06950095479238706
Position 20275: 0.06671235298462616
Position 34452: 0.06649360695552557
Position 8956: 0.06564151664584247
Position 23281: 0.06200463266592302
Position 23825: 0.06035266021810546
Position 26483: 0.058804472654731446
Position 26556: 0.056726112735913346
Position 12081: 0.04888055536892974
Position 11192: 0.046589428396294465
Position 7884: 0.04514416053592822
Position 6090: 0.042779333127616524
Position 23868: 0.03627122212967143
Position 31805: 0.03329608951128197
Position 4358: 0.033274060609190165
Position 24339: 0.031739658017342055
Position 18017: 0.03145351061393246
Position 4826: 0.030325231635708466
Position 17263: 0.029953044962596164
Position 10455: 0.029240589103175674
Position 11330: 0.02849772916590013
Position 30720: 0.028338146051738893
Position 5649: 0.027867231573567297
Position 11121: 0.027292224001421478
Position 15503: 0.026874238104490758
Position 9287: 0.025269625433778357
Position 5676: 0.024844019957208818
Position 22131: 0.02313021320065187
Position 232: 0.022654044503688544
Position 30611: 0.02129772788528162
Position 26758: 0.021048055592261906
Position 2749: 0.019809801149053466
Position 17683: 0.019264531157919693
Position 13582: 0.01725502245577399
Position 25613: 0.016679066688938773
Position 23762: 0.016379761680845366
Position 26559: 0.016077838977620957
Position 11303: 0.015323278333051209
Position 12040: 0.015039201882117305
Position 2000: 0.014860506125403102
Position 8397: 0.013691501620896915
Position 28252: 0.013574243588305286
Position 9290: 0.0128864463009938
Position 9583: 0.012314922116151455
Position 8232: 0.01163232332451602
Position 8710: 0.011389817494452925
Position 30488: 0.011154170055243908
Position 28454: 0.010664741739291831
Position 11768: 0.010522492311696448
Position 34430: 0.010052508734002208
Position 3452: 0.009980838256679773
Position 5185: 0.009801909841249033
Position 34730: 0.009504443015585028
Position 33562: 0.008736596194871151
Position 8797: 0.008728472346978142
Position 14521: 0.008392634680131078
Position 5206: 0.008286115457701557
Position 13965: 0.008213926791109908
Position 11333: 0.007852490609656546
Position 613: 0.00779341798531834
Position 30401: 0.007572615388886245
Position 24360: 0.0072912442169791435
Position 14034: 0.006804795956541793
Position 12650: 0.006791957560367459
Position 3701: 0.006673701712243931
Position 5973: 0.006609426465914919
Position 31183: 0.006530531425089476
Position 4249: 0.006340318176502329
Position 12973: 0.006331766892060983
Position 17310: 0.006277960871809223
Position 22383: 0.006239477198759917
Position 2838: 0.006063508418113783
Position 32769: 0.005981374258545339
Position 9251: 0.0056791899127231855
Position 19188: 0.00533937138887845
Position 18561: 0.005293173278066001
Position 35535: 0.0047593314634290776
Position 10381: 0.004561032675524021
Position 11896: 0.004208046130494049
Position 12831: 0.004171642281684025
Position 6287: 0.004092766090881035
Position 2898: 0.004080100292933524
Position 33159: 0.004057154243197639
Position 34238: 0.0038649376842832058
Position 4116: 0.003819401472910895
Position 31266: 0.003760821921936003
Position 23592: 0.0036824082476270897
Position 6039: 0.003679932500187497
Position 11943: 0.0035353107845946304
Position 7305: 0.0033113142188443655
Position 11690: 0.0031412621728624398
Position 4862: 0.0026316037004172643
Position 30441: 0.0025878691067426746
Position 4967: 0.002566403911974178
Position 9460: 0.0025663822187449977
Position 33296: 0.0025576979458431836
Position 167: 0.0025001191930412777
Position 11794: 0.0024941269256739482
Position 8302: 0.0024522797327055563
Position 8870: 0.0023840036492429086
Position 11847: 0.0022818075688394927
Position 21998: 0.0022789960509488165
Position 5866: 0.002241555025704739
Position 4313: 0.002151766283874853
Position 2269: 0.0019793603203659745
Position 24405: 0.0018810714815566002
Position 32902: 0.0018784045234151846
Position 10503: 0.0018060546133063073
Position 11751: 0.0017947046794341821
Position 1144: 0.0017465430808750373
Position 4177: 0.0017460280956575675
Position 13002: 0.0016465732190083372
Position 1919: 0.0015882679701054504
Position 33240: 0.001457368575222885
Position 503: 0.0014417399531474028
Position 11097: 0.0014102068238710324
Position 34118: 0.0013723801116279234
Position 3594: 0.0013047849904682786
Position 7855: 0.001200384308013568
Position 10725: 0.001190102418649188
Position 17653: 0.0011459350110336799
Position 2835: 0.0011190869640366676
Position 17288: 0.0009579830855860541
Position 2867: 0.0009302395758972458
Position 1650: 0.0009086417910322478
Position 22209: 0.0008911206622349262
Position 10750: 0.000887186672279591
Position 1672: 0.0008551299271502441
Position 8075: 0.0007782194576998332
Position 10889: 0.0007236048965889158
Position 22317: 0.0006964395433204485
Position 338: 0.0006434557980323246
Position 325: 0.0005348864001830955
Position 22499: 0.0004994351799931154
Position 239: 0.0004972628159359752
Position 8287: 0.0004599515437042779
Position 4802: 0.00042223299175847426
Position 22341: 0.0003912592641458449
Position 22386: 0.0003746023575529198
Position 22388: 0.0003613523549231751
Position 16756: 0.0003444947809413014
Position 1515: 0.00031150821845068137
Position 7712: 0.0002880447692170953
Position 1325: 0.00027919792839261844
Position 25574: 0.00027379923191085535
Position 2775: 0.0002480562970643186
Position 22476: 0.00019839721542687993
Position 17045: 0.00016837859921657488
Position 5931: 0.00013159383890457908
Position 22198: 0.0001232226059506352
Position 7929: 0.00011465770815472054
Position 10892: 0.00010742882059442679
Position 22559: 9.113933162155007e-05
Position 571: 8.905082646963826e-05
Position 9648: 7.086086438225304e-05
Position 22048: 5.531273852649029e-05
Position 12934: 5.09772318038673e-05
Position 10643: 3.837671671598486e-05
Position 245: 2.320604593697978e-05
Position 2300: 1.754945937621909e-05
Position 9310: 1.5826570689843073e-05
Position 1498: 1.4989082551069355e-05
Position 1721: 1.4606422367681191e-05
Position 1479: 1.207030646351149e-05
Position 3791: 1.204211616806729e-05
Position 1804: 1.153037365514719e-05
Position 3270: 1.1341774367975364e-05
Position 24170: 1.0761345586503693e-05
Position 9300: 6.599336334345389e-06
Position 2208: 6.469073674505975e-06
Position 3089: 6.312661206451851e-06
Position 2194: 5.65152232362845e-06
Position 137: 4.5444759238735284e-06
Position 1748: 3.8477915247844635e-06
Position 10292: 3.7535688759679094e-06
Position 2379: 3.5670135039179862e-06
Position 317: 3.544915541458948e-06
Position 2901: 3.41083445634376e-06
Position 367: 3.3726152680985654e-06
Position 3052: 3.3663121160808795e-06
Position 1892: 2.9149851271749085e-06
Position 1234: 2.501213953359554e-06
Position 2339: 1.8670720048345023e-06
Position 2121: 1.8297553388916352e-06
Position 4698: 1.7234354259606738e-06
Position 1866: 1.444097247543044e-06
Position 2674: 1.2736563426339525e-06
Position 2757: 1.1439383724914774e-06
Position 1633: 6.460336327092442e-07
Position 370: 5.646681132484043e-07
Position 1467: 5.217809630019079e-07
Position 253: 4.5646653279233217e-07
Position 16310: 4.3316698900288027e-07
Position 148: 3.8751400947913657e-07
Position 468: 2.8495880602204953e-07
Position 15988: 2.2785871970226796e-07
Position 241: 1.263136998319734e-07
Position 16452: 1.1376127269231979e-07
Position 16307: 9.472589137947012e-08
Position 344: 4.444985510930213e-08
Position 178: 4.794163680145592e-09
Position 172: 3.7793560454500025e-09
Position 374: 2.001415735786723e-09
Position 390: 1.879784880550541e-09
Position 398: 5.601293638931171e-10
Position 98: 4.997695115695401e-10
Position 189: 2.5612025097095186e-10
Position 202: 1.8167603325968236e-11
Position 377: 1.3634528078163279e-11
Position 395: 6.934421652705025e-12
