Gene = GFM1
Position 778: 0.00019221522991053896
Position 1625: 0.00015975590923948107
Position 2548: 0.00013264138248894746
Position 19271: 0.00012390931405216292
Position 2803: 0.00010798273040726792
Position 1030: 9.791296296920441e-05
Position 640: 9.399890148078046e-05
Position 2795: 9.181263885648308e-05
Position 2323: 7.320256363707004e-05
Position 1808: 7.109959493900985e-05
Position 1069: 6.94426925641142e-05
Position 838: 6.12778579100654e-05
Position 994: 5.704544630092297e-05
Position 2700: 5.494088414285884e-05
Position 787: 5.478206853107645e-05
Position 1090: 5.2984799303575035e-05
Position 568: 5.2930493885367e-05
Position 2220: 4.744983169250573e-05
Position 525: 4.744978563621432e-05
Position 142: 4.3626053785621104e-05
Position 3396: 3.701687561704249e-05
Position 3325: 2.625961801881855e-05
Position 22113: 2.6034628481042845e-05
Position 935: 2.5371467936279746e-05
Position 616: 1.718376061164464e-05
Position 1272: 1.6174206367021878e-05
Position 958: 1.3969366007947997e-05
Position 23277: 4.4290212379527724e-06
Position 9325: 2.4836901996479423e-06
Position 1961: 1.897803905927638e-06
Position 23824: 1.474439045382827e-06
Position 1099: 1.116680616742144e-06
Position 192: 9.468315715318537e-07
Position 273: 1.186743321022926e-07
Position 247: 1.0787942865874791e-07
Position 1465: 2.5781080166760224e-08
Position 341: 1.0876312457965234e-08
Position 658: 7.833956775303234e-09
Position 484: 7.174892282340905e-09
Position 1097: 3.910218220495127e-09
Position 735: 2.3305960816835685e-10
Position 656: 2.22556390904735e-10
Position 297: 2.0736788758421787e-10
Position 381: 3.3691468322259734e-11
Position 83: 4.764067269889088e-12
Position 231: 1.3113080584428823e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16595: 0.9999999999999984
Position 21058: 0.986656265987279
Position 9031: 0.9547649808227949
Position 22025: 0.9200702916926345
Position 1350: 0.8921854901041332
Position 1886: 0.8005385354651758
Position 4762: 0.6619687169824356
Position 7566: 0.643493690514545
Position 17364: 0.6135663443484608
Position 27857: 0.5534215745614907
Position 14643: 0.5150991111647801
Position 11558: 0.47689589357704815
Position 7817: 0.4294925233867294
Position 10268: 0.42851781393247335
Position 2580: 0.3978303698094499
Position 21463: 0.3368867036002863
Position 32346: 0.3102123610264948
Position 31201: 0.26736011190833786
Position 5726: 0.24736986043941073
Position 2464: 0.23181183123329238
Position 18349: 0.18403544695139204
Position 10245: 0.15606583762640694
Position 14678: 0.1465308490012445
Position 5620: 0.14437168659458177
Position 32986: 0.14430730581546264
Position 7821: 0.14217525557660268
Position 4713: 0.10536459422661375
Position 1849: 0.09815727077499076
Position 10185: 0.09573481539713095
Position 3773: 0.088550868639059
Position 3910: 0.08108383709600488
Position 3806: 0.0798059870682669
Position 25176: 0.06211636592449573
Position 11537: 0.059628332686136376
Position 19458: 0.05359035401425304
Position 21325: 0.05337283229031048
Position 7510: 0.05034405434530208
Position 22062: 0.04985169577130891
Position 19137: 0.04725312272059949
Position 1175: 0.04306668464430813
Position 10129: 0.04018103133834478
Position 8029: 0.0389500551816427
Position 24770: 0.037438914915446646
Position 20257: 0.03653799233616956
Position 24731: 0.03579341361357319
Position 8300: 0.0324492126609766
Position 11758: 0.03115341559709229
Position 10426: 0.030865511184394918
Position 21700: 0.03051050284021967
Position 25241: 0.03050302648366117
Position 28614: 0.02943844540583591
Position 22027: 0.027809526750587947
Position 7762: 0.027071629326597957
Position 20118: 0.026544879879316835
Position 3739: 0.02653355593595257
Position 29016: 0.02593033756629542
Position 4505: 0.02281741648202862
Position 20295: 0.021871256905715973
Position 1384: 0.021359905241101155
Position 11526: 0.02088001091900386
Position 29140: 0.020096132883988198
Position 24604: 0.020013752839891315
Position 19685: 0.019569860306462974
Position 24147: 0.019101755206956658
Position 7794: 0.017889702985031418
Position 24767: 0.017408379580454342
Position 8278: 0.017386269627354255
Position 2251: 0.01639951389356023
Position 2098: 0.01562294922732461
Position 420: 0.015589832363645091
Position 19305: 0.015153395055833583
Position 26701: 0.014943778565455207
Position 21538: 0.014509429249188029
Position 11779: 0.014220129794434523
Position 27668: 0.013819583798288858
Position 9980: 0.013754242270046034
Position 2553: 0.013347747209201335
Position 307: 0.012777495364251138
Position 21619: 0.012519387294043343
Position 24796: 0.011666299808466243
Position 14403: 0.011425728007913355
Position 1820: 0.011405517980066497
Position 2521: 0.011145535283448825
Position 19829: 0.011131968475899872
Position 16910: 0.010449904484278627
Position 2485: 0.010019365068033543
Position 18386: 0.009949041031003495
Position 10333: 0.009932369840315574
Position 2425: 0.009499989749974798
Position 19193: 0.008007802545498632
Position 7881: 0.007951912556915651
Position 25295: 0.007892792548562767
Position 16852: 0.007814291218813756
Position 24694: 0.007471719025610707
Position 22905: 0.007204928824329287
Position 10408: 0.006817895199100981
Position 22417: 0.006784751089021028
Position 1317: 0.006640987651067484
Position 2545: 0.006559044873917825
Position 24241: 0.005793025568246909
Position 2438: 0.005643615026993609
Position 142: 0.005633967206203552
Position 25439: 0.0055452425204155185
Position 7778: 0.005480163909143043
Position 18268: 0.005441383572849572
Position 4785: 0.005423227716765235
Position 21416: 0.005262478339504378
Position 1893: 0.005124217183363287
Position 16777: 0.00486947642710309
Position 18203: 0.00485850660266901
Position 16760: 0.004695663197684454
Position 24410: 0.004665253795474807
Position 25734: 0.00459828137077303
Position 8336: 0.004514751694756078
Position 11632: 0.004503673791570007
Position 1691: 0.00444261964177829
Position 247: 0.00434534707997064
Position 1715: 0.004325808384570383
Position 9035: 0.004142690498399322
Position 20347: 0.004037641695834432
Position 15248: 0.0037825552814764337
Position 22376: 0.003415658512762287
Position 22394: 0.003343913555447695
Position 21743: 0.003312863865377478
Position 24938: 0.0032901382119246867
Position 25945: 0.0032819113771317215
Position 22648: 0.003182458464050434
Position 23128: 0.003000624342085821
Position 1426: 0.002970506446860691
Position 3637: 0.002684932167015995
Position 2047: 0.0026149408593312867
Position 1147: 0.0025658167199088585
Position 13686: 0.0025633380037099886
Position 2278: 0.0020871264312365976
Position 4614: 0.002065533420133488
Position 24706: 0.002022302524475537
Position 192: 0.002005678000960215
Position 541: 0.0019700990821871437
Position 25576: 0.0019244615520569632
Position 21725: 0.0019172031142955788
Position 10756: 0.001835161313726738
Position 3616: 0.001807415271653674
Position 23027: 0.0017616565680992203
Position 4796: 0.001679195693152159
Position 1194: 0.0015137370571559213
Position 5594: 0.001508100758880572
Position 10064: 0.00148147530734142
Position 23197: 0.0014495523227380438
Position 23047: 0.0014360451161602947
Position 24087: 0.0014199757008000796
Position 2586: 0.0013291009970461858
Position 23853: 0.0013246937809417783
Position 7133: 0.0013020551884832293
Position 3484: 0.0012433416159666516
Position 20985: 0.00119398970738218
Position 5543: 0.0011809358011388778
Position 22545: 0.0011485117765557922
Position 1459: 0.0011330491036959248
Position 507: 0.0011308353844599827
Position 20152: 0.0010453069964660039
Position 1069: 0.0010324753971651948
Position 8969: 0.001022979999665585
Position 24030: 0.0010202417367047674
Position 7909: 0.000970524504449595
Position 22194: 0.0009169414091492992
Position 24046: 0.0009113126000642399
Position 24082: 0.0008908320648407753
Position 2010: 0.0008767924368406173
Position 9422: 0.0008624176445587888
Position 1484: 0.0008319433489947705
Position 5053: 0.0007399237120153775
Position 2187: 0.0007380582254367375
Position 10449: 0.0007093255465855665
Position 24497: 0.000696861531597035
Position 1090: 0.0006771160712580274
Position 24425: 0.000674337964233762
Position 1935: 0.0006154420125529193
Position 4827: 0.0006130741466955973
Position 3864: 0.0005652199645682154
Position 16871: 0.0005395449914598627
Position 3613: 0.0005317350949575689
Position 110: 0.0005269448092011416
Position 7136: 0.0005104412868200578
Position 2367: 0.0004585672935966261
Position 23987: 0.00045789289972501064
Position 4071: 0.0004532108207418266
Position 22352: 0.00044352243955090404
Position 1782: 0.0004422512920117635
Position 25347: 0.00043807744114587264
Position 1758: 0.00043594297739068025
Position 1899: 0.0004291053026588892
Position 4660: 0.00042672602989789465
Position 1362: 0.0004248687833245279
Position 4464: 0.0004232373045683293
Position 5692: 0.0004216140754519688
Position 21554: 0.0004172278225574122
Position 16953: 0.00039784477032720687
Position 24518: 0.00038359382008227265
Position 1030: 0.0003766604542336323
Position 3246: 0.0003749502017907105
Position 16791: 0.0003720044648024396
Position 18663: 0.00037064666328802707
Position 1234: 0.0003679722466547682
Position 2150: 0.00036487494332251147
Position 5033: 0.00035294125773573744
Position 149: 0.0003473380707721335
Position 2303: 0.00034298831783468166
Position 2405: 0.0003429384992245657
Position 18691: 0.000339262892086503
Position 9544: 0.00033645256401600696
Position 2123: 0.0003110052939614858
Position 557: 0.0003085070786546388
Position 808: 0.00029590577196793403
Position 1768: 0.00029197162133731415
Position 5628: 0.00025323614820014026
Position 8767: 0.00023776571424215188
Position 18352: 0.0002326289243719751
Position 2661: 0.00021213426250003682
Position 3861: 0.00021058521431301775
Position 1202: 0.0002059763027840735
Position 2263: 0.00020143085668054101
Position 3450: 0.00019999314963347432
Position 3996: 0.0001998397585478698
Position 361: 0.00018441535548443762
Position 1625: 0.00018187209146859306
Position 23396: 0.00016705290902450964
Position 2488: 0.00016261406989646825
Position 1576: 0.00016212073942952496
Position 2647: 0.00016180101490468544
Position 831: 0.00016066534408188096
Position 2147: 0.0001561609861838712
Position 2291: 0.0001482104060395298
Position 2364: 0.00012943902751444473
Position 3961: 0.0001280279197697468
Position 120: 0.00012781811702666944
Position 17427: 0.00012585630515481077
Position 701: 0.00011899337682589048
Position 638: 0.00011408829814501365
Position 378: 0.00010915038114129365
Position 20711: 0.00010153144837623809
Position 24357: 0.00010052846256365
Position 16917: 9.802895240925731e-05
Position 3522: 9.315817622348024e-05
Position 22237: 9.06335492091049e-05
Position 1694: 8.308889310586799e-05
Position 1196: 8.232403815026963e-05
Position 1825: 7.473853069365581e-05
Position 17245: 7.160832334036206e-05
Position 17143: 6.791276330778994e-05
Position 17264: 6.782656599163817e-05
Position 22437: 6.585217353149749e-05
Position 1961: 5.7132025308064456e-05
Position 16948: 5.502199828658476e-05
Position 19254: 5.282386857489112e-05
Position 9957: 5.282359869209933e-05
Position 3310: 5.0638951443808395e-05
Position 2317: 4.7120288622076627e-05
Position 1325: 4.188948863789475e-05
Position 1855: 4.1548997590919976e-05
Position 2776: 4.104715374095246e-05
Position 21935: 3.368689852653964e-05
Position 600: 2.9878819043251055e-05
Position 2651: 2.9686132544686845e-05
Position 3096: 2.90553092880698e-05
Position 403: 2.2534561270190784e-05
Position 18560: 1.9870889073128494e-05
Position 95: 1.7426017826435693e-05
Position 428: 1.585483576651593e-05
Position 1249: 1.5740840530048515e-05
Position 1989: 1.4891333491575121e-05
Position 1968: 1.4802259665481483e-05
Position 19237: 1.3794542263611464e-05
Position 451: 1.2662532705030876e-05
Position 1592: 1.019523861959482e-05
Position 169: 7.826298723761267e-06
Position 22650: 7.578983442567669e-06
Position 2209: 6.818999326924582e-06
Position 2223: 6.64406262915726e-06
Position 3145: 6.374918386525264e-06
Position 3038: 6.26353828316022e-06
Position 568: 5.277689963338214e-06
Position 22455: 4.034607634144601e-06
Position 22684: 3.905831425337708e-06
Position 164: 3.895153348087891e-06
Position 3295: 1.3095546188572916e-06
Position 1629: 6.445609665113949e-07
Position 23677: 5.19363911828056e-07
Position 23765: 4.53296385836976e-07
Position 23760: 4.050195117784997e-07
Position 2384: 3.9712543493094735e-07
Position 17977: 3.4836927765044005e-07
Position 1696: 3.075510344235035e-07
Position 1611: 1.9999791491118137e-07
Position 23179: 1.97534934809282e-07
Position 670: 1.710151416000586e-07
Position 763: 9.727914866970268e-08
Position 23742: 7.798421781043739e-08
Position 23226: 7.245802477913148e-08
Position 2062: 3.8838314681727117e-08
Position 2330: 3.358304856571472e-08
Position 23594: 1.877501812885803e-08
Position 372: 7.566537114110182e-10
Position 430: 3.220386542023831e-10
Position 434: 2.1697848082768973e-10
Position 578: 9.926287416921354e-11
Position 161: 6.46826658461162e-11
Position 437: 3.3332669402704964e-15
Position 455: 1.5802264349815762e-15
Position 446: 1.272725689989174e-16
Position 453: 5.551795535473032e-17
