Gene = AJAP1
Position 855: 0.0003712747662554123
Position 15149: 0.000363955823548641
Position 4996: 0.0003308990861038974
Position 7038: 0.00032383529214890144
Position 2192: 0.0003234457849727677
Position 5250: 0.00030246521302407817
Position 5746: 0.0002858734589603484
Position 2958: 0.000267352235198233
Position 6344: 0.00023122058405150142
Position 6535: 0.00020715041643802555
Position 6167: 0.0001812326101043621
Position 4377: 0.00012012830546320239
Position 4956: 0.00010626109444872145
Position 4373: 0.00010601886796738954
Position 3920: 9.910958834168993e-05
Position 3766: 9.570764939382913e-05
Position 453: 8.910702516645143e-05
Position 2779: 8.863469771170302e-05
Position 6734: 8.273815659753657e-05
Position 1948: 7.613314978080746e-05
Position 3540: 7.083421505821494e-05
Position 2040: 8.872480785478358e-07
Position 752: 7.80862656216651e-07
Position 550: 7.206843994587896e-07
Position 688: 7.089523375170113e-07
Position 1282: 6.98298578901301e-07
Position 1454: 5.625801224260275e-07
Position 946: 3.7854890546066227e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 17247: 0.9839064850187962
Position 22777: 0.9825556743669195
Position 11090: 0.8562453240957142
Position 13983: 0.8151245078212419
Position 10763: 0.674819120269522
Position 30880: 0.46522914579054425
Position 18309: 0.38018920811300944
Position 16776: 0.3314531565989716
Position 17468: 0.2819481149296772
Position 21063: 0.25982839192476714
Position 15674: 0.22740918007139876
Position 15385: 0.1856116784929995
Position 23077: 0.16970708921031588
Position 18103: 0.16790933527414592
Position 23833: 0.1355054687807421
Position 16734: 0.12315686191243766
Position 10731: 0.09462634863233227
Position 32408: 0.08243478991197337
Position 24907: 0.07611014502937008
Position 27251: 0.07450115932152045
Position 7420: 0.06646368379722195
Position 23818: 0.058225566526166596
Position 16307: 0.054971420213198986
Position 25122: 0.053408748944282436
Position 7508: 0.05288632150039849
Position 25815: 0.049651225206091366
Position 10708: 0.04764276749151487
Position 17502: 0.04709924858074486
Position 4567: 0.04317841597994001
Position 17533: 0.042522457108545186
Position 4621: 0.04236112521514275
Position 12401: 0.03750755708515913
Position 17739: 0.03126621858869912
Position 17578: 0.030098455276522468
Position 20384: 0.02989742269715541
Position 5206: 0.029453573454655754
Position 4184: 0.027643551984505937
Position 14120: 0.02724972413712538
Position 26037: 0.026834384860601267
Position 11201: 0.02673383420051808
Position 2557: 0.024077962057126683
Position 2530: 0.022516066371975643
Position 4477: 0.01986082083470283
Position 20463: 0.019327618342727053
Position 13004: 0.01772337768310533
Position 5296: 0.017710537558095457
Position 16341: 0.017034988830637053
Position 29007: 0.01684217562490148
Position 26476: 0.01680012847619283
Position 7530: 0.015444172430678839
Position 5328: 0.015091936919012795
Position 17997: 0.014211304566991443
Position 28451: 0.012285439124212514
Position 24049: 0.010093037722459178
Position 19770: 0.009306221378522944
Position 17831: 0.008970821499953199
Position 17421: 0.008028378575278706
Position 24598: 0.007318499852858934
Position 12697: 0.007293258570505071
Position 4137: 0.007075106502416728
Position 25244: 0.006325512816441419
Position 20171: 0.006139404866985146
Position 24089: 0.005917614627620175
Position 4117: 0.005690512285307828
Position 5253: 0.005659082269458564
Position 4497: 0.005477581757428137
Position 4141: 0.00546186637320985
Position 10024: 0.005393898629378611
Position 14646: 0.0053106949273858855
Position 6527: 0.005293586621959385
Position 12887: 0.005169457771371838
Position 28659: 0.005040465864957126
Position 15437: 0.00467532935096831
Position 11013: 0.004400760966273549
Position 12616: 0.004186244972407456
Position 2805: 0.004173348836164045
Position 2238: 0.00405228143619349
Position 10388: 0.0038516251994115975
Position 26494: 0.003773005733097891
Position 4718: 0.0037349372579028248
Position 24323: 0.003706278236000539
Position 4661: 0.003699934604701258
Position 15052: 0.0035097392937410692
Position 14525: 0.0032876145510032247
Position 2485: 0.002981646143303972
Position 4666: 0.002960836826022756
Position 20081: 0.0028213852979788482
Position 25837: 0.0027608055991071826
Position 4707: 0.002621907753918279
Position 17715: 0.0022222046388084456
Position 18128: 0.0022186440280549495
Position 9632: 0.0021762540389310523
Position 24880: 0.002157266355086513
Position 4442: 0.0021107307353044036
Position 5315: 0.0020890843903729746
Position 21236: 0.0020642755228151037
Position 2590: 0.002000927622134221
Position 24951: 0.0018305103961261983
Position 4162: 0.0018037034853775164
Position 2423: 0.0017084123625209751
Position 11059: 0.0016807621546054156
Position 9504: 0.0015950927680324013
Position 2809: 0.0014989770937796029
Position 17932: 0.0011284838523853956
Position 5334: 0.0011220056520042227
Position 11526: 0.000957340679062356
Position 23220: 0.0009381079009501946
Position 11422: 0.0008839710836985434
Position 2849: 0.0006708382048365426
Position 17791: 0.0005868372153088759
Position 2453: 0.0005117819203055614
Position 19089: 0.0004729684480948109
Position 21320: 0.00038769459426266594
Position 4874: 0.0003870348794227673
Position 18819: 0.0003489994162229973
Position 2690: 0.0003245534427869375
Position 6890: 0.00026591804796197063
Position 17769: 0.00025810295670978
Position 5560: 0.00023516650901569584
Position 6301: 0.00022458783129425898
Position 6043: 0.00018123261010436262
Position 5119: 0.00017168416328643187
Position 4278: 0.00017125923845078003
Position 19417: 0.00013818582174442764
Position 3204: 0.00013424679034859367
Position 3171: 0.00013183390283791793
Position 2039: 0.0001135001274095463
Position 2595: 0.00011143546999615451
Position 18164: 9.922714939035465e-05
Position 6237: 9.601289330442358e-05
Position 2012: 9.523200328525598e-05
Position 3109: 9.15816874492361e-05
Position 19796: 8.024367136498964e-05
Position 3685: 7.152003861651701e-05
Position 3793: 6.970982774973865e-05
Position 11010: 6.83061887316627e-05
Position 6175: 6.0853071576258675e-05
Position 6884: 5.791724418693085e-05
Position 4814: 4.698723518592183e-05
Position 18247: 4.4585480914225686e-05
Position 2112: 3.81499450253932e-05
Position 3597: 3.608196207877889e-05
Position 3413: 3.552345367587302e-05
Position 2367: 3.2291009015429374e-05
Position 2622: 2.513782776133481e-05
Position 3026: 2.3506323277470818e-05
Position 3457: 1.8684573059452765e-05
Position 3648: 1.7505409290484547e-05
Position 3381: 1.6626188322889055e-05
Position 1945: 1.6365979070622434e-05
Position 2297: 1.3768717547731732e-05
Position 4339: 1.1264166857791657e-05
Position 5133: 8.247822346763094e-06
Position 1997: 7.4223801476101224e-06
Position 2537: 3.914651288541596e-06
Position 2830: 3.539232089714967e-06
Position 2388: 3.4779485915158862e-06
Position 4843: 3.1380659439300213e-06
Position 2506: 1.2485039210365947e-06
Position 835: 4.83732279112855e-08
Position 1600: 1.648615724775253e-08
