Gene = TMF1
Position 28122: 0.6025315042567392
Position 22295: 0.5750594075794727
Position 28982: 0.5604104307531604
Position 29381: 0.47625699163864593
Position 8426: 0.47581743202316545
Position 13582: 0.4153902725044651
Position 13605: 0.40566793786442856
Position 32328: 0.39640593206628993
Position 8476: 0.3680969976199478
Position 161: 0.333442427533314
Position 26590: 0.3324257806530567
Position 658: 0.33095842303622286
Position 642: 0.3302824097764743
Position 7309: 0.2904458780321492
Position 8867: 0.2548875347317264
Position 3740: 0.24315769071969653
Position 4819: 0.22250711423834338
Position 9390: 0.22098502136395942
Position 9374: 0.19984931948412962
Position 17483: 0.1950495313672489
Position 26205: 0.16658272132485788
Position 30053: 0.1649178820255287
Position 26231: 0.14856048027272686
Position 29015: 0.1339487855669649
Position 30325: 0.12003086058523021
Position 22014: 0.1187524727624987
Position 26135: 0.10984146298469412
Position 4856: 0.10215830764325054
Position 612: 0.09876336959279564
Position 13395: 0.09668853538406975
Position 26185: 0.09133818833664997
Position 18598: 0.08660307300582525
Position 30023: 0.08623390922981528
Position 4721: 0.08604350334111309
Position 20325: 0.08528560912903771
Position 4696: 0.07554632113249021
Position 5677: 0.07453917621964956
Position 17621: 0.07381399107632662
Position 7670: 0.07253808950153348
Position 9278: 0.07004107310320572
Position 27845: 0.06637813089815404
Position 29357: 0.06087612164258378
Position 18583: 0.05998160448317191
Position 8690: 0.05513285510360317
Position 20435: 0.05385934111147962
Position 16707: 0.051626050744692065
Position 28141: 0.049942886841979894
Position 14253: 0.04521050419984694
Position 28126: 0.040762744866869816
Position 7542: 0.037115408252618554
Position 17582: 0.03706644317076507
Position 8322: 0.036646634596192634
Position 4772: 0.03439577025196462
Position 14507: 0.03354715685616954
Position 4765: 0.03257988495925717
Position 1130: 0.03217187126701618
Position 30639: 0.029924742394047976
Position 5482: 0.02971452248152222
Position 27614: 0.02856814968961497
Position 13363: 0.027702812831706506
Position 24482: 0.026798378393158025
Position 27094: 0.025249277802343005
Position 5942: 0.02417855604910026
Position 32131: 0.02274803293987548
Position 29342: 0.02145833209314667
Position 2046: 0.019972633770497884
Position 8226: 0.01747806489487905
Position 23365: 0.016826490685035028
Position 4751: 0.01670797290231629
Position 13619: 0.016014237403416776
Position 27907: 0.015144166892299676
Position 12566: 0.014442773986864204
Position 8289: 0.014210034823346339
Position 9200: 0.013671928848666798
Position 4769: 0.013500969041557601
Position 29810: 0.01194586670988132
Position 3484: 0.011927644425206522
Position 30754: 0.01174999747488885
Position 17679: 0.010703907708623605
Position 12632: 0.010124715582840327
Position 32275: 0.009233937978601562
Position 9234: 0.008602357143045624
Position 4259: 0.008475869147752326
Position 9425: 0.008296339803366855
Position 240: 0.008229172308944247
Position 27677: 0.007900748248459103
Position 26487: 0.0078710094496847
Position 4246: 0.007747126062335373
Position 13584: 0.007632973958696353
Position 13683: 0.007609378007301193
Position 31761: 0.007335450401461967
Position 2106: 0.0070474096136528734
Position 4676: 0.00662575709850542
Position 508: 0.006459118216858237
Position 12629: 0.00639308072599183
Position 8045: 0.0063762958033858706
Position 27555: 0.006170083610023415
Position 29759: 0.006056929460990447
Position 20290: 0.005961586701831995
Position 4706: 0.0059446128390057505
Position 28325: 0.005936140101322062
Position 14267: 0.005936006326383966
Position 16794: 0.0054173489790811085
Position 1355: 0.005406184180571518
Position 15964: 0.00535041780706759
Position 2070: 0.005274142047312961
Position 4572: 0.005231389252037389
Position 32304: 0.005129031738853962
Position 293: 0.004978534092275567
Position 1387: 0.004966071442523759
Position 539: 0.004939256691776794
Position 29840: 0.004723486783264423
Position 17214: 0.004711412444996372
Position 17520: 0.004631948345872571
Position 24324: 0.004582838914011678
Position 15600: 0.0045435755930725765
Position 5713: 0.004402473692162755
Position 9622: 0.004246324508266583
Position 27729: 0.004167675805786899
Position 29773: 0.00414650736759695
Position 29671: 0.004097202597228891
Position 30353: 0.004082674701803595
Position 13220: 0.00400781777216133
Position 12540: 0.003972829973648181
Position 5436: 0.0039233687776834645
Position 27689: 0.0036837060291701118
Position 31234: 0.0034166652896599724
Position 19969: 0.0032811285234265464
Position 4256: 0.0032805553436737185
Position 30848: 0.0030541236810615515
Position 30220: 0.0030275413718989144
Position 5510: 0.0030187071127775198
Position 4664: 0.0029611011465238927
Position 9307: 0.002892006283058722
Position 309: 0.002869735303061525
Position 13399: 0.0027422168244517387
Position 27540: 0.0027397083833071148
Position 18680: 0.002713537748121043
Position 29386: 0.0025685244580055237
Position 27935: 0.002471831704851267
Position 15983: 0.002315620391942591
Position 8296: 0.002306087375366929
Position 4577: 0.0021610398634407113
Position 24202: 0.0020506559926738734
Position 273: 0.0020124585897759897
Position 9999: 0.0018642058661501233
Position 14324: 0.0018443394315055819
Position 3332: 0.0017553429750801898
Position 27705: 0.001728113883184542
Position 30910: 0.0016728895984383157
Position 5646: 0.0016405963917092746
Position 1466: 0.0015918551001869283
Position 5304: 0.001590991912935392
Position 9222: 0.0015881039493819582
Position 1332: 0.0015525030765664155
Position 4352: 0.0015275888462469801
Position 4861: 0.0014694285214290202
Position 4468: 0.001463262726127488
Position 4733: 0.0013350372285562753
Position 1425: 0.0011136820377201505
Position 17696: 0.0009374045934657738
Position 29675: 0.0008661515541042201
Position 248: 0.0008661073186950841
Position 26484: 0.0008654535242595345
Position 28996: 0.0007783905287403778
Position 8197: 0.0007463569772908057
Position 4338: 0.0007405186284086539
Position 3919: 0.000645707277008893
Position 3811: 0.0006343850252687763
Position 3559: 0.0006211058275316116
Position 5525: 0.0006159878909629369
Position 27137: 0.0006133745798814866
Position 17561: 0.0005421326615255815
Position 4520: 0.0005026874614187968
Position 5809: 0.0004970038475249318
Position 3288: 0.0004630584647795517
Position 9961: 0.0004311847208858844
Position 261: 0.00038478583701492266
Position 279: 0.00037313945992367665
Position 17638: 0.0003620495767159827
Position 24205: 0.0003615807609014604
Position 4480: 0.0003518159890887139
Position 4368: 0.00033994586751244374
Position 666: 0.00033870024535913513
Position 4288: 0.00033012765362163137
Position 4385: 0.0003088884337601896
Position 208: 0.00030439755293971564
Position 2936: 0.0002793126424079644
Position 1072: 0.00027615992282900505
Position 18660: 0.00025024487577239704
Position 1369: 0.00023248926294699678
Position 550: 0.0002320189829136151
Position 4736: 0.00022588216090273463
Position 1216: 0.00020732442375061218
Position 5080: 0.00020605941940315576
Position 467: 0.00020552336106985491
Position 3956: 0.00019998125124845488
Position 458: 0.00017241260380704816
Position 17501: 0.00016874105279150316
Position 2052: 0.0001659769042000197
Position 460: 0.00016085564784326396
Position 3891: 0.00015330440112372242
Position 1086: 0.00014639459932676063
Position 556: 0.00011881844247310082
Position 2261: 0.00011609754381149014
Position 1176: 0.00011083813872217794
Position 168: 9.66852419456846e-05
Position 591: 9.364138914745708e-05
Position 282: 8.611922693563458e-05
Position 8644: 8.377789368490284e-05
Position 258: 8.085036847884938e-05
Position 4646: 7.460072400309813e-05
Position 7228: 6.0500903350583214e-05
Position 8730: 5.8802343112782575e-05
Position 5044: 5.833332224777932e-05
Position 17433: 5.700309006978797e-05
Position 16979: 5.2522807631515955e-05
Position 7957: 5.2284967187288236e-05
Position 313: 4.7832028724655154e-05
Position 17395: 4.741760717539723e-05
Position 17201: 4.06166502462973e-05
Position 18514: 3.853743760915586e-05
Position 3231: 3.8399525467419925e-05
Position 14147: 2.6763863146333556e-05
Position 17666: 2.1999709026219996e-05
Position 14302: 1.4592467306626475e-05
Position 416: 1.4462480026769434e-05
Position 456: 1.1961793262979654e-05
Position 211: 7.640943765270897e-06
Position 5456: 7.569129524503088e-06
Position 9240: 7.4328951860966606e-06
Position 1178: 5.875794483347575e-06
Position 4379: 5.624919083009729e-06
Position 992: 5.523721565037427e-06
Position 995: 4.755382392932224e-06
Position 5134: 4.472408757131726e-06
Position 108: 4.386391576725187e-06
Position 728: 3.4514437965631763e-06
Position 17459: 3.0585077389765777e-06
Position 1393: 2.9669061225650954e-06
Position 1314: 2.678868749293131e-06
Position 1021: 2.25361655279838e-06
Position 336: 2.1772954256568843e-06
Position 315: 1.6548774544392476e-06
Position 516: 1.5621168101713711e-06
Position 905: 1.3905719888983721e-06
Position 471: 1.2258022150465837e-06
Position 3747: 1.1129201341440119e-06
Position 27850: 9.540070635875554e-07
Position 420: 9.438580668762464e-07
Position 318: 8.746453359701071e-07
Position 114: 8.401032004016852e-07
Position 1399: 7.817820062843315e-07
Position 127: 6.683073991490475e-07
Position 354: 5.894440360881711e-07
Position 137: 4.6887915279800133e-07
Position 3928: 4.205030052732136e-07
Position 3824: 4.008733354065933e-07
Position 3836: 3.838626420220336e-07
Position 434: 3.7416847690694507e-07
Position 221: 2.9666034867522036e-07
Position 4267: 1.775964345825921e-07
Position 1142: 1.2814716326188395e-07
Position 426: 1.276838775948207e-07
Position 352: 9.274532579839511e-08
Position 1044: 7.345522267367049e-08
Position 831: 7.081608241624686e-08
Position 855: 6.958381387808406e-08
Position 4631: 3.648008830980234e-08
Position 132: 1.9497709153369913e-08
Position 119: 7.342608767048952e-09
Position 395: 8.147447740423335e-11
Position 323: 3.798603109846054e-11
Position 363: 5.188233601501511e-12
