Gene = SNTN
Position 400: 1.678414202765975e-06
Position 558: 4.175341608586769e-07
Position 24: 3.1176132493582155e-07
Position 159: 1.6469424953559938e-07
Position 995: 1.5988883386716275e-07
Position 230: 1.0693695007765818e-07
Position 193: 9.25486865620231e-08
Position 479: 7.194692301695546e-08
Position 926: 3.5692168532199285e-08
Position 867: 2.80309293651187e-08
Position 458: 4.809593950470783e-09
Position 398: 2.226251327073692e-09
Position 912: 9.468672903204365e-10
Position 199: 4.42092679112838e-11
Position 134: 1.3167642683609307e-11
Position 488: 1.1519860819219226e-11
Position 440: 5.397725460289603e-12
Position 147: 4.096424347159267e-12
Position 568: 8.69692956438612e-13
Position 470: 3.229704744659813e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2093: 0.7752014145901137
Position 11268: 0.565760059738166
Position 7056: 0.4595332139710201
Position 7114: 0.3688008023470424
Position 6198: 0.3374490109802346
Position 3404: 0.27969388854498645
Position 6457: 0.15449219347189394
Position 11641: 0.12881111182424274
Position 2034: 0.12014045518810365
Position 5463: 0.1054888949279728
Position 733: 0.09111305392973608
Position 5358: 0.07870220228945296
Position 6648: 0.06926330758166695
Position 6933: 0.048971697068751006
Position 3142: 0.04763173653205717
Position 3090: 0.04666812198502971
Position 11028: 0.042422056460343055
Position 1239: 0.04080485570633113
Position 11538: 0.03585868442905801
Position 3484: 0.02803983578580499
Position 6460: 0.025951149802933823
Position 10371: 0.02404218849041809
Position 11563: 0.02132514170826
Position 10018: 0.018231055153909128
Position 6215: 0.017637209734333532
Position 1484: 0.012465216220041729
Position 2385: 0.009569039146667109
Position 2406: 0.009384004745508115
Position 6898: 0.009122338513822928
Position 1149: 0.00783116632678415
Position 1652: 0.007293276763038415
Position 6579: 0.0067356859823147625
Position 2331: 0.006593336907520971
Position 2062: 0.006567594720616179
Position 3106: 0.0065351400030552
Position 1697: 0.00615379561618381
Position 9850: 0.005756812138601964
Position 626: 0.005741963701865378
Position 3523: 0.005051015824977468
Position 2279: 0.004580228348594128
Position 7332: 0.004553650427208037
Position 3439: 0.0042914433323414485
Position 11177: 0.004157922855414096
Position 8471: 0.0035964686608383764
Position 513: 0.003036123440844124
Position 9298: 0.0030164512500954165
Position 4394: 0.0030040397661965164
Position 3270: 0.0029507658151902423
Position 9262: 0.0028253139862663766
Position 7183: 0.002515688217503698
Position 3152: 0.002214116086390638
Position 3559: 0.0021903640427251986
Position 3950: 0.0018095502762454554
Position 1543: 0.001783931827142412
Position 4265: 0.0017588779549796655
Position 1761: 0.0017123014969153399
Position 2478: 0.0014324880448686082
Position 8415: 0.0013934912991832907
Position 9493: 0.0013879883268210673
Position 8278: 0.0013263854356626481
Position 4633: 0.0013237399639936265
Position 2345: 0.0013057626281515883
Position 10496: 0.001189042247522599
Position 4344: 0.0010734407599101124
Position 3066: 0.0010722521143783873
Position 9007: 0.0010180679310941544
Position 4899: 0.000977094475895624
Position 8524: 0.0009491476590743199
Position 3003: 0.000907567979158497
Position 2735: 0.0008334565071853597
Position 8018: 0.0008109784044614834
Position 1957: 0.0007822729526095279
Position 668: 0.0007628470145563875
Position 1932: 0.0007244909812030488
Position 2750: 0.0006543624995090973
Position 3283: 0.0006260754952481078
Position 1397: 0.0006178517657368984
Position 554: 0.0005982953870535288
Position 2943: 0.0005897666689727009
Position 1618: 0.000583955066150456
Position 9377: 0.0005564078791556793
Position 693: 0.0005484339950528007
Position 1981: 0.0005420723545361208
Position 2937: 0.0005151035944319346
Position 2700: 0.0005113497436154798
Position 7481: 0.0005011985128293907
Position 9019: 0.0004826026440824003
Position 4089: 0.0002768024828712843
Position 5858: 0.00026345231994639816
Position 836: 0.00024992514935946524
Position 2883: 0.0002313945457729871
Position 636: 0.00022707309914382515
Position 5404: 0.00017983755465511794
Position 4934: 0.00017068667401764814
Position 751: 0.00015806824149090058
Position 896: 0.00013839055119980336
Position 923: 0.00013551213956613462
Position 2419: 0.00012704071376625148
Position 1300: 0.00011072428821069474
Position 1174: 0.00010212406367876601
Position 1555: 8.673116975077291e-05
Position 4972: 8.380385930283535e-05
Position 1365: 8.06364502028032e-05
Position 206: 8.024135141737237e-05
Position 4691: 7.15026773536615e-05
Position 4729: 6.921067941263932e-05
Position 2173: 6.464047862600961e-05
Position 1765: 6.39874997366705e-05
Position 861: 6.352174995776729e-05
Position 1519: 5.968681154812145e-05
Position 1737: 5.295797510749042e-05
Position 1671: 5.263288768459494e-05
Position 709: 5.026271444199614e-05
Position 2205: 4.467253420181797e-05
Position 2424: 4.428732741431534e-05
Position 912: 4.40327627466435e-05
Position 786: 4.308236367426665e-05
Position 2341: 3.871868594446109e-05
Position 1402: 3.644248868935407e-05
Position 2842: 3.317185342284316e-05
Position 2122: 3.193805660117622e-05
Position 753: 2.9098510986069265e-05
Position 2433: 2.646769002571251e-05
Position 1712: 2.4925803279040082e-05
Position 2447: 2.450569178069935e-05
Position 1563: 2.4102472476793208e-05
Position 1453: 2.3167999756557922e-05
Position 2551: 2.092656910232352e-05
Position 880: 2.003037394388642e-05
Position 300: 1.8637842453150014e-05
Position 812: 1.426057250655149e-05
Position 527: 1.1272210839446174e-05
Position 1033: 1.0596342036188231e-05
Position 877: 9.293892499961654e-06
Position 285: 6.468337194150707e-06
Position 1839: 6.245493775422548e-06
Position 2533: 4.9814315816119216e-06
Position 3535: 1.7648372856782158e-06
Position 1490: 1.6506839549758537e-06
Position 558: 1.4612005770314948e-06
Position 760: 1.1653217098349447e-06
Position 1910: 1.1028068529380802e-06
Position 430: 1.0001691440100526e-06
Position 403: 5.425973298720775e-07
Position 230: 5.253012020739025e-07
Position 516: 4.854351825302496e-07
Position 985: 3.489464995524166e-07
Position 1892: 3.4759282229063106e-07
Position 819: 2.813401370512171e-07
Position 564: 2.64814016888883e-07
Position 768: 2.324640939290207e-07
Position 783: 2.138978180923489e-07
Position 795: 1.9518375606128524e-07
Position 867: 1.5376976670100402e-07
Position 215: 1.3257719297060718e-07
Position 926: 1.1222347531023707e-07
Position 479: 8.516711331276411e-08
Position 645: 8.291498410350213e-08
Position 581: 8.172982055186998e-08
Position 1008: 7.544797596806595e-08
Position 220: 7.072004260076395e-08
Position 361: 6.587586274216379e-08
Position 465: 5.7045348691011785e-08
Position 849: 5.3034858635003024e-08
Position 2585: 5.3010011680528104e-08
Position 1847: 4.9607689361791734e-08
Position 2305: 4.824873980311174e-08
Position 2442: 4.7004931052007126e-08
Position 2524: 4.533924465616845e-08
Position 314: 4.355379566056039e-08
Position 114: 4.055879033887524e-08
Position 587: 3.475359442270632e-08
Position 763: 3.354988442502783e-08
Position 672: 3.0673855403940355e-08
Position 771: 2.3383937600113598e-08
Position 1602: 2.16909582986262e-08
Position 1567: 1.850069387583999e-08
Position 568: 1.7731786689173926e-08
Position 803: 1.4528484154191366e-08
Position 765: 1.3292024742311223e-08
Position 321: 4.76287859925109e-09
Position 193: 2.040708868182832e-09
Position 89: 1.12893295819813e-09
Position 1803: 4.72206790386381e-10
Position 590: 8.65800732341542e-12
