Gene = MOCS2
Position 2407: 0.002966909499982841
Position 10210: 0.002246394791504117
Position 470: 0.0020818330822901343
Position 961: 0.0019306488468182955
Position 2744: 0.001735417836289461
Position 1241: 0.0016970300583515475
Position 2775: 0.0016954093414573326
Position 10626: 0.0016937164698557295
Position 2346: 0.0016815147866385185
Position 10738: 0.0016643176261626478
Position 1414: 0.0016422537081456337
Position 63: 0.001600603417969039
Position 183: 0.0015448466669093761
Position 1672: 0.0015291006640107498
Position 61: 0.0014685616721254134
Position 800: 0.0014404993360210504
Position 3553: 0.0014087569800065956
Position 3733: 0.001390522093801442
Position 559: 0.0012041156391910085
Position 9658: 0.0012024621932575348
Position 1314: 0.0011498812580602398
Position 1764: 0.001047113900435756
Position 2072: 0.0008863241322912145
Position 5335: 0.0008091057858112597
Position 1267: 0.0007300213012935225
Position 10664: 0.0005692706555175666
Position 8427: 0.0005503110008369701
Position 5577: 0.0005080805272660316
Position 5812: 0.0004890819770129331
Position 3214: 0.0004504918073937367
Position 10602: 0.0004259179476392513
Position 1898: 0.0004141282980349471
Position 1306: 0.0004105215882502795
Position 1694: 0.00033569465035608923
Position 4431: 0.00032963331654891416
Position 280: 0.00032372438486817905
Position 7792: 0.00032179574517915974
Position 10371: 0.00028622919484489834
Position 1122: 0.00028414885156935715
Position 10112: 0.00025690449053386767
Position 9298: 0.00024501024116756166
Position 33: 0.0002171242968702382
Position 1819: 0.00020794605353381245
Position 1813: 0.00014270011212944784
Position 747: 0.0001363902090692183
Position 67: 9.727407604838394e-05
Position 611: 9.314482153550289e-05
Position 261: 8.327056606210318e-05
Position 10: 7.903271517771184e-05
Position 5235: 7.572542298765572e-05
Position 8434: 5.999910570013655e-05
Position 586: 2.656263119267517e-05
Position 617: 1.0923154483559073e-05
Position 986: 6.661621774987464e-06
Position 2866: 6.6561745084229026e-06
Position 425: 5.6008847124931795e-06
Position 415: 4.847382278074505e-06
Position 9591: 4.735654517644806e-06
Position 579: 4.405207342736708e-06
Position 2664: 3.5977063373119943e-06
Position 1158: 1.9312234926948376e-06
Position 1252: 1.2434844139949248e-06
Position 256: 8.055443585428526e-07
Position 54: 7.915156564843269e-07
Position 98: 3.944977292823456e-07
Position 481: 1.5881799208024034e-07
Position 100: 2.969241690805844e-08
Position 222: 2.9046738567340032e-08
Position 141: 2.2458567488004348e-08
Position 41: 7.808159381456024e-09
Position 18: 1.553433082904014e-09
Position 436: 8.655221665017384e-10
Position 488: 4.78983390271987e-10
Position 176: 6.747576945222897e-13
Position 308: 6.501954952566089e-13
Position 358: 4.571572895937127e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 2537: 0.9786634478871343
Position 7534: 0.9644222471019458
Position 11091: 0.910785107460959
Position 8249: 0.7139753120252349
Position 4692: 0.6068271398131054
Position 9224: 0.5908474960909739
Position 10532: 0.38613110118088395
Position 2307: 0.23422043314367924
Position 2809: 0.19259277060897498
Position 10098: 0.1859852772888505
Position 9163: 0.1835121728947595
Position 2832: 0.17267282054894398
Position 5938: 0.16816599852581043
Position 2779: 0.15290069554799773
Position 1115: 0.1246874155179814
Position 7734: 0.1034330766974835
Position 9488: 0.09343087992869972
Position 9160: 0.08561837738461867
Position 9271: 0.07764295844074984
Position 8914: 0.06483639115040186
Position 7873: 0.062194638204090366
Position 7923: 0.055898752418047745
Position 11242: 0.05465731247340638
Position 7972: 0.05203453632749022
Position 10592: 0.050201305108016826
Position 7824: 0.04836736622536081
Position 10287: 0.03600228384263207
Position 5723: 0.03525653811396456
Position 8198: 0.030073744094873817
Position 2983: 0.02904239208919099
Position 8990: 0.023031616308788073
Position 1591: 0.02237971644205304
Position 6625: 0.02042712404300081
Position 10180: 0.020416303310729203
Position 5822: 0.01931725889589593
Position 1025: 0.018638697926144795
Position 350: 0.017054476731617394
Position 9179: 0.0160689792635227
Position 1909: 0.01538334023419213
Position 9235: 0.012562967236343345
Position 651: 0.010563312390401642
Position 2581: 0.010069969658183039
Position 9278: 0.009591171959406114
Position 3130: 0.00935930465772918
Position 7498: 0.009297131166761476
Position 9448: 0.009011786868417797
Position 8893: 0.00860022429166152
Position 8012: 0.008371697538877659
Position 10827: 0.007890634685666635
Position 1921: 0.007721174212378497
Position 5481: 0.006985234923821875
Position 621: 0.006603011887396319
Position 5385: 0.00512870664473832
Position 3147: 0.005106421793911955
Position 4739: 0.004884151508157661
Position 508: 0.004831117713290543
Position 5553: 0.0046584297425995
Position 3833: 0.0039725435175139556
Position 6265: 0.003957737853506654
Position 253: 0.003605343886679929
Position 3650: 0.0034477119277148316
Position 2476: 0.0034227571008437524
Position 2134: 0.0033410730786175703
Position 10300: 0.0032972295337151502
Position 1155: 0.0030965533446949264
Position 8483: 0.002963707935332754
Position 10387: 0.002906937527777119
Position 10007: 0.0028492282512789556
Position 6134: 0.002801019430750809
Position 5122: 0.002537628912789448
Position 5231: 0.0025159170201387343
Position 369: 0.002506819115501211
Position 545: 0.0023834211318922265
Position 9970: 0.002216557528351436
Position 2111: 0.0021939545180721066
Position 11646: 0.002031374953788703
Position 131: 0.0018313235993163534
Position 2559: 0.0018281552841657165
Position 486: 0.0017683160715060609
Position 11479: 0.0016846333387179981
Position 824: 0.0016614559718420607
Position 3903: 0.0013791334791158631
Position 2071: 0.001375667020944593
Position 3710: 0.001367810496578873
Position 5135: 0.0012827044480835117
Position 4842: 0.001281776372342536
Position 8946: 0.0012779627397715991
Position 847: 0.001168790870800491
Position 2037: 0.0011309982648416074
Position 284: 0.001128347408347167
Position 11492: 0.001032653533676845
Position 5856: 0.0008991211259878458
Position 2848: 0.0008571363338088658
Position 250: 0.0008503577710428952
Position 3322: 0.0008095438092040082
Position 1066: 0.0006552284939129955
Position 1946: 0.0006223753832588982
Position 390: 0.0005622000679372102
Position 3093: 0.0005431701423540743
Position 2950: 0.0005263913814791561
Position 3462: 0.0005135274465948852
Position 1975: 0.0005028397882275976
Position 2431: 0.000496718716364081
Position 9521: 0.00047055789201462105
Position 850: 0.0004681863638223945
Position 1188: 0.0004677898729051184
Position 1141: 0.00046730638219972604
Position 5665: 0.0004375135098369142
Position 964: 0.00041899057488997644
Position 3217: 0.0004052918442349988
Position 420: 0.00040205734563535144
Position 3653: 0.00040096068514809094
Position 1809: 0.0003826676032260502
Position 3214: 0.0003742506527936678
Position 2552: 0.00037267126405182856
Position 828: 0.00035784158529641996
Position 2193: 0.00034110901069457866
Position 4306: 0.00032963331654891405
Position 9107: 0.0002708057930108022
Position 799: 0.00026633102960152373
Position 1739: 0.00022963082740715764
Position 2165: 0.00020706381495968207
Position 3774: 0.00018618993162648002
Position 9638: 0.00017702919489008984
Position 5319: 0.0001515726871715355
Position 2502: 0.00014952326700599827
Position 1097: 0.0001150365066322435
Position 11689: 0.00010635092085441248
Position 256: 0.0001062581819557461
Position 2866: 0.00010437174209756257
Position 3689: 9.30013056054888e-05
Position 3533: 9.057057809670174e-05
Position 3493: 8.296756688760452e-05
Position 158: 7.674288306719308e-05
Position 9744: 5.3514353141078936e-05
Position 2619: 4.9325541449471006e-05
Position 2604: 3.4419037208284824e-05
Position 1818: 2.6074535408870886e-05
Position 1878: 2.5254127582685674e-05
Position 5196: 2.4890732743134005e-05
Position 2018: 2.4820146576602262e-05
Position 674: 2.033477529297712e-05
Position 294: 1.980854478357333e-05
Position 9712: 1.6913488057014693e-05
Position 569: 1.3306609039434236e-05
Position 712: 1.1846236925564886e-05
Position 902: 7.469130223344025e-06
Position 886: 7.245167075341171e-06
Position 8968: 6.650711610146707e-06
Position 2654: 5.719177729610977e-06
Position 502: 5.159304502652102e-06
Position 2936: 4.011401237090254e-06
Position 272: 3.915346435237619e-06
Position 2710: 3.743029418852192e-06
Position 5064: 2.6120739978417546e-06
Position 316: 2.552768944344704e-06
Position 3368: 1.486464509381781e-06
Position 2956: 1.3555153864417665e-06
Position 2903: 1.3195983057574771e-06
Position 3033: 1.2528824187854605e-06
Position 3440: 1.2316928107163715e-06
Position 949: 7.524460907371369e-07
Position 2880: 3.2747042276494254e-07
Position 9498: 1.4426319580854614e-07
Position 942: 1.3385329545909224e-07
Position 559: 9.765075425401155e-08
Position 407: 8.124888814907571e-08
Position 141: 6.15131717279002e-08
Position 3098: 3.169442634369955e-08
Position 579: 1.6594014370662164e-08
Position 687: 1.4138538942065503e-08
Position 298: 1.3253694810594815e-08
Position 488: 6.190861142319583e-09
Position 86: 7.192774581976027e-14
